FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Paul,Dummett,DEF,NEW,4500000,0,7,0.28,6.22222222222222E-08,1.55555555555556E-06,0,2622,2,1,0,0,0,0,0,1.6,54,0,0,7,0,0,0,0.2,0,0,1,0,0,0,2072,0,-1,0,0,197,80,0,0,28,Brighton,Southampton,Chelsea,Everton,Tottenham,0.2,0.2,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Lewis,Dunk,DEF,BHA,4800000,7,60,3.3,6.875E-07,1.25E-05,0,627037,1,21,0,0,0,1,0,12.5,1314,-2,0,60,2,0.4,0,2,7,0,6,0,0,2.1,310518,0,-1,0,1,1583,3178,0,1,343,Newcastle,Liverpool,Tottenham,Norwich,Arsenal,2.5,8.4,0,3.1,3.6,3.9,3.1,3.9,3.3,4.1,4.1,65
,Ederson,GLK,MCI,6100000,2,117,4.3,7.04918032786885E-07,1.91803278688525E-05,0,916819,3,18,0,48,0,0,0,19.2,11600,1,0,117,-1,0.7,0,4.2,4,0,15,0,0,11.6,1000378,0,-1,0,0,2430,5004,0,0,529,Man Utd,Crystal Palace,Burnley,Liverpool,Wolverhampton,5.2,4,0,5.6,6,5.4,3.6,5.5,4.1,5.4,5.1,43.1
Odsonne,Edouard,FWD,CRY,6300000,0,81,3.7,5.87301587301587E-07,1.28571428571429E-05,0,1220950,1,18,0,0,0,6,0,12.9,37892,-2,1,81,2,0.1,0,0.7,9,0,7,0,4,4.7,1595963,0,-1,0,2,1238,1444,-1,0,261,Wolverhampton,Man City,Arsenal,Leicester,Leeds United F.C.,3.1,3.4,0,4,3.8,0,5.4,3.2,4.7,3.2,4,108.6
Samuel,Edozie,MID,MCI,4700000,0,0,0,0,0,0,2077,0,0,0,0,0,0,0,0,9,-3,0,0,3,0,0,0,0,0,0,0,0,0,829,0,-1,0,0,0,6,0,0,0,Man Utd,Crystal Palace,Burnley,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
Conrad,Egan-Riley,DEF,MCI,4000000,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,-1,0,0,0,25,0,0,0,Man Utd,Crystal Palace,Burnley,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
Pierre,Ekwah,DEF,WHU,4000000,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,-1,0,0,0,39,0,0,0,Liverpool,Aston Villa,Tottenham,Everton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,EVE,5600000,0,22,0.916666666666667,1.63690476190476E-07,3.92857142857143E-06,0,161258,2,8,0,0,0,1,0,3.9,144,-4,0,22,4,0.1,0,0.4,1,0,1,0,1,0.3,83274,0,-1,0,0,392,81,0,0,61,Tottenham,Wolverhampton,Newcastle,West Ham,Man Utd,0.5,1,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,24.4
Anthony,Elanga,MID,MUN,4800000,2,30,1.11111111111111,2.31481481481481E-07,6.25E-06,0,41255,0,4,0,0,0,2,0,6.2,2961,-2,0,30,2,0.6,0,2.7,0,0,3,0,0,0.6,89248,0,-1,0,0,522,5058,0,0,92,Man City,Tottenham,Leicester,Everton,Norwich,0.6,0.6,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,38
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,50574,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0.6,77029,0,-1,0,0,0,69,0,0,0,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5300000,0,10,0.384615384615385,7.25689404934688E-08,1.88679245283019E-06,0,47612,0,1,0,0,0,0,0,1.9,349,-2,0,10,2,0,0,0.2,0,0,2,0,0,0.1,41939,0,-1,0,0,280,157,0,0,39,West Ham,Brighton,Arsenal,Watford,Man City,0.2,0.4,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,20.8
,Elneny,MID,ARS,4400000,0,11,0.458333333333333,1.04166666666667E-07,2.5E-06,0,72688,0,6,0,0,0,0,0,2.5,217,-1,0,11,1,0,0,0,0,0,0,0,1,0.3,36111,0,-1,0,0,171,132,0,0,42,Watford,Leicester,Liverpool,Aston Villa,Crystal Palace,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.1
Mohamed,Elyounoussi,MID,SOU,5400000,1,60,3,5.55555555555556E-07,1.11111111111111E-05,0,42026,3,17,0,0,0,3,0,11.1,1720,-1,0,60,1,0.7,0,3.7,5,0,7,0,1,0.2,56332,0,-1,0,0,1333,240,0,0,149,Aston Villa,Newcastle,Watford,Leeds United F.C.,Chelsea,5.5,3.3,0,1.9,2.2,2.6,2.4,3.2,2,2,1.8,100.2
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2232,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Burnley,Norwich,Newcastle,Brentford F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0.2
,Emerson Royal,DEF,TOT,4700000,0,56,2.8,5.95744680851064E-07,1.19148936170213E-05,0,249385,3,22,0,0,0,0,0,11.9,7516,-3,0,56,3,0.4,0,1.8,6,0,5,0,1,1.3,349321,0,-1,0,1,1494,1748,0,0,299,Everton,Man Utd,Brighton,West Ham,Newcastle,3.3,5.6,3.6,2.2,2.3,2.9,3,2.6,3.4,3.4,2.2,80
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Southampton,Leeds United F.C.,West Ham,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,BRE,5500000,1,2,0.0740740740740741,1.34680134680135E-08,3.63636363636364E-07,0,12384,1,1,0,0,0,0,0,0.4,796,0,0,2,0,0.1,0,0.4,0,0,0,0,0,0.1,24759,0,-1,0,0,128,2862,0,0,14,Norwich,Burnley,Leicester,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,6.6
Oghenekaro Peter,Etebo,MID,WAT,4300000,0,7,0.269230769230769,6.26118067978533E-08,1.62790697674419E-06,0,45047,3,6,0,0,0,0,0,1.6,510,-2,0,7,2,0,0,0,0,0,0,0,0,0.2,39811,0,-1,0,0,369,1777,0,0,52,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,0.2,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.9
Jonny,Evans,DEF,LEI,5400000,0,19,0.791666666666667,1.46604938271605E-07,3.51851851851852E-06,0,35229,2,16,0,0,0,1,0,3.5,92,-1,0,19,1,0,0,0,0,0,0,0,1,0.2,25994,0,-1,0,0,751,19,0,0,137,Leeds United F.C.,Arsenal,Brentford F.C.,Man Utd,Crystal Palace,0,0,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,32.6
Eberechi,Eze,MID,CRY,5900000,0,7,0.259259259259259,4.39422473320778E-08,1.1864406779661E-06,0,121234,1,3,0,0,0,0,0,1.2,226,-1,0,7,1,0.1,0,0.3,0,0,1,0,0,0.1,121379,0,-1,0,0,138,130,0,0,22,Wolverhampton,Man City,Arsenal,Leicester,Leeds United F.C.,0.1,0.1,0,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,4.5
Lukasz,Fabianski,GLK,WHU,5000000,3,97,3.6,7.2E-07,1.94E-05,0,331847,0,34,0,78,0,0,0,19.4,2901,0,0,97,0,0.7,0,3.6,5,0,7,0,0,2.7,364612,0,-1,1,2,2430,2263,0,0,470,Liverpool,Aston Villa,Tottenham,Everton,Brentford F.C.,4.3,4.2,4,4.7,4.3,4.8,4.6,4.7,3.2,5,4.1,60.5
,Fabinho,MID,LIV,5400000,3,75,3.8,7.03703703703704E-07,1.38888888888889E-05,0,179167,4,14,0,0,0,4,0,13.9,3306,-1,0,75,1,0.7,0,3.8,6,0,11,0,1,1.2,189064,0,-1,0,0,1701,3274,0,0,350,West Ham,Brighton,Arsenal,Watford,Man City,3.6,6.3,0,4.5,2.2,3.3,3.9,3.7,3.9,3.2,4.1,90.2
,Fabio Silva,FWD,WOL,5600000,0,16,0.615384615384615,1.0989010989011E-07,2.85714285714286E-06,0,79028,0,3,0,0,0,0,0,2.9,661,-4,0,16,4,0.1,0,0.6,0,0,0,0,0,0.4,37607,0,-1,0,0,233,601,0,0,34,Crystal Palace,Watford,Everton,Leeds United F.C.,Aston Villa,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.6
Josh,Feeney,DEF,AVL,4000000,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,-1,0,0,0,31,0,0,0,Southampton,Leeds United F.C.,West Ham,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
,Femenia,DEF,WAT,4300000,4,43,2.3,5.34883720930233E-07,1E-05,0,36550,2,34,0,0,0,0,0,10,382,-2,0,43,2,0.5,0,2.1,1,0,2,0,5,0.2,32141,0,-1,0,0,1487,245,0,0,294,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,4.5,1.5,0,3,2.5,2.4,3,2.3,1.6,1.6,2.8,61.7
Evan,Ferguson,FWD,BHA,4500000,0,1,0.0384615384615385,8.54700854700855E-09,2.22222222222222E-07,0,31384,0,1,0,0,0,0,0,0.2,1071,0,0,1,0,0,0,0.2,0,0,0,0,0,0.2,49170,0,-1,0,0,22,4140,0,0,4,Newcastle,Liverpool,Tottenham,Norwich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0.9
Nathan,Ferguson,DEF,CRY,4500000,0,1,0.037037037037037,8.23045267489712E-09,2.22222222222222E-07,0,1358,0,0,0,0,0,0,0,0.2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1268,0,-1,0,0,8,5,0,0,3,Wolverhampton,Man City,Arsenal,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11600000,2,129,4.8,4.13793103448276E-07,1.11206896551724E-05,0,5106386,7,37,0,0,0,9,0,11.1,50068,-4,1,129,4,0.4,1,5.2,15,0,7,0,6,16.3,2399584,0,-1,0,2,2307,2530,-1,0,497,Man City,Tottenham,Leicester,Everton,Norwich,3.8,4.9,0,4.6,4.6,6,4.3,5,5.7,3.9,5,246.7
Alvaro,Fernandez,GLK,BRE,4500000,0,31,1.14814814814815,2.55144032921811E-07,6.88888888888889E-06,0,122924,0,24,0,49,0,0,0,6.9,1106,0,0,31,0,0,0,0,2,0,1,0,0,0.6,161988,1,-1,0,0,1080,156,0,0,218,Norwich,Burnley,Leicester,Chelsea,West Ham,0.6,0.8,0.6,0.9,0.9,0.6,0.9,0.7,0.6,0.6,0.9,35.2
Federico,Fernandez,DEF,NEW,4300000,0,11,0.44,1.02325581395349E-07,2.55813953488372E-06,0,18794,0,12,0,0,0,0,0,2.6,59,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,6950,0,-1,0,0,521,61,0,0,91,Brighton,Southampton,Chelsea,Everton,Tottenham,0,0,0,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,21.2
,Fernandinho,MID,MCI,4700000,0,31,1.14814814814815,2.44286840031521E-07,6.59574468085106E-06,0,59084,1,7,0,0,0,1,0,6.6,249,-3,0,31,3,0.1,0,0.6,2,0,3,0,1,0.3,41690,0,-1,0,0,603,199,0,0,126,Man Utd,Crystal Palace,Burnley,Liverpool,Wolverhampton,0.6,0.6,0,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,35.8
Roberto,Firmino,FWD,LIV,8700000,0,49,3.3,3.79310344827586E-07,5.63218390804598E-06,0,1080513,2,8,0,0,0,4,0,5.6,4978,-3,0,49,3,0,0,0.4,5,0,4,0,3,2.4,732370,0,-1,0,1,748,239,0,0,203,West Ham,Brighton,Arsenal,Watford,Man City,0,5.6,0,3.9,2.3,2.8,4.3,2.9,3.2,2.8,2.6,75.4
,Firpo,DEF,LEE,4700000,2,13,0.5,1.06382978723404E-07,2.76595744680851E-06,0,78399,8,38,0,0,0,0,0,2.8,186,-3,0,13,3,0,0,0.1,2,0,1,0,1,0.3,28700,1,-1,0,0,1243,378,0,0,156,Leicester,Aston Villa,Norwich,Wolverhampton,Southampton,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,57.4
Ashley,Fletcher,FWD,WAT,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,48260,0,0,0,0,0,0,0,0.6,875,-2,0,3,2,0,0,0,0,0,0,0,0,0.2,41060,0,-1,0,0,28,0,0,0,5,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,3
Phil,Foden,MID,MCI,7900000,2,100,5,6.32911392405063E-07,1.26582278481013E-05,0,2150401,1,11,0,0,0,7,0,12.7,17440,-1,0,100,1,0.6,0,4.4,9,0,9,0,4,6,2460242,0,-1,0,3,1516,12383,0,0,358,Man Utd,Crystal Palace,Burnley,Liverpool,Wolverhampton,4.6,5.1,0,5.9,4.1,6.4,6.3,4.9,6.4,4.3,5.7,171.3
Wesley,Fofana,DEF,LEI,4300000,0,0,0,0,0,0,43977,0,0,0,0,0,0,0,0,54,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,2843,0,-1,0,0,0,68,0,0,0,Leeds United F.C.,Arsenal,Brentford F.C.,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,MID,WHU,6000000,2,89,3.4,5.66666666666667E-07,1.48333333333333E-05,0,555630,4,26,0,0,0,5,0,14.8,1757,0,0,89,0,0.4,0,2.2,4,0,7,0,3,1.3,581784,0,-1,0,1,2040,1037,0,0,357,Liverpool,Aston Villa,Tottenham,Everton,Brentford F.C.,1.7,3.4,2.4,3.3,2.7,3.8,2.3,3.1,3.4,2.2,3.1,136.4
Adam,Forshaw,MID,LEE,4500000,0,31,1.19230769230769,2.64957264957265E-07,6.88888888888889E-06,0,134920,4,35,0,0,0,0,0,6.9,139,0,0,31,0,0.2,0,1,0,0,2,0,1,0.1,138615,0,-1,0,0,1190,100,0,0,156,Leicester,Aston Villa,Norwich,Wolverhampton,Southampton,1.2,0.8,0.7,0.7,0.8,0.6,0.6,0.6,0.6,0.6,0.6,42.6
Marcus,Forss,FWD,BRE,5300000,0,11,1.6,3.0188679245283E-07,2.07547169811321E-06,0,34685,0,4,0,0,0,0,0,2.1,115,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,25518,0,-1,0,0,203,0,0,0,35,Norwich,Burnley,Leicester,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,8.7
Fraser,Forster,GLK,SOU,4400000,1,34,1.30769230769231,2.97202797202797E-07,7.72727272727273E-06,0,100529,1,15,0,35,0,0,0,7.7,2518,-1,0,34,1,0.7,0,3,4,0,2,0,0,1.3,112141,0,-1,0,0,900,2138,0,0,176,Aston Villa,Newcastle,Watford,Leeds United F.C.,Chelsea,1.4,0.7,0,0.8,1.2,1.1,0.8,0.8,0.9,1.6,0.7,28
Ben,Foster,GLK,WAT,4100000,1,57,3.6,8.78048780487805E-07,1.39024390243902E-05,0,1588480,0,24,0,36,0,0,0,13.9,6929,1,0,57,-1,0.7,0,3,6,0,3,0,1,18.9,1135773,0,-1,1,2,1440,14949,0,0,276,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,8.6,3.1,0,4.8,4.6,4.5,5,4.3,3.2,3.3,5.1,32.6
,Fosu,MID,BRE,5100000,0,0,0,0,0,0,8832,0,0,0,0,0,0,0,0,11,-4,0,0,4,0,0,0,0,0,0,0,0,0,2207,0,-1,0,0,0,23,0,0,0,Norwich,Burnley,Leicester,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5300000,13,68,3.2,6.0377358490566E-07,1.28301886792453E-05,0,46729,3,17,0,0,0,2,0,12.8,7952,-2,0,68,2,1.2,0,6.3,8,0,4,0,5,1.3,147701,0,-1,0,2,1175,33518,0,0,232,Brighton,Southampton,Chelsea,Everton,Tottenham,0,4.4,0,2.2,3.1,2.7,3.2,2.1,1.7,2.7,2.9,84.5
,Fred,MID,MUN,4900000,2,73,3.3,6.73469387755102E-07,1.48979591836735E-05,0,295990,4,23,0,0,0,3,0,14.9,2161,-1,0,73,1,0.5,0,2.3,4,0,7,0,4,1,317625,1,-1,0,1,1673,1585,0,0,335,Man City,Tottenham,Leicester,Everton,Norwich,2,2.8,0,2.6,2.6,3.5,2.3,2.8,3.3,2.1,2.8,96.3
Ryan,Fredericks,DEF,WHU,4400000,0,3,0.111111111111111,2.52525252525253E-08,6.81818181818182E-07,0,11916,1,2,0,0,0,0,0,0.7,49,-1,0,3,1,0,0,0.2,0,0,0,0,0,0.1,5062,0,-1,0,0,90,52,0,0,9,Liverpool,Aston Villa,Tottenham,Everton,Brentford F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
,Gabriel,DEF,ARS,5300000,1,102,4.6,8.67924528301887E-07,1.92452830188679E-05,0,633655,4,20,0,0,0,3,0,19.2,15884,3,0,102,-3,0.8,0,4.5,11,0,11,0,0,6.8,1166833,0,-1,0,3,1926,27087,0,1,454,Watford,Leicester,Liverpool,Aston Villa,Crystal Palace,4.2,12.1,4.9,4,5.9,3.9,6,5.5,6.6,3.7,6.6,83.3
Conor,Gallagher,MID,CRY,6200000,2,121,5,8.06451612903226E-07,1.95161290322581E-05,0,3362536,7,31,0,0,0,8,0,19.5,43160,7,0,121,-7,0.5,0,3.3,16,0,6,0,6,13.8,4399804,0,-1,0,4,2109,14489,0,0,419,Wolverhampton,Man City,Arsenal,Leicester,Leeds United F.C.,6,4.3,0,5.5,4.3,0,5.9,4.7,6.6,4.8,5,173.7
Dwight,Gayle,FWD,NEW,5200000,0,4,0.16,3.07692307692308E-08,7.69230769230769E-07,0,32906,0,0,0,0,0,0,0,0.8,341,-3,0,4,3,0,0,0,0,0,0,0,0,0.2,24194,0,-1,0,0,28,564,0,0,11,Brighton,Southampton,Chelsea,Everton,Tottenham,0.2,0.2,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Jean-Philippe,Gbamin,MID,EVE,4400000,0,3,1,2.27272727272727E-07,6.81818181818182E-07,0,4468,0,2,0,0,0,0,0,0.7,29,-1,0,3,1,0,0,0,0,0,0,0,0,0,3027,0,-1,0,0,65,6,0,0,10,Tottenham,Wolverhampton,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0.8
Joe,Gelhardt,FWD,LEE,4600000,1,25,0.961538461538462,2.09030100334448E-07,5.43478260869565E-06,0,405126,3,17,0,0,0,1,0,5.4,6787,1,0,25,-1,0.1,0,0.3,2,0,0,0,3,2.5,606456,0,-1,0,0,412,17283,0,0,66,Leicester,Aston Villa,Norwich,Wolverhampton,Southampton,1,0.6,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,38.4
Saman,Ghoddos,MID,BRE,5300000,0,26,0.962962962962963,1.81691125087352E-07,4.90566037735849E-06,0,5715,2,4,0,0,0,1,0,4.9,34,-2,0,26,2,0.2,0,0.8,0,0,0,0,2,0,3119,0,-1,0,0,423,11,0,0,105,Norwich,Burnley,Leicester,Chelsea,West Ham,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,32.6
Dimitris,Giannoulis,DEF,NOR,4400000,0,23,0.884615384615385,2.01048951048951E-07,5.22727272727273E-06,0,9896,1,12,0,0,0,0,0,5.2,22,-1,0,23,1,0,0,0,2,0,2,0,1,0.1,5363,0,-1,0,0,542,7,0,0,122,Brentford F.C.,Chelsea,Leeds United F.C.,Brighton,Burnley,1.2,0.5,0,0.5,0.6,0.5,0.4,0.4,0.6,0.4,0.6,23.2
Liam,Gibbs,MID,NOR,4500000,0,0,0,0,0,0,6370,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14776,0,-1,0,0,0,33,0,0,0,Brentford F.C.,Chelsea,Leeds United F.C.,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,34730,1,0,0,0,0,0,0,0.2,24,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7872,0,-1,0,0,7,0,0,0,0,Crystal Palace,Watford,Everton,Leeds United F.C.,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,2.1
Ben,Gibson,DEF,NOR,4400000,0,37,1.6,3.63636363636364E-07,8.40909090909091E-06,0,11042,3,51,0,0,0,0,0,8.4,79,-1,0,37,1,0.2,0,0.7,0,0,4,0,0,0.1,7046,0,-1,0,0,2044,38,0,1,335,Brentford F.C.,Chelsea,Leeds United F.C.,Brighton,Burnley,3,1.3,0,1.2,1.4,1.2,0.8,1,1.6,1.2,1.5,65.1
Ryan,Giles,MID,WOL,4500000,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,-1,0,0,0,0,0,0,0,Crystal Palace,Watford,Everton,Leeds United F.C.,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Gillespie,GLK,NEW,3900000,0,0,0,0,0,0,29928,0,0,0,0,0,0,0,0,258,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,36147,0,-1,0,0,0,1759,0,0,0,Brighton,Southampton,Chelsea,Everton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,NOR,4300000,2,36,2.1,4.88372093023256E-07,8.37209302325581E-06,0,876947,2,40,0,0,0,0,0,8.4,3309,-2,0,36,2,0.3,0,1.5,1,0,1,0,1,3.3,493094,0,-1,0,0,1412,4577,0,0,220,Brentford F.C.,Chelsea,Leeds United F.C.,Brighton,Burnley,2.6,1.2,0,1.5,1.8,1.2,1.8,1.3,1.3,1.7,1.5,72.1
Olivier,Giroud,FWD,CHE,6500000,0,0,0,0,0,0,1139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Burnley,Norwich,Newcastle,Brentford F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Godfrey,DEF,EVE,4700000,0,29,1.7,3.61702127659574E-07,6.17021276595745E-06,0,93235,4,32,0,0,0,0,0,6.2,389,-3,0,29,3,0,0,0,1,0,2,0,0,0.4,42191,0,-1,0,0,1489,18,0,0,223,Tottenham,Wolverhampton,Newcastle,West Ham,Man Utd,0,2.2,0,1.3,1.4,0,1.7,1.8,0.9,1.8,1.1,65.4
Pierluigi,Gollini,GLK,TOT,4300000,0,0,0,0,0,0,18482,0,0,0,0,0,0,0,0,98,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,7941,0,-1,0,0,0,32,0,0,0,Everton,Man Utd,Brighton,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4700000,0,6,0.230769230769231,4.90998363338789E-08,1.27659574468085E-06,0,62008,0,2,0,0,0,0,0,1.3,190,-3,0,6,3,0.1,0,0.4,0,0,0,0,0,0.4,19335,0,-1,0,0,105,187,0,0,30,West Ham,Brighton,Arsenal,Watford,Man City,0.1,0.2,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.6
Charlie,Goode,DEF,BRE,3900000,0,10,1.7,4.35897435897436E-07,2.56410256410256E-06,0,363241,3,6,0,0,0,0,0,2.6,989,-1,0,10,1,0,0,0,0,0,1,0,0,1.3,341735,0,-1,0,0,448,0,0,0,64,Norwich,Burnley,Leicester,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,16
Anthony,Gordon,MID,EVE,4500000,2,63,2.625,5.83333333333333E-07,1.4E-05,0,105159,1,27,0,0,0,3,0,14,5112,0,0,63,0,1,0,4.6,5,0,3,0,2,1.7,244986,0,-1,0,2,1319,23201,0,0,205,Tottenham,Wolverhampton,Newcastle,West Ham,Man Utd,1.5,5.1,0,1.3,1.8,0,1.3,1.7,1.5,2.3,1.3,101.2
Kaide,Gordon,MID,LIV,4500000,0,1,0.0384615384615385,8.54700854700855E-09,2.22222222222222E-07,0,497,0,0,0,0,0,0,0,0.2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,643,0,-1,0,0,8,19,0,0,-3,West Ham,Brighton,Arsenal,Watford,Man City,0,0,0,0,0,0,0,0,0,0,0,1.4
Dan,Gosling,MID,WAT,4700000,0,1,0.0384615384615385,8.18330605564648E-09,2.12765957446809E-07,0,5983,0,2,0,0,0,0,0,0.2,26,-3,0,1,3,0,0,0,0,0,0,0,0,0,1997,0,-1,0,0,21,19,0,0,3,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0.3
Andre,Gray,FWD,WAT,5400000,0,0,0,0,0,0,24253,0,0,0,0,0,0,0,0,15,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5584,0,-1,0,0,0,0,0,0,0,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0
Archie,Gray,MID,LEE,4500000,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,0,-1,0,0,0,57,0,0,0,Leicester,Aston Villa,Norwich,Wolverhampton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,EVE,5500000,0,74,3.5,6.36363636363636E-07,1.34545454545455E-05,0,2788137,3,27,0,0,0,5,0,13.5,10138,0,0,74,0,0.1,0,0.4,2,0,3,0,3,5.2,3048525,0,-1,0,0,1545,603,0,0,271,Tottenham,Wolverhampton,Newcastle,West Ham,Man Utd,0,7.7,0,2.2,2.8,0,1.8,2.7,2.4,3.5,2.2,133.6
Jack,Grealish,MID,MCI,7500000,2,60,2.22222222222222,2.96296296296296E-07,8E-06,0,2558257,1,5,0,0,0,2,0,8,2018,-5,0,60,5,0.1,0,0.6,0,0,11,0,2,7.2,1244606,0,-1,0,0,1354,744,0,0,249,Man Utd,Crystal Palace,Burnley,Liverpool,Wolverhampton,1.2,1.4,0,1.7,1.1,2,1.9,1.3,1.9,1.1,1.6,144.5
