FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Cody,Drameh,DEF,LEE,4000000,0,0,0,0,0,0,3707,1,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4496,0,-1,0,0,19,44,0,0,-3,Norwich,Leicester,Tottenham,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4400000,0,0,0,0,0,0,7822,0,0,0,0,0,0,0,0,45,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1604,0,-1,0,0,0,117,0,0,0,Chelsea,Brighton,Brentford F.C.,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4400000,0,40,4.4,1E-06,9.09090909090909E-06,0,663332,4,7,0,0,0,1,0,9.1,28226,4,0,40,-4,0.4,0,1.7,3,0,4,0,1,24.4,2247015,0,-1,0,1,810,14649,0,0,189,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,West Ham,6.5,3.9,4.5,5.3,5.7,4.7,6.1,3.4,5.8,4.7,6.1,5.4,5,4.2,4.7,4.3,4.8,5.2,4.2,5.1,5.4,5.3,5.3,5.7,4.4,6.2,4.1,5.4,4.3,40.1
Paul,Dummett,DEF,NEW,4500000,0,0,0,0,0,0,1296,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,-1,0,0,0,6,0,0,0,Chelsea,Brighton,Brentford F.C.,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Dunk,DEF,BHA,5000000,1,39,3.9,7.8E-07,7.8E-06,0,298370,0,11,0,0,0,0,0,7.8,5683,0,0,39,0,0.7,0,3.3,7,0,4,0,0,4.7,204503,0,-1,0,1,900,9397,0,0,207,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,West Ham,5.7,3.2,3.8,4.5,4.8,4,5.4,2.8,5,4,5.2,4.6,4.2,3.5,4,3.5,4.1,4.3,3.5,4.5,4.6,4.5,4.5,5.1,3.7,5.3,3.4,4.6,3.6,27.8
,Ederson,GLK,MCI,6000000,0,37,4.1,6.83333333333333E-07,6.16666666666667E-06,0,478564,2,6,0,11,0,0,0,6.2,20160,0,0,37,0,0.1,0,0.8,2,0,5,0,0,9.3,366290,0,-1,0,0,810,1891,0,0,163,Crystal Palace,Man Utd,Everton,West Ham,Aston Villa,5.3,4.5,5.2,4.7,3.2,3,3.8,5.6,3,4.1,5.4,3.9,5.1,3.4,5.1,4.1,6.1,4.1,4.6,3,4.9,4,5.6,4.9,3.8,4.1,4.3,4.3,5.5,10.8
Odsonne,Edouard,FWD,CRY,6500000,2,28,3.11111111111111,4.78632478632479E-07,4.30769230769231E-06,0,249238,0,6,0,0,0,3,0,4.3,5798,0,0,28,0,0.5,0,3.2,4,0,2,0,0,2.9,468310,0,-1,0,1,429,7466,0,0,107,Man City,Wolverhampton,Burnley,Aston Villa,Leeds United F.C.,1.6,2.7,2.4,3.7,2.8,2.6,3.8,3.4,3.4,1.9,4.1,2.9,2.4,2.5,2.5,2.6,1.8,3.8,3,3.2,3.1,3.6,2.6,2.5,4.4,1.9,4.4,1.7,3.1,37.3
Samuel,Edozie,MID,MCI,4800000,0,0,0,0,0,0,1666,0,0,0,0,0,0,0,0,22,-2,0,0,2,0,0,0,0,0,0,0,0,0,582,0,-1,0,0,0,10,0,0,0,Crystal Palace,Man Utd,Everton,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,AVL,5700000,1,13,1.44444444444444,2.53411306042885E-07,2.28070175438596E-06,0,142105,1,5,0,0,0,1,0,2.3,784,-3,0,13,3,0.1,0,0.5,1,0,1,0,0,0.5,75159,0,-1,0,0,270,129,0,0,31,West Ham,Southampton,Brighton,Crystal Palace,Man City,0.7,0.7,0.7,0.7,0.7,1,0.7,0.7,1.1,0.7,0.7,0.7,0.7,0.7,0.9,0.7,1.1,0.7,1.1,0.7,0.9,1.1,1,0.7,0.7,1.3,0.7,1.1,0.7,13.5
Anthony,Elanga,MID,MUN,4800000,0,0,0,0,0,0,1832,0,0,0,0,0,0,0,0,29,-2,0,0,2,0,0,0,0,0,0,0,0,0,608,0,-1,0,0,0,16,0,0,0,Tottenham,Man City,Watford,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,26098,0,0,0,0,0,0,0,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0.7,66968,0,-1,0,0,0,208,0,0,0,Southampton,Arsenal,Man Utd,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5300000,0,9,1,1.88679245283019E-07,1.69811320754717E-06,0,40671,0,1,0,0,0,0,0,1.7,110,-2,0,9,2,0,0,0,0,0,2,0,0,0.1,33232,0,-1,0,0,249,9,0,0,33,Brighton,West Ham,Arsenal,Southampton,Everton,0,0,0,0,0,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,18.5
,Elneny,MID,ARS,4500000,0,1,0.111111111111111,2.46913580246914E-08,2.22222222222222E-07,0,50324,0,2,0,0,0,0,0,0.2,627,0,0,1,0,0,0,0,0,0,0,0,0,0.3,19268,0,-1,0,0,45,255,0,0,2,Leicester,Watford,Liverpool,Newcastle,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Mohamed,Elyounoussi,MID,SOU,5500000,3,24,3,5.45454545454545E-07,4.36363636363636E-06,0,17025,1,6,0,0,0,1,0,4.4,508,0,0,24,0,0.4,0,2.3,1,0,4,0,0,0.2,26136,0,-1,0,0,612,214,0,0,52,Watford,Aston Villa,Norwich,Liverpool,Leicester,2.7,3.3,2.6,1.5,2.9,2.1,1.7,1.8,2,1.9,2.9,3.4,3.8,2.2,1.7,2.1,2.4,3.5,1.9,3,2.4,1.9,2,2.7,2.3,3.2,2.6,1.5,2.3,45.5
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2166,0,0,0,0,0,0,0,0.2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Newcastle,Burnley,Leicester,Man Utd,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
,Emerson Royal,DEF,TOT,4900000,1,8,1.1,2.24489795918367E-07,1.63265306122449E-06,0,22108,1,13,0,0,0,0,0,1.6,502,-1,0,8,1,0.2,0,1.2,0,0,0,0,0,0.2,31401,0,-1,0,0,585,663,0,0,91,Man Utd,Everton,Leeds United F.C.,Burnley,Brentford F.C.,0.6,0.6,0.8,0.6,0.7,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.7,0.7,0.6,22.9
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Southampton,Brighton,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oghenekaro Peter,Etebo,MID,WAT,4400000,0,7,0.777777777777778,1.76767676767677E-07,1.59090909090909E-06,0,31428,3,6,0,0,0,0,0,1.6,415,-1,0,7,1,0,0,0,0,0,0,0,0,0.2,25765,0,-1,0,0,369,168,0,0,52,Southampton,Arsenal,Man Utd,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,8.9
Jonny,Evans,DEF,LEI,5400000,0,4,0.444444444444444,8.23045267489712E-08,7.40740740740741E-07,0,13235,1,6,0,0,0,0,0,0.7,354,-1,0,4,1,0.1,0,0.8,0,0,0,0,0,0.2,7248,0,-1,0,0,296,597,0,0,38,Arsenal,Leeds United F.C.,Chelsea,Watford,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.7
Eberechi,Eze,MID,CRY,5900000,0,0,0,0,0,0,3217,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0,1285,0,-1,0,0,0,25,0,0,0,Man City,Wolverhampton,Burnley,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,5000000,2,35,3.5,7E-07,7E-06,0,106238,0,11,0,27,0,0,0,7,3012,0,0,35,0,1,0,4.8,2,0,3,0,0,2.2,100329,0,-1,0,0,900,2774,0,0,170,Aston Villa,Liverpool,Wolverhampton,Man City,Brighton,3.1,4,4.5,3.8,3.3,3.5,3.7,3.7,4,3.3,2.9,2.8,4,4.2,2.4,2.8,2.9,2.5,4.9,3.9,4.4,3.6,4.9,3.6,4.3,4.1,3.8,4.2,4.4,21.9
,Fabinho,MID,LIV,5400000,0,19,2.11111111111111,3.90946502057613E-07,3.51851851851852E-06,0,95086,2,6,0,0,0,1,0,3.5,3218,-1,0,19,1,0,0,0.2,0,0,2,0,1,0.7,64937,0,-1,0,0,479,78,0,0,93,Brighton,West Ham,Arsenal,Southampton,Everton,0,0,0,1.5,1.2,2.6,1.6,1.7,1.1,1.3,1.5,1.3,1.1,1.2,1.4,1.6,1.8,1.2,1.1,1.6,1.1,1.5,1.1,1.3,1.1,1.8,1.4,1.5,1.3,27.1
,Fabio Silva,FWD,WOL,5700000,0,5,0.555555555555556,9.74658869395712E-08,8.7719298245614E-07,0,59593,0,0,0,0,0,0,0,0.9,499,-3,0,5,3,0.1,0,0.3,0,0,0,0,0,0.4,19522,0,-1,0,0,34,253,0,0,17,Everton,Crystal Palace,West Ham,Norwich,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.9
,Femenia,DEF,WAT,4400000,0,6,0.666666666666667,1.51515151515151E-07,1.36363636363636E-06,0,15256,1,7,0,0,0,0,0,1.4,98,-1,0,6,1,-0.1,0,-0.3,0,0,0,0,1,0.1,3064,0,-1,0,0,269,3,0,0,39,Southampton,Arsenal,Man Utd,Leicester,Chelsea,0,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.7
Nathan,Ferguson,DEF,CRY,4500000,0,0,0,0,0,0,613,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,-1,0,0,0,18,0,0,0,Man City,Wolverhampton,Burnley,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11700000,6,50,5,4.27350427350427E-07,4.27350427350427E-06,0,3348569,3,15,0,0,0,4,0,4.3,17989,-3,0,50,3,0.3,1,4,4,0,2,0,3,19.4,867177,0,-1,0,1,850,11146,0,0,216,Tottenham,Man City,Watford,Chelsea,Arsenal,4.7,4,6.5,5.3,5,5.7,6.4,6.3,4,6.4,5.5,5,5.2,3.6,6.1,5.5,5.2,5.5,4,5.2,4.1,5.2,5.1,6.3,4.8,3.8,5.9,3.7,4.9,108.2
Alvaro,Fernandez,GLK,BRE,4500000,1,1,0.111111111111111,2.46913580246914E-08,2.22222222222222E-07,0,7979,0,3,0,2,0,0,0,0.2,1906,0,0,1,0,0,0,0.2,0,0,0,0,0,0.6,48559,0,-1,0,0,90,3344,0,0,15,Burnley,Norwich,Newcastle,Everton,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
Federico,Fernandez,DEF,NEW,4300000,0,5,0.555555555555556,1.29198966408269E-07,1.16279069767442E-06,0,13186,0,11,0,0,0,0,0,1.2,149,-2,1,5,2,0,0,0,0,0,0,0,0,0.1,4704,0,-1,0,0,437,35,-1,0,69,Chelsea,Brighton,Brentford F.C.,Arsenal,Norwich,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.3
,Fernandinho,MID,MCI,4800000,0,9,1,2.08333333333333E-07,1.875E-06,0,41762,0,2,0,0,0,0,0,1.9,618,-2,0,9,2,0.1,0,0.5,0,0,1,0,0,0.4,27824,0,-1,0,0,184,222,0,0,35,Crystal Palace,Man Utd,Everton,West Ham,Aston Villa,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.6,9.1
Roberto,Firmino,FWD,LIV,8900000,2,35,4.4,4.9438202247191E-07,3.93258426966292E-06,0,523121,0,6,0,0,0,4,0,3.9,17636,-1,0,35,1,0.7,0,6.2,5,0,2,0,1,5.4,435816,0,-1,0,1,367,17529,0,0,155,Brighton,West Ham,Arsenal,Southampton,Everton,3.8,5,4.8,4.5,5.5,6.2,5.1,5.8,4.7,5.9,5.6,3.4,3.6,4.4,5.3,5.4,5.6,4.4,3.9,5.3,4.2,5.5,4,4.2,5.1,5.9,5.4,4.7,3.5,45.5
,Firpo,DEF,LEE,4800000,0,8,1.3,2.70833333333333E-07,1.66666666666667E-06,0,64300,1,12,0,0,0,0,0,1.7,725,-2,0,8,2,0,0,0,2,0,1,0,0,0.4,23025,1,-1,0,0,464,22,0,0,63,Norwich,Leicester,Tottenham,Brighton,Crystal Palace,0,0.6,1,0.8,0.9,0.9,0.8,0.6,1.1,1,1,0.9,0.7,0.7,0.6,0.6,0.7,1.6,0.6,1,0.9,0.8,0.6,0.9,0.6,1.1,0.6,0.8,1,18.2
Ashley,Fletcher,FWD,WAT,4900000,1,1,0.111111111111111,2.26757369614512E-08,2.04081632653061E-07,0,27950,0,0,0,0,0,0,0,0.2,437,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.2,21644,0,-1,0,0,8,373,0,0,0,Southampton,Arsenal,Man Utd,Leicester,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Phil,Foden,MID,MCI,8200000,2,37,4.11111111111111,5.01355013550135E-07,4.51219512195122E-06,0,174053,0,5,0,0,0,3,0,4.5,21173,2,0,37,-2,1,0,8.2,3,0,2,0,2,14.1,1208354,0,-1,0,1,464,46312,0,0,111,Crystal Palace,Man Utd,Everton,West Ham,Aston Villa,5.2,3.3,4,3.4,3,4.2,4.5,4.6,4.1,4.7,3.9,2.7,3.5,3.6,3.6,4,4.7,2.9,3.3,2.8,3.7,3.8,2.5,5.6,5,3,5.4,3,5.3,60.9
Wesley,Fofana,DEF,LEI,4300000,0,0,0,0,0,0,40468,0,0,0,0,0,0,0,0,179,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,1987,0,-1,0,0,0,31,0,0,0,Arsenal,Leeds United F.C.,Chelsea,Watford,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,MID,WHU,6000000,6,39,3.9,6.5E-07,6.5E-06,0,324448,3,11,0,0,0,3,0,6.5,5060,0,0,39,0,0.5,0,3.2,1,0,3,0,1,2,411867,0,-1,0,0,883,1464,0,0,153,Aston Villa,Liverpool,Wolverhampton,Man City,Brighton,3.4,2,5.8,2.5,2.8,2.6,4.2,3.1,4.6,4,4.5,3.2,3.7,3.7,4,3.9,4.5,3.6,2.6,4.3,3,3.1,4.3,4,3.5,3.6,4.4,2.9,4,73.8
Adam,Forshaw,MID,LEE,4500000,1,2,0.222222222222222,4.93827160493827E-08,4.44444444444444E-07,0,1680,0,0,0,0,0,0,0,0.4,28,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0,1739,0,-1,0,0,39,18,0,0,8,Norwich,Leicester,Tottenham,Brighton,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.2
Marcus,Forss,FWD,BRE,5300000,2,5,1.2,2.26415094339623E-07,9.43396226415094E-07,0,19254,0,4,0,0,0,0,0,0.9,314,-2,0,5,2,0.2,0,1,0,0,0,0,0,0.1,13141,0,-1,0,0,150,521,0,0,11,Burnley,Norwich,Newcastle,Everton,Tottenham,0.8,0.7,1,0.6,0.6,0.9,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.9,0.6,0.6,1.2,0.6,0.9,0.6,0.8,0.8,5.3
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,50408,0,0,0,0,0,0,0,0,684,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,15519,0,-1,0,0,0,300,0,0,0,Watford,Aston Villa,Norwich,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4100000,2,12,2,4.8780487804878E-07,2.92682926829268E-06,0,808179,0,11,0,17,0,0,0,2.9,8754,1,0,12,-1,0.3,0,1.3,0,0,0,0,0,22.6,622648,0,-1,0,0,540,9782,0,0,89,Southampton,Arsenal,Man Utd,Leicester,Chelsea,1.4,1.5,1.3,1.1,1.6,1.9,2.2,1.5,1.7,1.9,1.4,2.7,1.1,1.8,1.6,1.5,1.2,1.7,1.9,1.2,1.6,2.2,1.8,1.6,1.5,1.6,1.1,1.1,1.8,12.2
,Fosu,MID,BRE,5100000,0,0,0,0,0,0,7276,0,0,0,0,0,0,0,0,70,-4,1,0,4,0,0,0,0,0,0,0,0,0,1502,0,-1,0,0,0,27,-1,0,0,Burnley,Norwich,Newcastle,Everton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5300000,2,12,1.33333333333333,2.51572327044025E-07,2.26415094339623E-06,0,9086,0,3,0,0,0,0,0,2.3,64,-2,1,12,2,0.3,0,1.7,0,0,0,0,1,0.1,2439,0,-1,0,0,198,53,-1,0,34,Chelsea,Brighton,Brentford F.C.,Arsenal,Norwich,0.7,0.7,0.7,0.7,1,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,6.1
,Fred,MID,MUN,4900000,2,17,2.1,4.28571428571429E-07,3.46938775510204E-06,0,78879,4,10,0,0,0,1,0,3.5,655,-1,0,17,1,0.2,0,1,0,0,2,0,0,0.4,63530,1,-1,0,0,681,994,0,0,85,Tottenham,Man City,Watford,Chelsea,Arsenal,1.1,1,1.9,1.4,1.2,1.5,1.8,1.8,1,1.8,1.4,1.2,1.3,1,1.7,1.4,1.3,1.4,1,1.3,1,1.3,1.3,1.7,1.2,1,1.6,1,1.2,26.9
Ryan,Fredericks,DEF,WHU,4400000,0,1,0.111111111111111,2.52525252525253E-08,2.27272727272727E-07,0,9477,0,0,0,0,0,0,0,0.2,66,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,3246,0,-1,0,0,2,65,0,0,3,Aston Villa,Liverpool,Wolverhampton,Man City,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
,Gabriel,DEF,ARS,5000000,15,41,5.9,1.18E-06,8.2E-06,0,37649,0,4,0,0,0,1,0,8.2,1814,0,0,41,0,1.2,0,6,6,0,4,0,0,1.3,119133,0,-1,0,1,630,39993,0,0,159,Leicester,Watford,Liverpool,Newcastle,Man Utd,5.3,6.5,7.6,7.3,7.4,6.9,8,7.8,6.7,6.7,6.6,8.9,6.4,8.4,8,7.5,7.7,8,5.3,7,5.7,5.3,7.9,5.9,7.6,7.2,8.8,5.3,8.4,25.6
Conor,Gallagher,MID,CRY,5600000,13,51,5.7,1.01785714285714E-06,9.10714285714286E-06,0,448472,3,11,0,0,0,3,0,9.1,5520,1,0,51,-1,0.9,0,4.8,6,0,3,0,4,8.2,1072165,0,-1,0,2,785,130849,0,0,155,Man City,Wolverhampton,Burnley,Aston Villa,Leeds United F.C.,3.3,7.4,5.6,8.3,4.5,4.9,6.8,8,6.1,4,8.6,5.9,5.4,4.5,6,5.8,6.1,8,8,6.4,6,7.5,5.3,4.4,7.6,5.3,8,4.6,5.9,76.5
Dwight,Gayle,FWD,NEW,5300000,0,2,0.222222222222222,4.19287211740042E-08,3.77358490566038E-07,0,19980,0,0,0,0,0,0,0,0.4,241,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,10960,0,-1,0,0,20,144,0,0,5,Chelsea,Brighton,Brentford F.C.,Arsenal,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Jean-Philippe,Gbamin,MID,EVE,4500000,0,0,0,0,0,0,3202,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,0,-1,0,0,0,7,0,0,0,Wolverhampton,Tottenham,Man City,Brentford F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Gelhardt,FWD,LEE,4500000,0,5,0.555555555555556,1.23456790123457E-07,1.11111111111111E-06,0,31857,0,0,0,0,0,0,0,1.1,2708,0,0,5,0,0.4,0,1.7,0,0,0,0,1,0.9,93947,0,-1,0,0,40,6644,0,0,11,Norwich,Leicester,Tottenham,Brighton,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.2
Saman,Ghoddos,MID,BRE,5300000,5,10,1.11111111111111,2.09643605870021E-07,1.88679245283019E-06,0,3384,1,1,0,0,0,1,0,1.9,43,-2,0,10,2,0.3,0,1.8,0,0,0,0,0,0,1089,0,-1,0,0,149,126,0,0,42,Burnley,Norwich,Newcastle,Everton,Tottenham,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,20.4
Dimitris,Giannoulis,DEF,NOR,4400000,0,15,1.66666666666667,3.78787878787879E-07,3.40909090909091E-06,0,5935,1,8,0,0,0,0,0,3.4,142,-1,0,15,1,0.5,0,2.3,2,0,2,0,0,0.1,3157,0,-1,0,0,364,110,0,0,84,Leeds United F.C.,Brentford F.C.,Southampton,Wolverhampton,Newcastle,1.5,1.5,1.2,0.8,0.8,1.4,1.1,1.5,1.1,1.6,0.8,0.8,1.3,0.8,1.4,1.6,1.5,0.8,1.3,1,1.3,1.3,1.3,1.1,1,0.8,1.2,1.3,2.2,13.8
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,31712,1,0,0,0,0,0,0,0.2,149,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7872,0,-1,0,0,7,0,0,0,0,Everton,Crystal Palace,West Ham,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Ben,Gibson,DEF,NOR,4400000,0,11,1.6,3.63636363636364E-07,2.5E-06,0,6083,0,19,0,0,0,0,0,2.5,79,-1,0,11,1,0.2,0,0.7,0,0,2,0,0,0.1,2311,0,-1,0,0,604,35,0,1,112,Leeds United F.C.,Brentford F.C.,Southampton,Wolverhampton,Newcastle,1.4,1.4,1.1,0.8,0.8,1.4,1,1.4,1,1.5,0.8,0.8,1.2,0.8,1.3,1.5,1.4,0.8,1.2,0.9,1.2,1.2,1.3,1.1,1,0.8,1.1,1.2,2.1,23.2
Mark,Gillespie,GLK,NEW,4000000,0,0,0,0,0,0,13550,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0.3,21013,0,-1,0,0,0,39,0,0,0,Chelsea,Brighton,Brentford F.C.,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
