FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Odsonne,Edouard,FWD,CRY,6500000,2,30,3,4.61538461538462E-07,4.61538461538462E-06,0,265092,0,6,0,0,0,3,0,4.6,3059,0,0,30,0,0.5,0,3.2,4,0,3,0,0,3,489370,0,-1,0,1,508,4866,0,0,113,Wolverhampton,Burnley,Aston Villa,Leeds United F.C.,Man Utd,2.4,2.5,3.3,3.1,3,3.3,2.7,3.5,2.1,3.8,2.7,2.5,2.3,2.7,2.6,1.6,3.6,2.9,2.5,3.3,2.9,2.9,2.4,3.9,2.1,3.9,2,2.8,45.5
Samuel,Edozie,MID,MCI,4800000,0,0,0,0,0,0,1705,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0,610,0,-1,0,0,0,6,0,0,0,Man Utd,Everton,West Ham,Aston Villa,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,AVL,5600000,1,14,1.4,2.5E-07,2.5E-06,0,143937,2,6,0,0,0,1,0,2.5,318,-4,1,14,4,0.1,0,0.8,1,0,1,0,0,0.4,75679,0,-1,0,0,348,101,-1,0,30,Southampton,Brighton,Crystal Palace,Man City,Leicester,0.7,0.7,0.7,0.7,0.8,0.7,0.7,1.1,0.7,0.7,0.7,0.7,0.7,0.8,0.7,1,0.7,0.9,0.7,0.8,1,0.8,0.7,0.7,1.2,0.7,0.9,0.7,18.4
Anthony,Elanga,MID,MUN,4800000,0,0,0,0,0,0,1884,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0,677,0,-1,0,0,0,4,0,0,0,Man City,Watford,Chelsea,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,27349,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0.7,67549,0,-1,0,0,0,105,0,0,0,Arsenal,Man Utd,Leicester,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5300000,0,9,0.9,1.69811320754717E-07,1.69811320754717E-06,0,40870,0,1,0,0,0,0,0,1.7,65,-2,0,9,2,0,0,0,0,0,2,0,0,0.1,33270,0,-1,0,0,249,14,0,0,33,West Ham,Arsenal,Southampton,Everton,Wolverhampton,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,18.5
,Elneny,MID,ARS,4500000,1,2,0.2,4.44444444444444E-08,4.44444444444444E-07,0,51499,0,2,0,0,0,0,0,0.4,228,0,0,2,0,0,0,0.2,0,0,0,0,0,0.3,19680,0,-1,0,0,49,99,0,0,10,Watford,Liverpool,Newcastle,Man Utd,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Mohamed,Elyounoussi,MID,SOU,5500000,3,27,3,5.45454545454545E-07,4.90909090909091E-06,0,18590,1,6,0,0,0,1,0,4.9,208,0,0,27,0,0.5,0,2.5,1,0,5,0,0,0.2,27391,0,-1,0,0,688,205,0,0,54,Aston Villa,Norwich,Liverpool,Leicester,Brighton,2.9,2.7,1.7,2.5,2,2.1,2.1,2,2.2,2.5,3.1,3.7,1.8,2,2.5,2.2,3.3,2.3,2.9,2.6,2.2,1.8,2.3,2.5,2.6,2.6,1.5,2.6,47.4
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2170,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Burnley,Leicester,Man Utd,Watford,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
,Emerson Royal,DEF,TOT,4900000,6,14,1.8,3.6734693877551E-07,2.85714285714286E-06,0,23055,1,13,0,0,0,0,0,2.9,247,-1,0,14,1,0.4,0,2.2,0,0,1,0,0,0.3,37878,0,-1,0,0,675,1612,0,0,110,Everton,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,1.1,1.7,1,1.6,1.6,1.5,0.9,1.8,1.4,1,0.9,1.7,1.5,1.2,0.9,1.3,1.2,1.6,1.5,1.4,1.1,0.9,1.5,1.7,1,1.8,1.5,1.1,22.9
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Southampton,Brighton,Crystal Palace,Man City,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oghenekaro Peter,Etebo,MID,WAT,4400000,0,7,0.7,1.59090909090909E-07,1.59090909090909E-06,0,32284,3,6,0,0,0,0,0,1.6,157,-1,0,7,1,0,0,0,0,0,0,0,0,0.2,26181,0,-1,0,0,369,53,0,0,52,Arsenal,Man Utd,Leicester,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,8.9
Jonny,Evans,DEF,LEI,5400000,2,6,0.6,1.11111111111111E-07,1.11111111111111E-06,0,14267,1,7,0,0,0,0,0,1.1,160,-1,0,6,1,0.2,0,1.2,0,0,0,0,0,0.2,9321,0,-1,0,0,386,418,0,0,56,Leeds United F.C.,Chelsea,Watford,Southampton,Aston Villa,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.7
Eberechi,Eze,MID,CRY,5900000,0,0,0,0,0,0,3353,0,0,0,0,0,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0,1393,0,-1,0,0,0,39,0,0,0,Wolverhampton,Burnley,Aston Villa,Leeds United F.C.,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,5000000,0,35,3.5,7E-07,7E-06,0,113648,0,11,0,27,0,0,0,7,965,0,0,35,0,0.8,0,4.2,2,0,3,0,0,2.2,106618,0,-1,0,0,900,2160,0,0,170,Liverpool,Wolverhampton,Man City,Brighton,Chelsea,4.1,4.1,4.2,3.5,3.6,3.4,4.1,3.8,2.9,3.1,3.1,4,4.5,2.4,3.2,2.8,2.4,5.1,3.7,4.6,3.7,4.9,3.6,4.6,4,3.7,3.9,4.5,21.9
,Fabinho,MID,LIV,5400000,0,19,1.9,3.51851851851852E-07,3.51851851851852E-06,0,97410,2,6,0,0,0,1,0,3.5,395,-1,0,19,1,0,0,0,0,0,2,0,1,0.7,66297,0,-1,0,0,479,378,0,0,93,West Ham,Arsenal,Southampton,Everton,Wolverhampton,1.2,1,1.1,1,2.1,1.2,1.3,1.1,1,1.4,1.2,1,1.1,1,1.4,1.5,1.1,1,1.3,1,1.2,1,1.2,1,1.6,1,1.5,1.1,27.1
,Fabio Silva,FWD,WOL,5700000,1,7,0.7,1.2280701754386E-07,1.2280701754386E-06,0,60727,0,0,0,0,0,0,0,1.2,224,-3,0,7,3,0.1,0,0.8,0,0,0,0,0,0.4,20149,0,-1,0,0,36,133,0,0,20,Crystal Palace,West Ham,Norwich,Burnley,Liverpool,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,3.9
,Femenia,DEF,WAT,4400000,2,8,0.8,1.81818181818182E-07,1.81818181818182E-06,0,15532,1,8,0,0,0,0,0,1.8,41,-1,0,8,1,0,0,0.2,0,0,0,0,1,0.1,3071,0,-1,0,0,359,1,0,0,61,Arsenal,Man Utd,Leicester,Chelsea,Man City,0,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.5,9.7
Nathan,Ferguson,DEF,CRY,4500000,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,-1,0,0,0,5,0,0,0,Wolverhampton,Burnley,Aston Villa,Leeds United F.C.,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11700000,2,52,4.7,4.01709401709402E-07,4.44444444444444E-06,0,3403423,3,17,0,0,0,4,0,4.4,15639,-3,0,52,3,0.3,1,3.5,4,0,2,0,3,18.9,884649,0,-1,0,1,940,2109,0,0,224,Man City,Watford,Chelsea,Arsenal,Crystal Palace,3.1,6.4,5.1,4,4.4,5.9,5.7,3.5,6.2,5.2,4.4,5.2,3.2,5.7,4.6,5,4.8,4.2,4.2,4.2,4.2,4.6,5.5,4.8,3.4,5.5,3.1,4.8,110.6
Alvaro,Fernandez,GLK,BRE,4500000,2,3,0.3,6.66666666666667E-08,6.66666666666667E-07,0,12815,0,5,0,6,0,0,0,0.7,1254,0,0,3,0,0.2,0,0.8,0,0,0,0,0,0.6,57188,0,-1,0,0,180,675,0,0,34,Norwich,Newcastle,Everton,Tottenham,Leeds United F.C.,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4
Federico,Fernandez,DEF,NEW,4300000,0,5,0.5,1.16279069767442E-07,1.16279069767442E-06,0,13567,0,11,0,0,0,0,0,1.2,66,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,4818,0,-1,0,0,437,31,0,0,69,Brighton,Brentford F.C.,Arsenal,Norwich,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,17.3
,Fernandinho,MID,MCI,4800000,0,9,0.9,1.875E-07,1.875E-06,0,42898,0,2,0,0,0,0,0,1.9,288,-2,0,9,2,0.1,0,0.5,0,0,1,0,0,0.3,28231,0,-1,0,0,184,104,0,0,35,Man Utd,Everton,West Ham,Aston Villa,Watford,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,9.1
Roberto,Firmino,FWD,LIV,8900000,0,35,4.4,4.9438202247191E-07,3.93258426966292E-06,0,663700,0,6,0,0,0,4,0,3.9,33648,-1,0,35,1,0.7,0,6,5,0,2,0,1,3.9,447871,0,-1,0,1,367,487,0,0,155,West Ham,Arsenal,Southampton,Everton,Wolverhampton,0,0,0,0,0,4.7,5.5,4.8,5.6,6,3.7,3.7,4.5,5,5.4,5.6,4.7,3.9,5.4,4.1,5.3,4.3,4.6,4.8,6.1,4.6,4.9,3.4,51.6
,Firpo,DEF,LEE,4800000,0,8,1.3,2.70833333333333E-07,1.66666666666667E-06,0,66194,1,12,0,0,0,0,0,1.7,295,-2,0,8,2,0,0,0,2,0,1,0,0,0.4,23047,1,-1,0,0,464,9,0,0,63,Leicester,Tottenham,Brighton,Crystal Palace,Brentford F.C.,0,1.1,0.9,0.8,0.9,0.9,0.8,1,1.2,0.9,0.9,0.8,0.6,0.6,0.7,0.7,1.5,0.6,0.9,0.8,0.7,0.6,0.9,0.6,1,0.8,0.8,1.1,18.2
Ashley,Fletcher,FWD,WAT,4900000,1,2,0.2,4.08163265306122E-08,4.08163265306122E-07,0,28859,0,0,0,0,0,0,0,0.4,148,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.2,22321,0,-1,0,0,9,122,0,0,3,Arsenal,Man Utd,Leicester,Chelsea,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Phil,Foden,MID,MCI,8300000,3,40,4,4.81927710843373E-07,4.81927710843374E-06,0,232879,0,5,0,0,0,3,0,4.8,9975,3,-1,40,-3,0.9,0,7.2,3,0,3,0,2,14.7,1318981,0,-1,0,1,554,23171,1,0,120,Man Utd,Everton,West Ham,Aston Villa,Watford,3.8,3.5,3.1,3.5,4.6,4.1,4,4.4,4,4,3.2,3,4.1,3.3,4.2,4,3,2.9,3.2,3.3,4,2.2,5.4,4.5,3.4,4.7,3.5,4.6,66.7
Wesley,Fofana,DEF,LEI,4300000,0,0,0,0,0,0,40822,0,0,0,0,0,0,0,0,88,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2042,0,-1,0,0,0,20,0,0,0,Leeds United F.C.,Chelsea,Watford,Southampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,MID,WHU,6000000,0,39,3.9,6.5E-07,6.5E-06,0,335181,3,11,0,0,0,3,0,6.5,1821,0,0,39,0,0.5,0,2.8,1,0,3,0,1,1.9,414820,0,-1,0,0,883,593,0,0,153,Liverpool,Wolverhampton,Man City,Brighton,Chelsea,2,5.5,2.9,2.9,2.6,4.1,3.4,4.5,3.8,4.8,3.4,3.5,4,4,4.1,4.2,3.6,2.9,4.1,3.4,3.1,4.2,4.3,3.6,3.3,4.3,2.5,4,73.8
Adam,Forshaw,MID,LEE,4500000,2,4,0.4,8.88888888888889E-08,8.88888888888889E-07,0,1722,0,1,0,0,0,0,0,0.9,6,0,0,4,0,0.2,0,1,0,0,0,0,0,0,1773,0,-1,0,0,128,6,0,0,21,Leicester,Tottenham,Brighton,Crystal Palace,Brentford F.C.,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.2
Marcus,Forss,FWD,BRE,5300000,1,6,1.2,2.26415094339623E-07,1.13207547169811E-06,0,20198,0,4,0,0,0,0,0,1.1,158,-2,0,6,2,0.2,0,1.2,0,0,0,0,0,0.1,14629,0,-1,0,0,171,120,0,0,17,Norwich,Newcastle,Everton,Tottenham,Leeds United F.C.,0.8,1,0.6,0.6,0.9,0.8,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.7,0.9,0.6,0.6,1.1,0.6,0.9,0.6,0.7,0.8,5.6
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,51944,0,0,0,0,0,0,0,0,376,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,16275,0,-1,0,0,0,183,0,0,0,Aston Villa,Norwich,Liverpool,Leicester,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4100000,8,20,2.9,7.07317073170732E-07,4.8780487804878E-06,0,827368,0,12,0,22,0,0,0,4.9,4300,1,0,20,-1,0.7,0,3,0,0,0,0,0,22.6,646275,0,-1,1,0,630,6904,0,0,125,Arsenal,Man Utd,Leicester,Chelsea,Man City,3,2.4,2.3,2.8,3.1,3.7,2.5,2.6,3,2.6,4,2.2,3,3.2,2.8,2.4,3.4,3.1,2.5,2.9,4,3.1,2.9,3.2,2.8,2.3,2,3.5,12.2
,Fosu,MID,BRE,5100000,0,0,0,0,0,0,7401,0,0,0,0,0,0,0,0,28,-4,0,0,4,0,0,0,0,0,0,0,0,0,1633,0,-1,0,0,0,31,0,0,0,Norwich,Newcastle,Everton,Tottenham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5300000,0,12,1.2,2.26415094339623E-07,2.26415094339623E-06,0,9234,0,3,0,0,0,0,0,2.3,39,-2,0,12,2,0.2,0,1.2,0,0,0,0,1,0.1,2614,0,-1,0,0,198,35,0,0,34,Brighton,Brentford F.C.,Arsenal,Norwich,Burnley,0.6,0.6,0.6,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,6.1
,Fred,MID,MUN,4900000,2,19,2.1,4.28571428571429E-07,3.87755102040816E-06,0,80394,4,12,0,0,0,1,0,3.9,348,-1,0,19,1,0.2,0,1.2,0,0,2,0,0,0.4,65287,1,-1,0,0,760,299,0,0,98,Man City,Watford,Chelsea,Arsenal,Crystal Palace,1,2.1,1.5,1,1.2,1.8,1.7,1,1.9,1.5,1.2,1.5,1,1.7,1.2,1.4,1.4,1.1,1.1,1.1,1.1,1.3,1.6,1.3,1,1.6,1,1.3,29.3
Ryan,Fredericks,DEF,WHU,4400000,0,1,0.1,2.27272727272727E-08,2.27272727272727E-07,0,9647,0,0,0,0,0,0,0,0.2,44,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,3337,0,-1,0,0,2,29,0,0,3,Liverpool,Wolverhampton,Man City,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gabriel,DEF,ARS,5100000,5,46,5.8,1.13725490196078E-06,9.01960784313725E-06,0,45455,1,4,0,0,0,1,0,9,2685,1,-1,46,-1,1.1,0,5.8,6,0,5,0,0,2.1,192314,0,-1,0,1,720,6137,1,0,184,Watford,Liverpool,Newcastle,Man Utd,Everton,6.1,8,6.7,8.1,7.1,7,7.6,7.2,6.9,6,8.1,7,8,7.5,7.9,7.5,7.5,5.9,6.4,6.3,6,7.6,6.4,7.2,7.8,8.2,5.9,8.1,25.6
Conor,Gallagher,MID,CRY,5800000,11,62,6.2,1.06896551724138E-06,1.06896551724138E-05,0,458684,3,11,0,0,0,4,0,10.7,1665,3,-1,62,-3,1.2,0,7,9,0,4,0,4,12.6,1453935,0,-1,0,3,875,116170,1,0,186,Wolverhampton,Burnley,Aston Villa,Leeds United F.C.,Man Utd,7.9,6.9,8.7,6.1,6.7,7.3,8.3,7.9,5.7,9.3,6.6,6.7,5,7.1,7,6.5,9,8.8,6.4,7.5,7.6,6.9,5.5,7.9,7.2,8.6,6.2,6.2,89.8
Dwight,Gayle,FWD,NEW,5300000,1,3,0.3,5.66037735849057E-08,5.66037735849057E-07,0,20518,0,0,0,0,0,0,0,0.6,86,-2,0,3,2,0,0,0.2,0,0,0,0,0,0.1,11215,0,-1,0,0,21,61,0,0,8,Brighton,Brentford F.C.,Arsenal,Norwich,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.7
Jean-Philippe,Gbamin,MID,EVE,4500000,1,2,0.2,4.44444444444444E-08,4.44444444444444E-07,0,3279,0,2,0,0,0,0,0,0.4,21,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,2159,0,-1,0,0,46,7,0,0,7,Tottenham,Man City,Brentford F.C.,Liverpool,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Joe,Gelhardt,FWD,LEE,4500000,0,5,0.5,1.11111111111111E-07,1.11111111111111E-06,0,38222,0,0,0,0,0,0,0,1.1,1098,0,0,5,0,0.3,0,1.2,0,0,0,0,1,1,107972,0,-1,0,0,40,2740,0,0,11,Leicester,Tottenham,Brighton,Crystal Palace,Brentford F.C.,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.2
Saman,Ghoddos,MID,BRE,5300000,4,14,1.4,2.64150943396226E-07,2.64150943396226E-06,0,3506,1,1,0,0,0,1,0,2.6,30,-2,0,14,2,0.5,0,2.8,0,0,0,0,1,0,1495,0,-1,0,0,194,49,0,0,59,Norwich,Newcastle,Everton,Tottenham,Leeds United F.C.,0.9,1,0.7,0.7,0.7,0.7,0.7,0.9,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.9,0.8,0.8,0.7,0.7,1.1,0.7,0.8,0.7,0.7,0.7,24.4
Dimitris,Giannoulis,DEF,NOR,4400000,1,16,1.6,3.63636363636364E-07,3.63636363636364E-06,0,6304,1,8,0,0,0,0,0,3.6,56,-1,0,16,1,0.5,0,2,2,0,2,0,0,0.1,3435,0,-1,0,0,380,25,0,0,85,Brentford F.C.,Southampton,Wolverhampton,Newcastle,Tottenham,1.4,1,0.8,0.8,1.5,1,1.3,1.1,1.4,0.8,0.8,1.3,0.8,1.2,1.4,1.5,0.8,1.3,1,1.3,1.2,1.3,1.2,0.9,0.8,1.2,1,2,14
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,32058,1,0,0,0,0,0,0,0.2,71,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7872,0,-1,0,0,7,0,0,0,0,Crystal Palace,West Ham,Norwich,Burnley,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Ben,Gibson,DEF,NOR,4400000,2,13,1.6,3.63636363636364E-07,2.95454545454545E-06,0,6260,0,20,0,0,0,0,0,3,21,-1,0,13,1,0.2,0,1,0,0,2,0,0,0.1,2488,0,-1,0,0,694,25,0,1,131,Brentford F.C.,Southampton,Wolverhampton,Newcastle,Tottenham,1.4,1,0.8,0.8,1.5,1,1.3,1.1,1.4,0.8,0.8,1.3,0.8,1.2,1.4,1.5,0.8,1.3,1,1.3,1.2,1.3,1.2,0.9,0.8,1.2,1,2,25.9
Mark,Gillespie,GLK,NEW,4000000,0,0,0,0,0,0,14100,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0.3,21175,0,-1,0,0,0,57,0,0,0,Brighton,Brentford F.C.,Arsenal,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,NOR,4400000,0,9,0.9,2.04545454545455E-07,2.04545454545455E-06,0,592385,0,13,0,0,0,0,0,2,3641,-1,0,9,1,0,0,0,1,0,0,0,0,4.6,320502,0,-1,0,0,348,1229,0,0,67,Brentford F.C.,Southampton,Wolverhampton,Newcastle,Tottenham,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,12.1
Olivier,Giroud,FWD,CHE,6500000,0,0,0,0,0,0,1080,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Burnley,Leicester,Man Utd,Watford,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Godfrey,DEF,EVE,4800000,6,19,2.4,5E-07,3.95833333333333E-06,0,60137,1,13,0,0,0,0,0,4,333,-2,0,19,2,0.5,0,2.2,0,0,2,0,0,0.5,19280,0,-1,0,0,679,109,0,0,115,Tottenham,Man City,Brentford F.C.,Liverpool,Arsenal,3.4,2.2,2.7,2.6,2.5,1.5,2.5,1.6,1.7,1.7,2.3,1.8,2.3,1.5,2.5,1.6,2.5,2.8,1.5,1.4,2.2,1.9,2.1,2.9,2.3,1.5,2.4,2.1,27.7
Pierluigi,Gollini,GLK,TOT,4300000,0,0,0,0,0,0,13669,0,0,0,0,0,0,0,0,63,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,5502,0,-1,0,0,0,44,0,0,0,Everton,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4700000,0,2,0.2,4.25531914893617E-08,4.25531914893617E-07,0,52796,0,1,0,0,0,0,0,0.4,753,-3,0,2,3,0,0,0,0,0,0,0,0,0.5,16138,0,-1,0,0,13,20,0,0,6,West Ham,Arsenal,Southampton,Everton,Wolverhampton,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Charlie,Goode,DEF,BRE,3900000,1,1,0.1,2.56410256410256E-08,2.56410256410256E-07,0,126381,1,1,0,0,0,0,0,0.3,1039,-1,0,1,1,0.1,0,0.2,0,0,0,0,0,1.9,159199,0,-1,0,0,78,382,0,0,4,Norwich,Newcastle,Everton,Tottenham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
Anthony,Gordon,MID,EVE,4500000,3,10,1,2.22222222222222E-07,2.22222222222222E-06,0,5120,1,3,0,0,0,0,0,2.2,63,0,0,10,0,0.3,0,1.5,0,0,1,0,0,0.1,5831,0,-1,0,0,276,60,0,0,32,Tottenham,Man City,Brentford F.C.,Liverpool,Arsenal,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,16.6
