FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,A.Armstrong,FWD,SOU,5700000,0,52,1.79310344827586,3.14579552329099E-07,9.12280701754386E-06,0,866448,1,23,0,0,0,2,0,9.1,360,-3,0,52,3,0.1,0,0.4,3,0,4,0,3,1.5,839572,0,-1,0,1,1212,405,0,0,142,Leeds United F.C.,Chelsea,Arsenal,Burnley,Brighton,0,1.5,0.9,2.4,1.2,1.5,1.1,1.1,1.1,88
Max,Aarons,DEF,NOR,4300000,0,49,1.8,4.18604651162791E-07,1.13953488372093E-05,0,191452,6,54,0,0,0,0,0,11.4,228,-2,0,49,2,0.2,0,1,2,0,4,0,1,0.9,90651,1,-1,0,0,2397,6,0,0,345,Brighton,Burnley,Man Utd,Newcastle,Aston Villa,0,1.6,1.8,1.4,1.1,1.2,2,1.5,1.8,82.3
Tammy,Abraham,FWD,CHE,6500000,0,0,0,0,0,0,42267,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2438,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0
Che,Adams,FWD,SOU,6900000,0,92,4,5.79710144927536E-07,1.33333333333333E-05,0,626461,0,27,0,0,0,7,0,13.3,3579,-1,1,92,1,0.6,0,4,11,0,5,0,4,5.7,973498,0,-1,0,0,1645,4465,-1,0,310,Leeds United F.C.,Chelsea,Arsenal,Burnley,Brighton,0,4.7,3.5,8.4,4.3,4.9,3.9,3.9,4.1,128.7
Tayo,Adaramola,DEF,CRY,4000000,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,-1,0,0,0,27,0,0,0,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,0,0,0,0,0,0,0,0,0,0
,Adrian,GLK,LIV,4300000,0,0,0,0,0,0,19580,0,0,0,0,0,0,0,0,12,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,8499,0,-1,0,0,0,4,0,0,0,Watford,Man City,Aston Villa,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0
Rayan,Ait Nouri,DEF,WOL,4400000,1,72,2.48275862068966,5.64263322884013E-07,1.63636363636364E-05,0,223953,4,12,0,0,0,0,0,16.4,1586,-1,0,72,1,0.4,0,1.7,7,0,7,0,4,2,346362,0,-1,0,1,1372,320,0,0,290,Leeds United F.C.,Aston Villa,Newcastle,Man City,Burnley,2.6,2.1,1.7,3.1,2.8,2.1,3.2,1.9,3.4,68.8
Kristoffer,Ajer,DEF,BRE,4400000,1,53,3.1,7.04545454545455E-07,1.20454545454545E-05,0,120934,4,23,0,0,0,0,0,12,391,-1,0,53,1,1,0,4.2,3,0,6,0,2,0.7,114105,0,-1,0,0,1405,155,0,0,265,Leicester,Chelsea,West Ham,Watford,Tottenham,2.5,4,4.2,2.4,3.9,3.3,3.2,3.1,3.9,39.6
Nathan,Ake,DEF,MCI,4700000,0,38,1.31034482758621,2.78796771826853E-07,8.08510638297872E-06,0,67935,0,3,0,0,0,1,0,8.1,30,-3,0,38,3,0,0,0,0,0,4,0,0,0.4,48029,0,-1,0,0,669,23,0,0,170,Burnley,Liverpool,Wolverhampton,Brighton,Watford,0,1,1.5,1.7,0.7,0.9,0.7,0.9,0.8,25.3
Marc,Albrighton,MID,LEI,5200000,0,35,1.34615384615385,2.5887573964497E-07,6.73076923076923E-06,0,30767,2,21,0,0,0,1,0,6.7,126,-3,0,35,3,0.5,0,2.6,2,0,2,0,1,0.1,21126,0,-1,0,0,992,4,0,0,148,Brentford F.C.,Man Utd,Crystal Palace,Newcastle,Everton,0,0,0.8,1.4,0.8,0.7,0.8,0.9,0.9,43.5
Toby,Alderweireld,DEF,TOT,5000000,0,0,0,0,0,0,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Newcastle,Aston Villa,Brighton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0
Ryan,Alebiosu,DEF,ARS,4000000,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,-1,0,0,0,0,0,0,0,Aston Villa,Crystal Palace,Brighton,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0
Ajibola,Alese,DEF,WHU,4000000,0,0,0,0,0,0,1237,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2162,0,-1,0,0,0,11,0,0,0,Tottenham,Everton,Brentford F.C.,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0
Trent,Alexander-Arnold,DEF,LIV,8500000,0,187,7.2,8.47058823529412E-07,2.2E-05,0,3180195,1,17,0,0,0,2,0,22,66745,10,0,187,-10,0.7,0,6.2,32,0,16,0,11,43.6,4177075,0,-1,0,5,2313,1470,0,0,750,Watford,Man City,Aston Villa,Man Utd,Everton,0,0,9.2,18.7,10.5,7.7,10.3,8.1,9.4,235.5
,Alisson,GLK,LIV,6000000,0,138,5.1,8.5E-07,2.3E-05,0,818810,0,18,0,57,0,0,0,23,701,0,0,138,0,1.2,0,7,12,0,16,0,1,8.1,822450,1,-1,0,2,2430,6062,0,0,600,Watford,Man City,Aston Villa,Man Utd,Everton,0,5,6.5,12.6,7.4,4.6,7.3,4.9,6.3,56.3
,Allan,MID,EVE,4300000,0,51,2.2,5.11627906976744E-07,1.18604651162791E-05,0,964039,6,36,0,0,0,0,0,11.9,2561,-2,0,51,2,0.1,0,0.6,2,0,5,0,3,3.3,1065196,0,-1,0,0,1934,63,0,1,284,West Ham,Burnley,Man Utd,Leicester,Liverpool,0,0,1.4,1.7,1.1,1.3,1.1,1.7,1.1,63.9
Miguel,Almiron,MID,NEW,5000000,0,37,1.27586206896552,2.55172413793103E-07,7.4E-06,0,65435,1,26,0,0,0,0,0,7.4,15,-5,1,37,5,0.3,0,1.5,0,0,3,0,0,0.2,39357,0,-1,0,0,1129,16,-1,0,146,Tottenham,Wolverhampton,Leicester,Crystal Palace,Norwich,0,0.6,0.7,1.4,0.7,0.6,0.6,0.6,0.6,52
Marcos,Alonso,DEF,CHE,5500000,0,78,4.1,7.45454545454545E-07,1.41818181818182E-05,0,3040677,6,14,0,0,0,1,0,14.2,1037,0,0,78,0,0.2,0,1,9,0,6,0,4,7.6,3143069,0,-1,0,3,1445,1045,0,0,333,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,West Ham,0,5.5,3.8,10.4,5.7,5,4.3,5.1,3.3,100.1
Frederik,Alves,DEF,WHU,4000000,0,0,0,0,0,0,27623,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,818,0,-1,0,0,0,0,0,0,0,Tottenham,Everton,Brentford F.C.,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0
Steven,Alzate,MID,BHA,4800000,0,13,0.448275862068966,9.33908045977011E-08,2.70833333333333E-06,0,6154,0,7,0,0,0,0,0,2.7,4,-2,0,13,2,0.1,0,0.6,0,0,0,0,0,0,3416,0,-1,0,0,401,2,0,0,77,Norwich,Arsenal,Tottenham,Man City,Southampton,0,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,13.3
Daniel,Amartey,DEF,LEI,3900000,2,41,2.3,5.8974358974359E-07,1.05128205128205E-05,0,1640818,1,29,0,0,0,0,0,10.5,2280,-1,0,41,1,0.9,0,3.6,4,0,4,0,0,10.6,1380033,0,-1,0,1,1505,3500,0,0,304,Brentford F.C.,Man Utd,Crystal Palace,Newcastle,Everton,2.7,2,2,3.1,2.2,2,2.6,1.4,2.1,37.4
Ethan,Ampadu,DEF,CHE,4500000,0,0,0,0,0,0,8061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0
Joachim,Andersen,DEF,CRY,4500000,0,79,3.2,7.11111111111111E-07,1.75555555555556E-05,0,77317,3,29,0,0,0,0,0,17.6,53,0,0,79,0,0.8,0,3.6,6,0,8,0,2,0.4,66673,1,-1,0,0,2104,90,0,0,416,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,0,3.9,2.5,2.1,4.2,2.3,2.5,2.9,3.5,65.9
Elliot,Anderson,MID,NEW,4500000,0,0,0,0,0,0,3092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3266,0,-1,0,0,0,0,0,0,0,Tottenham,Wolverhampton,Leicester,Crystal Palace,Norwich,0,0,0,0,0,0,0,0,0,0
Florin,Andone,FWD,BHA,5000000,0,0,0,0,0,0,16460,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3828,0,-1,0,0,0,0,0,0,0,Norwich,Arsenal,Tottenham,Man City,Southampton,0,0,0,0,0,0,0,0,0,0
,Andre Gomes,MID,EVE,4900000,0,15,0.555555555555556,1.13378684807256E-07,3.06122448979592E-06,0,16976,3,14,0,0,0,0,0,3.1,9,-1,0,15,1,0.1,0,0.4,0,0,0,0,1,0.1,8531,0,-1,0,0,498,7,0,0,39,West Ham,Burnley,Man Utd,Leicester,Liverpool,0,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,28.3
Vincent,Angelini,GLK,WAT,4000000,0,0,0,0,0,0,23698,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,25972,0,-1,0,0,0,21,0,0,0,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0,0,0,0,0,0,0,0,0,0
Michail,Antonio,FWD,WHU,7500000,0,113,4,5.33333333333333E-07,1.50666666666667E-05,0,7089869,5,32,0,0,0,8,0,15.1,8063,0,0,113,0,0.2,1,1.8,13,0,7,0,8,29.6,7333351,0,-1,0,4,2431,13263,0,1,367,Tottenham,Everton,Brentford F.C.,Burnley,Chelsea,3.1,5.6,3.9,4.9,2.9,4.4,4.6,3.9,4.4,211
Cameron,Archer,FWD,AVL,4500000,0,3,1,2.22222222222222E-07,6.66666666666667E-07,0,221560,0,0,0,0,0,0,0,0.7,203,0,0,3,0,0,0,0,0,0,0,0,0,0.9,271066,0,-1,0,0,24,0,0,0,3,Arsenal,Wolverhampton,Tottenham,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,1.6
Alphonse,Areola,GLK,WHU,4700000,0,2,0.0689655172413793,1.46735143066764E-08,4.25531914893617E-07,0,200162,0,1,0,2,0,0,0,0.4,53,-3,0,2,3,0,0,0,0,0,0,0,0,0.7,141682,0,-1,0,0,90,99,0,0,11,Tottenham,Everton,Brentford F.C.,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,2
Kepa,Arrizabalaga,GLK,CHE,4600000,0,19,0.678571428571429,1.47515527950311E-07,4.1304347826087E-06,0,68635,0,2,0,11,0,0,0,4.1,147,-4,0,19,4,0,0,0,1,0,2,0,0,0.4,64480,0,-1,0,0,360,32,0,0,89,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,West Ham,0,0.3,0.3,0.6,0.4,0.3,0.3,0.3,0.3,9.6
Harrison,Ashby,DEF,WHU,4000000,0,1,0.0344827586206897,8.62068965517241E-09,2.5E-07,0,3378,0,1,0,0,0,0,0,0.2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,4362,0,-1,0,0,6,7,0,0,4,Tottenham,Everton,Brentford F.C.,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0.3
Pierre-Emerick,Aubameyang,FWD,ARS,9600000,0,44,3.1,3.22916666666667E-07,4.58333333333333E-06,0,895761,3,16,0,0,0,4,0,4.6,150,-4,0,44,4,0,2,0,7,0,6,0,1,1.3,742898,0,-1,0,0,1036,0,0,0,131,Aston Villa,Crystal Palace,Brighton,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,92.9
Serge,Aurier,DEF,TOT,4900000,0,0,0,0,0,0,47656,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,7608,0,-1,0,0,0,0,0,0,0,West Ham,Newcastle,Aston Villa,Brighton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0
Brandon,Austin,GLK,TOT,4000000,0,0,0,0,0,0,1361,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2475,0,-1,0,0,0,15,0,0,0,West Ham,Newcastle,Aston Villa,Brighton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0
Zach,Awe,DEF,ARS,4000000,0,0,0,0,0,0,519,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,0,-1,0,0,0,18,0,0,0,Aston Villa,Crystal Palace,Brighton,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0
Jordan,Ayew,FWD,CRY,5800000,0,57,2.3,3.96551724137931E-07,9.82758620689655E-06,0,327642,1,25,0,0,0,1,0,9.8,189,-2,0,57,2,0.2,0,1.4,1,0,7,0,4,0.7,312886,0,-1,0,0,1551,131,0,0,204,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,0,1.9,1.8,1.6,2.9,1.7,2.4,1.5,2,92.1
Luke,Ayling,DEF,LEE,4300000,13,43,2,4.65116279069767E-07,1E-05,0,1255157,3,59,0,0,0,2,0,10,251,-2,0,43,2,0.5,0,2,6,0,0,0,3,2.8,582133,0,-1,0,1,1888,1603,0,0,342,Wolverhampton,Southampton,Watford,Chelsea,Crystal Palace,1.6,1.6,1.1,2.3,1.1,2.6,1.5,1.8,1.8,88
Cesar,Azpilicueta,DEF,CHE,5600000,0,68,3.8,6.78571428571429E-07,1.21428571428571E-05,0,998027,0,11,0,0,0,0,0,12.1,168,-4,0,68,4,0,0,0.2,2,0,6,0,3,3,856771,0,-1,0,1,1434,733,0,0,338,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,West Ham,0,4.9,3.4,9.4,5.3,4.5,3.8,4.6,2.9,70.8
Kwadwo,Baah,MID,WAT,4300000,0,0,0,0,0,0,16345,0,0,0,0,0,0,0,0,38,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,14537,0,-1,0,0,0,134,0,0,0,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0,0,0,0,0,0,0,0,0,0
Daniel,Bachmann,GLK,WAT,4100000,0,22,0.758620689655172,1.85029436501262E-07,5.36585365853659E-06,0,413095,0,26,0,41,0,0,0,5.4,429,-4,0,22,4,0,0,0,0,0,0,0,0,1.5,371730,0,-1,0,0,990,32,0,0,175,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0,0.6,0.4,0.4,0.6,0.4,0.4,0.4,0.5,30.2
Leon,Bailey,MID,AVL,6300000,1,31,1.10714285714286,1.75736961451247E-07,4.92063492063492E-06,0,247712,2,10,0,0,0,1,0,4.9,54,-2,0,31,2,0.1,0,0.7,1,0,1,0,3,0.4,80742,0,-1,0,0,511,26,0,0,95,Arsenal,Wolverhampton,Tottenham,Liverpool,Leicester,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,43.5
Eric,Bailly,DEF,MUN,4900000,0,2,0.0689655172413793,1.40745953553835E-08,4.08163265306122E-07,0,17619,1,4,0,0,0,0,0,0.4,25,-1,0,2,1,0,0,0,0,0,0,0,0,0.1,11318,1,-1,0,0,216,11,0,0,22,Leicester,Everton,Norwich,Liverpool,Arsenal,0,0,0,0,0,0,0,0,0,3.7
Ellery,Balcombe,GLK,BRE,4000000,0,0,0,0,0,0,758,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leicester,Chelsea,West Ham,Watford,Tottenham,0,0,0,0,0,0,0,0,0,0
Folarin,Balogun,FWD,ARS,4700000,0,2,1,2.12765957446809E-07,4.25531914893617E-07,0,80845,0,1,0,0,0,0,0,0.4,41,-3,0,2,3,0,0,0,0,0,0,0,0,0.3,62383,0,-1,0,0,69,0,0,0,2,Aston Villa,Crystal Palace,Brighton,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,1.9
Patrick,Bamford,FWD,LEE,7700000,1,28,3.1,4.02597402597403E-07,3.63636363636364E-06,0,2022973,2,14,0,0,0,2,0,3.6,1367,-3,0,28,3,0.1,0,0.4,2,0,0,0,2,3.1,903460,0,-1,0,0,557,246,0,0,90,Wolverhampton,Southampton,Watford,Chelsea,Crystal Palace,0,3.8,3.7,2.2,2.5,2.5,2.2,3.1,2.8,47.9
Scott,Banks,MID,CRY,4500000,0,0,0,0,0,0,5541,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6364,0,-1,0,0,0,5,0,0,0,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,0,0,0,0,0,0,0,0,0,0
Jamal,Baptiste,DEF,WHU,3900000,0,0,0,0,0,0,20993,0,0,0,0,0,0,0,0,23,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,23660,0,-1,0,0,0,23,-1,0,0,Tottenham,Everton,Brentford F.C.,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0
Shandon,Baptiste,MID,BRE,4900000,1,33,1.13793103448276,2.32230823363828E-07,6.73469387755102E-06,0,9890,0,14,0,0,0,1,0,6.7,11,-1,0,33,1,0.1,0,0.4,2,0,2,0,0,0,8778,0,-1,0,0,870,2,0,1,113,Leicester,Chelsea,West Ham,Watford,Tottenham,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,34.4
Phil,Bardsley,DEF,BUR,3900000,0,0,0,0,0,0,69814,0,0,0,0,0,0,0,0,46,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,40832,0,-1,0,0,0,56,0,0,0,Man City,Everton,Norwich,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0
Ross,Barkley,MID,CHE,5200000,0,7,0.25,4.80769230769231E-08,1.34615384615385E-06,0,12936,0,1,0,0,0,0,0,1.3,12,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,5665,0,-1,0,0,150,10,0,0,18,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,West Ham,0,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,16.3
Ashley,Barnes,FWD,BUR,5200000,0,15,0.555555555555556,1.06837606837607E-07,2.88461538461538E-06,0,228799,3,11,0,0,0,0,0,2.9,113,-3,0,15,3,0.1,0,0.7,0,0,1,0,0,0.7,123148,0,-1,0,0,414,223,0,0,13,Man City,Everton,Norwich,West Ham,Southampton,0,0.6,0.3,0.6,0.3,0.3,0.3,0.3,0.3,20.9
Harvey,Barnes,MID,LEI,6600000,5,88,4,6.06060606060606E-07,1.33333333333333E-05,0,1085145,2,27,0,0,0,3,0,13.3,3702,-4,-1,88,4,0.7,0,4.6,6,0,5,0,8,4.2,488671,0,-1,0,1,1564,1895,1,0,233,Brentford F.C.,Man Utd,Crystal Palace,Newcastle,Everton,4.3,3.2,4.6,7,4.4,3.2,4.4,4.8,4.9,138.6
Lewis,Bate,MID,LEE,4500000,0,1,0.0344827586206897,7.66283524904214E-09,2.22222222222222E-07,0,128886,0,2,0,0,0,0,0,0.2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,131304,0,-1,0,0,42,1,0,0,2,Wolverhampton,Southampton,Watford,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0.7
Michy,Batshuayi,FWD,CHE,5500000,0,0,0,0,0,0,14254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0
Owen,Beck,DEF,LIV,4000000,0,0,0,0,0,0,21113,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,21124,0,-1,0,0,0,11,0,0,0,Watford,Man City,Aston Villa,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0
Jan,Bednarek,DEF,SOU,4400000,0,77,3.2,7.27272727272727E-07,1.75E-05,0,205772,7,36,0,0,0,3,0,17.5,632,-1,0,77,1,0.5,0,2.4,12,0,6,0,0,1.5,239521,1,-1,0,1,1999,279,0,0,396,Leeds United F.C.,Chelsea,Arsenal,Burnley,Brighton,0,3.2,4.4,7.4,3.5,3.4,3.4,4.7,2.3,86.8
Asmir,Begovic,GLK,EVE,4000000,0,12,0.444444444444444,1.11111111111111E-07,3E-06,0,200605,0,3,0,7,0,0,0,3,223,0,0,12,0,0.6,0,2.2,3,0,1,0,0,2.4,214602,0,-1,0,0,180,720,0,0,43,West Ham,Burnley,Man Utd,Leicester,Liverpool,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.3
Hector,Bellerin,DEF,ARS,4800000,0,0,0,0,0,0,70596,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3737,0,-1,0,0,0,0,0,0,0,Aston Villa,Crystal Palace,Brighton,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0
Said,Benrahma,MID,WHU,5900000,0,105,3.62068965517241,6.13676212741087E-07,1.77966101694915E-05,0,4080890,0,20,0,0,0,5,0,17.8,1891,-1,0,105,1,0.5,0,2.8,11,0,7,0,6,11.6,4163966,0,-1,0,3,1701,2597,0,0,348,Tottenham,Everton,Brentford F.C.,Burnley,Chelsea,2.6,3.9,2.8,4.3,2.5,3.4,3.7,2.7,3.5,137.4
Josh,Benson,MID,BUR,4500000,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Everton,Norwich,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0
Rodrigo,Bentancur,MID,TOT,4900000,0,18,0.642857142857143,1.31195335276968E-07,3.6734693877551E-06,0,6361,1,9,0,0,0,0,0,3.7,53,-1,0,18,1,0.5,0,2.3,2,0,2,0,1,0.1,11725,0,-1,0,0,522,133,0,0,89,West Ham,Newcastle,Aston Villa,Brighton,Brentford F.C.,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,25.4
Christian,Benteke,FWD,CRY,6000000,0,55,1.89655172413793,3.16091954022988E-07,9.16666666666667E-06,0,532750,3,19,0,0,0,4,0,9.2,317,-5,0,55,5,0,0,0.2,6,0,4,0,1,1.2,496586,0,-1,0,1,1105,127,0,0,166,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,0,1.4,1.3,1.2,2.2,1.2,1.8,1.1,1.5,92.2
Steven,Bergwijn,MID,TOT,5900000,0,42,1.5,2.54237288135593E-07,7.11864406779661E-06,0,170308,1,4,0,0,0,2,0,7.1,121,-1,0,42,1,0.1,0,0.7,3,0,3,0,2,0.4,151114,0,-1,0,1,486,26,0,0,105,West Ham,Newcastle,Aston Villa,Brighton,Brentford F.C.,0.8,1.2,0.8,0.9,0.8,0.9,0.8,1.1,0.9,45.1
,Bernard,MID,EVE,5500000,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Burnley,Man Utd,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0
,Bernardo,DEF,BHA,4000000,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Norwich,Arsenal,Tottenham,Man City,Southampton,0,0,0,0,0,0,0,0,0,0
,Bernardo,MID,MCI,7100000,0,131,4.7,6.61971830985916E-07,1.84507042253521E-05,0,2958423,5,17,0,0,0,7,0,18.5,5218,1,1,131,-1,0.6,0,4.2,14,0,15,0,6,15.9,4116889,0,-1,0,3,2407,5754,-1,0,552,Burnley,Liverpool,Wolverhampton,Brighton,Watford,0,5.4,3.8,10.7,5.9,4.5,6.1,3.8,5.3,219.5
Ryan,Bertrand,DEF,LEI,4600000,0,4,0.153846153846154,3.34448160535117E-08,8.69565217391304E-07,0,148921,1,7,0,0,0,0,0,0.9,20,-4,0,4,4,0,0,0,0,0,0,0,0,0.3,19289,0,-1,0,0,337,1,0,0,32,Brentford F.C.,Man Utd,Crystal Palace,Newcastle,Everton,0,0,0,0,0,0.1,0.1,0.1,0.1,7.2
Marcus,Bettinelli,GLK,CHE,4000000,0,0,0,0,0,0,4622,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6069,0,-1,0,0,0,11,0,0,0,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0
Mads,Bidstrup,MID,BRE,4400000,0,4,1,2.27272727272727E-07,9.09090909090909E-07,0,11146,0,0,0,0,0,0,0,0.9,3,-1,0,4,1,0,0,0,0,0,0,0,0,0.1,7635,0,-1,0,0,36,0,0,0,11,Leicester,Chelsea,West Ham,Watford,Tottenham,0,0,0,0,0,0,0,0,0,0.8
Mika,Biereth,FWD,ARS,4500000,0,0,0,0,0,0,6406,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13599,0,-1,0,0,0,239,0,0,0,Aston Villa,Crystal Palace,Brighton,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4400000,0,39,1.9,4.31818181818182E-07,8.86363636363636E-06,0,1742083,8,26,0,0,0,0,0,8.9,475,-1,0,39,1,0.3,0,1.2,3,0,3,0,1,5,1148171,0,-1,0,0,1632,241,0,0,250,Norwich,Arsenal,Tottenham,Man City,Southampton,0,1.5,1,2.1,1.4,1.6,1,1.2,1,54.3
Lamare,Bogarde,DEF,AVL,4000000,0,0,0,0,0,0,8850,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.1,11233,0,-1,0,0,0,7,0,0,0,Arsenal,Wolverhampton,Tottenham,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4900000,0,6,0.206896551724138,4.22237860661506E-08,1.22448979591837E-06,0,12944,1,3,0,0,0,0,0,1.2,102,-1,0,6,1,0.2,0,0.9,0,0,1,0,0,0.1,9184,0,-1,0,0,180,24,0,0,36,Leeds United F.C.,Aston Villa,Newcastle,Man City,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.3
Jarrod,Bowen,MID,WHU,6800000,0,153,5.5,8.08823529411765E-07,2.25E-05,0,3024748,3,34,0,0,0,8,0,22.5,25565,3,0,153,-3,0.1,0,1,16,0,7,0,13,12.1,3899681,0,-1,0,4,2361,852,0,0,437,Tottenham,Everton,Brentford F.C.,Burnley,Chelsea,0,0,0,7.5,4.9,6.3,6.7,5.2,6.4,219.4
