FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Nathan,Broadhead,FWD,EVE,4500000,0,0,0,0,0,0,5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,-1,0,0,0,0,0,0,0,Liverpool,Chelsea,Leicester,Watford,Brentford F.C.,0,0,0,0,0,0
Armando,Broja,FWD,SOU,5500000,1,87,3,5.45454545454545E-07,1.58181818181818E-05,0,1476338,2,31,0,0,0,6,0,15.8,34991,5,0,87,-5,0.2,0,1.2,11,0,5,0,2,11,2393981,0,-1,0,1,1773,6803,0,0,228,Brighton,Crystal Palace,Brentford F.C.,Liverpool,Leicester,2.7,3.2,2.4,2.5,2.5,108.9
Josh,Brownhill,MID,BUR,4300000,3,75,2.5,5.81395348837209E-07,1.74418604651163E-05,0,830390,9,37,0,0,0,1,0,17.4,3454,-2,0,75,2,0.8,0,3.5,5,0,7,0,3,2.9,758586,0,-1,0,2,2520,6755,0,0,365,Wolverhampton,Watford,Aston Villa,Tottenham,Aston Villa,2.1,2.5,2,3.3,2.5,121.6
,Bruno Guimaraes,MID,NEW,4900000,9,51,1.54545454545455,3.15398886827458E-07,1.04081632653061E-05,0,32533,3,6,0,0,0,4,0,10.4,5468,-1,0,51,1,1.3,0,6.6,8,0,3,0,1,1.9,198231,0,-1,0,2,671,37511,0,0,187,Norwich,Liverpool,Man City,Arsenal,Burnley,0.8,0.8,0.8,0.9,0.8,70.1
Lewis,Brunt,MID,LEI,4500000,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,-1,0,0,0,4,0,0,0,Aston Villa,Tottenham,Everton,Norwich,Watford,0,0,0,0,0,0
,Bryan,MID,TOT,5700000,0,9,1,1.75438596491228E-07,1.57894736842105E-06,0,13687,0,1,0,0,0,0,0,1.6,10,-3,0,9,3,0,0,0,0,0,0,0,0,0.1,5361,0,-1,0,0,86,0,0,0,32,Brentford F.C.,Leicester,Liverpool,Arsenal,Burnley,0,0,0,0,0,8.5
,Buendia,MID,AVL,6100000,1,78,2.7,4.42622950819672E-07,1.27868852459016E-05,0,526974,1,27,0,0,0,2,0,12.8,485,-4,0,78,4,0.2,0,1,5,0,6,0,4,0.9,187070,0,-1,0,2,1578,619,0,0,289,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,1.7,2.7,3.8,5.1,1.4,132.3
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,24619,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0.1,27308,0,-1,0,0,0,145,0,0,0,Burnley,Brighton,Chelsea,Man City,Norwich,0,0,0,0,0,0
Dan,Burn,DEF,NEW,4400000,6,83,3.3,7.5E-07,1.88636363636364E-05,0,175712,7,23,0,0,0,1,0,18.9,5037,-1,0,83,1,1,0,4.6,6,0,8,0,1,1.2,275566,0,-1,0,1,2101,4041,0,0,393,Norwich,Liverpool,Man City,Arsenal,Burnley,2.7,4.9,3.9,4.3,3.1,85.6
Jack,Butland,GLK,CRY,4400000,0,19,0.59375,1.34943181818182E-07,4.31818181818182E-06,0,155740,0,9,0,10,0,0,0,4.3,151,-1,0,19,1,0,0,0,3,0,0,0,0,0.4,147274,0,-1,1,1,495,59,0,0,81,Leeds United F.C.,Southampton,Watford,Aston Villa,Everton,0.3,0.3,0.3,0.6,0.3,10.9
Sam,Byram,DEF,NOR,4400000,1,17,0.53125,1.20738636363636E-07,3.86363636363636E-06,0,4217,2,15,0,0,0,0,0,3.9,133,-1,0,17,1,0.8,0,3.5,0,0,2,0,0,0,3494,0,-1,0,0,628,107,0,0,105,Newcastle,Aston Villa,West Ham,Leicester,Wolverhampton,0.3,0.3,0.6,0.3,0.3,29
Willy,Caballero,GLK,SOU,4200000,0,2,0.0606060606060606,1.44300144300144E-08,4.76190476190476E-07,0,8203,1,5,0,6,0,0,0,0.5,54,-3,0,2,3,0,0,0,0,0,0,0,0,0,10157,0,-1,0,0,180,34,0,0,23,Brighton,Crystal Palace,Brentford F.C.,Liverpool,Leicester,0,0,0,0,0,5.4
Moises,Caicedo,MID,BHA,4500000,2,11,0.333333333333333,7.40740740740741E-08,2.44444444444444E-06,0,1210,1,5,0,0,0,0,0,2.4,64,0,0,11,0,0.5,0,2.2,0,0,1,0,1,0,2279,0,-1,0,0,329,189,0,0,37,Southampton,Wolverhampton,Man Utd,Leeds United F.C.,West Ham,0.2,0.2,0.2,0.2,0.2,11
Dominic,Calvert-Lewin,FWD,EVE,7700000,0,41,3.2,4.15584415584416E-07,5.32467532467532E-06,0,2102919,2,21,0,0,0,3,0,5.3,5125,-3,0,41,3,0.2,1,1.2,5,0,3,0,1,2.8,1442306,0,-1,0,0,998,44,0,0,118,Liverpool,Chelsea,Leicester,Watford,Brentford F.C.,0,0,6.5,7,2.3,65.5
Chem,Campbell,MID,WOL,4400000,0,1,0.03125,7.10227272727273E-09,2.27272727272727E-07,0,37381,0,0,0,0,0,0,0,0.2,61,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.2,40441,0,-1,0,0,12,23,0,0,5,Burnley,Brighton,Chelsea,Man City,Norwich,0,0,0,0,0,0.6
Joao Pedro Cavaco,Cancelo,DEF,MCI,7100000,1,180,5.8,8.16901408450704E-07,2.53521126760563E-05,0,2732364,6,20,0,0,0,1,0,25.4,23971,11,0,180,-11,0.6,0,4.5,27,0,17,0,9,40.4,5461690,0,-1,0,6,2777,21787,0,0,723,Watford,Leeds United F.C.,Newcastle,Wolverhampton,West Ham,5.9,7.5,14.9,7.2,7.7,205.1
Sergi,Canos,MID,BRE,5500000,0,78,2.6,4.72727272727273E-07,1.41818181818182E-05,0,452044,6,35,0,0,0,2,0,14.2,851,0,0,78,0,0.1,0,0.5,5,0,8,0,3,1.1,419227,1,-1,0,1,2061,6,0,0,258,Tottenham,Man Utd,Southampton,Everton,Leeds United F.C.,0,0,2.5,1.6,2,106.5
Todd,Cantwell,MID,NOR,5300000,0,10,1.2,2.26415094339623E-07,1.88679245283019E-06,0,72403,2,15,0,0,0,0,0,1.9,24,-2,0,10,2,0,0,0,0,0,0,0,0,0.2,28054,0,-1,0,0,438,0,0,0,48,Newcastle,Aston Villa,West Ham,Leicester,Wolverhampton,0,0,0,0,0,10.3
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,192656,0,0,0,0,0,0,0,0,1136,-1,0,0,1,0,0,0,0,0,0,0,0,1.5,291914,0,-1,0,0,0,302,0,0,0,Watford,Leeds United F.C.,Newcastle,Wolverhampton,West Ham,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5200000,6,127,4,7.69230769230769E-07,2.44230769230769E-05,0,931673,8,42,0,0,0,3,0,24.4,6418,2,0,127,-2,0.4,0,2.3,11,0,12,0,3,8.9,1520044,0,-1,0,3,2837,78638,0,0,534,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,3.9,4.5,10.3,9.4,5.3,141.1
,Casilla,GLK,LEE,4500000,0,0,0,0,0,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Crystal Palace,Man City,Arsenal,Chelsea,Brighton,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5300000,7,55,2.6,4.90566037735849E-07,1.0377358490566E-05,0,182959,1,23,0,0,0,1,0,10.4,2761,-2,0,55,2,0.5,0,2.4,4,0,4,0,0,1.2,197337,0,-1,0,1,1605,3408,0,0,257,Aston Villa,Tottenham,Everton,Norwich,Watford,2.6,2.4,5.5,4.6,2.6,47.9
Craig,Cathcart,DEF,WAT,4200000,1,47,1.7,4.04761904761905E-07,1.11904761904762E-05,0,61261,3,49,0,0,0,0,0,11.2,395,-3,0,47,3,0.1,0,0.5,1,0,3,0,1,0.2,67073,0,-1,0,0,2210,520,0,0,367,Man City,Burnley,Crystal Palace,Everton,Leicester,1.8,1.3,2.4,1.1,1.8,55.5
Edinson,Cavani,FWD,MUN,8400000,0,30,2.5,2.97619047619048E-07,3.57142857142857E-06,0,628691,0,6,0,0,0,2,0,3.6,354,-1,0,30,1,0,0,0,2,0,1,0,1,1.6,168813,0,-1,0,0,610,27,0,0,94,Arsenal,Chelsea,Brentford F.C.,Brighton,Crystal Palace,0,2.2,2.4,0,1.7,41.3
,Cedric,DEF,ARS,4200000,2,30,0.9375,2.23214285714286E-07,7.14285714285714E-06,0,42894,3,20,0,0,0,0,0,7.1,1263,-3,0,30,3,0.3,0,1.2,0,0,3,0,0,0.5,59677,0,-1,0,0,1148,1168,0,0,223,Man Utd,West Ham,Leeds United F.C.,Tottenham,Newcastle,0.5,0.5,1.1,0.5,0.6,53.9
Nathaniel,Chalobah,MID,WAT,5000000,0,0,0,0,0,0,1510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,-1,0,0,0,0,0,0,0,Man City,Burnley,Crystal Palace,Everton,Leicester,0,0,0,0,0,0
Trevoh,Chalobah,DEF,CHE,4700000,7,90,2.90322580645161,6.1770761839396E-07,1.91489361702128E-05,0,875915,2,8,0,0,0,3,0,19.1,2728,-3,0,90,3,0.3,0,1.4,10,0,8,0,1,2.6,940777,0,-1,0,3,1267,3837,0,0,352,West Ham,Man Utd,Everton,Wolverhampton,Leeds United F.C.,6.8,2.9,5.8,2.7,1.8,56.4
,Chamberlain,MID,LIV,5800000,0,42,1.3125,2.26293103448276E-07,7.24137931034483E-06,0,34361,0,7,0,0,0,2,0,7.2,86,-2,0,42,2,0,0,0,2,0,3,0,1,0.2,35198,0,-1,0,0,777,21,0,0,148,Everton,Newcastle,Tottenham,Aston Villa,Southampton,0.8,0.7,1.4,0.7,0.7,54
Calum,Chambers,DEF,AVL,4200000,0,27,0.870967741935484,2.07373271889401E-07,6.42857142857143E-06,0,46854,0,11,0,0,0,1,0,6.4,567,-3,0,27,3,0,0,0,2,0,2,0,0,0.3,39852,0,-1,0,1,621,170,0,0,126,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0.4,0.4,1.2,0.9,0.6,24.1
Kgaogelo,Chauke,MID,SOU,4500000,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,-1,0,0,0,36,0,0,0,Brighton,Crystal Palace,Brentford F.C.,Liverpool,Leicester,0,0,0,0,0,0
Daniel,Chesters,MID,WHU,4500000,0,1,0.0303030303030303,6.73400673400673E-09,2.22222222222222E-07,0,157,0,0,0,0,0,0,0,0.2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,291,0,-1,0,0,1,3,0,0,3,Chelsea,Arsenal,Norwich,Man City,Brighton,0,0,0,0,0,0
Benjamin,Chilwell,DEF,CHE,5600000,0,54,9,1.60714285714286E-06,9.64285714285714E-06,0,2370915,0,2,0,0,0,3,0,9.6,532,-4,0,54,4,0,0,0,5,0,4,0,1,3,1605930,0,-1,0,2,540,36,0,0,158,West Ham,Man Utd,Everton,Wolverhampton,Leeds United F.C.,0,0,0,0,0,54
,Chiquinho,MID,WOL,5500000,0,8,0.25,4.54545454545455E-08,1.45454545454545E-06,0,686,0,0,0,0,0,0,0,1.5,16,0,0,8,0,0.1,0,0.3,0,0,0,0,1,0,837,0,-1,0,0,49,13,0,0,20,Burnley,Brighton,Chelsea,Man City,Norwich,0.1,0.1,0.2,0.1,0.1,13
Hamza,Choudhury,MID,LEI,4400000,0,8,0.258064516129032,5.86510263929619E-08,1.81818181818182E-06,0,16533,1,4,0,0,0,0,0,1.8,40,-1,0,8,1,0,0,0.2,0,0,1,0,0,0.1,12433,0,-1,0,0,284,32,0,0,41,Aston Villa,Tottenham,Everton,Norwich,Watford,0.1,0.1,0.2,0.2,0.1,5.3
Benjamin,Chrisene,MID,AVL,4500000,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,-1,0,0,0,10,0,0,0,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0,0,0,0,0,0
Andreas,Christensen,DEF,CHE,4600000,0,63,2.03225806451613,4.4179523141655E-07,1.3695652173913E-05,0,584979,2,11,0,0,0,0,0,13.7,1215,-4,0,63,4,0.3,0,1.2,3,0,8,0,0,1.4,574659,0,-1,0,0,1404,343,0,0,318,West Ham,Man Utd,Everton,Wolverhampton,Leeds United F.C.,4,1.7,3.4,1.5,1,39.7
Carney,Chukwuemeka,MID,AVL,4500000,0,13,0.419354838709677,9.31899641577061E-08,2.88888888888889E-06,0,8362,0,3,0,0,0,0,0,2.9,45,0,0,13,0,0,0,0,0,0,0,0,1,0.1,8141,0,-1,0,0,186,54,0,0,39,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0.2,0.2,0.4,0.4,0.2,11.5
Ciaran,Clark,DEF,NEW,4400000,0,14,1.1,2.5E-07,3.18181818181818E-06,0,20144,2,27,0,0,0,0,0,3.2,23,-1,0,14,1,0,0,0,1,0,0,0,1,0.1,12754,0,-1,0,0,1012,6,0,1,131,Norwich,Liverpool,Man City,Arsenal,Burnley,0,0,0,0,0,33.1
Tom,Cleverley,MID,WAT,4800000,2,45,1.7,3.54166666666667E-07,9.375E-06,0,29084,2,35,0,0,0,0,0,9.4,45,-2,0,45,2,0.2,0,1,0,0,2,0,2,0.1,23353,0,-1,0,0,1470,34,0,0,185,Man City,Burnley,Crystal Palace,Everton,Leicester,0.8,1.2,2,0.9,0.9,64.3
Nathaniel,Clyne,DEF,CRY,4300000,7,36,1.125,2.61627906976744E-07,8.37209302325581E-06,0,11938,1,7,0,0,0,0,0,8.4,262,-2,0,36,2,0.9,0,4,1,0,4,0,0,0.2,18333,0,-1,0,0,901,1409,0,0,165,Leeds United F.C.,Southampton,Watford,Aston Villa,Everton,0.9,0.6,0.6,1.2,0.7,18.3
Conor,Coady,DEF,WOL,4800000,2,128,3.9,8.125E-07,2.66666666666667E-05,0,1363839,3,29,0,0,0,3,0,26.7,18156,3,0,128,-3,0.4,0,1.7,9,0,11,0,0,15.4,2175308,0,-1,0,1,2956,12328,0,0,602,Burnley,Brighton,Chelsea,Man City,Norwich,4.7,4.3,10.6,4,5.2,82.3
Seamus,Coleman,DEF,EVE,4900000,1,67,2.7,5.51020408163265E-07,1.36734693877551E-05,0,171421,2,44,0,0,0,1,0,13.7,1023,-1,0,67,1,0.4,0,1.8,6,0,5,0,1,0.7,163023,0,-1,0,2,2213,1319,0,0,364,Liverpool,Chelsea,Leicester,Watford,Brentford F.C.,3.2,3.2,3.6,6.1,2.3,79
Nathan,Collins,DEF,BUR,4300000,6,48,1.5,3.48837209302326E-07,1.11627906976744E-05,0,13642,1,18,0,0,0,2,0,11.2,423,-2,0,48,2,1.1,0,4.8,1,0,5,0,0,0.3,27213,0,-1,0,1,1220,8001,0,1,228,Wolverhampton,Watford,Aston Villa,Tottenham,Aston Villa,1,0.8,1.1,1.9,0.9,55.9
Aaron,Connolly,FWD,BHA,5300000,0,5,1.2,2.26415094339623E-07,9.43396226415094E-07,0,32647,0,1,0,0,0,0,0,0.9,22,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,19775,0,-1,0,0,154,0,0,0,12,Southampton,Wolverhampton,Man Utd,Leeds United F.C.,West Ham,0,0,0,0,0,3.1
Kamil,Conteh,MID,WAT,4500000,0,0,0,0,0,0,6863,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14430,0,-1,0,0,0,0,0,0,0,Man City,Burnley,Crystal Palace,Everton,Leicester,0,0,0,0,0,0
Liam,Cooper,DEF,LEE,4400000,6,56,3.1,7.04545454545455E-07,1.27272727272727E-05,0,80117,4,21,0,0,0,0,0,12.7,155,-1,0,56,1,1.1,0,5,5,0,5,0,2,0.2,66108,0,-1,0,1,1544,476,0,0,318,Crystal Palace,Man City,Arsenal,Chelsea,Brighton,2.3,4.1,6.8,3.4,3.5,49.2
Jack,Cork,MID,BUR,4400000,3,30,0.9375,2.13068181818182E-07,6.81818181818182E-06,0,23837,4,18,0,0,0,0,0,6.8,69,-1,0,30,1,0.3,0,1.3,0,0,6,0,0,0.1,20261,0,-1,0,0,1220,103,0,0,88,Wolverhampton,Watford,Aston Villa,Tottenham,Aston Villa,0.5,0.5,0.5,1,0.5,20.7
Maxwel,Cornet,MID,BUR,5900000,0,82,3.7,6.27118644067797E-07,1.38983050847458E-05,0,520747,2,20,0,0,0,7,0,13.9,7097,-1,0,82,1,0.5,1,3,7,0,5,0,1,1.1,597881,0,-1,0,2,1476,1371,0,0,194,Wolverhampton,Watford,Aston Villa,Tottenham,Aston Villa,0,0,3.7,6.3,4.5,108
,Costa,MID,LEE,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,15079,0,0,0,0,0,0,0,0.2,1,-1,0,1,1,0,0,0,0,0,0,0,0,0,1668,0,-1,0,0,21,0,0,0,1,Crystal Palace,Man City,Arsenal,Chelsea,Brighton,0,0,0,0,0,0
Dara,Costelloe,MID,BUR,4500000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-1,0,0,0,34,0,0,0,Wolverhampton,Watford,Aston Villa,Tottenham,Aston Villa,0,0,0,0,0,0
Vladimir,Coufal,DEF,WHU,4700000,2,61,2.5,5.31914893617021E-07,1.29787234042553E-05,0,1455265,2,30,0,0,0,0,0,13,673,-3,0,61,3,0.2,0,0.8,3,0,5,0,3,3.1,716190,0,-1,0,1,1857,393,0,1,327,Chelsea,Arsenal,Norwich,Man City,Brighton,2.7,2.9,1.7,3.2,2.4,83
,Coutinho,MID,AVL,7000000,3,66,2.12903225806452,3.04147465437788E-07,9.42857142857143E-06,0,1876696,0,13,0,0,0,4,0,9.4,31400,0,0,66,0,0.3,0,2.3,7,0,5,0,3,11.5,2886828,0,-1,0,2,993,43800,0,0,224,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,1.1,1.8,2.7,3.5,1.1,86.9
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,7949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,0,-1,0,0,0,0,0,0,0,Chelsea,Arsenal,Norwich,Man City,Brighton,0,0,0,0,0,0
Matthew,Cox,GLK,BRE,4000000,0,0,0,0,0,0,140191,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0.1,143849,0,-1,0,0,0,33,0,0,0,Tottenham,Man Utd,Southampton,Everton,Leeds United F.C.,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5500000,2,107,4,7.27272727272727E-07,1.94545454545455E-05,0,1901617,2,31,0,0,0,2,0,19.5,6888,0,0,107,0,0.6,0,3.5,17,0,6,0,4,8.3,1189736,0,-1,0,1,2366,5015,0,0,512,Chelsea,Arsenal,Norwich,Man City,Brighton,5.1,5.5,3.7,5.7,4.8,119.2
Charlie,Cresswell,DEF,LEE,4000000,0,4,0.125,3.125E-08,1E-06,0,51675,1,4,0,0,0,0,0,1,139,0,0,4,0,0,0,0,0,0,0,0,0,0.3,63493,0,-1,0,0,140,172,0,0,19,Crystal Palace,Man City,Arsenal,Chelsea,Brighton,0.1,0.1,0.2,0.1,0.1,3.3
,Cucho,FWD,WAT,5000000,0,61,1.90625,3.8125E-07,1.22E-05,0,568944,3,33,0,0,0,5,0,12.2,14058,0,0,61,0,0.1,0,0.5,8,0,1,0,2,2.3,681413,1,-1,0,1,1120,329,0,0,245,Man City,Burnley,Crystal Palace,Everton,Leicester,0,0,0,0,1.1,98.5
Marc,Cucurella,DEF,BHA,4900000,0,102,3.3,6.73469387755102E-07,2.08163265306122E-05,0,504079,5,37,0,0,0,0,0,20.8,6233,-1,0,102,1,0.8,0,3.8,18,0,9,0,1,3.3,768297,0,-1,0,1,2729,6518,0,0,565,Southampton,Wolverhampton,Man Utd,Leeds United F.C.,West Ham,3.2,3.9,3.3,4,4.4,132.6
Luke,Cundle,MID,WOL,4400000,0,6,0.1875,4.26136363636364E-08,1.36363636363636E-06,0,11581,0,1,0,0,0,0,0,1.4,18,-1,0,6,1,0.2,0,0.7,0,0,1,0,0,0.1,11872,0,-1,0,0,174,7,0,0,29,Burnley,Brighton,Chelsea,Man City,Norwich,0.1,0.1,0.2,0.1,0.1,5.1
Patrick,Cutrone,FWD,WOL,5000000,0,0,0,0,0,0,17111,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,-1,0,0,0,0,0,0,0,Burnley,Brighton,Chelsea,Man City,Norwich,0,0,0,0,0,0
Patson,Daka,FWD,LEI,7000000,2,58,1.87096774193548,2.67281105990783E-07,8.28571428571429E-06,0,485331,2,16,0,0,0,4,0,8.3,3004,-5,0,58,5,0.2,0,1.4,5,0,3,0,3,1.3,463703,0,-1,0,1,998,1314,0,0,182,Aston Villa,Tottenham,Everton,Norwich,Watford,1.4,0.9,3.7,2.6,1.8,74.8
Vontae,Daley-Campbell,DEF,LEI,4000000,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,-1,0,0,0,0,0,0,0,Aston Villa,Tottenham,Everton,Norwich,Watford,0,0,0,0,0,0
Stuart,Dallas,MID,LEE,4900000,3,79,2.4,4.89795918367347E-07,1.61224489795918E-05,0,1164993,5,65,0,0,0,1,0,16.1,793,-6,0,79,6,0.6,0,2.7,6,0,5,0,1,2.9,300962,0,-1,0,0,2875,273,0,0,475,Crystal Palace,Man City,Arsenal,Chelsea,Brighton,1.6,1.2,2.6,1.7,1.5,141.7
,Dalot,DEF,MUN,4200000,1,46,1.39393939393939,3.31890331890332E-07,1.0952380952381E-05,0,495074,2,23,0,0,0,0,0,11,3071,-3,0,46,3,0.2,0,0.7,5,0,4,0,0,1.6,623728,0,-1,0,0,1449,1946,0,0,308,Arsenal,Chelsea,Brentford F.C.,Brighton,Crystal Palace,2,1.2,1.1,0,0.7,69.9
Karl,Darlow,GLK,NEW,4500000,0,20,0.606060606060606,1.34680134680135E-07,4.44444444444444E-06,0,79046,1,15,0,24,0,0,0,4.4,195,0,0,20,0,0,0,0,3,0,0,0,0,0.3,45981,0,-1,0,0,720,49,0,0,110,Norwich,Liverpool,Man City,Arsenal,Burnley,0.3,0.5,0.3,0.3,0.3,15.8
Pelenda Joshua,Dasilva,MID,BRE,5300000,1,3,0.0909090909090909,1.71526586620926E-08,5.66037735849057E-07,0,2305,0,4,0,0,0,0,0,0.6,10,-2,0,3,2,0,0,0.2,0,0,0,0,0,0,1106,0,-1,0,0,146,9,0,1,12,Tottenham,Man Utd,Southampton,Everton,Leeds United F.C.,0,0,0,0,0,4.4
Ben,Davies,DEF,LIV,4000000,0,0,0,0,0,0,24967,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1080,0,-1,0,0,0,0,0,0,0,Everton,Newcastle,Tottenham,Aston Villa,Southampton,0,0,0,0,0,0
Ben,Davies,DEF,TOT,4400000,6,86,3.6,8.18181818181818E-07,1.95454545454545E-05,0,236661,3,28,0,0,0,1,0,19.5,3035,-1,0,86,1,1.2,0,5.5,3,0,9,0,2,2.7,445472,0,-1,0,1,2096,17959,0,0,403,Brentford F.C.,Leicester,Liverpool,Arsenal,Burnley,4.3,4.1,9.1,4.5,3.4,78.3
Tom,Davies,MID,EVE,4800000,0,11,2.2,4.58333333333333E-07,2.29166666666667E-06,0,11496,0,5,0,0,0,1,0,2.3,14,-2,0,11,2,0,0,0,0,0,0,0,0,0.1,6169,0,-1,0,0,154,7,0,0,39,Liverpool,Chelsea,Leicester,Watford,Brentford F.C.,0,0,0,0,0,15
Keinan,Davis,FWD,AVL,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,418276,0,0,0,0,0,0,0,0.2,670,0,0,1,0,0,0,0,0,0,0,0,0,1.5,347758,0,-1,0,0,11,0,0,0,2,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0,0,0,0,0,0.1
Craig,Dawson,DEF,WHU,4900000,-1,79,2.5,5.10204081632653E-07,1.61224489795918E-05,0,150505,4,38,0,0,0,2,0,16.1,7367,-1,0,79,1,0.2,0,1,1,0,5,0,2,1,204127,0,-1,0,0,2506,407,0,1,415,Chelsea,Arsenal,Norwich,Man City,Brighton,0,0,1.7,3.2,2.4,104.5
Lucas,De Bolle,MID,NEW,4400000,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,36,-1,0,0,1,0,0,0,0,0,0,0,0,0,889,0,-1,0,0,0,64,0,0,0,Norwich,Liverpool,Man City,Arsenal,Burnley,0,0,0,0,0,0
Kevin,De Bruyne,MID,MCI,11900000,9,158,6.1,5.12605042016807E-07,1.32773109243697E-05,0,1994449,0,17,0,0,0,11,0,13.3,8734,-1,-1,158,1,0.7,0,8.8,28,0,12,0,6,9,2514885,0,-1,0,4,1836,59830,1,0,570,Watford,Leeds United F.C.,Newcastle,Wolverhampton,West Ham,7.9,6.8,16.7,5.7,7.4,249
David,de Gea,GLK,MUN,5100000,2,120,3.5,6.86274509803922E-07,2.35294117647059E-05,0,1475624,0,51,0,115,0,0,0,23.5,16683,1,0,120,-1,0.2,0,1.2,7,0,7,0,0,10.1,1932880,0,-1,2,2,3060,1900,0,0,599,Arsenal,Chelsea,Brentford F.C.,Brighton,Crystal Palace,8.1,4.5,4.4,0,2.9,87
Troy,Deeney,FWD,WAT,5400000,0,2,1,1.85185185185185E-07,3.7037037037037E-07,0,261465,0,1,0,0,0,0,0,0.4,24,-1,0,2,1,0,0,0,0,0,0,0,0,0.3,36912,0,-1,0,0,23,0,0,0,5,Man City,Burnley,Crystal Palace,Everton,Leicester,0,0,0,0,0,2.7
Liam,Delap,FWD,MCI,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,17728,0,0,0,0,0,0,0,0.2,859,0,0,1,0,0,0,0,0,0,0,0,0,0.3,39006,0,-1,0,0,8,848,0,0,2,Watford,Leeds United F.C.,Newcastle,Wolverhampton,West Ham,0.6,0.6,1,0.5,0.5,0.1
,Dele,MID,EVE,6200000,0,31,1,1.61290322580645E-07,5E-06,0,457053,4,19,0,0,0,1,0,5,306,-3,0,31,3,0,0,0,1,0,3,0,0,1,383675,0,-1,0,0,873,85,0,0,94,Liverpool,Chelsea,Leicester,Watford,Brentford F.C.,0.5,0.5,1,1.1,0.5,41.3
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,3275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Burnley,Crystal Palace,Everton,Leicester,0,0,0,0,0,0
