FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Owen,Dodgson,DEF,BUR,4000000,0,0,0,0,0,0,2626,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3861,0,-1,0,0,0,37,0,0,0,Man City,Southampton,Brentford F.C.,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Doherty,DEF,TOT,4700000,0,1,0.142857142857143,3.03951367781155E-08,2.12765957446809E-07,0,46591,0,0,0,0,0,0,0,0.2,661,-3,0,1,3,0,0,0,0,0,0,0,0,0.3,8545,0,-1,0,0,7,15,0,0,4,Newcastle,West Ham,Man Utd,Everton,Leeds United F.C.,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Abdoulaye,Doucoure,MID,EVE,5700000,2,45,5.6,9.82456140350877E-07,7.89473684210526E-06,0,190603,3,9,0,0,0,2,0,7.9,9594,2,0,45,-2,1.1,0,6,8,0,2,0,4,7.8,737166,0,-1,0,1,720,36258,0,0,172,West Ham,Watford,Wolverhampton,Tottenham,Man City,5.8,8.1,7.8,7.1,3.2,5.1,4.6,7.7,4.3,5.5,7.4,6.1,8.3,6.4,5.9,8.2,5.5,7,5.7,6.2,3.8,6.7,5.4,4.5,5.4,8.4,3.3,6.6,5.1,6.1,4.6,53.4
,Douglas Luiz,MID,AVL,4600000,3,24,3.4,7.39130434782609E-07,5.21739130434783E-06,0,124115,1,5,0,0,0,0,0,5.2,5835,1,0,24,-1,0.9,0,4,1,0,4,0,2,3.8,350532,0,-1,0,0,594,13654,0,0,110,Wolverhampton,Arsenal,West Ham,Southampton,Brighton,3.3,1.9,2.7,2.4,3.1,1.7,3,3.8,1.7,2.6,4.3,3.3,1.9,2.1,2.5,1.7,3.5,2.4,4.3,2.3,3.7,1.8,3.9,3.8,3.5,2.1,2.1,4.2,2.7,4.6,1.7,30.1
Kieran,Dowell,MID,NOR,5200000,0,4,0.571428571428571,1.0989010989011E-07,7.69230769230769E-07,0,4177,0,0,0,0,0,0,0,0.8,47,-3,0,4,3,0,0,0,0,0,1,0,0,0,894,0,-1,0,0,65,19,0,0,11,Brighton,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5
Tommy,Doyle,MID,MCI,4500000,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,-1,0,0,0,0,0,0,0,Burnley,Brighton,Crystal Palace,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody,Drameh,DEF,LEE,4000000,0,0,0,0,0,0,3135,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4205,0,-1,0,0,0,33,0,0,0,Southampton,Wolverhampton,Norwich,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4400000,0,0,0,0,0,0,7337,0,0,0,0,0,0,0,0,77,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1171,0,-1,0,0,0,36,0,0,0,Tottenham,Crystal Palace,Chelsea,Brighton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4400000,5,40,5,1.13636363636364E-06,9.09090909090909E-06,0,483994,3,5,0,0,0,1,0,9.1,12226,4,0,40,-4,1,0,4.5,3,0,4,0,1,25.2,2125499,0,-1,0,1,720,33245,0,0,177,Norwich,Man City,Liverpool,Newcastle,Aston Villa,6.5,6.4,7.2,4.7,5.1,6.4,6.5,6.3,6.9,4,7.3,5.8,6.6,5.5,7.1,4.7,5.1,5.3,5.7,6.3,4.7,6,6.3,6,6.6,6.5,5.2,7.4,5.6,6.9,5.1,40.1
Paul,Dummett,DEF,NEW,4500000,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,-1,0,0,0,8,0,0,0,Tottenham,Crystal Palace,Chelsea,Brighton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Dunk,DEF,BHA,5000000,9,38,4.8,9.6E-07,7.6E-06,0,244302,0,5,0,0,0,0,0,7.6,4053,0,0,38,0,1,0,5.2,7,0,4,0,0,4.7,150155,0,-1,0,1,720,12067,0,0,175,Norwich,Man City,Liverpool,Newcastle,Aston Villa,6.2,6,6.9,4.4,4.8,6.1,6.2,6,6.6,3.7,6.9,5.5,6.3,5.2,6.7,4.4,4.8,5,5.4,5.9,4.4,5.8,5.9,5.7,6.4,6.3,4.9,7,5.3,6.6,4.8,24.2
,Ederson,GLK,MCI,6000000,0,35,5,8.33333333333333E-07,5.83333333333333E-06,0,416364,0,3,0,6,0,0,0,5.8,15055,0,0,35,0,0.4,0,2.3,2,0,5,0,0,9.3,308631,0,-1,0,0,630,8957,0,0,141,Burnley,Brighton,Crystal Palace,Man Utd,Everton,6.6,5.7,7.5,6.4,7.1,6,4.1,4.3,4.9,7.2,3.7,5.2,6.6,5.7,6,5.4,6.7,5.6,7.5,4.5,6.5,4.7,5.9,5.2,6.9,6.6,6.2,6,5.7,5.6,7.1,7.5
Odsonne,Edouard,FWD,CRY,6500000,0,17,2.42857142857143,3.73626373626374E-07,2.61538461538462E-06,0,185950,0,4,0,0,0,2,0,2.6,6492,0,0,17,0,0.2,0,1.3,3,0,1,0,0,2.4,366120,0,-1,0,1,186,2566,0,0,68,Arsenal,Newcastle,Man City,Wolverhampton,Burnley,1.2,3.4,1.2,1.7,1.5,2.6,1.7,1.5,2.9,2.3,2,1.2,2.7,2.2,1.2,1.7,1.4,1.2,1.3,2.9,1.8,2,1.9,2.7,1.4,1.2,3.1,1.3,3.5,1.2,2.2,22.1
Samuel,Edozie,MID,MCI,4900000,0,0,0,0,0,0,1533,0,0,0,0,0,0,0,0,15,-1,0,0,1,0,0,0,0,0,0,0,0,0,519,0,-1,0,0,0,10,0,0,0,Burnley,Brighton,Crystal Palace,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,AVL,5800000,0,11,1.57142857142857,2.70935960591133E-07,1.89655172413793E-06,0,133840,1,3,0,0,0,1,0,1.9,1381,-2,0,11,2,0,0,0,1,0,1,0,0,0.5,74015,0,-1,0,0,239,187,0,0,26,Wolverhampton,Arsenal,West Ham,Southampton,Brighton,1,0.8,0.8,0.8,0.9,0.8,0.8,1.2,0.8,0.8,1.4,0.9,0.8,0.8,0.8,0.8,1,0.8,1.4,0.8,1.1,0.8,1.2,1.1,1,0.8,0.8,1.4,0.8,1.6,0.8,12.1
Anthony,Elanga,MID,MUN,4800000,0,0,0,0,0,0,1667,0,0,0,0,0,0,0,0,24,-2,0,0,2,0,0,0,0,0,0,0,0,0,536,0,-1,0,0,0,12,0,0,0,Leicester,Liverpool,Tottenham,Man City,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,21215,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0.8,65128,0,-1,0,0,0,273,0,0,0,Liverpool,Everton,Southampton,Arsenal,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5300000,0,9,1.28571428571429,2.42587601078167E-07,1.69811320754717E-06,0,39774,0,1,0,0,0,0,0,1.7,203,-2,1,9,2,0,0,0,0,0,2,0,0,0.1,33161,0,-1,0,0,249,10,-1,0,33,Watford,Man Utd,Brighton,West Ham,Arsenal,0,0,0,0,0,0.6,0.6,1.2,0.8,0.8,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.8,0.7,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.7,0.6,0.7,0.6,18.5
,Elneny,MID,ARS,4500000,0,1,0.142857142857143,3.17460317460317E-08,2.22222222222222E-07,0,46232,0,2,0,0,0,0,0,0.2,466,0,0,1,0,0,0,0,0,0,0,0,0,0.4,17367,0,-1,0,0,45,375,0,0,2,Crystal Palace,Aston Villa,Leicester,Watford,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Mohamed,Elyounoussi,MID,SOU,5500000,3,20,3.3,6E-07,3.63636363636364E-06,0,12634,0,4,0,0,0,1,0,3.6,322,0,0,20,0,0.4,0,2,1,0,3,0,0,0.2,23206,0,-1,0,0,453,496,0,0,40,Leeds United F.C.,Burnley,Watford,Aston Villa,Norwich,2.7,3.6,3,3.6,3.4,1.8,3,2.4,2.6,2.4,2.2,2.5,2.8,3.6,4.5,2.3,2.1,2.5,2.8,3.4,2.3,3.5,3.4,2.7,2.5,3.2,3.1,3.9,2.9,1.6,2.9,38.2
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2123,0,0,0,0,0,0,0,0.2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Brentford F.C.,Norwich,Newcastle,Burnley,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
,Emerson Royal,DEF,TOT,4900000,0,5,1,2.04081632653061E-07,1.02040816326531E-06,0,19130,1,9,0,0,0,0,0,1,873,-1,1,5,1,0.2,0,1,0,0,0,0,0,0.2,28370,0,-1,0,0,405,185,-1,0,57,Newcastle,West Ham,Man Utd,Everton,Leeds United F.C.,0.5,0.5,0.6,0.5,0.7,0.5,0.6,0.6,0.5,0.5,0.7,0.9,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,16.8
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Wolverhampton,Arsenal,West Ham,Southampton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oghenekaro Peter,Etebo,MID,WAT,4500000,0,7,1.2,2.66666666666667E-07,1.55555555555556E-06,0,27628,3,6,0,0,0,0,0,1.6,698,0,0,7,0,0.1,0,0.3,0,0,0,0,0,0.2,25130,0,-1,0,0,369,14,0,0,52,Liverpool,Everton,Southampton,Arsenal,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.7,0.6,8.9
Jonny,Evans,DEF,LEI,5400000,1,2,0.285714285714286,5.29100529100529E-08,3.7037037037037E-07,0,11448,0,3,0,0,0,0,0,0.4,119,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.1,3564,0,-1,0,0,116,618,0,0,20,Man Utd,Brentford F.C.,Arsenal,Leeds United F.C.,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.2
Eberechi,Eze,MID,CRY,5900000,0,0,0,0,0,0,2987,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0,1019,0,-1,0,0,0,41,0,0,0,Arsenal,Newcastle,Man City,Wolverhampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,5000000,6,24,3,6E-07,4.8E-06,0,92645,0,10,0,21,0,0,0,4.8,1659,0,0,24,0,0.7,0,3.5,0,0,2,0,0,2,73293,0,-1,0,0,720,911,0,0,128,Everton,Tottenham,Aston Villa,Liverpool,Wolverhampton,2.5,4.2,2.2,3.1,3.7,2.9,2.3,2.4,2.9,3.6,3,2.5,2.3,2.6,3.3,3.6,2.5,2,2.2,1.8,3.7,3.1,3.9,3.1,3.7,2.8,3.2,3.9,3.1,3.2,3.2,17
,Fabinho,MID,LIV,5400000,0,19,2.71428571428571,5.02645502645503E-07,3.51851851851852E-06,0,78236,2,6,0,0,0,1,0,3.5,3004,-1,0,19,1,0.4,0,2,0,0,2,0,1,0.8,60212,0,-1,0,0,479,921,0,0,93,Watford,Man Utd,Brighton,West Ham,Arsenal,2.3,1.9,1.7,1.9,2.3,2.1,1.4,3.5,2.6,2.6,1.6,1.9,2.2,2.3,1.6,1.8,2.1,2.6,2.5,1.9,1.4,2.3,1.4,2.5,1.4,1.7,2,2.4,2,2.4,1.8,27.1
,Fabio Silva,FWD,WOL,5700000,1,5,0.714285714285714,1.2531328320802E-07,8.7719298245614E-07,0,55450,0,0,0,0,0,0,0,0.9,531,-3,0,5,3,0.1,0,0.3,0,0,0,0,0,0.4,17401,0,-1,0,0,34,405,0,0,17,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,West Ham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,3.9
,Femenia,DEF,WAT,4400000,-1,6,0.857142857142857,1.94805194805195E-07,1.36363636363636E-06,0,13722,1,7,0,0,0,0,0,1.4,158,-1,0,6,1,0.2,0,0.7,0,0,0,0,1,0.1,2880,0,-1,0,0,269,70,0,0,39,Liverpool,Everton,Southampton,Arsenal,Man Utd,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.8,0.4,0.5,0.4,0.4,0.4,0.4,0.7,0.4,0.5,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,9.7
Nathan,Ferguson,DEF,CRY,4500000,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,-1,0,0,0,9,0,0,0,Arsenal,Newcastle,Man City,Wolverhampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11800000,5,43,5.4,4.57627118644068E-07,3.64406779661017E-06,0,2927851,2,10,0,0,0,4,0,3.6,53085,-2,0,43,2,0.3,1,3,4,0,1,0,2,24.2,837174,0,-1,0,1,714,4154,0,0,178,Leicester,Liverpool,Tottenham,Man City,Watford,6.4,3.2,5,4.6,6.6,6.7,6,7.2,7.1,6.4,4.7,6.8,6.7,5.1,5.5,4.1,7.2,5.7,6,6.6,4.5,5.4,4.5,5.8,4.6,6.5,5.9,4.5,6.7,4.9,5.6,96.1
Alvaro,Fernandez,GLK,BRE,4500000,0,0,0,0,0,0,3839,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5539,0,-1,0,0,0,137,0,0,0,Chelsea,Leicester,Burnley,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,0,5,1,2.27272727272727E-07,1.13636363636364E-06,0,11748,0,11,0,0,0,0,0,1.1,173,-1,0,5,1,0.2,0,1,0,0,0,0,0,0.2,4414,0,-1,0,0,437,91,0,0,69,Tottenham,Crystal Palace,Chelsea,Brighton,Brentford F.C.,1,0.5,0.5,0.5,0.6,0.5,0.6,0.6,0.5,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.7,0.5,0.6,0.5,0.5,0.8,0.6,0.5,0.5,0.5,0.6,0.5,0.9,0.5,17.3
,Fernandinho,MID,MCI,4900000,1,8,1.14285714285714,2.33236151603499E-07,1.63265306122449E-06,0,37840,0,1,0,0,0,0,0,1.6,563,-1,0,8,1,0.1,0,0.7,0,0,1,0,0,0.4,26262,0,-1,0,0,169,279,0,0,31,Burnley,Brighton,Crystal Palace,Man Utd,Everton,0.8,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.8,0.6,0.8,8.8
Roberto,Firmino,FWD,LIV,8800000,20,31,5.2,5.90909090909091E-07,3.52272727272727E-06,0,464401,0,4,0,0,0,4,0,3.5,2749,-2,0,31,2,0.8,0,7.3,5,0,1,0,1,2.7,154759,0,-1,0,1,214,49747,0,0,141,Watford,Man Utd,Brighton,West Ham,Arsenal,6.7,6.9,4.6,6.4,6.6,5.8,5.7,7.4,6.4,7.2,5.5,6.9,6.7,4.5,4.8,5.7,6.7,6.8,6.5,6,5.4,6,5.5,7.2,4.4,4.6,7,6.7,6.4,6.4,4.3,40.1
,Firpo,DEF,LEE,4800000,0,8,1.3,2.70833333333333E-07,1.66666666666667E-06,0,53569,1,12,0,0,0,0,0,1.7,1481,-2,0,8,2,0.5,0,2.3,2,0,1,0,0,0.5,22734,1,-1,0,0,464,163,0,0,63,Southampton,Wolverhampton,Norwich,Leicester,Tottenham,0,0.6,0.7,0.6,1,0.8,1.2,0.8,0.7,0.7,1.3,1,0.9,0.8,0.7,0.6,0.6,0.6,0.8,1.4,0.6,0.9,1,0.7,0.6,0.7,0.6,1,0.9,0.6,1,18.2
Ashley,Fletcher,FWD,WAT,4900000,0,0,0,0,0,0,23763,0,0,0,0,0,0,0,0,673,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,19242,0,-1,0,0,0,295,0,0,0,Liverpool,Everton,Southampton,Arsenal,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Foden,MID,MCI,8000000,6,17,2.42857142857143,3.03571428571429E-07,2.125E-06,0,115213,0,2,0,0,0,1,0,2.1,5329,0,0,17,0,0.7,0,5.3,0,0,2,0,1,4.6,365208,0,-1,0,0,284,34368,0,0,47,Burnley,Brighton,Crystal Palace,Man Utd,Everton,2.5,1.6,2.8,1.2,2,1.4,1.2,1.6,1.8,1.9,1.6,2.1,1.5,1.3,1.8,1.7,1.6,1.8,1.9,1.2,1.3,1.2,1.7,1.8,1.2,2.6,2.5,1.3,2.6,1.3,2.5,30
Wesley,Fofana,DEF,LEI,4400000,0,0,0,0,0,0,39214,0,0,0,0,0,0,0,0,211,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,1787,0,-1,0,0,0,30,0,0,0,Man Utd,Brentford F.C.,Arsenal,Leeds United F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,MID,WHU,6000000,2,30,3.8,6.33333333333333E-07,5E-06,0,275559,2,10,0,0,0,2,0,5,7512,0,0,30,0,0.3,0,1.8,1,0,2,0,1,2.5,402496,0,-1,0,0,703,1129,0,0,109,Everton,Tottenham,Aston Villa,Liverpool,Wolverhampton,2.5,3.3,3.1,1.9,5.5,2.4,2.8,3,4.4,3.4,4.1,3.5,3.9,3.2,3.3,3.3,4.1,3.7,4.3,3.1,2.4,4.2,2.8,3.3,3.7,4.2,4,3.7,4.3,2.7,4,52.6
Adam,Forshaw,MID,LEE,4500000,1,1,0.142857142857143,3.17460317460317E-08,2.22222222222222E-07,0,1472,0,0,0,0,0,0,0,0.2,13,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,1580,0,-1,0,0,26,33,0,0,2,Southampton,Wolverhampton,Norwich,Leicester,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Marcus,Forss,FWD,BRE,5300000,1,2,1,1.88679245283019E-07,3.77358490566038E-07,0,17163,0,0,0,0,0,0,0,0.4,186,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0.1,10159,0,-1,0,0,27,330,0,0,4,Chelsea,Leicester,Burnley,Norwich,Newcastle,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.7,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.6,2.8
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,45516,0,0,0,0,0,0,0,0,637,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,13139,0,-1,0,0,0,221,0,0,0,Leeds United F.C.,Burnley,Watford,Aston Villa,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4000000,1,9,2.2,5.5E-07,2.25E-06,0,755993,0,8,0,15,0,0,0,2.2,5715,0,0,9,0,0.5,0,2,0,0,0,0,0,22,512115,0,-1,0,0,360,15566,0,0,67,Liverpool,Everton,Southampton,Arsenal,Man Utd,2.3,1.2,1.8,2,2,1.1,1.7,2.3,2,1.5,2.7,2,1.7,3.1,1.1,2.1,1.6,1.7,1.1,2,2.8,1.5,2.3,2,2.4,2.1,1.5,2,1.3,1.4,1.7,10.1
,Fosu,MID,BRE,5200000,0,0,0,0,0,0,6862,0,0,0,0,0,0,0,0,63,-3,0,0,3,0,0,0,0,0,0,0,0,0,1243,0,-1,0,0,0,57,0,0,0,Chelsea,Leicester,Burnley,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5400000,1,8,1.14285714285714,2.11640211640212E-07,1.48148148148148E-06,0,8501,0,1,0,0,0,0,0,1.5,87,-1,0,8,1,0.1,0,0.3,0,0,0,0,1,0.1,2133,0,-1,0,0,68,53,0,0,20,Tottenham,Crystal Palace,Chelsea,Brighton,Brentford F.C.,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,3.8
,Fred,MID,MUN,4900000,0,14,2.3,4.69387755102041E-07,2.85714285714286E-06,0,73331,2,5,0,0,0,1,0,2.9,1187,-1,0,14,1,0.2,0,1.2,0,0,1,0,0,0.4,60578,1,-1,0,0,501,282,0,0,75,Leicester,Liverpool,Tottenham,Man City,Watford,1.8,1.2,1.3,1.2,1.9,1.9,1.6,2.1,2.1,1.8,1.2,1.9,1.9,1.3,1.4,1.2,2.1,1.5,1.6,1.8,1.2,1.4,1.2,1.5,1.2,1.8,1.6,1.2,1.9,1.2,1.5,20.7
Ryan,Fredericks,DEF,WHU,4400000,0,1,0.142857142857143,3.24675324675325E-08,2.27272727272727E-07,0,8995,0,0,0,0,0,0,0,0.2,113,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,2888,0,-1,0,0,2,7,0,0,3,Everton,Tottenham,Aston Villa,Liverpool,Wolverhampton,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
,Gabriel,DEF,ARS,5000000,0,23,5.8,1.16E-06,4.6E-06,0,21391,0,1,0,0,0,0,0,4.6,1175,0,0,23,0,0.5,0,2.7,3,0,3,0,0,0.8,64934,0,-1,0,0,360,2433,0,0,94,Crystal Palace,Aston Villa,Leicester,Watford,Liverpool,8.7,8.6,4.8,7.6,7.3,7,7.7,5.6,7.6,7.4,6.9,6.9,6.1,8.7,6.5,8.1,8,7,7.8,8,5.4,6.4,5.2,5.9,7.2,6.6,7.8,6.9,8.4,4.7,8.6,11.9
Conor,Gallagher,MID,CRY,5700000,0,34,5.7,1E-06,5.96491228070175E-06,0,288038,2,8,0,0,0,2,0,6,12084,2,0,34,-2,0.4,0,2,3,0,2,0,3,7.8,879597,0,-1,0,1,520,7292,0,0,94,Arsenal,Newcastle,Man City,Wolverhampton,Burnley,4.2,8.6,2.9,7.2,5.6,8.6,4.3,4.1,7.5,7.7,4.9,3.4,8.5,6.2,5,5,5.5,4.7,7,8.6,7.4,6.6,5.1,8.1,4.7,3,7.4,5.2,8.5,3.8,5.8,51.4
Dwight,Gayle,FWD,NEW,5300000,0,2,0.285714285714286,5.39083557951482E-08,3.77358490566038E-07,0,18102,0,0,0,0,0,0,0,0.4,251,-2,0,2,2,0.1,0,0.7,0,0,0,0,0,0.1,9741,0,-1,0,0,20,236,0,0,5,Tottenham,Crystal Palace,Chelsea,Brighton,Brentford F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
