FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Martin,Dubravka,GLK,NEW,4400000,1,15,0.882352941176471,2.00534759358289E-07,3.40909090909091E-06,0,21256,0,14,0,20,0,0,0,3.4,175,-1,0,15,1,0.5,0,2.1,0,0,1,0,0,0.4,40945,0,-1,0,1,540,260,0,0,111,Man City,Man Utd,Everton,Southampton,Watford,0.7,0.4,0.4,0.4,0.4,0.4,0.6,0.5,0.4,0.5,0.5,0.6,0.5,0.6,0.4,0.4,0.4,0.7,0.4,0.7,0.4,13.8
Shane,Duffy,DEF,BHA,4100000,0,45,3.5,8.53658536585366E-07,1.09756097560976E-05,0,1732090,5,11,0,0,0,1,0,11,2897,1,0,45,-1,0.1,0,0.6,3,0,4,0,1,13.3,2381985,0,-1,0,1,1134,1559,0,0,241,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,4.2,5.1,3.9,3.8,3.3,0,2.6,3.9,3.9,2.8,4.4,4.6,3.8,3.8,4.4,3.4,4.1,3.4,4.2,4.3,53.8
Paul,Dummett,DEF,NEW,4500000,0,0,0,0,0,0,1929,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,0,-1,0,0,0,1,0,0,0,Man City,Man Utd,Everton,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Dunk,DEF,BHA,4900000,0,50,3.6,7.3469387755102E-07,1.02040816326531E-05,0,544142,0,15,0,0,0,0,0,10.2,1915,-1,0,50,1,0.4,0,1.8,7,0,5,0,0,2.6,271252,0,-1,0,1,1260,5,0,0,274,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,0,0,0,3.9,3.5,0,2.8,4.1,4.1,2.9,4.6,4.7,4,3.9,4.6,3.5,4.2,3.5,4.4,4.4,41.2
,Ederson,GLK,MCI,6000000,6,75,4.4,7.33333333333333E-07,1.25E-05,0,609489,2,9,0,25,0,0,0,12.5,1311,0,0,75,0,0.8,0,4.6,2,0,10,0,0,10.1,573192,0,-1,0,0,1530,1864,0,0,330,Newcastle,Leicester,Brentford F.C.,Arsenal,Chelsea,3.6,4.7,5.7,4.8,5.7,3.9,6,5,6.6,5,5.1,3.9,5.7,4.8,6,5.2,4,5.3,4.9,5.5,5.8,21.6
Odsonne,Edouard,FWD,CRY,6300000,0,45,2.64705882352941,4.20168067226891E-07,7.14285714285714E-06,0,426127,0,11,0,0,0,3,0,7.1,568,-2,0,45,2,0.4,0,2.5,4,0,4,0,2,1.8,548644,0,-1,0,1,782,857,0,0,149,Tottenham,Norwich,West Ham,Brighton,Liverpool,0,1.3,3.2,2.7,1.9,2.1,2.1,1.9,1.6,3,1.6,2.1,2.3,2.9,2.3,2,3.6,1.8,3.6,1.4,2.6,64
Samuel,Edozie,MID,MCI,4800000,0,0,0,0,0,0,1915,0,0,0,0,0,0,0,0,8,-2,0,0,2,0,0,0,0,0,0,0,0,0,717,0,-1,0,0,0,3,0,0,0,Newcastle,Leicester,Brentford F.C.,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conrad,Egan-Riley,DEF,MCI,4000000,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-1,0,0,0,5,0,0,0,Newcastle,Leicester,Brentford F.C.,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,AVL,5600000,0,19,1.11764705882353,1.99579831932773E-07,3.39285714285714E-06,0,154614,2,7,0,0,0,1,0,3.4,237,-4,0,19,4,0.1,0,0.8,1,0,1,0,1,0.4,80097,0,-1,0,0,367,3,0,0,51,Chelsea,Leeds United F.C.,Brentford F.C.,Man Utd,Everton,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.6,22.2
Anthony,Elanga,MID,MUN,4800000,0,1,0.0625,1.30208333333333E-08,2.08333333333333E-07,0,2245,0,0,0,0,0,0,0,0.2,9,-2,0,1,2,0,0,0.2,0,0,0,0,0,0,1046,0,-1,0,0,14,8,0,0,2,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,36112,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0.7,73158,0,-1,0,0,0,56,0,0,0,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5300000,0,9,0.529411764705882,9.9889012208657E-08,1.69811320754717E-06,0,41544,0,1,0,0,0,0,0,1.7,11,-2,0,9,2,0,0,0,0,0,2,0,0,0.1,33380,0,-1,0,0,249,3,0,0,33,Tottenham,Leeds United F.C.,Leicester,Chelsea,Brentford F.C.,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.5
,Elneny,MID,ARS,4400000,0,9,0.529411764705882,1.20320855614973E-07,2.04545454545455E-06,0,63246,0,5,0,0,0,0,0,2,284,-1,0,9,1,0.2,0,1,0,0,0,0,1,0.4,33452,0,-1,0,0,150,53,0,0,36,Leeds United F.C.,Norwich,Wolverhampton,Man City,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.6
Mohamed,Elyounoussi,MID,SOU,5400000,0,30,2.3,4.25925925925926E-07,5.55555555555556E-06,0,28734,2,9,0,0,0,1,0,5.6,51,-1,0,30,1,0.1,0,0.5,1,0,5,0,0,0.1,30820,0,-1,0,0,813,7,0,0,62,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0,1.2,2,2.5,2,1.3,1.2,1.4,1.9,2.4,1.3,2.5,1.5,1.2,1.3,2,1.5,2.3,1.3,1.2,1.3,55.8
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2209,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Wolverhampton,Aston Villa,Brighton,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
,Emerson Royal,DEF,TOT,4900000,0,23,2.3,4.69387755102041E-07,4.69387755102041E-06,0,69358,2,14,0,0,0,0,0,4.7,218,-1,0,23,1,0.4,0,2.2,2,0,2,0,0,0.4,91010,0,-1,0,0,847,21,0,0,147,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0,2.4,1.2,1.2,3,2.5,2.1,2,2.1,1.8,2.7,1.9,2.7,2,1.4,2.4,2.1,1.9,2.4,2.5,1.6,29.3
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Chelsea,Leeds United F.C.,Brentford F.C.,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oghenekaro Peter,Etebo,MID,WAT,4400000,0,7,0.4375,9.94318181818182E-08,1.59090909090909E-06,0,36317,3,6,0,0,0,0,0,1.6,41,-1,0,7,1,0,0,0,0,0,0,0,0,0.1,27354,0,-1,0,0,369,7,0,0,52,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.9
Jonny,Evans,DEF,LEI,5400000,0,19,1.9,3.51851851851852E-07,3.51851851851852E-06,0,28609,2,16,0,0,0,1,0,3.5,174,-1,0,19,1,0.5,0,2.6,0,0,0,0,1,0.2,25345,0,-1,0,0,751,8,0,0,137,Man City,Liverpool,Norwich,Burnley,Brighton,0,0,2.1,1.6,1.3,1.6,2.1,1.9,1.5,2.2,2,1.4,1.8,1.7,1.6,1,1.7,2.1,1.8,1,1.4,32.6
Eberechi,Eze,MID,CRY,5900000,0,2,0.117647058823529,1.99401794616152E-08,3.38983050847458E-07,0,6543,0,1,0,0,0,0,0,0.3,49,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0,5880,0,-1,0,0,36,19,0,0,5,Tottenham,Norwich,West Ham,Brighton,Liverpool,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3
Lukasz,Fabianski,GLK,WHU,5000000,0,64,3.8,7.6E-07,1.28E-05,0,162391,0,21,0,54,0,0,0,12.8,296,0,0,64,0,0.9,0,4.5,5,0,4,0,0,2.3,167228,0,-1,1,1,1530,1083,0,0,307,Southampton,Watford,Crystal Palace,Leeds United F.C.,Man Utd,0,4.2,2.7,3.1,5.4,4.5,3.2,3.4,4,4,5,4.8,4.5,5,4.8,4.8,5.2,5.6,4,5.3,4.7,43.2
,Fabinho,MID,LIV,5400000,0,33,1.94117647058824,3.59477124183007E-07,6.11111111111111E-06,0,113766,4,10,0,0,0,1,0,6.1,435,-1,0,33,1,0.3,0,1.7,0,0,6,0,1,0.7,78943,0,-1,0,0,1008,10,0,0,180,Tottenham,Leeds United F.C.,Leicester,Chelsea,Brentford F.C.,0,0,0,1.1,1.1,1.1,1.1,1.4,1.7,1,1.1,1.4,1,1.7,1,1.2,1.3,1.4,1.4,1.4,1.4,45.8
,Fabio Silva,FWD,WOL,5600000,0,8,0.470588235294118,8.40336134453782E-08,1.42857142857143E-06,0,69139,0,0,0,0,0,0,0,1.4,180,-4,0,8,4,0,0,0.1,0,0,0,0,0,0.4,26444,0,-1,0,0,37,23,0,0,23,Chelsea,Watford,Arsenal,Man Utd,Southampton,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.9
,Femenia,DEF,WAT,4300000,0,16,1.6,3.72093023255814E-07,3.72093023255814E-06,0,19759,1,20,0,0,0,0,0,3.7,12,-2,0,16,2,0.4,0,1.6,0,0,0,0,2,0.1,9673,0,-1,0,0,809,18,0,0,135,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,1.1,1.5,2.1,0.8,1.3,1.2,1.3,0.9,1.3,1.7,0.8,1.4,1.6,1.6,1.4,1.4,1.3,0.8,0.9,1.7,29.6
Evan,Ferguson,FWD,BHA,4500000,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,-1,0,0,0,84,0,0,0,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Ferguson,DEF,CRY,4500000,0,0,0,0,0,0,853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,-1,0,0,0,2,0,0,0,Tottenham,Norwich,West Ham,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11600000,0,70,4.4,3.79310344827586E-07,6.03448275862069E-06,0,3853882,4,24,0,0,0,5,0,6,2532,-4,0,70,4,0.3,1,3.6,6,0,4,0,3,14.8,1001067,0,-1,0,1,1379,382,0,0,283,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,5.3,5.1,4.5,4.6,3.7,5.2,5.2,4.2,5.3,3.3,4.5,3.4,3.9,4.3,5.3,3.5,3.9,5.2,3.1,4.5,137.6
Alvaro,Fernandez,GLK,BRE,4500000,0,21,1.3125,2.91666666666667E-07,4.66666666666667E-06,0,55208,0,13,0,27,0,0,0,4.7,169,0,0,21,0,0.8,0,3.6,2,0,1,0,0,0.7,105961,0,-1,0,0,630,352,0,0,136,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,1,1.1,0.9,1.2,0.7,1,0.9,0.8,0.7,0.8,0.9,0.7,1.3,1,0.7,1.6,0.9,0.7,0.8,1.1,19.6
Federico,Fernandez,DEF,NEW,4300000,0,11,0.647058823529412,1.50478796169631E-07,2.55813953488372E-06,0,16594,0,12,0,0,0,0,0,2.6,65,-2,0,11,2,0.2,0,0.9,0,0,0,0,1,0.1,6450,0,-1,0,0,521,2,0,0,91,Man City,Man Utd,Everton,Southampton,Watford,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,21.2
,Fernandinho,MID,MCI,4800000,1,21,1.23529411764706,2.57352941176471E-07,4.375E-06,0,50749,0,4,0,0,0,1,0,4.4,135,-2,0,21,2,0.4,0,1.7,2,0,1,0,0,0.4,35753,0,-1,0,0,333,54,0,0,87,Newcastle,Leicester,Brentford F.C.,Arsenal,Chelsea,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.9,0.6,0.9,0.6,0.8,19
Roberto,Firmino,FWD,LIV,8700000,0,39,4.3,4.94252873563218E-07,4.48275862068966E-06,0,825485,0,6,0,0,0,4,0,4.5,444,-3,0,39,3,0.1,0,0.6,5,0,2,0,2,2.4,485512,0,-1,0,1,383,1352,0,0,166,Tottenham,Leeds United F.C.,Leicester,Chelsea,Brentford F.C.,3.7,6.1,5.6,3.7,4.7,4.2,5.5,4.7,5.5,3.6,4.8,4.9,4.6,5.8,3.7,4.1,5.7,5.4,4.8,4.8,3.5,55.2
,Firpo,DEF,LEE,4700000,0,9,0.8,1.70212765957447E-07,1.91489361702128E-06,0,73566,5,23,0,0,0,0,0,1.9,48,-3,0,9,3,0,0,0.1,2,0,1,0,0,0.3,25490,1,-1,0,0,814,24,0,0,85,Arsenal,Liverpool,Aston Villa,Burnley,West Ham,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.4,30.1
Ashley,Fletcher,FWD,WAT,4900000,0,3,0.1875,3.8265306122449E-08,6.12244897959184E-07,0,35983,0,0,0,0,0,0,0,0.6,83,-1,0,3,1,0,0,0.2,0,0,0,0,0,0.2,29172,0,-1,0,0,28,85,0,0,5,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
Phil,Foden,MID,MCI,8100000,0,61,3.58823529411765,4.42992011619463E-07,7.53086419753086E-06,0,1236003,0,6,0,0,0,4,0,7.5,5032,1,0,61,-1,0.4,0,3,6,0,4,0,4,10.9,2002174,0,-1,0,2,809,2764,0,0,219,Newcastle,Leicester,Brentford F.C.,Arsenal,Chelsea,3.5,3.3,3,2.1,2.6,3.4,3.3,3.9,3.8,2.7,2.8,2.9,3.3,3.4,2.2,4.1,4.5,2.6,4.6,2.6,4.1,105.9
Wesley,Fofana,DEF,LEI,4300000,0,0,0,0,0,0,42632,0,0,0,0,0,0,0,0,15,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2354,0,-1,0,0,0,5,0,0,0,Man City,Liverpool,Norwich,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,MID,WHU,6000000,0,64,3.8,6.33333333333333E-07,1.06666666666667E-05,0,457075,3,17,0,0,0,4,0,10.7,1870,0,0,64,0,0.4,0,2.2,3,0,4,0,3,1.9,533531,0,-1,0,1,1309,274,0,0,243,Southampton,Watford,Crystal Palace,Leeds United F.C.,Man Utd,0,4.7,4.3,3.1,4,3.4,4.8,3.2,5,4.2,2.2,4.4,2.7,4,3.3,4.6,3.2,4.1,4.2,2.7,3.7,91.6
Adam,Forshaw,MID,LEE,4500000,2,18,1.05882352941176,2.35294117647059E-07,4E-06,0,3361,2,19,0,0,0,0,0,4,52,0,0,18,0,0.4,0,2,0,0,2,0,0,0,5998,0,-1,0,0,739,23,0,0,91,Arsenal,Liverpool,Aston Villa,Burnley,West Ham,0.6,0.5,0.6,0.7,0.5,0.8,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,26.5
Marcus,Forss,FWD,BRE,5300000,0,10,1.7,3.20754716981132E-07,1.88679245283019E-06,0,27781,0,4,0,0,0,0,0,1.9,53,-2,0,10,2,0.2,0,0.8,0,0,0,0,1,0.1,21760,0,-1,0,0,192,42,0,0,31,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,1.2,0.8,1.2,0.9,0.8,0.8,1.4,0.8,1.8,1.3,1.3,1.4,0.8,1.2,1.7,1.1,1.4,1.4,1.2,1.7,8.5
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,66052,0,0,0,0,0,0,0,0,128,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,20875,0,-1,0,0,0,10,0,0,0,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4100000,0,28,3.5,8.53658536585366E-07,6.82926829268293E-06,0,1159068,0,13,0,24,0,0,0,6.8,2619,1,0,28,-1,0.2,0,1,3,0,0,0,1,20.1,790364,0,-1,1,1,720,418,0,0,148,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0,0,0,2.6,4.1,4.1,4.1,3.2,4.1,5,2.8,4.4,4.6,4.8,4.5,4.3,4.2,2.8,3.3,4.9,22.4
,Fosu,MID,BRE,5100000,0,0,0,0,0,0,8402,0,0,0,0,0,0,0,0,12,-4,0,0,4,0,0,0,0,0,0,0,0,0,1950,0,-1,0,0,0,0,0,0,0,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5300000,2,23,1.35294117647059,2.5527192008879E-07,4.33962264150943E-06,0,15083,1,13,0,0,0,0,0,4.3,16,-2,0,23,2,0.3,0,1.6,0,0,0,0,2,0.1,8870,0,-1,0,0,521,26,0,0,92,Man City,Man Utd,Everton,Southampton,Watford,0.7,0.7,0.7,0.7,1.1,0.7,0.8,1,0.7,0.7,0.7,0.7,1,0.7,0.9,0.7,0.7,0.7,0.7,0.9,0.7,18.9
,Fred,MID,MUN,5000000,0,44,3.4,6.8E-07,8.8E-06,0,155074,4,15,0,0,0,2,0,8.8,2002,0,0,44,0,1,0,5,4,0,4,0,2,1.5,231654,1,-1,0,1,1120,1093,0,0,196,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,3.7,3.5,3.1,3.1,2.5,3.6,3.6,2.8,3.7,2.2,3,2.2,2.6,2.9,3.6,2.3,2.6,3.5,2,3,53.9
Ryan,Fredericks,DEF,WHU,4400000,0,1,0.0588235294117647,1.33689839572193E-08,2.27272727272727E-07,0,10797,0,0,0,0,0,0,0,0.2,13,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,3934,0,-1,0,0,2,2,0,0,3,Southampton,Watford,Crystal Palace,Leeds United F.C.,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gabriel,DEF,ARS,5300000,2,75,5,9.43396226415094E-07,1.41509433962264E-05,0,163967,2,14,0,0,0,2,0,14.2,3853,3,-1,75,-3,0.8,0,4.1,8,0,8,0,0,5.8,619112,0,-1,0,2,1328,6837,1,0,322,Leeds United F.C.,Norwich,Wolverhampton,Man City,Tottenham,5.1,5.1,6.5,7.5,5,7.4,5.3,0,7.3,7.3,3.3,6.3,4.4,3.8,7.1,3.8,6.7,5.4,7.5,3.5,7.5,56.9
Conor,Gallagher,MID,CRY,6100000,0,89,5.6,9.18032786885246E-07,1.45901639344262E-05,0,1444568,4,21,0,0,0,6,0,14.6,12438,6,1,89,-6,0.7,0,4.5,12,0,4,0,5,25.3,3522612,0,-1,0,4,1405,7002,-1,0,315,Tottenham,Norwich,West Ham,Brighton,Liverpool,0,4.3,8.3,6.7,5.7,5.1,6.3,5.2,5.8,8.2,6.9,5.6,6,7.6,5.1,4.7,7.4,5.8,8.2,5.1,6.1,139.4
Dwight,Gayle,FWD,NEW,5200000,0,3,0.176470588235294,3.39366515837104E-08,5.76923076923077E-07,0,25314,0,0,0,0,0,0,0,0.6,75,-3,0,3,3,0,0,0,0,0,0,0,0,0.2,17306,0,-1,0,0,21,128,0,0,8,Man City,Man Utd,Everton,Southampton,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Jean-Philippe,Gbamin,MID,EVE,4400000,0,3,0.176470588235294,4.01069518716578E-08,6.81818181818182E-07,0,3806,0,2,0,0,0,0,0,0.7,11,-1,0,3,1,0,0,0.2,0,0,0,0,0,0,2630,0,-1,0,0,65,9,0,0,10,Burnley,Newcastle,Brighton,Norwich,Aston Villa,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Joe,Gelhardt,FWD,LEE,4600000,4,18,1.05882352941176,2.30179028132992E-07,3.91304347826087E-06,0,99406,2,11,0,0,0,1,0,3.9,966,1,0,18,-1,0.4,0,1.9,2,0,0,0,2,2.8,325626,0,-1,0,0,269,3782,0,0,54,Arsenal,Liverpool,Aston Villa,Burnley,West Ham,0.7,0.5,0.6,0.7,0.5,1,0.5,0.5,0.5,0.6,0.6,0.7,0.5,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.5,23
Saman,Ghoddos,MID,BRE,5300000,0,18,1.125,2.12264150943396E-07,3.39622641509434E-06,0,4918,2,3,0,0,0,1,0,3.4,14,-2,0,18,2,0.2,0,0.8,0,0,0,0,2,0,2592,0,-1,0,0,273,3,0,0,72,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,26.2
Dimitris,Giannoulis,DEF,NOR,4400000,0,22,1.29411764705882,2.94117647058824E-07,5E-06,0,8506,1,9,0,0,0,0,0,5,12,-1,0,22,1,0.2,0,1,2,0,2,0,1,0.1,4806,0,-1,0,0,487,6,0,0,116,Arsenal,Crystal Palace,Leicester,Everton,Watford,0,1.2,0.6,0.6,1,0.6,0.9,1.1,1.1,0.6,1,0.8,1.1,0.9,0.9,0.9,0.7,0.6,1.1,0.8,1.6,22.4
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,33728,1,0,0,0,0,0,0,0.2,19,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7872,0,-1,0,0,7,0,0,0,0,Chelsea,Watford,Arsenal,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Ben,Gibson,DEF,NOR,4400000,0,24,1.8,4.09090909090909E-07,5.45454545454545E-06,0,8027,1,27,0,0,0,0,0,5.5,10,-1,0,24,1,0.4,0,1.8,0,0,3,0,0,0.1,3858,0,-1,0,0,1144,7,0,1,218,Arsenal,Crystal Palace,Leicester,Everton,Watford,0,2,0.9,1,1.7,0.9,1.5,1.9,1.9,0.9,1.8,1.4,1.8,1.6,1.6,1.5,1.2,1.1,1.8,1.4,2.5,42.4
Mark,Gillespie,GLK,NEW,4000000,0,0,0,0,0,0,19869,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0.3,27176,0,-1,0,0,0,9,0,0,0,Man City,Man Utd,Everton,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,NOR,4400000,0,23,2.3,5.22727272727273E-07,5.22727272727273E-06,0,715654,2,21,0,0,0,0,0,5.2,2209,-1,0,23,1,0.5,0,2.3,1,0,1,0,1,4.4,423949,0,-1,0,0,873,526,0,0,142,Arsenal,Crystal Palace,Leicester,Everton,Watford,0,1.9,1.4,1.4,1.8,2.1,2.2,1.2,1.2,1.7,1.6,1.2,1.2,1.7,2.2,1.5,2.4,1.4,1.6,2.1,1.9,44.3
Olivier,Giroud,FWD,CHE,6500000,0,0,0,0,0,0,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Wolverhampton,Aston Villa,Brighton,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Godfrey,DEF,EVE,4800000,0,25,1.8,3.75E-07,5.20833333333333E-06,0,68547,3,26,0,0,0,0,0,5.2,59,-2,0,25,2,0.2,0,1,0,0,2,0,0,0.5,23003,0,-1,0,0,1219,129,0,0,179,Burnley,Newcastle,Brighton,Norwich,Aston Villa,0,1.1,1.3,1.6,1.2,1.7,0.9,2,0.9,2,1.8,1.3,0.9,1.4,1.4,1.6,1.8,1.9,0.9,1.8,1.1,48.7
Pierluigi,Gollini,GLK,TOT,4300000,0,0,0,0,0,0,15728,0,0,0,0,0,0,0,0,31,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,6962,0,-1,0,0,0,18,0,0,0,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4700000,0,2,0.117647058823529,2.50312891113892E-08,4.25531914893617E-07,0,58996,0,1,0,0,0,0,0,0.4,39,-3,0,2,3,0,0,0,0,0,0,0,0,0.4,16891,0,-1,0,0,13,59,0,0,6,Tottenham,Leeds United F.C.,Leicester,Chelsea,Brentford F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
