FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Shane,Duffy,DEF,BHA,4100000,1,47,3.1,7.5609756097561E-07,1.14634146341463E-05,0,2147085,5,12,0,0,0,1,0,11.5,9134,1,0,47,-1,0,0,0.2,3,0,4,0,1,9.7,2484913,0,-1,0,1,1164,2551,0,0,248,Watford,Man Utd,Burnley,Aston Villa,Newcastle,5.8,4,3.3,2.1,4.3,4.1,2.9,3.3,3.8,2.8,3.5,3,3.7,3.8,54.8
Paul,Dummett,DEF,NEW,4500000,1,7,0.318181818181818,7.07070707070707E-08,1.55555555555556E-06,0,2374,2,1,0,0,0,0,0,1.6,16,0,0,7,0,0.4,0,2,0,0,1,0,0,0,1618,0,-1,0,0,197,29,0,0,28,Aston Villa,West Ham,Brentford F.C.,Brighton,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.6
Lewis,Dunk,DEF,BHA,4800000,5,55,3.7,7.70833333333333E-07,1.14583333333333E-05,0,608700,1,15,0,0,0,0,0,11.5,1345,-2,0,55,2,0.3,0,1.2,7,0,6,0,0,2.2,301844,0,-1,0,1,1350,1097,0,0,297,Watford,Man Utd,Burnley,Aston Villa,Newcastle,7.6,5.1,4.3,2.8,5.1,4.9,3.8,4.3,4.7,3.7,4.5,3.9,4.7,4.8,43.2
,Ederson,GLK,MCI,6100000,7,109,4.5,7.37704918032787E-07,1.78688524590164E-05,0,807435,2,14,0,42,0,0,0,17.9,10968,1,0,109,-1,0.8,0,5,4,0,14,0,0,12.3,961000,0,-1,0,0,2160,8103,0,0,479,Norwich,Tottenham,Everton,Man Utd,Crystal Palace,4.7,6.6,5.2,5.4,3.8,5.6,5.5,6.4,5.7,4.1,5.6,4.4,5.6,5.8,37.5
Odsonne,Edouard,FWD,CRY,6500000,2,80,3.8,5.84615384615385E-07,1.23076923076923E-05,0,719550,1,18,0,0,0,6,0,12.3,20660,0,0,80,0,0.6,0,3.7,9,0,7,0,4,9.2,1491870,0,-1,0,2,1237,36245,0,0,258,Brentford F.C.,Chelsea,Watford,Burnley,Wolverhampton,3.4,7.9,4.8,3,3.7,3.2,4.3,3.8,3.7,5.6,3.3,5.4,3.2,4.3,108.6
Samuel,Edozie,MID,MCI,4700000,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,0,6,-3,0,0,3,0,0,0,0,0,0,0,0,0,804,0,-1,0,0,0,5,0,0,0,Norwich,Tottenham,Everton,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conrad,Egan-Riley,DEF,MCI,4000000,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,-1,0,0,0,15,0,0,0,Norwich,Tottenham,Everton,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre,Ekwah,DEF,WHU,4000000,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,-1,0,0,0,22,0,0,0,Leicester,Newcastle,Wolverhampton,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,EVE,5600000,1,21,1,1.78571428571429E-07,3.75E-06,0,160099,2,8,0,0,0,1,0,3.8,161,-4,0,21,4,0.1,0,0.3,1,0,1,0,1,0.3,82858,0,-1,0,0,390,69,0,0,58,Leeds United F.C.,Southampton,Man City,Tottenham,Wolverhampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,24.3
Anthony,Elanga,MID,MUN,4800000,1,16,0.695652173913043,1.44927536231884E-07,3.33333333333333E-06,0,19764,0,2,0,0,0,1,0,3.3,2926,-2,0,16,2,0.5,0,2.4,0,0,1,0,0,0.4,50046,0,-1,0,0,267,489,0,0,51,Southampton,Brighton,Leeds United F.C.,Watford,Man City,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.2
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,47374,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0.6,76530,0,-1,0,0,0,60,0,0,0,Brighton,Aston Villa,Crystal Palace,Man Utd,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5300000,0,10,0.434782608695652,8.20344544708778E-08,1.88679245283019E-06,0,43436,0,1,0,0,0,0,0,1.9,379,-2,0,10,2,0.1,0,0.3,0,0,2,0,0,0.1,38193,0,-1,0,0,280,338,0,0,39,Burnley,Norwich,Leeds United F.C.,West Ham,Brighton,0.2,0.4,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,20.8
,Elneny,MID,ARS,4400000,0,11,0.5,1.13636363636364E-07,2.5E-06,0,71371,0,6,0,0,0,0,0,2.5,136,-1,0,11,1,0,0,0,0,0,0,0,1,0.3,35244,0,-1,0,0,171,132,0,0,42,Brentford F.C.,Wolverhampton,Watford,Leicester,Aston Villa,0,0.4,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.1
Mohamed,Elyounoussi,MID,SOU,5400000,6,53,3.1,5.74074074074074E-07,9.81481481481482E-06,0,32590,3,15,0,0,0,3,0,9.8,253,-1,0,53,1,0.9,0,5,5,0,5,0,1,0.1,35498,0,-1,0,0,1108,924,0,0,141,Man Utd,Everton,Norwich,Aston Villa,Watford,0,2.7,3.7,2.2,3.6,2.5,2,2.4,2.8,2.4,3.5,2.2,2.1,1.9,83.2
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2228,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
,Emerson Royal,DEF,TOT,4900000,1,47,2.8,5.71428571428571E-07,9.59183673469388E-06,0,181077,3,21,0,0,0,0,0,9.6,6552,-1,0,47,1,0.2,0,0.8,6,0,4,0,1,1.8,329173,0,-1,0,1,1336,1628,0,0,263,Wolverhampton,Man City,Burnley,Leeds United F.C.,Everton,2.7,6,2.8,3.3,2.6,3.6,2.3,2.2,3,2.9,2.7,3.3,3.8,2.1,70.3
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Newcastle,Watford,Brighton,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,BRE,5500000,0,0,0,0,0,0,7666,0,0,0,0,0,0,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0.1,15794,0,-1,0,0,0,433,0,0,0,Crystal Palace,Arsenal,Newcastle,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oghenekaro Peter,Etebo,MID,WAT,4300000,0,7,0.318181818181818,7.39957716701903E-08,1.62790697674419E-06,0,42089,3,6,0,0,0,0,0,1.6,254,-2,0,7,2,0,0,0,0,0,0,0,0,0.1,34677,0,-1,0,0,369,369,0,0,52,Brighton,Aston Villa,Crystal Palace,Man Utd,Arsenal,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.9
Jonny,Evans,DEF,LEI,5400000,0,19,0.904761904761905,1.67548500881834E-07,3.51851851851852E-06,0,34553,2,16,0,0,0,1,0,3.5,93,-1,0,19,1,0,0,0,0,0,0,0,1,0.2,25881,0,-1,0,0,751,18,0,0,137,West Ham,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,0,0,0,0,0,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,32.6
Eberechi,Eze,MID,CRY,5900000,0,6,0.260869565217391,4.42151805453206E-08,1.01694915254237E-06,0,119601,1,2,0,0,0,0,0,1,182,-1,0,6,1,0.1,0,0.7,0,0,1,0,0,0.1,119970,0,-1,0,0,133,198,0,0,19,Brentford F.C.,Chelsea,Watford,Burnley,Wolverhampton,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Lukasz,Fabianski,GLK,WHU,5000000,1,86,3.6,7.2E-07,1.72E-05,0,292690,0,32,0,71,0,0,0,17.2,3943,0,0,86,0,0.5,0,2.3,5,0,6,0,0,2.9,351527,0,-1,1,2,2160,1670,0,0,419,Leicester,Newcastle,Wolverhampton,Liverpool,Aston Villa,2.9,3.2,3.8,4.3,4.4,4.2,4.6,4.4,5.2,4.6,4.9,3.3,5.1,3.8,56.1
,Fabinho,MID,LIV,5400000,10,69,3,5.55555555555556E-07,1.27777777777778E-05,0,128418,4,14,0,0,0,4,0,12.8,1331,-1,0,69,1,1.4,0,7.3,6,0,9,0,1,1,118247,0,-1,0,0,1521,9794,0,0,325,Burnley,Norwich,Leeds United F.C.,West Ham,Brighton,2.4,6.1,0,2.4,2.3,2.2,3.4,1.5,2.2,2.6,2.6,2.9,2.2,2.8,85.4
,Fabio Silva,FWD,WOL,5600000,1,14,0.636363636363636,1.13636363636364E-07,2.5E-06,0,75377,0,2,0,0,0,0,0,2.5,376,-4,0,14,4,0.2,0,1.3,0,0,0,0,0,0.4,33200,0,-1,0,0,143,628,0,0,34,Tottenham,Leicester,Arsenal,West Ham,Crystal Palace,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.7
Josh,Feeney,DEF,AVL,4000000,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,-1,0,0,0,20,0,0,0,Newcastle,Watford,Brighton,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Femenia,DEF,WAT,4300000,1,31,1.9,4.41860465116279E-07,7.2093023255814E-06,0,29226,1,27,0,0,0,0,0,7.2,566,-2,0,31,2,0.7,0,2.8,1,0,1,0,3,0.2,27953,0,-1,0,0,1217,817,0,0,223,Brighton,Aston Villa,Crystal Palace,Man Utd,Arsenal,1.5,2.8,1.7,1.8,1.1,1.7,2.1,1.9,2,2.1,2,1,1.3,2.1,49
Evan,Ferguson,FWD,BHA,4500000,0,0,0,0,0,0,25138,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0.1,32842,0,-1,0,0,0,932,0,0,0,Watford,Man Utd,Burnley,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Ferguson,DEF,CRY,4500000,0,1,0.0434782608695652,9.66183574879227E-09,2.22222222222222E-07,0,1252,0,0,0,0,0,0,0,0.2,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1217,0,-1,0,0,8,7,0,0,3,Brentford F.C.,Chelsea,Watford,Burnley,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11700000,2,102,4.4,3.76068376068376E-07,8.71794871794872E-06,0,4430703,6,31,0,0,0,7,0,8.7,147657,-3,0,102,3,0.3,1,3.2,10,0,5,0,5,21.5,2205870,0,-1,0,2,1947,3211,0,0,415,Southampton,Brighton,Leeds United F.C.,Watford,Man City,9,4.2,5.3,3.2,4.5,3.1,4.1,4,5.3,3.9,4.3,4.8,3.6,4.4,199.2
Alvaro,Fernandez,GLK,BRE,4500000,0,31,2.6,5.77777777777778E-07,6.88888888888889E-06,0,108345,0,24,0,49,0,0,0,6.9,1908,0,0,31,0,0,0,0,2,0,1,0,0,0.7,161025,1,-1,0,0,1080,135,0,0,218,Crystal Palace,Arsenal,Newcastle,Norwich,Burnley,2.5,2.4,1.9,2,3.3,1.8,3.1,3.1,1.6,3.5,2.5,2.3,2.3,3.2,35.2
Federico,Fernandez,DEF,NEW,4300000,0,11,0.5,1.16279069767442E-07,2.55813953488372E-06,0,18486,0,12,0,0,0,0,0,2.6,37,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,6693,0,-1,0,0,521,1,0,0,91,Aston Villa,West Ham,Brentford F.C.,Brighton,Chelsea,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,21.2
,Fernandinho,MID,MCI,4700000,3,31,1.29166666666667,2.74822695035461E-07,6.59574468085106E-06,0,57633,1,7,0,0,0,1,0,6.6,170,-3,1,31,3,0.2,0,1,2,0,3,0,1,0.3,40681,0,-1,0,0,603,119,-1,0,126,Norwich,Tottenham,Everton,Man Utd,Crystal Palace,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.9,0.6,0.9,0.6,0.7,35.8
Roberto,Firmino,FWD,LIV,8700000,2,49,3.3,3.79310344827586E-07,5.63218390804598E-06,0,959447,2,8,0,0,0,4,0,5.6,7532,-3,0,49,3,0.1,0,1,5,0,4,0,3,2.9,658714,0,-1,0,1,748,5282,0,0,203,Burnley,Norwich,Leeds United F.C.,West Ham,Brighton,2.8,8.5,0,3.6,2.9,3.3,4.3,2.1,2.8,4.1,2.9,3.5,3,2.4,75.4
,Firpo,DEF,LEE,4700000,0,12,0.545454545454545,1.1605415860735E-07,2.5531914893617E-06,0,77502,5,24,0,0,0,0,0,2.6,97,-3,0,12,3,0,0,0,2,0,1,0,0,0.3,27217,1,-1,0,0,926,4,0,0,106,Everton,Man Utd,Liverpool,Tottenham,Leicester,0,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,34.8
Ashley,Fletcher,FWD,WAT,4800000,0,3,0.136363636363636,2.84090909090909E-08,6.25E-07,0,43225,0,0,0,0,0,0,0,0.6,402,-2,0,3,2,0,0,0,0,0,0,0,0,0.3,37564,0,-1,0,0,28,631,0,0,5,Brighton,Aston Villa,Crystal Palace,Man Utd,Arsenal,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
Phil,Foden,MID,MCI,8000000,8,89,3.70833333333333,4.63541666666667E-07,1.1125E-05,0,1961417,0,7,0,0,0,6,0,11.1,20895,0,0,89,0,0.5,0,4.3,9,0,8,0,4,6.8,2351927,0,-1,0,3,1246,8679,0,0,318,Norwich,Tottenham,Everton,Man Utd,Crystal Palace,4,3.9,2.7,3,3,3.5,3.5,2.7,4.2,4.5,2.9,4.5,2.5,3.9,148.1
Wesley,Fofana,DEF,LEI,4300000,0,0,0,0,0,0,43644,0,0,0,0,0,0,0,0,50,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,2647,0,-1,0,0,0,14,0,0,0,West Ham,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,MID,WHU,6000000,2,83,3.6,6E-07,1.38333333333333E-05,0,538506,3,24,0,0,0,5,0,13.8,2010,0,0,83,0,0.4,0,2.3,4,0,6,0,3,1.5,574114,0,-1,0,1,1770,1647,0,0,327,Leicester,Newcastle,Wolverhampton,Liverpool,Aston Villa,2.6,4.4,3.6,1.8,3.9,2.6,3.4,2.9,4.3,2.7,3.4,3.7,2.6,3.1,120.5
Adam,Forshaw,MID,LEE,4500000,1,26,1.18181818181818,2.62626262626263E-07,5.77777777777778E-06,0,134285,2,21,0,0,0,0,0,5.8,59,0,0,26,0,0.2,0,0.7,0,0,2,0,1,0.1,137673,0,-1,0,0,900,66,0,0,124,Everton,Man Utd,Liverpool,Tottenham,Leicester,0.6,1.2,0.6,0.6,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,32.5
Marcus,Forss,FWD,BRE,5300000,0,11,1.6,3.0188679245283E-07,2.07547169811321E-06,0,33736,0,4,0,0,0,0,0,2.1,197,-2,0,11,2,0,0,0.2,0,0,0,0,1,0.1,25518,0,-1,0,0,203,0,0,0,35,Crystal Palace,Arsenal,Newcastle,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7
Fraser,Forster,GLK,SOU,4400000,5,21,0.91304347826087,2.07509881422925E-07,4.77272727272727E-06,0,83694,1,11,0,29,0,0,0,4.8,666,-1,0,21,1,0.6,0,2.7,4,0,0,0,0,0.8,52817,0,-1,0,0,630,1879,0,0,117,Man Utd,Everton,Norwich,Aston Villa,Watford,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.7,0.6,0.5,0.5,0.5,0.9,0.5,23.2
Ben,Foster,GLK,WAT,4100000,2,40,3.3,8.04878048780488E-07,9.75609756097561E-06,0,1477126,0,17,0,30,0,0,0,9.8,5598,1,0,40,-1,0.6,0,2.5,3,0,1,0,1,18.8,1005650,0,-1,1,1,1080,10579,0,0,203,Brighton,Aston Villa,Crystal Palace,Man Utd,Arsenal,3.4,6.6,3.8,4.1,2.7,3.8,4.3,4.2,4.3,4.3,4.4,2.5,3.1,4.4,27.3
,Fosu,MID,BRE,5100000,0,0,0,0,0,0,8719,0,0,0,0,0,0,0,0,9,-4,0,0,4,0,0,0,0,0,0,0,0,0,2100,0,-1,0,0,0,9,0,0,0,Crystal Palace,Arsenal,Newcastle,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5300000,3,46,2.09090909090909,3.9451114922813E-07,8.67924528301887E-06,0,19569,2,15,0,0,0,1,0,8.7,606,-2,0,46,2,1.2,0,6.3,3,0,3,0,3,0.2,22197,0,-1,0,1,930,2289,0,0,158,Aston Villa,West Ham,Brentford F.C.,Brighton,Chelsea,1.7,1,1.2,1.5,1.1,1.9,1,1.6,1.5,1.6,1.1,1,1.5,1.4,53.2
,Fred,MID,MUN,4900000,0,59,3.3,6.73469387755102E-07,1.20408163265306E-05,0,281054,4,19,0,0,0,2,0,12,3793,-1,0,59,1,0.3,0,1.6,4,0,5,0,4,1,306104,1,-1,0,1,1427,171,0,0,275,Southampton,Brighton,Leeds United F.C.,Watford,Man City,5.8,2.7,3.5,2,2.9,1.9,2.6,2.6,3.5,2.5,2.8,3.1,2.2,2.8,77
Ryan,Fredericks,DEF,WHU,4400000,1,3,0.125,2.84090909090909E-08,6.81818181818182E-07,0,11581,0,1,0,0,0,0,0,0.7,36,-1,0,3,1,0.2,0,0.7,0,0,0,0,0,0.1,4752,0,-1,0,0,45,32,0,0,7,Leicester,Newcastle,Wolverhampton,Liverpool,Aston Villa,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
,Gabriel,DEF,ARS,5300000,0,98,5.2,9.81132075471698E-07,1.84905660377358E-05,0,463835,3,16,0,0,0,3,0,18.5,4268,3,0,98,-3,1.9,0,10,11,0,11,0,0,6.4,943891,0,-1,0,3,1656,55091,0,1,420,Brentford F.C.,Wolverhampton,Watford,Leicester,Aston Villa,0,14,0,4.7,6.5,5.9,4.5,7,4.8,6.8,6.2,7.5,4.2,7.5,76.5
Conor,Gallagher,MID,CRY,6200000,3,105,5,8.06451612903226E-07,1.69354838709677E-05,0,2900199,6,29,0,0,0,7,0,16.9,124088,7,0,105,-7,0.3,0,1.7,14,0,5,0,5,17.1,4248069,0,-1,0,4,1839,4543,0,0,369,Brentford F.C.,Chelsea,Watford,Burnley,Wolverhampton,0,11.3,7,5.7,4.7,5.2,5.9,3.9,3.8,5.9,4.5,7.1,4.4,5.2,159.9
Dwight,Gayle,FWD,NEW,5200000,0,4,0.181818181818182,3.4965034965035E-08,7.69230769230769E-07,0,31178,0,0,0,0,0,0,0,0.8,164,-3,0,4,3,0,0,0,0,0,0,0,0,0.1,22003,0,-1,0,0,28,169,0,0,11,Aston Villa,West Ham,Brentford F.C.,Brighton,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Jean-Philippe,Gbamin,MID,EVE,4400000,0,3,0.142857142857143,3.24675324675325E-08,6.81818181818182E-07,0,4265,0,2,0,0,0,0,0,0.7,22,-1,0,3,1,0,0,0,0,0,0,0,0,0,2940,0,-1,0,0,65,13,0,0,10,Leeds United F.C.,Southampton,Man City,Tottenham,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Joe,Gelhardt,FWD,LEE,4600000,0,23,1.04545454545455,2.27272727272727E-07,5E-06,0,335334,2,11,0,0,0,1,0,5,5989,1,0,23,-1,0.1,0,0.3,2,0,0,0,3,2.4,525266,0,-1,0,0,311,8083,0,0,68,Everton,Man Utd,Liverpool,Tottenham,Leicester,0.5,1,0.5,0.5,0.7,0.5,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.5,27.5
Saman,Ghoddos,MID,BRE,5300000,1,25,1.04166666666667,1.96540880503145E-07,4.71698113207547E-06,0,5516,2,4,0,0,0,1,0,4.7,29,-2,0,25,2,0.2,0,1,0,0,0,0,2,0,3024,0,-1,0,0,417,8,0,0,102,Crystal Palace,Arsenal,Newcastle,Norwich,Burnley,0.6,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,32.6
Dimitris,Giannoulis,DEF,NOR,4400000,0,23,1,2.27272727272727E-07,5.22727272727273E-06,0,9698,1,12,0,0,0,0,0,5.2,25,-1,0,23,1,0,0,0,2,0,2,0,1,0.1,5275,0,-1,0,0,542,4,0,0,122,Man City,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,0.9,0.7,0.5,0.8,0.6,0.7,0.5,0.8,0.5,0.5,0.5,0.7,0.6,0.9,23.2
Liam,Gibbs,MID,NOR,4500000,0,0,0,0,0,0,5250,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14476,0,-1,0,0,0,52,0,0,0,Man City,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,34558,1,0,0,0,0,0,0,0.2,21,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7872,0,-1,0,0,7,0,0,0,0,Tottenham,Leicester,Arsenal,West Ham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Ben,Gibson,DEF,NOR,4400000,0,35,1.8,4.09090909090909E-07,7.95454545454546E-06,0,10312,2,43,0,0,0,0,0,8,52,-1,0,35,1,0.6,0,2.7,0,0,4,0,0,0.1,6391,0,-1,0,0,1774,28,0,1,300,Man City,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,2.1,1.9,0.9,1.9,1.5,1.9,1.4,2,1.4,1,1.2,1.8,1.5,2.1,59.9
Ryan,Giles,MID,WOL,4500000,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,-1,0,0,0,0,0,0,0,Tottenham,Leicester,Arsenal,West Ham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Gillespie,GLK,NEW,3900000,0,0,0,0,0,0,27074,0,0,0,0,0,0,0,0,198,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,29737,0,-1,0,0,0,537,0,0,0,Aston Villa,West Ham,Brentford F.C.,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,NOR,4300000,2,30,2.1,4.88372093023256E-07,6.97674418604651E-06,0,850598,2,33,0,0,0,0,0,7,2666,-2,0,30,2,0.2,0,1,1,0,1,0,1,3.3,467404,0,-1,0,0,1169,2106,0,0,184,Man City,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,1,1,1.3,1.5,1.1,1.2,1.4,1.9,1.2,2,1.3,1.3,1.8,1.6,59.1
Olivier,Giroud,FWD,CHE,6500000,0,0,0,0,0,0,1133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Godfrey,DEF,EVE,4700000,0,29,1.7,3.61702127659574E-07,6.17021276595745E-06,0,89081,4,32,0,0,0,0,0,6.2,869,-3,1,29,3,0.1,0,0.3,1,0,2,0,0,0.4,42126,0,-1,0,0,1489,10,-1,0,223,Leeds United F.C.,Southampton,Man City,Tottenham,Wolverhampton,0,0,0,0,1.2,0.8,1.3,1.3,1.3,1.7,1.8,0.8,1.8,1.2,65.4
Pierluigi,Gollini,GLK,TOT,4300000,0,0,0,0,0,0,17892,0,0,0,0,0,0,0,0,63,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,7779,0,-1,0,0,0,22,0,0,0,Wolverhampton,Man City,Burnley,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4700000,0,4,0.173913043478261,3.70027752081406E-08,8.51063829787234E-07,0,61282,0,1,0,0,0,0,0,0.9,92,-3,0,4,3,0.1,0,0.3,0,0,0,0,0,0.4,18700,0,-1,0,0,15,49,0,0,13,Burnley,Norwich,Leeds United F.C.,West Ham,Brighton,0.1,0.2,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Charlie,Goode,DEF,BRE,3900000,0,10,1.7,4.35897435897436E-07,2.56410256410256E-06,0,352927,3,6,0,0,0,0,0,2.6,1209,-1,0,10,1,0,0,0,0,0,1,0,0,1.4,341735,0,-1,0,0,448,0,0,0,64,Crystal Palace,Arsenal,Newcastle,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Anthony,Gordon,MID,EVE,4500000,14,56,2.66666666666667,5.92592592592593E-07,1.24444444444444E-05,0,63938,1,21,0,0,0,3,0,12.4,1998,0,0,56,0,1.3,0,5.7,5,0,2,0,2,0.9,138747,0,-1,0,2,1079,13593,0,0,178,Leeds United F.C.,Southampton,Man City,Tottenham,Wolverhampton,2.2,1.8,1.5,1.6,2.3,2.7,1.4,1.8,2.8,1.3,1.8,1.6,2.3,1.5,90.5
Kaide,Gordon,MID,LIV,4500000,0,1,0.0434782608695652,9.66183574879227E-09,2.22222222222222E-07,0,396,0,0,0,0,0,0,0,0.2,18,0,0,1,0,0,0,0,0,0,0,0,0,0,535,0,-1,0,0,8,10,0,0,-3,Burnley,Norwich,Leeds United F.C.,West Ham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
