FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Pierre,Ekwah,DEF,WHU,4000000,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,-1,0,0,0,29,0,0,0,Man Utd,Watford,Leicester,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,EVE,5600000,0,20,1.05263157894737,1.8796992481203E-07,3.57142857142857E-06,0,159204,2,8,0,0,0,1,0,3.6,434,-4,0,20,4,0,0,0,1,0,1,0,1,0.3,82245,0,-1,0,0,381,317,0,0,54,Aston Villa,Newcastle,Leeds United F.C.,Southampton,Man City,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,23.6
Anthony,Elanga,MID,MUN,4800000,3,14,0.666666666666667,1.38888888888889E-07,2.91666666666667E-06,0,6156,0,2,0,0,0,1,0,2.9,2645,-2,0,14,2,0.8,0,4,0,0,1,0,0,0.2,21717,0,-1,0,0,248,9533,0,0,44,West Ham,Burnley,Southampton,Brighton,Leeds United F.C.,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.2
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,44828,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0.6,76124,0,-1,0,0,0,137,0,0,0,Norwich,Burnley,West Ham,Brighton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5300000,0,9,0.428571428571429,8.08625336927224E-08,1.69811320754717E-06,0,41882,0,1,0,0,0,0,0,1.7,91,-2,0,9,2,0,0,0,0,0,2,0,0,0.1,33660,0,-1,0,0,249,126,0,0,33,Crystal Palace,Leicester,Burnley,Norwich,Leeds United F.C.,0.2,0.2,0.2,0.4,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,18.5
,Elneny,MID,ARS,4400000,0,11,0.55,1.25E-07,2.5E-06,0,70673,0,6,0,0,0,0,0,2.5,473,-1,0,11,1,0,0,0,0,0,0,0,1,0.3,34879,0,-1,0,0,171,35,0,0,42,Burnley,Wolverhampton,Brentford F.C.,Wolverhampton,Watford,0,0.3,0,0.6,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.1
Mohamed,Elyounoussi,MID,SOU,5400000,0,38,2.5,4.62962962962963E-07,7.03703703703704E-06,0,31916,3,12,0,0,0,2,0,7,161,-1,0,38,1,0,0,0,2,0,5,0,0,0.1,33238,0,-1,0,0,948,27,0,0,85,Man City,Tottenham,Man Utd,Everton,Norwich,1.4,1.3,1.6,2,2.8,1.5,2.7,1.7,1.3,1.6,2,1.6,2.7,1.5,1.5,1.3,62.9
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2223,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Tottenham,Crystal Palace,Burnley,Newcastle,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
,Emerson Royal,DEF,TOT,4900000,0,45,3,6.12244897959184E-07,9.18367346938776E-06,0,146013,3,18,0,0,0,0,0,9.2,11267,-1,1,45,1,0.1,0,0.5,6,0,4,0,1,2,311698,0,-1,0,1,1238,3225,-1,0,249,Chelsea,Southampton,Wolverhampton,Man City,Burnley,3.6,3.1,3,6.9,3.1,3.7,3,3.7,2.5,2.4,3.3,3.2,2.8,3.5,4.4,2.3,67.3
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Everton,Leeds United F.C.,Newcastle,Watford,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,BRE,5500000,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10543,0,-1,0,0,0,10543,0,0,0,Wolverhampton,Man City,Crystal Palace,Arsenal,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oghenekaro Peter,Etebo,MID,WAT,4300000,0,7,0.368421052631579,8.56793145654835E-08,1.62790697674419E-06,0,40728,3,6,0,0,0,0,0,1.6,387,-2,0,7,2,0,0,0,0,0,0,0,0,0.1,32752,0,-1,0,0,369,470,0,0,52,Norwich,Burnley,West Ham,Brighton,Aston Villa,0,0,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.9
Jonny,Evans,DEF,LEI,5400000,0,19,1,1.85185185185185E-07,3.51851851851852E-06,0,34135,2,16,0,0,0,1,0,3.5,410,-1,0,19,1,0,0,0,0,0,0,0,1,0.2,25827,0,-1,0,0,751,35,0,0,137,Brighton,Liverpool,West Ham,Wolverhampton,Leeds United F.C.,0,0,0,0,0,0,0,0.7,0.5,0.5,0.5,0.6,0.6,0.6,0.5,0.5,32.6
Eberechi,Eze,MID,CRY,5900000,1,5,0.238095238095238,4.03551251008878E-08,8.47457627118644E-07,0,118769,1,2,0,0,0,0,0,0.8,481,-1,0,5,1,0.3,0,1.5,0,0,1,0,0,0.1,118940,0,-1,0,0,123,340,0,0,14,Liverpool,Norwich,Brentford F.C.,Chelsea,Watford,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
Lukasz,Fabianski,GLK,WHU,5000000,0,79,3.6,7.2E-07,1.58E-05,0,257622,0,30,0,70,0,0,0,15.8,17121,0,0,79,0,0.5,0,2.7,5,0,5,0,0,3.2,340567,0,-1,1,2,1980,1541,0,0,390,Man Utd,Watford,Leicester,Newcastle,Wolverhampton,0,2.7,3,3.2,3.7,4.5,4.3,4.4,4.5,4.4,5.2,4.8,4.8,3.4,4.9,4,54.9
,Fabinho,MID,LIV,5400000,9,56,2.66666666666667,4.93827160493827E-07,1.03703703703704E-05,0,121614,4,14,0,0,0,3,0,10.4,1371,-1,0,56,1,1.8,0,9.5,4,0,7,0,1,0.8,94390,0,-1,0,0,1341,6542,0,0,280,Crystal Palace,Leicester,Burnley,Norwich,Leeds United F.C.,1.7,2.1,2,5.2,0,1.9,1.9,1.7,2.9,1.3,1.8,2.1,2.2,2.3,1.9,2.4,71.4
,Fabio Silva,FWD,WOL,5600000,2,12,0.6,1.07142857142857E-07,2.14285714285714E-06,0,73865,0,2,0,0,0,0,0,2.1,548,-4,0,12,4,0.3,0,1.5,0,0,0,0,0,0.4,30303,0,-1,0,0,130,1133,0,0,31,Brentford F.C.,Arsenal,Tottenham,Leicester,Arsenal,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.7
Josh,Feeney,DEF,AVL,4000000,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,-1,0,0,0,36,0,0,0,Everton,Leeds United F.C.,Newcastle,Watford,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Femenia,DEF,WAT,4300000,1,21,1.6,3.72093023255814E-07,4.88372093023256E-06,0,24993,1,24,0,0,0,0,0,4.9,979,-2,0,21,2,0.4,0,1.7,0,0,0,0,3,0.2,22791,0,-1,0,0,960,215,0,0,169,Norwich,Burnley,West Ham,Brighton,Aston Villa,2.6,1.3,1.1,2.1,1.3,1.4,0.8,1.3,1.6,1.5,1.4,1.6,1.7,0.8,0.9,1.6,37.2
Evan,Ferguson,FWD,BHA,4500000,0,0,0,0,0,0,23589,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0.1,27388,0,-1,0,0,0,1021,0,0,0,Leicester,Watford,Man Utd,Burnley,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Ferguson,DEF,CRY,4500000,0,1,0.0476190476190476,1.05820105820106E-08,2.22222222222222E-07,0,1138,0,0,0,0,0,0,0,0.2,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1158,0,-1,0,0,8,39,0,0,3,Liverpool,Norwich,Brentford F.C.,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11700000,3,98,4.7,4.01709401709402E-07,8.37606837606838E-06,0,4091270,6,29,0,0,0,7,0,8.4,32277,-3,0,98,3,0.7,1,8.7,10,0,5,0,5,21.1,1805764,0,-1,0,2,1767,85666,0,0,382,West Ham,Burnley,Southampton,Brighton,Leeds United F.C.,0,5.5,9.6,4.6,5.7,3.8,4.7,3.5,4.2,4.4,5.8,4.2,4.5,5.4,3.6,4.9,177.6
Alvaro,Fernandez,GLK,BRE,4500000,0,31,2.6,5.77777777777778E-07,6.88888888888889E-06,0,92120,0,24,0,49,0,0,0,6.9,3947,0,0,31,0,0.2,0,0.8,2,0,1,0,0,0.9,160181,1,-1,0,0,1080,870,0,0,218,Wolverhampton,Man City,Crystal Palace,Arsenal,Newcastle,2.3,3.1,2.5,2.3,1.9,2,3.5,1.8,3.1,2.9,1.5,3.4,2.6,2.4,2.3,3.2,35.2
Federico,Fernandez,DEF,NEW,4300000,0,11,0.55,1.27906976744186E-07,2.55813953488372E-06,0,18254,0,12,0,0,0,0,0,2.6,104,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,6679,0,-1,0,0,521,5,0,0,91,Leeds United F.C.,Everton,Aston Villa,West Ham,Brentford F.C.,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,21.2
,Fernandinho,MID,MCI,4800000,0,28,1.27272727272727,2.65151515151515E-07,5.83333333333333E-06,0,56641,1,7,0,0,0,1,0,5.8,534,-2,0,28,2,0,0,0,2,0,2,0,1,0.3,40306,0,-1,0,0,513,119,0,0,117,Southampton,Brentford F.C.,Norwich,Tottenham,Everton,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.9,0.6,0.9,0.6,0.7,31.1
Roberto,Firmino,FWD,LIV,8700000,1,47,3.6,4.13793103448276E-07,5.40229885057471E-06,0,902542,1,8,0,0,0,4,0,5.4,12440,-3,0,47,3,0.3,0,3,5,0,3,0,3,3.3,634857,0,-1,0,1,599,11935,0,0,196,Crystal Palace,Leicester,Burnley,Norwich,Leeds United F.C.,2.9,4.6,3.2,9.7,0,3.9,3.5,3.6,4.9,2.6,3.1,4.9,3.3,3.7,3.3,2.9,66.3
,Firpo,DEF,LEE,4700000,0,12,0.6,1.27659574468085E-07,2.5531914893617E-06,0,76922,5,24,0,0,0,0,0,2.6,486,-3,0,12,3,0.1,0,0.5,2,0,1,0,0,0.3,27189,1,-1,0,0,926,12,0,0,106,Newcastle,Aston Villa,Everton,Man Utd,Liverpool,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,34.8
Ashley,Fletcher,FWD,WAT,4800000,0,3,0.157894736842105,3.28947368421053E-08,6.25E-07,0,41587,0,0,0,0,0,0,0,0.6,525,-2,0,3,2,0,0,0,0,0,0,0,0,0.2,34337,0,-1,0,0,28,774,0,0,5,Norwich,Burnley,West Ham,Brighton,Aston Villa,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
Phil,Foden,MID,MCI,8000000,2,78,3.54545454545455,4.43181818181818E-07,9.75E-06,0,1801608,0,7,0,0,0,5,0,9.8,24544,0,0,78,0,0.3,0,2.5,9,0,6,0,4,8,2291324,0,-1,0,3,1095,25172,0,0,278,Southampton,Brentford F.C.,Norwich,Tottenham,Everton,3.1,3.3,3.7,3.5,2.5,2.6,2.8,3.2,3.3,2.4,3.9,4.2,2.6,4.3,2.5,3.8,129.9
Wesley,Fofana,DEF,LEI,4300000,0,0,0,0,0,0,43471,0,0,0,0,0,0,0,0,118,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2581,0,-1,0,0,0,52,0,0,0,Brighton,Liverpool,West Ham,Wolverhampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,MID,WHU,6000000,2,78,3.7,6.16666666666667E-07,1.3E-05,0,526612,3,22,0,0,0,5,0,13,2992,0,0,78,0,0.7,0,4.3,4,0,5,0,3,1.5,563021,0,-1,0,1,1602,2765,0,0,303,Man Utd,Watford,Leicester,Newcastle,Wolverhampton,3.3,4.5,2.9,4.6,3.8,2,4.1,2.8,3.4,3.2,4.3,2.9,3.5,4,2.5,3.4,114.9
Adam,Forshaw,MID,LEE,4500000,0,24,1.2,2.66666666666667E-07,5.33333333333333E-06,0,133882,2,20,0,0,0,0,0,5.3,777,0,0,24,0,0.4,0,2,0,0,2,0,1,0.1,137373,0,-1,0,0,850,65,0,0,112,Newcastle,Aston Villa,Everton,Man Utd,Liverpool,0,0,0,0,0,0.6,0.9,0.6,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,31.9
Marcus,Forss,FWD,BRE,5300000,1,11,1.6,3.0188679245283E-07,2.07547169811321E-06,0,32622,0,4,0,0,0,0,0,2.1,507,-2,0,11,2,0,0,0.2,0,0,0,0,1,0.1,25518,0,-1,0,0,203,189,0,0,35,Wolverhampton,Man City,Crystal Palace,Arsenal,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7
Fraser,Forster,GLK,SOU,4400000,3,16,0.761904761904762,1.73160173160173E-07,3.63636363636364E-06,0,80106,0,8,0,21,0,0,0,3.6,1290,-1,0,16,1,0.5,0,2.3,3,0,0,0,0,0.8,46517,0,-1,0,0,450,2665,0,0,87,Man City,Tottenham,Man Utd,Everton,Norwich,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.6,0.4,16.7
Ben,Foster,GLK,WAT,4100000,0,30,1.57894736842105,3.85109114249037E-07,7.31707317073171E-06,0,1428658,0,14,0,24,0,0,0,7.3,18189,1,0,30,-1,0.2,0,0.7,3,0,0,0,1,18.4,924653,0,-1,1,1,810,13860,0,0,155,Norwich,Burnley,West Ham,Brighton,Aston Villa,2.6,1.3,1.1,2,1.2,1.4,0.8,1.3,1.6,1.5,1.4,1.5,1.7,0.8,0.9,1.5,22.7
,Fosu,MID,BRE,5100000,0,0,0,0,0,0,8669,0,0,0,0,0,0,0,0,27,-4,0,0,4,0,0,0,0,0,0,0,0,0,2051,0,-1,0,0,0,20,0,0,0,Wolverhampton,Man City,Crystal Palace,Arsenal,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5300000,3,30,1.5,2.83018867924528E-07,5.66037735849057E-06,0,17601,2,14,0,0,0,0,0,5.7,217,-2,0,30,2,0.5,0,2.5,0,0,2,0,2,0.1,11483,0,-1,0,0,758,293,0,0,114,Leeds United F.C.,Everton,Aston Villa,West Ham,Brentford F.C.,0.8,0.8,1.1,0.8,0.8,0.8,0.8,1.2,0.8,1,0.8,0.9,0.8,0.8,0.9,0.8,36.5
,Fred,MID,MUN,4900000,3,59,3.3,6.73469387755102E-07,1.20408163265306E-05,0,241092,4,19,0,0,0,2,0,12,5496,-1,0,59,1,0.9,0,4.3,4,0,5,0,4,1.4,303459,1,-1,0,1,1427,4679,0,0,275,West Ham,Burnley,Southampton,Brighton,Leeds United F.C.,2.1,3.3,5.7,2.6,3.4,2.1,2.7,1.9,2.4,2.5,3.5,2.4,2.6,3.2,2,2.9,77
Ryan,Fredericks,DEF,WHU,4400000,1,2,0.0909090909090909,2.06611570247934E-08,4.54545454545455E-07,0,11442,0,1,0,0,0,0,0,0.5,80,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0.1,4616,0,-1,0,0,22,81,0,0,6,Man Utd,Watford,Leicester,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
,Gabriel,DEF,ARS,5300000,6,84,4.7,8.86792452830189E-07,1.58490566037736E-05,0,412188,2,16,0,0,0,2,0,15.8,12859,3,0,84,-3,1.1,0,6,8,0,10,0,0,5.6,842890,0,-1,0,2,1566,8818,0,1,376,Burnley,Wolverhampton,Brentford F.C.,Wolverhampton,Watford,7,5.5,0,12.6,0,3.6,5.5,4.6,3.5,6.3,4,5.8,5.6,7,3.2,6.8,63.8
Conor,Gallagher,MID,CRY,6100000,1,101,5.3,8.68852459016393E-07,1.65573770491803E-05,0,2600595,5,28,0,0,0,7,0,16.6,31904,6,0,101,-6,0.8,0,5,14,0,4,0,5,18.4,4046198,0,-1,0,4,1659,72593,0,0,350,Liverpool,Norwich,Brentford F.C.,Chelsea,Watford,5.2,5.7,4.6,11.8,7.6,5.9,5.1,5.4,6.5,4.2,3.8,6.6,4.7,7.7,4.6,5.6,151.2
Dwight,Gayle,FWD,NEW,5200000,0,4,0.2,3.84615384615385E-08,7.69230769230769E-07,0,30334,0,0,0,0,0,0,0,0.8,374,-3,0,4,3,0,0,0,0,0,0,0,0,0.1,21096,0,-1,0,0,28,286,0,0,11,Leeds United F.C.,Everton,Aston Villa,West Ham,Brentford F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Jean-Philippe,Gbamin,MID,EVE,4400000,0,3,0.157894736842105,3.58851674641148E-08,6.81818181818182E-07,0,4156,0,2,0,0,0,0,0,0.7,50,-1,0,3,1,0,0,0,0,0,0,0,0,0,2874,0,-1,0,0,65,29,0,0,10,Aston Villa,Newcastle,Leeds United F.C.,Southampton,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Joe,Gelhardt,FWD,LEE,4600000,1,23,1.15,2.5E-07,5E-06,0,309868,2,11,0,0,0,1,0,5,8244,1,0,23,-1,0.1,0,0.5,2,0,0,0,3,2,467029,0,-1,0,0,311,13207,0,0,68,Newcastle,Aston Villa,Everton,Man Utd,Liverpool,0.8,0.6,0.6,1.2,0.6,0.6,0.8,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,27.5
Saman,Ghoddos,MID,BRE,5300000,1,22,1,1.88679245283019E-07,4.15094339622642E-06,0,5397,2,3,0,0,0,1,0,4.2,53,-2,0,22,2,0,0,0.2,0,0,0,0,2,0,2949,0,-1,0,0,348,19,0,0,86,Wolverhampton,Man City,Crystal Palace,Arsenal,Newcastle,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,30.7
Dimitris,Giannoulis,DEF,NOR,4400000,0,23,1.0952380952381,2.48917748917749E-07,5.22727272727273E-06,0,9541,1,12,0,0,0,0,0,5.2,43,-1,0,23,1,0.1,0,0.3,2,0,2,0,1,0.1,5250,0,-1,0,0,542,21,0,0,122,Watford,Crystal Palace,Man City,Liverpool,Southampton,0.5,0.6,1,0.8,0.5,0.9,0.6,0.9,0.6,1.1,0.6,0.5,0.5,0.8,0.6,1,23.2
Liam,Gibbs,MID,NOR,4500000,0,0,0,0,0,0,1185,0,0,0,0,0,0,0,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14287,0,-1,0,0,0,14152,0,0,0,Watford,Crystal Palace,Man City,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,34454,1,0,0,0,0,0,0,0.2,71,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7872,0,-1,0,0,7,0,0,0,0,Brentford F.C.,Arsenal,Tottenham,Leicester,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Ben,Gibson,DEF,NOR,4400000,6,33,1.8,4.09090909090909E-07,7.5E-06,0,9826,2,38,0,0,0,0,0,7.5,202,-1,0,33,1,0.7,0,3,0,0,4,0,0,0.1,6170,0,-1,0,0,1594,137,0,1,281,Watford,Crystal Palace,Man City,Liverpool,Southampton,0.9,1.4,2,1.8,0.9,1.9,1.5,1.8,1.3,2.2,1.4,1.1,1.1,1.7,1.4,2.1,53.3
Ryan,Giles,MID,WOL,4500000,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,-1,0,0,0,19,0,0,0,Brentford F.C.,Arsenal,Tottenham,Leicester,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Gillespie,GLK,NEW,4000000,0,0,0,0,0,0,25641,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0.3,28323,0,-1,0,0,0,138,0,0,0,Leeds United F.C.,Everton,Aston Villa,West Ham,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,NOR,4300000,0,27,2.2,5.11627906976744E-07,6.27906976744186E-06,0,833756,2,29,0,0,0,0,0,6.3,9420,-2,0,27,2,0,0,0,1,0,1,0,1,3.4,456316,0,-1,0,0,1053,931,0,0,166,Watford,Crystal Palace,Man City,Liverpool,Southampton,1.9,2.2,1.1,1.1,1.3,1.6,1.1,1.3,1.4,2.1,1.3,2.3,1.3,1.4,1.8,1.7,53.3
Olivier,Giroud,FWD,CHE,6500000,0,0,0,0,0,0,1131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Tottenham,Crystal Palace,Burnley,Newcastle,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Godfrey,DEF,EVE,4800000,1,29,1.7,3.54166666666667E-07,6.04166666666667E-06,0,80426,4,32,0,0,0,0,0,6,1160,-2,0,29,2,0.3,0,1.5,1,0,2,0,0,0.5,42049,0,-1,0,0,1489,774,0,0,223,Aston Villa,Newcastle,Leeds United F.C.,Southampton,Man City,1.5,0.8,1.8,0.8,1.9,1.4,1.2,0.8,1.3,1.2,1.3,1.6,1.7,0.8,1.7,1.1,65.4
Pierluigi,Gollini,GLK,TOT,4300000,0,0,0,0,0,0,17561,0,0,0,0,0,0,0,0,156,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,7681,0,-1,0,0,0,40,0,0,0,Chelsea,Southampton,Wolverhampton,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4700000,1,4,0.19047619047619,4.05268490374873E-08,8.51063829787234E-07,0,60780,0,1,0,0,0,0,0,0.9,296,-3,0,4,3,0.1,0,0.5,0,0,0,0,0,0.4,18567,0,-1,0,0,15,170,0,0,13,Crystal Palace,Leicester,Burnley,Norwich,Leeds United F.C.,0.1,0.1,0.1,0.2,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Charlie,Goode,DEF,BRE,3900000,0,10,1.7,4.35897435897436E-07,2.56410256410256E-06,0,346143,3,6,0,0,0,0,0,2.6,3308,-1,0,10,1,0,0,0,0,0,1,0,0,1.5,341735,0,-1,0,0,448,157,0,0,64,Wolverhampton,Man City,Crystal Palace,Arsenal,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Anthony,Gordon,MID,EVE,4500000,1,40,2.10526315789474,4.67836257309941E-07,8.88888888888889E-06,0,45484,1,18,0,0,0,2,0,8.9,6033,0,0,40,0,0.3,0,1.5,2,0,1,0,1,0.9,115338,0,-1,0,1,909,5409,0,0,134,Aston Villa,Newcastle,Leeds United F.C.,Southampton,Man City,1.8,1.5,1.5,1.2,1.1,1.1,1.7,1.8,1.1,1.2,2.1,1.1,1.2,1.1,1.6,1.1,68.3
Kaide,Gordon,MID,LIV,4500000,0,1,0.0476190476190476,1.05820105820106E-08,2.22222222222222E-07,0,327,0,0,0,0,0,0,0,0.2,38,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,494,0,-1,0,0,8,34,0,0,-3,Crystal Palace,Leicester,Burnley,Norwich,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Dan,Gosling,MID,WAT,4700000,0,1,0.0526315789473684,1.11982082866741E-08,2.12765957446809E-07,0,5586,0,2,0,0,0,0,0,0.2,53,-3,0,1,3,0,0,0,0,0,0,0,0,0,1785,0,-1,0,0,21,25,0,0,3,Norwich,Burnley,West Ham,Brighton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Andre,Gray,FWD,WAT,5400000,0,0,0,0,0,0,24162,0,0,0,0,0,0,0,0,24,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5584,0,-1,0,0,0,0,0,0,0,Norwich,Burnley,West Ham,Brighton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Archie,Gray,MID,LEE,4500000,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,-1,0,0,0,55,0,0,0,Newcastle,Aston Villa,Everton,Man Utd,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,EVE,5500000,2,72,3.8,6.90909090909091E-07,1.30909090909091E-05,0,2300536,3,26,0,0,0,5,0,13.1,35075,0,0,72,0,0.4,0,2,2,0,3,0,3,10.2,3017861,0,-1,0,0,1508,10231,0,0,264,Aston Villa,Newcastle,Leeds United F.C.,Southampton,Man City,4.4,3.7,3.9,3.2,2.8,2.7,4.1,4.3,2.6,3.1,4.8,1.9,3.2,2.8,3.9,2.4,129.5
Jack,Grealish,MID,MCI,7600000,2,57,3.6,4.73684210526316E-07,7.5E-06,0,2509872,1,4,0,0,0,2,0,7.5,7151,-4,0,57,4,0.3,0,2.5,0,0,11,0,2,7.7,1237615,0,-1,0,0,1241,2053,0,0,230,Southampton,Brentford F.C.,Norwich,Tottenham,Everton,3.2,3.4,3.8,3.5,2.6,2.7,2.9,3.3,3.4,2.5,4,4.3,2.7,4.4,2.6,3.9,135.1
