FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jarrod,Bowen,MID,WHU,6900000,1,167,5.6,8.11594202898551E-07,2.42028985507246E-05,0,3232829,3,36,0,0,0,9,0,24.2,5342,4,0,167,-4,0.5,0,3.5,19,0,7,0,14,13.3,4220230,0,-1,0,5,2480,20407,0,0,475,Brentford F.C.,Burnley,Chelsea,Arsenal,Norwich,5.5,7.7,5,6.5,6.8,5.3,6.3,227.3
Conor,Bradley,DEF,LIV,4000000,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,694,0,-1,0,0,0,1,0,0,0,Man City,Man Utd,Everton,Newcastle,Tottenham,0,0,0,0,0,0,0,0
Jarrad,Branthwaite,DEF,EVE,4000000,0,10,0.344827586206897,8.62068965517241E-08,2.5E-06,0,44130,0,9,0,0,0,1,0,2.5,92,0,0,10,0,0,0,0.2,1,0,0,0,0,0.3,54702,0,-1,0,0,280,68,0,0,46,Man Utd,Leicester,Liverpool,Chelsea,Leicester,0.2,0.2,0.2,0.2,0.4,0.4,0.2,11.7
Nathan,Broadhead,FWD,EVE,4500000,0,0,0,0,0,0,5370,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,-1,0,0,0,0,0,0,0,Man Utd,Leicester,Liverpool,Chelsea,Leicester,0,0,0,0,0,0,0,0
Armando,Broja,FWD,SOU,5500000,0,83,3.2,5.81818181818182E-07,1.50909090909091E-05,0,1313322,1,29,0,0,0,6,0,15.1,8902,5,0,83,-5,0.2,0,1,11,0,4,0,2,11.7,2296497,0,-1,0,1,1599,7433,0,0,220,Chelsea,Arsenal,Burnley,Brighton,Crystal Palace,2.4,6.1,3,3.5,2.8,2.8,2.9,100.3
Josh,Brownhill,MID,BUR,4300000,1,58,2.1,4.88372093023256E-07,1.34883720930233E-05,0,805710,9,35,0,0,0,1,0,13.5,1416,-2,0,58,2,0.3,0,1.5,3,0,5,0,1,2.8,725508,0,-1,0,1,2241,1399,0,0,292,Norwich,West Ham,Southampton,Wolverhampton,Watford,1.7,2.8,1.5,2,1.5,2.5,1.9,96.8
,Bruno Guimaraes,MID,NEW,4900000,3,22,0.733333333333333,1.49659863945578E-07,4.48979591836735E-06,0,21548,1,5,0,0,0,1,0,4.5,204,-1,0,22,1,0.4,0,1.8,3,0,1,0,0,0.3,44928,0,-1,0,0,405,2733,0,0,96,Wolverhampton,Leicester,Crystal Palace,Norwich,Liverpool,0.4,0.8,0.4,0.4,0.4,0.4,0.4,31.7
Lewis,Brunt,MID,LEI,4500000,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,783,0,-1,0,0,0,11,0,0,0,Crystal Palace,Newcastle,Everton,Aston Villa,Tottenham,0,0,0,0,0,0,0,0
,Bryan,MID,TOT,5700000,0,9,1,1.75438596491228E-07,1.57894736842105E-06,0,13648,0,1,0,0,0,0,0,1.6,7,-3,0,9,3,0,0,0,0,0,0,0,0,0.1,5361,0,-1,0,0,86,0,0,0,32,Aston Villa,Brighton,Brentford F.C.,Leicester,Liverpool,0,0,0,0,0,0,0,8.5
,Buendia,MID,AVL,6200000,1,77,2.8,4.51612903225806E-07,1.24193548387097E-05,0,522803,1,27,0,0,0,2,0,12.4,398,-3,0,77,3,0.3,0,2,5,0,6,0,4,1,185849,0,-1,0,2,1567,34,0,0,284,Tottenham,Leicester,Norwich,Burnley,Liverpool,2.3,0,1.8,2.9,4.1,5.3,1.4,130.6
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,24163,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.1,26459,0,-1,0,0,0,46,0,0,0,Newcastle,Burnley,Brighton,Chelsea,Norwich,0,0,0,0,0,0,0,0
Dan,Burn,DEF,NEW,4400000,8,67,3,6.81818181818182E-07,1.52272727272727E-05,0,162746,7,22,0,0,0,1,0,15.2,281,-1,0,67,1,0.6,0,2.8,4,0,6,0,1,0.7,222374,0,-1,0,1,1831,5019,0,0,329,Wolverhampton,Leicester,Crystal Palace,Norwich,Liverpool,3,6.2,2.5,4.3,3.7,3.7,3.1,77.2
Jack,Butland,GLK,CRY,4400000,0,19,0.633333333333333,1.43939393939394E-07,4.31818181818182E-06,0,154627,0,9,0,10,0,0,0,4.3,104,-1,0,19,1,0,0,0,3,0,0,0,0,0.4,146953,0,-1,1,1,495,27,0,0,81,Leicester,Newcastle,Leeds United F.C.,Southampton,Watford,0.3,0.3,0.3,0.3,0.3,0.6,0.3,10.9
Sam,Byram,DEF,NOR,4400000,1,10,0.333333333333333,7.57575757575757E-08,2.27272727272727E-06,0,3784,2,9,0,0,0,0,0,2.3,10,-1,0,10,1,0.5,0,2.3,0,0,1,0,0,0,2500,0,-1,0,0,409,10,0,0,59,Burnley,Man Utd,Newcastle,Aston Villa,West Ham,0.2,0.2,0.2,0.2,0.4,0.2,0.2,18.7
Willy,Caballero,GLK,SOU,4200000,0,2,0.0666666666666667,1.58730158730159E-08,4.76190476190476E-07,0,7864,1,5,0,6,0,0,0,0.5,21,-3,0,2,3,0,0,0,0,0,0,0,0,0,9928,0,-1,0,0,180,26,0,0,23,Chelsea,Arsenal,Burnley,Brighton,Crystal Palace,0,0,0,0,0,0,0,5.4
Moises,Caicedo,MID,BHA,4500000,4,4,4,8.88888888888889E-07,8.88888888888889E-07,0,972,1,1,0,0,0,0,0,0.9,3,0,0,4,0,0.2,0,1,0,0,0,0,1,0,713,0,-1,0,0,90,0,0,0,16,Arsenal,Tottenham,Man City,Southampton,Wolverhampton,0,0,0,0,0,0,0,5.3
Dominic,Calvert-Lewin,FWD,EVE,7700000,2,41,3.2,4.15584415584416E-07,5.32467532467532E-06,0,2048624,2,21,0,0,0,3,0,5.3,3090,-3,0,41,3,0.3,1,2,5,0,3,0,1,3.4,1439328,0,-1,0,0,998,450,0,0,118,Man Utd,Leicester,Liverpool,Chelsea,Leicester,3.3,4,1.9,2.3,6.7,7.1,2.3,65.5
Chem,Campbell,MID,WOL,4400000,1,1,0.032258064516129,7.33137829912023E-09,2.27272727272727E-07,0,36958,0,0,0,0,0,0,0,0.2,44,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.2,40323,0,-1,0,0,12,9,0,0,5,Newcastle,Burnley,Brighton,Chelsea,Norwich,0,0,0,0,0,0,0,0.6
Joao Pedro Cavaco,Cancelo,DEF,MCI,7000000,0,168,6,8.57142857142857E-07,2.4E-05,0,2653494,5,17,0,0,0,1,0,24,4798,10,0,168,-10,0.7,0,5,26,0,16,0,8,38.6,5214634,0,-1,0,6,2507,11800,0,0,668,Liverpool,Brighton,Watford,Leeds United F.C.,Newcastle,8.3,7.7,6.2,7.7,7.1,7.5,8.1,186
Sergi,Canos,MID,BRE,5500000,0,77,2.7,4.90909090909091E-07,1.4E-05,0,447291,6,35,0,0,0,2,0,14,190,0,0,77,0,0.2,0,1,5,0,8,0,3,1.1,418981,1,-1,0,1,2049,44,0,0,255,West Ham,Watford,Tottenham,Man Utd,Southampton,2.1,2.8,2.1,1.8,2.6,1.7,2.2,105.2
Todd,Cantwell,MID,NOR,5300000,0,10,1.2,2.26415094339623E-07,1.88679245283019E-06,0,72273,2,15,0,0,0,0,0,1.9,13,-2,0,10,2,0,0,0,0,0,0,0,0,0.2,28054,0,-1,0,0,438,0,0,0,48,Burnley,Man Utd,Newcastle,Aston Villa,West Ham,0,0,0,0,0,0,0,10.3
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,187091,0,0,0,0,0,0,0,0,367,-1,0,0,1,0,0,0,0,0,0,0,0,1.5,289376,0,-1,0,0,0,302,0,0,0,Liverpool,Brighton,Watford,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5300000,0,121,3.9,7.35849056603774E-07,2.28301886792453E-05,0,776167,8,42,0,0,0,3,0,22.8,17462,3,0,121,-3,0.2,0,1,11,0,11,0,3,9,1378969,0,-1,0,3,2747,4191,0,0,516,Tottenham,Leicester,Norwich,Burnley,Liverpool,5.1,0,3.7,4.3,10.3,9.3,5.1,139.6
,Casilla,GLK,LEE,4500000,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Watford,Crystal Palace,Man City,Arsenal,Chelsea,0,0,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5300000,0,45,2.5,4.71698113207547E-07,8.49056603773585E-06,0,158146,1,22,0,0,0,1,0,8.5,331,-2,0,45,2,0.8,0,4,3,0,3,0,0,0.9,147149,0,-1,0,1,1424,7067,0,0,224,Crystal Palace,Newcastle,Everton,Aston Villa,Tottenham,2.3,3.3,2.5,2.1,5.1,4.4,2.3,44.9
Craig,Cathcart,DEF,WAT,4300000,0,45,1.7,3.95348837209302E-07,1.04651162790698E-05,0,57930,3,48,0,0,0,0,0,10.5,170,-2,0,45,2,0.1,0,0.3,1,0,3,0,1,0.3,65709,0,-1,0,0,2185,52,0,0,362,Leeds United F.C.,Brentford F.C.,Man City,Burnley,Crystal Palace,1.4,1.5,2,1.4,2.4,1.1,1.8,55.3
Edinson,Cavani,FWD,MUN,8400000,0,30,2.5,2.97619047619048E-07,3.57142857142857E-06,0,627031,0,6,0,0,0,2,0,3.6,201,-1,0,30,1,0,0,0.3,2,0,1,0,1,1.7,168612,0,-1,0,0,610,15,0,0,94,Everton,Norwich,Liverpool,Arsenal,Brentford F.C.,0,4,1.8,2.2,2.4,1.3,1.9,41.3
,Cedric,DEF,ARS,4200000,1,26,0.896551724137931,2.13464696223317E-07,6.19047619047619E-06,0,32598,3,18,0,0,0,0,0,6.2,296,-3,0,26,3,0.7,0,2.8,0,0,3,0,0,0.4,44566,0,-1,0,0,984,1645,0,0,193,Brighton,Southampton,Chelsea,Man Utd,West Ham,0.5,1,0.5,0.4,1,0.4,0.6,44.7
Nathaniel,Chalobah,MID,WAT,5000000,0,0,0,0,0,0,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Brentford F.C.,Man City,Burnley,Crystal Palace,0,0,0,0,0,0,0,0
Trevoh,Chalobah,DEF,CHE,4700000,0,83,2.86206896551724,6.08950843727073E-07,1.76595744680851E-05,0,830170,2,8,0,0,0,3,0,17.7,5454,-3,0,83,3,0.6,0,3,9,0,7,0,1,2.9,926078,0,-1,0,3,1177,683,0,0,325,Southampton,Arsenal,West Ham,Everton,Wolverhampton,2.2,3.1,3.6,2.9,5.6,5.8,1.8,51.4
,Chamberlain,MID,LIV,5800000,0,42,1.4,2.41379310344828E-07,7.24137931034483E-06,0,33968,0,7,0,0,0,2,0,7.2,28,-2,0,42,2,0,0,0,2,0,3,0,1,0.2,35105,0,-1,0,0,777,6,0,0,148,Man City,Man Utd,Everton,Newcastle,Tottenham,0.7,0.7,0.8,0.7,1.4,0.7,0.8,54
Calum,Chambers,DEF,AVL,4200000,0,27,0.9,2.14285714285714E-07,6.42857142857143E-06,0,42159,0,11,0,0,0,1,0,6.4,486,-3,0,27,3,0,0,0.2,2,0,2,0,0,0.4,39207,0,-1,0,1,621,155,0,0,126,Tottenham,Leicester,Norwich,Burnley,Liverpool,0.6,0,0.4,0.4,1.3,0.9,0.7,24.1
Kgaogelo,Chauke,MID,SOU,4500000,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,-1,0,0,0,6,0,0,0,Chelsea,Arsenal,Burnley,Brighton,Crystal Palace,0,0,0,0,0,0,0,0
Daniel,Chesters,MID,WHU,4500000,0,1,0.032258064516129,7.16845878136201E-09,2.22222222222222E-07,0,114,0,0,0,0,0,0,0,0.2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,257,0,-1,0,0,1,2,0,0,3,Brentford F.C.,Burnley,Chelsea,Arsenal,Norwich,0,0,0,0,0,0,0,0
Benjamin,Chilwell,DEF,CHE,5600000,0,54,9,1.60714285714286E-06,9.64285714285714E-06,0,2368506,0,2,0,0,0,3,0,9.6,301,-4,0,54,4,0,0,0,5,0,4,0,1,3,1605770,0,-1,0,2,540,14,0,0,158,Southampton,Arsenal,West Ham,Everton,Wolverhampton,0,0,0,0,0,0,0,54
,Chiquinho,MID,WOL,5500000,0,8,0.258064516129032,4.69208211143695E-08,1.45454545454545E-06,0,589,0,0,0,0,0,0,0,1.5,9,0,0,8,0,0.1,0,0.5,0,0,0,0,1,0,781,0,-1,0,0,49,6,0,0,20,Newcastle,Burnley,Brighton,Chelsea,Norwich,0.1,0,0.1,0.1,0.1,0.1,0.1,13
Hamza,Choudhury,MID,LEI,4400000,0,8,0.285714285714286,6.49350649350649E-08,1.81818181818182E-06,0,16272,1,4,0,0,0,0,0,1.8,17,-1,0,8,1,0,0,0.2,0,0,1,0,0,0.1,12223,0,-1,0,0,284,13,0,0,41,Crystal Palace,Newcastle,Everton,Aston Villa,Tottenham,0.1,0.2,0.1,0.1,0.2,0.2,0.1,5.3
Benjamin,Chrisene,MID,AVL,4500000,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,-1,0,0,0,4,0,0,0,Tottenham,Leicester,Norwich,Burnley,Liverpool,0,0,0,0,0,0,0,0
Andreas,Christensen,DEF,CHE,4600000,6,63,2.17241379310345,4.72263868065967E-07,1.3695652173913E-05,0,579437,2,9,0,0,0,0,0,13.7,199,-4,0,63,4,0.9,0,4.3,3,0,8,0,0,1.4,569026,0,-1,0,0,1359,951,0,0,315,Southampton,Arsenal,West Ham,Everton,Wolverhampton,1.4,2.1,2.4,1.9,3.7,3.8,1.1,39.5
Carney,Chukwuemeka,MID,AVL,4500000,0,13,0.433333333333333,9.62962962962963E-08,2.88888888888889E-06,0,8108,0,3,0,0,0,0,0,2.9,17,0,0,13,0,0,0,0,0,0,0,0,1,0,7876,0,-1,0,0,186,21,0,0,39,Tottenham,Leicester,Norwich,Burnley,Liverpool,0.2,0,0.2,0.2,0.4,0.4,0.2,11.5
Ciaran,Clark,DEF,NEW,4400000,0,14,0.466666666666667,1.06060606060606E-07,3.18181818181818E-06,0,20003,2,27,0,0,0,0,0,3.2,14,-1,0,14,1,0,0,0,1,0,0,0,1,0.1,12697,0,-1,0,0,1012,4,0,1,131,Wolverhampton,Leicester,Crystal Palace,Norwich,Liverpool,0,0,0,0,0,0.2,0.2,33.1
Tom,Cleverley,MID,WAT,4800000,0,42,1.8,3.75E-07,8.75E-06,0,28772,2,29,0,0,0,0,0,8.8,21,-2,0,42,2,0.1,0,0.3,0,0,2,0,2,0.1,23171,0,-1,0,0,1374,16,0,0,174,Leeds United F.C.,Brentford F.C.,Man City,Burnley,Crystal Palace,1,1,0.9,1.2,2.2,1,0.9,63.9
Nathaniel,Clyne,DEF,CRY,4300000,0,26,0.866666666666667,2.01550387596899E-07,6.04651162790698E-06,0,10062,1,6,0,0,0,0,0,6,83,-2,0,26,2,0.9,0,4,0,0,3,0,0,0.2,12828,0,-1,0,0,681,696,0,0,119,Leicester,Newcastle,Leeds United F.C.,Southampton,Watford,0.4,0.4,0.6,0.4,0.4,0.8,0.5,11
Conor,Coady,DEF,WOL,4900000,2,126,3.9,7.95918367346939E-07,2.57142857142857E-05,0,1133353,3,28,0,0,0,3,0,25.7,24350,4,0,126,-4,0.9,0,4.5,9,0,11,0,0,17.2,2111153,0,-1,0,1,2866,7211,0,0,586,Newcastle,Burnley,Brighton,Chelsea,Norwich,3.4,0,5.1,4.3,5.6,3.9,5.3,80.1
Seamus,Coleman,DEF,EVE,4900000,6,64,2.8,5.71428571428571E-07,1.30612244897959E-05,0,162659,2,41,0,0,0,1,0,13.1,515,-1,0,64,1,0.6,0,3,6,0,5,0,1,0.7,158505,0,-1,0,2,2033,385,0,0,339,Man Utd,Leicester,Liverpool,Chelsea,Leicester,3,2.9,3.4,3.4,3.9,6.2,2.5,73.7
Nathan,Collins,DEF,BUR,4300000,1,27,0.931034482758621,2.16519647153168E-07,6.27906976744186E-06,0,12013,1,16,0,0,0,1,0,6.3,20,-2,0,27,2,0.3,0,1.5,0,0,3,0,0,0.1,9969,0,-1,0,0,911,179,0,1,158,Norwich,West Ham,Southampton,Wolverhampton,Watford,0.5,1,0.5,0.5,0.5,1,0.5,37.2
Aaron,Connolly,FWD,BHA,5300000,0,5,1.2,2.26415094339623E-07,9.43396226415094E-07,0,32539,0,1,0,0,0,0,0,0.9,9,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,19775,0,-1,0,0,154,0,0,0,12,Arsenal,Tottenham,Man City,Southampton,Wolverhampton,0,0,0,0,0,0,0,3.1
Kamil,Conteh,MID,WAT,4500000,0,0,0,0,0,0,6813,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14430,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Brentford F.C.,Man City,Burnley,Crystal Palace,0,0,0,0,0,0,0,0
Liam,Cooper,DEF,LEE,4400000,7,50,2.9,6.59090909090909E-07,1.13636363636364E-05,0,79460,4,21,0,0,0,0,0,11.4,54,-1,0,50,1,0.5,0,2.2,5,0,4,0,2,0.2,64339,0,-1,0,1,1454,81,0,0,294,Watford,Crystal Palace,Man City,Arsenal,Chelsea,2.1,0,2,4,6.3,3.1,3.2,43.2
Jack,Cork,MID,BUR,4400000,0,24,0.827586206896552,1.88087774294671E-07,5.45454545454545E-06,0,23482,2,17,0,0,0,0,0,5.5,23,-1,0,24,1,0.1,0,0.5,0,0,4,0,0,0.1,19926,0,-1,0,0,950,15,0,0,60,Norwich,West Ham,Southampton,Wolverhampton,Watford,0.4,0.8,0.4,0.4,0.4,0.8,0.4,14
Maxwel,Cornet,MID,BUR,5900000,1,78,2.68965517241379,4.55873758036236E-07,1.32203389830508E-05,0,477936,2,18,0,0,0,7,0,13.2,426,-1,0,78,1,0.7,0,4,7,0,4,0,1,1.2,566638,0,-1,0,2,1282,4521,0,0,203,Norwich,West Ham,Southampton,Wolverhampton,Watford,2.5,4.1,2.2,2.8,2.3,3.6,2.7,89.7
,Costa,MID,LEE,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,15064,0,0,0,0,0,0,0,0.2,7,-1,0,1,1,0,0,0,0,0,0,0,0,0,1668,0,-1,0,0,21,0,0,0,1,Watford,Crystal Palace,Man City,Arsenal,Chelsea,0,0,0,0,0,0,0,0
Vladimir,Coufal,DEF,WHU,4700000,1,59,2.6,5.53191489361702E-07,1.25531914893617E-05,0,1449261,2,28,0,0,0,0,0,12.6,236,-3,0,59,3,0,0,0.2,3,0,5,0,3,3.1,713129,0,-1,0,1,1727,215,0,1,311,Brentford F.C.,Burnley,Chelsea,Arsenal,Norwich,2.5,3.1,2.8,3.1,1.9,3.7,2.6,77.8
,Coutinho,MID,AVL,7200000,2,63,2.1,2.91666666666667E-07,8.75E-06,0,1214432,0,13,0,0,0,4,0,8.8,85276,2,1,63,-2,0.3,0,2,7,0,4,0,3,17.8,2806244,0,-1,0,2,915,1244,-1,0,214,Tottenham,Leicester,Norwich,Burnley,Liverpool,1.4,0,1.1,1.9,2.6,3.4,1,83.8
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,7935,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Burnley,Chelsea,Arsenal,Norwich,0,0,0,0,0,0,0,0
Matthew,Cox,GLK,BRE,4000000,0,0,0,0,0,0,139685,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.1,143552,0,-1,0,0,0,17,0,0,0,West Ham,Watford,Tottenham,Man Utd,Southampton,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5400000,1,103,4.1,7.59259259259259E-07,1.90740740740741E-05,0,1843358,2,28,0,0,0,2,0,19.1,1874,-1,0,103,1,0.6,0,3,17,0,6,0,4,8.5,1153691,0,-1,0,1,2146,4887,0,0,473,Brentford F.C.,Burnley,Chelsea,Arsenal,Norwich,4.9,5.7,5.2,5.7,4,5.8,5,108.6
Charlie,Cresswell,DEF,LEE,4000000,0,4,0.129032258064516,3.2258064516129E-08,1E-06,0,50778,1,4,0,0,0,0,0,1,87,0,0,4,0,0,0,0,0,0,0,0,0,0.3,62559,0,-1,0,0,140,102,0,0,19,Watford,Crystal Palace,Man City,Arsenal,Chelsea,0.1,0,0.1,0.1,0.2,0.1,0.1,3.3
,Cucho,FWD,WAT,5100000,1,61,2.03333333333333,3.98692810457516E-07,1.19607843137255E-05,0,454195,3,33,0,0,0,5,0,12,5020,1,0,61,-1,0.9,0,4.7,8,0,1,0,2,3.5,675578,1,-1,0,1,1120,5567,0,0,245,Leeds United F.C.,Brentford F.C.,Man City,Burnley,Crystal Palace,0,1.6,1.2,1.5,3.3,1.8,1.2,98.5
Marc,Cucurella,DEF,BHA,4900000,2,93,3.3,6.73469387755102E-07,1.89795918367347E-05,0,477433,4,32,0,0,0,0,0,19,1496,-1,1,93,1,0.6,0,3,16,0,8,0,1,2.7,692325,0,-1,0,1,2459,4365,-1,0,514,Arsenal,Tottenham,Man City,Southampton,Wolverhampton,3.8,8.3,3.1,3.9,3.3,3.9,4.3,122.2
Luke,Cundle,MID,WOL,4400000,2,6,0.193548387096774,4.39882697947214E-08,1.36363636363636E-06,0,11425,0,1,0,0,0,0,0,1.4,14,-1,0,6,1,0.1,0,0.5,0,0,1,0,0,0.1,11819,0,-1,0,0,174,9,0,0,29,Newcastle,Burnley,Brighton,Chelsea,Norwich,0.1,0,0.1,0.1,0.1,0.1,0.1,5.1
Patrick,Cutrone,FWD,WOL,5000000,0,0,0,0,0,0,17099,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,-1,0,0,0,0,0,0,0,Newcastle,Burnley,Brighton,Chelsea,Norwich,0,0,0,0,0,0,0,0
Patson,Daka,FWD,LEI,7000000,1,53,1.89285714285714,2.70408163265306E-07,7.57142857142857E-06,0,470379,1,13,0,0,0,4,0,7.6,999,-5,0,53,5,0.1,0,0.8,5,0,2,0,3,1.3,450096,0,-1,0,1,813,661,0,0,168,Crystal Palace,Newcastle,Everton,Aston Villa,Tottenham,1.5,2.4,1.5,0.9,3.7,2.7,1.9,67.4
Vontae,Daley-Campbell,DEF,LEI,4000000,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,-1,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Everton,Aston Villa,Tottenham,0,0,0,0,0,0,0,0
Stuart,Dallas,MID,LEE,4900000,3,76,2.4,4.89795918367347E-07,1.55102040816327E-05,0,1157315,5,65,0,0,0,1,0,15.5,625,-6,0,76,6,0.4,0,2.2,6,0,4,0,1,2.9,299234,0,-1,0,0,2785,157,0,0,467,Watford,Crystal Palace,Man City,Arsenal,Chelsea,2.3,0,1.5,1.2,2.6,1.8,1.5,137.8
,Dalot,DEF,MUN,4200000,0,44,1.46666666666667,3.49206349206349E-07,1.04761904761905E-05,0,471681,2,14,0,0,0,0,0,10.5,1268,-3,0,44,3,0.2,0,1,5,0,4,0,0,1.7,605244,0,-1,0,0,1179,1015,0,0,266,Everton,Norwich,Liverpool,Arsenal,Brentford F.C.,1,2.5,1,1.2,1.2,1.2,0.7,56.8
Karl,Darlow,GLK,NEW,4500000,0,20,0.666666666666667,1.48148148148148E-07,4.44444444444444E-06,0,77644,1,15,0,24,0,0,0,4.4,140,0,0,20,0,0,0,0,3,0,0,0,0,0.3,45108,0,-1,0,0,720,109,0,0,110,Wolverhampton,Leicester,Crystal Palace,Norwich,Liverpool,0.3,0.6,0.3,0.6,0.4,0.3,0.3,15.8
Pelenda Joshua,Dasilva,MID,BRE,5300000,0,2,0.0645161290322581,1.21728545343883E-08,3.77358490566038E-07,0,2263,0,4,0,0,0,0,0,0.4,3,-2,0,2,2,0,0,0,0,0,0,0,0,0,1060,0,-1,0,0,134,0,0,1,9,West Ham,Watford,Tottenham,Man Utd,Southampton,0,0,0,0,0,0,0,4.4
Ben,Davies,DEF,LIV,4000000,0,0,0,0,0,0,24907,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1080,0,-1,0,0,0,0,0,0,0,Man City,Man Utd,Everton,Newcastle,Tottenham,0,0,0,0,0,0,0,0
Ben,Davies,DEF,TOT,4400000,6,78,3.5,7.95454545454545E-07,1.77272727272727E-05,0,216079,3,27,0,0,0,1,0,17.7,815,-1,0,78,1,1,0,4.6,3,0,8,0,2,1.9,349159,0,-1,0,1,1916,3425,0,0,366,Aston Villa,Brighton,Brentford F.C.,Leicester,Liverpool,3.3,4.2,4,3.9,8.7,4.6,3.2,72.8
Tom,Davies,MID,EVE,4800000,0,11,0.379310344827586,7.90229885057471E-08,2.29166666666667E-06,0,11428,0,5,0,0,0,1,0,2.3,6,-2,0,11,2,0,0,0,0,0,0,0,0,0.1,6148,0,-1,0,0,154,1,0,0,39,Man Utd,Leicester,Liverpool,Chelsea,Leicester,0,0,0,0,0,0.4,0.2,15
Keinan,Davis,FWD,AVL,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,414988,0,0,0,0,0,0,0,0.2,236,0,0,1,0,0,0,0,0,0,0,0,0,1.5,347758,0,-1,0,0,11,0,0,0,2,Tottenham,Leicester,Norwich,Burnley,Liverpool,0,0,0,0,0,0,0,0.1
Craig,Dawson,DEF,WHU,4900000,1,78,2.7,5.51020408163265E-07,1.59183673469388E-05,0,130639,4,35,0,0,0,2,0,15.9,651,-1,0,78,1,0.4,0,2,1,0,5,0,2,1.1,196514,0,-1,0,0,2291,554,0,0,397,Brentford F.C.,Burnley,Chelsea,Arsenal,Norwich,2.7,3.2,3,3.2,2.1,3.8,2.7,97
Lucas,De Bolle,MID,NEW,4400000,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,680,0,-1,0,0,0,11,0,0,0,Wolverhampton,Leicester,Crystal Palace,Norwich,Liverpool,0,0,0,0,0,0,0,0
Kevin,De Bruyne,MID,MCI,11800000,0,134,4.46666666666667,3.78531073446328E-07,1.13559322033898E-05,0,1849755,0,14,0,0,0,10,0,11.4,5083,-2,-1,134,2,0.4,0,4.7,24,0,11,0,3,8.3,2314315,0,-1,0,3,1608,9105,1,0,493,Liverpool,Brighton,Watford,Leeds United F.C.,Newcastle,3.5,4.5,5.5,4.1,5.6,3.5,4.8,218.4
