FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW38Forecast,ICTIndex
Toby,Alderweireld,DEF,TOT,5000000,0,0,0,0,0,0,2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Norwich,,,,,0,0
Ryan,Alebiosu,DEF,ARS,4000000,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,-1,0,0,0,0,0,0,0,Everton,,,,,0,0
Ajibola,Alese,DEF,WHU,4000000,0,0,0,0,0,0,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926,0,-1,0,0,0,0,0,0,0,Brighton,,,,,0,0
Trent,Alexander-Arnold,DEF,LIV,8400000,2,208,6.5,7.73809523809524E-07,2.47619047619048E-05,0,3985324,2,22,0,0,0,2,0,24.8,0,9,0,208,-9,0,0,0,32,0,18,0,12,37.9,4467728,0,-1,0,5,2853,0,0,0,864,Wolverhampton,,,,,8.7,283.2
,Alisson,GLK,LIV,6100000,3,176,4.9,8.0327868852459E-07,2.88524590163934E-05,0,914974,0,24,0,75,0,0,0,28.9,0,1,0,176,-1,0,0,0,15,0,20,0,1,9.4,1023557,1,-1,0,2,3240,0,0,0,782,Wolverhampton,,,,,6.2,73.1
,Allan,MID,EVE,4300000,0,58,2.1,4.88372093023256E-07,1.34883720930233E-05,0,1008066,7,38,0,0,0,0,0,13.5,0,-2,0,58,2,0,0,0,2,0,6,0,3,2.9,1077267,0,-1,0,0,2181,0,0,1,313,Arsenal,,,,,1,70.4
Miguel,Almiron,MID,NEW,5000000,2,59,2,4E-07,1.18E-05,0,71012,2,32,0,0,0,1,0,11.8,0,-5,0,59,5,0,0,0,0,0,6,0,0,0.2,47676,0,-1,0,0,1706,0,0,0,228,Burnley,,,,,1.2,81.8
Marcos,Alonso,DEF,CHE,5700000,0,128,4.6,8.07017543859649E-07,2.24561403508772E-05,0,3196283,8,22,0,0,0,4,0,22.5,0,2,0,128,-2,0,0,0,14,0,9,0,5,15.3,4009140,0,-1,0,5,2164,0,0,0,528,Watford,,,,,4.2,180.6
,Alvaro Fernandez,DEF,MUN,4000000,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,-1,0,0,0,0,0,0,0,Crystal Palace,,,,,0,0
Frederik,Alves,DEF,WHU,4000000,0,0,0,0,0,0,27915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,818,0,-1,0,0,0,0,0,0,0,Brighton,,,,,0,0
Steven,Alzate,MID,BHA,4800000,0,13,0.351351351351351,7.31981981981982E-08,2.70833333333333E-06,0,6463,0,7,0,0,0,0,0,2.7,0,-2,0,13,2,0,0,0,0,0,0,0,0,0,3643,0,-1,0,0,401,0,0,0,77,West Ham,,,,,0.2,13.3
Daniel,Amartey,DEF,LEI,4000000,1,55,2,5E-07,1.375E-05,0,1842053,4,40,0,0,0,0,0,13.8,0,0,0,55,0,0,0,0,4,0,5,0,0,10.9,1612752,0,-1,0,1,2118,0,0,0,422,Southampton,,,,,1.8,54.9
Ethan,Ampadu,DEF,CHE,4500000,0,0,0,0,0,0,8099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,-1,0,0,0,0,0,0,0,Watford,,,,,0,0
Joachim,Andersen,DEF,CRY,4700000,9,124,3.6,7.65957446808511E-07,2.63829787234043E-05,0,152589,4,37,0,0,0,0,0,26.4,0,2,0,124,-2,0,0,0,14,0,12,0,4,2.7,352240,1,-1,0,2,2914,0,0,0,619,Man Utd,,,,,4.5,100.7
Elliot,Anderson,MID,NEW,4500000,0,0,0,0,0,0,3158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3266,0,-1,0,0,0,0,0,0,0,Burnley,,,,,0,0
Florin,Andone,FWD,BHA,5000000,0,0,0,0,0,0,16522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3828,0,-1,0,0,0,0,0,0,0,West Ham,,,,,0,0
,Andre Gomes,MID,EVE,4900000,0,18,0.486486486486487,9.92829564258136E-08,3.6734693877551E-06,0,17572,3,19,0,0,0,0,0,3.7,0,-1,0,18,1,0,0,0,0,0,0,0,1,0.1,8975,0,-1,0,0,614,0,0,0,47,Arsenal,,,,,0.2,30.6
Vincent,Angelini,GLK,WAT,4000000,0,0,0,0,0,0,25674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28591,0,-1,0,0,0,0,0,0,0,Chelsea,,,,,0,0
Michail,Antonio,FWD,WHU,7300000,7,140,3.9,5.34246575342466E-07,1.91780821917808E-05,0,7847889,6,43,0,0,0,10,0,19.2,0,-2,0,140,2,0,1,0,14,0,7,0,10,24.3,7618487,0,-1,0,4,2975,0,0,1,441,Brighton,,,,,4.1,252.7
Cameron,Archer,FWD,AVL,4500000,0,3,1,2.22222222222222E-07,6.66666666666667E-07,0,230443,0,0,0,0,0,0,0,0.7,0,0,0,3,0,0,0,0,0,0,0,0,0,0.8,271066,0,-1,0,0,24,0,0,0,3,Man City,,,,,0,1.6
Alphonse,Areola,GLK,WHU,4700000,0,2,0.0540540540540541,1.15008625646924E-08,4.25531914893617E-07,0,203080,0,1,0,2,0,0,0,0.4,0,-3,0,2,3,0,0,0,0,0,0,0,0,0.7,143981,0,-1,0,0,90,0,0,0,11,Brighton,,,,,0,2
Kepa,Arrizabalaga,GLK,CHE,4500000,0,19,0.513513513513513,1.14114114114114E-07,4.22222222222222E-06,0,74017,0,2,0,11,0,0,0,4.2,0,-5,0,19,5,0,0,0,1,0,2,0,0,0.3,66332,0,-1,0,0,360,0,0,0,89,Watford,,,,,0.3,9.6
Harrison,Ashby,DEF,WHU,4000000,0,1,0.027027027027027,6.75675675675676E-09,2.5E-07,0,3795,0,1,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,4751,0,-1,0,0,6,0,0,0,4,Brighton,,,,,0,0.3
Pierre-Emerick,Aubameyang,FWD,ARS,9600000,0,44,3.1,3.22916666666667E-07,4.58333333333333E-06,0,900060,3,16,0,0,0,4,0,4.6,0,-4,0,44,4,0,2,0,7,0,6,0,1,1.2,742898,0,-1,0,0,1036,0,0,0,131,Everton,,,,,0,92.9
Serge,Aurier,DEF,TOT,4900000,0,0,0,0,0,0,47828,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,7608,0,-1,0,0,0,0,0,0,0,Norwich,,,,,0,0
Brandon,Austin,GLK,TOT,4000000,0,0,0,0,0,0,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290,0,-1,0,0,0,0,0,0,0,Norwich,,,,,0,0
Zach,Awe,DEF,ARS,4000000,0,0,0,0,0,0,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452,0,-1,0,0,0,0,0,0,0,Everton,,,,,0,0
Jordan,Ayew,FWD,CRY,5800000,0,77,2.5,4.31034482758621E-07,1.32758620689655E-05,0,362841,2,31,0,0,0,3,0,13.3,0,-2,0,77,2,0,0,0,3,0,9,0,4,1,374485,0,-1,0,0,2012,0,0,0,281,Man Utd,,,,,2.6,120.1
Luke,Ayling,DEF,LEE,4300000,0,55,2.1,4.88372093023256E-07,1.27906976744186E-05,0,1319455,4,66,0,0,0,2,0,12.8,0,-2,0,55,2,0,0,0,8,0,2,0,3,2.8,649596,0,-1,0,1,2272,0,0,1,405,Brentford F.C.,,,,,0,102.5
Miguel,Azeez,MID,ARS,4500000,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,-1,0,0,0,0,0,0,0,Everton,,,,,0,0
Cesar,Azpilicueta,DEF,CHE,5600000,2,87,3.2,5.71428571428571E-07,1.55357142857143E-05,0,1022389,3,23,0,0,0,1,0,15.5,0,-4,0,87,4,0,0,0,2,0,7,0,3,3.3,905299,0,-1,0,1,2067,0,0,0,453,Watford,,,,,2.4,100
Kwadwo,Baah,MID,WAT,4300000,0,0,0,0,0,0,20599,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,19909,0,-1,0,0,0,0,0,0,0,Chelsea,,,,,0,0
Daniel,Bachmann,GLK,WAT,4000000,3,25,0.675675675675676,1.68918918918919E-07,6.25E-06,0,443139,0,28,0,47,0,0,0,6.2,0,-5,0,25,5,0,0,0,0,0,0,0,0,1.3,377376,0,-1,0,0,1080,0,0,0,196,Chelsea,,,,,0.4,33.7
Leon,Bailey,MID,AVL,6300000,0,37,1,1.58730158730159E-07,5.87301587301587E-06,0,250477,3,13,0,0,0,1,0,5.9,0,-2,0,37,2,0,0,0,1,0,2,0,3,0.4,82553,0,-1,0,0,750,0,0,0,98,Man City,,,,,0.5,53.2
Eric,Bailly,DEF,MUN,4900000,0,2,0.0540540540540541,1.10314396028682E-08,4.08163265306122E-07,0,18564,1,4,0,0,0,0,0,0.4,0,-1,0,2,1,0,0,0,0,0,0,0,0,0.1,12015,1,-1,0,0,216,0,0,0,22,Crystal Palace,,,,,0,3.7
Ellery,Balcombe,GLK,BRE,4000000,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,,,,,0,0
Folarin,Balogun,FWD,ARS,4700000,0,2,1,2.12765957446809E-07,4.25531914893617E-07,0,81750,0,1,0,0,0,0,0,0.4,0,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,62383,0,-1,0,0,69,0,0,0,2,Everton,,,,,0,1.9
Patrick,Bamford,FWD,LEE,7700000,0,28,0.756756756756757,9.82800982800983E-08,3.63636363636364E-06,0,2047850,2,14,0,0,0,2,0,3.6,0,-3,0,28,3,0,0,0,2,0,0,0,2,2.8,905040,0,-1,0,0,557,0,0,0,90,Brentford F.C.,,,,,0.4,47.9
Scott,Banks,MID,CRY,4500000,0,0,0,0,0,0,6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6841,0,-1,0,0,0,0,0,0,0,Man Utd,,,,,0,0
Jamal,Baptiste,DEF,WHU,3900000,0,0,0,0,0,0,23589,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,29866,0,-1,0,0,0,0,0,0,0,Brighton,,,,,0,0
Shandon,Baptiste,MID,BRE,4900000,1,35,0.945945945945946,1.93050193050193E-07,7.14285714285714E-06,0,10458,0,15,0,0,0,1,0,7.1,0,-1,0,35,1,0,0,0,2,0,2,0,0,0,8990,0,-1,0,0,898,0,0,1,120,Leeds United F.C.,,,,,0.5,40.3
Phil,Bardsley,DEF,BUR,3900000,0,0,0,0,0,0,73707,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,43991,0,-1,0,0,0,0,0,0,0,Newcastle,,,,,0,0
Ross,Barkley,MID,CHE,5200000,7,14,0.378378378378378,7.27650727650728E-08,2.69230769230769E-06,0,13311,0,2,0,0,0,1,0,2.7,0,-3,0,14,3,0,0,0,1,0,1,0,0,0.1,6042,0,-1,0,0,174,0,0,0,43,Watford,,,,,0.2,26.7
Ashley,Barnes,FWD,BUR,5200000,2,32,0.864864864864865,1.66320166320166E-07,6.15384615384615E-06,0,241269,4,19,0,0,0,1,0,6.2,0,-3,0,32,3,0,0,0,2,0,1,0,0,1.1,177294,0,-1,0,0,793,0,0,0,60,Newcastle,,,,,0.4,37.4
Harvey,Barnes,MID,LEI,6500000,6,137,4.3,6.61538461538462E-07,2.10769230769231E-05,0,1313969,2,30,0,0,0,6,0,21.1,0,-5,0,137,5,0,0,0,10,0,8,0,12,4.2,714022,0,-1,0,2,2095,0,0,0,377,Southampton,,,,,5.3,196.8
Lewis,Bate,MID,LEE,4500000,0,3,0.0810810810810811,1.8018018018018E-08,6.66666666666667E-07,0,129093,0,4,0,0,0,0,0,0.7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,131523,0,-1,0,0,145,0,0,0,4,Brentford F.C.,,,,,0,0.8
Michy,Batshuayi,FWD,CHE,5500000,0,0,0,0,0,0,14289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,0,-1,0,0,0,0,0,0,0,Watford,,,,,0,0
Owen,Beck,DEF,LIV,4000000,0,0,0,0,0,0,21320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,0,-1,0,0,0,0,0,0,0,Wolverhampton,,,,,0,0
Jan,Bednarek,DEF,SOU,4400000,0,94,3,6.81818181818182E-07,2.13636363636364E-05,0,267883,10,52,0,0,0,4,0,21.4,0,-1,0,94,1,0,0,0,15,0,7,0,0,1.4,296247,1,-1,0,2,2629,0,0,0,499,Leicester,,,,,2.1,111.2
Asmir,Begovic,GLK,EVE,4000000,1,13,0.351351351351351,8.78378378378378E-08,3.25E-06,0,224279,0,8,0,11,0,0,0,3.2,0,0,0,13,0,0,0,0,3,0,1,0,0,2.3,230872,0,-1,0,0,270,0,0,0,61,Arsenal,,,,,0.2,8.2
Hector,Bellerin,DEF,ARS,4800000,0,0,0,0,0,0,70791,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3737,0,-1,0,0,0,0,0,0,0,Everton,,,,,0,0
Said,Benrahma,MID,WHU,5900000,0,138,3.72972972972973,6.32157581310124E-07,2.33898305084746E-05,0,4288183,0,27,0,0,0,8,0,23.4,0,-1,0,138,1,0,0,0,15,0,9,0,6,10.7,4289826,0,-1,0,4,2162,0,0,0,441,Brighton,,,,,3.3,177.6
Josh,Benson,MID,BUR,4500000,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Newcastle,,,,,0,0
Rodrigo,Bentancur,MID,TOT,4900000,11,52,3.1,6.3265306122449E-07,1.06122448979592E-05,0,13422,5,12,0,0,0,0,0,10.6,0,-1,0,52,1,0,0,0,4,0,9,0,4,0.1,20754,0,-1,0,0,1360,0,0,0,266,Norwich,,,,,2.9,68.9
Christian,Benteke,FWD,CRY,5900000,0,58,1.56756756756757,2.65689418231791E-07,9.83050847457627E-06,0,547559,3,20,0,0,0,4,0,9.8,0,-6,0,58,6,0,0,0,6,0,4,0,1,1.2,504738,0,-1,0,1,1132,0,0,0,173,Man Utd,,,,,1.3,94.3
Steven,Bergwijn,MID,TOT,5900000,1,55,1.48648648648649,2.51946862116354E-07,9.32203389830509E-06,0,175468,1,6,0,0,0,3,0,9.3,0,-1,0,55,1,0,0,0,3,0,3,0,2,0.4,154267,0,-1,0,1,548,0,0,0,138,Norwich,,,,,0.9,55.1
,Bernard,MID,EVE,5500000,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Arsenal,,,,,0,0
,Bernardo,DEF,BHA,4000000,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,,,,,0,0
,Bernardo,MID,MCI,7000000,2,155,4.4,6.28571428571429E-07,2.21428571428571E-05,0,3450935,6,23,0,0,0,8,0,22.1,0,0,0,155,0,0,0,0,15,0,16,0,8,14,4431646,0,-1,0,3,2856,0,0,0,663,Aston Villa,,,,,4.6,257.9
Ryan,Bertrand,DEF,LEI,4600000,0,4,1,2.17391304347826E-07,8.69565217391304E-07,0,149828,1,7,0,0,0,0,0,0.9,0,-4,0,4,4,0,0,0,0,0,0,0,0,0.3,19475,0,-1,0,0,337,0,0,0,32,Southampton,,,,,0,7.2
Marcus,Bettinelli,GLK,CHE,4000000,0,0,0,0,0,0,5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6773,0,-1,0,0,0,0,0,0,0,Watford,,,,,0,0
Mads,Bidstrup,MID,BRE,4400000,0,4,1,2.27272727272727E-07,9.09090909090909E-07,0,11427,0,0,0,0,0,0,0,0.9,0,-1,0,4,1,0,0,0,0,0,0,0,0,0.1,7635,0,-1,0,0,36,0,0,0,11,Leeds United F.C.,,,,,0,0.8
Mika,Biereth,FWD,ARS,4500000,0,0,0,0,0,0,18512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,33901,0,-1,0,0,0,0,0,0,0,Everton,,,,,0,0
Yves,Bissouma,MID,BHA,4400000,1,66,2.5,5.68181818181818E-07,1.5E-05,0,1782957,10,28,0,0,0,1,0,15,0,-1,0,66,1,0,0,0,9,0,7,0,2,4.8,1181126,0,-1,0,1,2110,0,0,0,351,West Ham,,,,,1.6,72.4
Adrian,Blake,MID,WAT,4500000,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,-1,0,0,0,0,0,0,0,Chelsea,,,,,0,0
Lamare,Bogarde,DEF,AVL,4000000,0,0,0,0,0,0,9663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,11987,0,-1,0,0,0,0,0,0,0,Man City,,,,,0,0
Willy,Boly,DEF,WOL,4900000,1,17,0.459459459459459,9.37672366243795E-08,3.46938775510204E-06,0,17055,1,20,0,0,0,0,0,3.5,0,-1,0,17,1,0,0,0,0,0,1,0,0,0.1,14720,0,-1,0,0,900,0,0,0,165,Liverpool,,,,,0.3,24.3
Jamie,Bowden,MID,TOT,4500000,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,-1,0,0,0,0,0,0,0,Norwich,,,,,0,0
Jarrod,Bowen,MID,WHU,6900000,2,206,5.7,8.26086956521739E-07,2.98550724637681E-05,0,3652007,6,46,0,0,0,12,0,29.9,0,4,0,206,-4,0,0,0,24,0,8,0,17,15,4802662,0,-1,0,6,2987,0,0,0,586,Brighton,,,,,6.2,267.4
Conor,Bradley,DEF,LIV,4000000,0,0,0,0,0,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,0,-1,0,0,0,0,0,0,0,Wolverhampton,,,,,0,0
Jarrad,Branthwaite,DEF,EVE,4000000,0,7,0.189189189189189,4.72972972972973E-08,1.75E-06,0,47223,0,17,0,0,0,1,0,1.8,0,0,0,7,0,0,0,0,1,0,0,0,0,0.3,56637,0,-1,0,0,387,0,0,1,49,Arsenal,,,,,0.1,13.8
Nathan,Broadhead,FWD,EVE,4500000,0,0,0,0,0,0,5389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,-1,0,0,0,0,0,0,0,Arsenal,,,,,0,0
Armando,Broja,FWD,SOU,5300000,0,92,2.9,5.47169811320755E-07,1.73584905660377E-05,0,1840563,2,37,0,0,0,6,0,17.4,0,3,0,92,-3,0,0,0,11,0,5,0,2,7.9,2475672,0,-1,0,1,1969,0,0,0,234,Leicester,,,,,2.4,115.6
Josh,Brownhill,MID,BUR,4300000,2,92,2.6,6.04651162790698E-07,2.13953488372093E-05,0,887431,10,45,0,0,0,2,0,21.4,0,-2,0,92,2,0,0,0,8,0,7,0,3,3.6,878097,0,-1,0,3,2952,0,0,0,428,Newcastle,,,,,2.7,142.5
,Bruno Guimaraes,MID,NEW,5000000,2,67,1.81081081081081,3.62162162162162E-07,1.34E-05,0,105753,4,13,0,0,0,5,0,13.4,0,0,0,67,0,0,0,0,11,0,4,0,1,2.8,356596,0,-1,0,3,1031,0,0,0,245,Burnley,,,,,1,92.3
Lewis,Brunt,MID,LEI,4500000,0,1,0.027027027027027,6.00600600600601E-09,2.22222222222222E-07,0,687,0,1,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,993,0,-1,0,0,23,0,0,0,2,Southampton,,,,,0,0.6
,Bryan,MID,TOT,5700000,0,9,1,1.75438596491228E-07,1.57894736842105E-06,0,13734,0,1,0,0,0,0,0,1.6,0,-3,0,9,3,0,0,0,0,0,0,0,0,0.1,5361,0,-1,0,0,86,0,0,0,32,Norwich,,,,,0,8.5
,Buendia,MID,AVL,6100000,2,107,3.1,5.08196721311475E-07,1.75409836065574E-05,0,553313,1,32,0,0,0,4,0,17.5,0,-4,0,107,4,0,0,0,8,0,7,0,6,1.3,245664,0,-1,0,2,1887,0,0,0,378,Man City,,,,,1.7,167.8
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,25378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,28890,0,-1,0,0,0,0,0,0,0,Liverpool,,,,,0,0
Dan,Burn,DEF,NEW,4400000,2,92,3.2,7.27272727272727E-07,2.09090909090909E-05,0,213973,8,30,0,0,0,1,0,20.9,0,-1,0,92,1,0,0,0,6,0,9,0,1,1.1,309113,0,-1,0,1,2461,0,0,0,454,Burnley,,,,,3,94
Jack,Butland,GLK,CRY,4400000,0,30,0.810810810810811,1.84275184275184E-07,6.81818181818182E-06,0,159107,0,13,0,17,0,0,0,6.8,0,-1,0,30,1,0,0,0,3,0,1,0,0,0.4,153287,0,-1,1,1,765,0,0,0,132,Man Utd,,,,,0.4,15.7
Sam,Byram,DEF,NOR,4400000,-1,20,0.540540540540541,1.22850122850123E-07,4.54545454545455E-06,0,4887,3,27,0,0,0,0,0,4.5,0,-1,0,20,1,0,0,0,0,0,2,0,0,0,4027,0,-1,0,0,1023,0,0,0,163,Tottenham,,,,,0.3,39.7
Willy,Caballero,GLK,SOU,4200000,0,2,0.0540540540540541,1.28700128700129E-08,4.76190476190476E-07,0,8615,1,5,0,6,0,0,0,0.5,0,-3,0,2,3,0,0,0,0,0,0,0,0,0,10597,0,-1,0,0,180,0,0,0,23,Leicester,,,,,0,5.4
Moises,Caicedo,MID,BHA,4500000,2,27,0.72972972972973,1.62162162162162E-07,6E-06,0,3043,2,6,0,0,0,1,0,6,0,0,0,27,0,0,0,0,1,0,4,0,1,0.1,8852,0,-1,0,0,660,0,0,0,124,West Ham,,,,,0.4,34.1
Dominic,Calvert-Lewin,FWD,EVE,7700000,5,64,3.8,4.93506493506493E-07,8.31168831168831E-06,0,2119738,2,31,0,0,0,5,0,8.3,0,-3,0,64,3,0,1,0,10,0,3,0,2,3,1469276,0,-1,0,1,1281,0,0,0,207,Arsenal,,,,,3,84.7
Chem,Campbell,MID,WOL,4400000,0,1,0.027027027027027,6.14250614250614E-09,2.27272727272727E-07,0,37967,0,0,0,0,0,0,0,0.2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,40835,0,-1,0,0,12,0,0,0,5,Liverpool,,,,,0,0.6
Joao Pedro Cavaco,Cancelo,DEF,MCI,7200000,1,201,5.6,7.77777777777778E-07,2.79166666666667E-05,0,2892649,7,25,0,0,0,1,0,27.9,0,12,0,201,-12,0,0,0,27,0,19,0,11,41.4,5714818,0,-1,0,6,3227,0,0,0,829,Aston Villa,,,,,7.2,243.6
Sergi,Canos,MID,BRE,5500000,3,81,2.6,4.72727272727273E-07,1.47272727272727E-05,0,455260,6,36,0,0,0,3,0,14.7,0,0,0,81,0,0,0,0,5,0,8,0,3,1,419588,1,-1,0,1,2077,0,0,1,268,Leeds United F.C.,,,,,0,111
