FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Kieran,Dowell,MID,NOR,5300000,0,4,0.666666666666667,1.25786163522013E-07,7.54716981132075E-07,0,3914,0,0,0,0,0,0,0,0.8,31,-2,0,4,2,0.2,0,0.8,0,0,1,0,0,0,816,0,-1,0,0,65,10,0,0,11,Burnley,Brighton,Chelsea,Leeds United F.C.,Brentford F.C.,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,5
Tommy,Doyle,MID,MCI,4500000,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,-1,0,0,0,0,0,0,0,Liverpool,Burnley,Brighton,Crystal Palace,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody,Drameh,DEF,LEE,4000000,0,0,0,0,0,0,2677,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4026,0,-1,0,0,0,19,0,0,0,Watford,Southampton,Wolverhampton,Norwich,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4400000,0,0,0,0,0,0,6944,0,0,0,0,0,0,0,0,46,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1034,0,-1,0,0,0,17,0,0,0,Wolverhampton,Tottenham,Crystal Palace,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4300000,6,35,5,1.16279069767442E-06,8.13953488372093E-06,0,431786,2,5,0,0,0,1,0,8.1,4351,3,0,35,-3,1,0,4.5,3,0,3,0,1,23.2,1902684,0,-1,0,1,630,15870,0,0,154,Arsenal,Norwich,Man City,Liverpool,Newcastle,6.9,6.1,6.2,7,4.8,5.7,6,6.1,6.5,6.9,3.6,7,5.8,6.5,5.2,7.1,5.1,4.9,5.2,5.4,6.7,4.6,6.2,6.2,6.3,6.5,6.5,5.2,7.5,5.4,7.2,4.9,37.5
Paul,Dummett,DEF,NEW,4500000,0,0,0,0,0,0,1140,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,-1,0,0,0,1,0,0,0,Wolverhampton,Tottenham,Crystal Palace,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Dunk,DEF,BHA,5000000,8,29,4.1,8.2E-07,5.8E-06,0,227500,0,5,0,0,0,0,0,5.8,1301,0,0,29,0,1,0,5,4,0,3,0,0,4.3,99711,0,-1,0,0,630,2632,0,0,141,Arsenal,Norwich,Man City,Liverpool,Newcastle,5.6,4.6,4.7,5.7,3.5,4.3,4.6,4.6,4.9,5.7,2.6,5.4,4.4,5,3.8,5.5,3.8,3.6,3.9,4.1,5.1,3.3,5.1,4.7,4.7,5.2,5.3,3.9,6.1,4,5.7,3.6,18.3
,Ederson,GLK,MCI,6000000,0,34,5.7,9.5E-07,5.66666666666667E-06,0,306058,0,1,0,5,0,0,0,5.7,1906,0,0,34,0,0.8,0,5,2,0,5,0,0,10.1,257747,0,-1,0,0,540,8742,0,0,128,Liverpool,Burnley,Brighton,Crystal Palace,Man Utd,7.1,7.5,6.7,8.6,7.5,8.1,6.9,5.9,5.4,5.4,7.7,4.6,6.8,7.6,6.5,6.9,6.8,7.6,6.4,8.6,5.3,7.4,5.5,6.7,6.4,8,8.6,7,7.4,6.8,6.4,8.6,6.1
Odsonne,Edouard,FWD,CRY,6500000,1,16,2.66666666666667,4.1025641025641E-07,2.46153846153846E-06,0,144177,0,4,0,0,0,2,0,2.5,5054,0,0,16,0,0.6,0,4,3,0,1,0,0,2.8,356624,0,-1,0,1,148,824,0,0,65,Leicester,Arsenal,Newcastle,Man City,Wolverhampton,3.2,1.3,3.9,1.3,1.8,1.6,2.9,2.1,1.5,3.3,2.8,2.1,1.3,3.6,2.9,1.3,2.2,1.7,1.3,1.5,3.1,2.5,2.3,2,3,1.6,1.3,3.2,1.6,3.8,1.3,2.4,17.7
Samuel,Edozie,MID,MCI,4900000,0,0,0,0,0,0,1443,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0,471,0,-1,0,0,0,6,0,0,0,Liverpool,Burnley,Brighton,Crystal Palace,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,AVL,5800000,0,11,1.83333333333333,3.16091954022988E-07,1.89655172413793E-06,0,126633,1,3,0,0,0,1,0,1.9,632,-2,0,11,2,0,0,0,1,0,1,0,0,0.6,72488,0,-1,0,0,239,118,0,0,26,Tottenham,Wolverhampton,Arsenal,West Ham,Southampton,0.9,1.3,0.9,1,1,1.1,0.9,1.2,1.6,0.9,0.9,1.7,1.1,0.9,0.9,0.9,0.9,1.1,0.9,1.6,0.9,1.5,0.9,1.5,2,1.4,0.9,0.9,1.8,1,2,0.9,12.1
Anthony,Elanga,MID,MUN,4900000,0,0,0,0,0,0,1553,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,435,0,-1,0,0,0,7,0,0,0,Everton,Leicester,Liverpool,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,18137,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0.8,62723,0,-1,0,0,0,157,0,0,0,Leeds United F.C.,Liverpool,Everton,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5400000,0,9,1.5,2.77777777777778E-07,1.66666666666667E-06,0,38731,0,1,0,0,0,0,0,1.7,156,-1,0,9,1,0.1,0,0.8,0,0,2,0,0,0.1,33102,0,-1,0,0,249,6,0,0,33,Man City,Watford,Man Utd,Brighton,West Ham,0,0,0,0,0,0.8,0.9,0.8,1.8,1.1,1.1,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,1,0.8,18.5
,Elneny,MID,ARS,4500000,0,1,0.166666666666667,3.7037037037037E-08,2.22222222222222E-07,0,43848,0,2,0,0,0,0,0,0.2,307,0,0,1,0,0,0,0,0,0,0,0,0,0.4,15920,0,-1,0,0,45,127,0,0,2,Brighton,Crystal Palace,Aston Villa,Leicester,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Mohamed,Elyounoussi,MID,SOU,5500000,1,17,3.4,6.18181818181818E-07,3.09090909090909E-06,0,9918,0,4,0,0,0,1,0,3.1,323,0,0,17,0,0.4,0,2.2,1,0,2,0,0,0.2,18546,0,-1,0,0,363,252,0,0,42,Chelsea,Leeds United F.C.,Burnley,Watford,Aston Villa,3.2,2.4,3.5,3.2,3.7,3.4,2,3.3,2.4,2.5,2.6,2.3,2.7,3,3.6,5.1,2.5,2.5,2.7,2.7,3.7,2.7,3.3,3.7,3.1,2.4,3.1,3.2,4.1,3.1,1.8,3.2,34.5
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2084,0,0,0,0,0,0,0,0.2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Southampton,Brentford F.C.,Norwich,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
,Emerson Royal,DEF,TOT,5000000,1,4,0.666666666666667,1.33333333333333E-07,8E-07,0,15421,0,6,0,0,0,0,0,0.8,226,0,0,4,0,0.2,0,1,0,0,0,0,0,0.2,26964,0,-1,0,0,272,160,0,0,41,Aston Villa,Newcastle,West Ham,Man Utd,Everton,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.4,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,8.5
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Tottenham,Wolverhampton,Arsenal,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oghenekaro Peter,Etebo,MID,WAT,4500000,0,7,1.2,2.66666666666667E-07,1.55555555555556E-06,0,23427,3,6,0,0,0,0,0,1.6,607,0,0,7,0,0.2,0,0.8,0,0,0,0,0,0.3,24706,0,-1,0,0,369,30,0,0,52,Leeds United F.C.,Liverpool,Everton,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.7,0.6,8.9
Jonny,Evans,DEF,LEI,5400000,0,1,0.166666666666667,3.08641975308642E-08,1.85185185185185E-07,0,10679,0,1,0,0,0,0,0,0.2,119,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,2846,0,-1,0,0,29,21,0,0,7,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,Leeds United F.C.,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.4
Eberechi,Eze,MID,CRY,5900000,0,0,0,0,0,0,2785,0,0,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,916,0,-1,0,0,0,10,0,0,0,Leicester,Arsenal,Newcastle,Man City,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,5000000,1,17,2.4,4.8E-07,3.4E-06,0,82479,0,9,0,17,0,0,0,3.4,739,0,0,17,0,0.6,0,3.2,0,0,1,0,0,2,68887,0,-1,0,0,585,332,0,0,96,Brentford F.C.,Everton,Tottenham,Aston Villa,Liverpool,2,1.5,3.4,1.8,3.1,3,2,1.6,1.6,2,2.3,2.3,1.8,1.6,1.6,2.2,2.4,1.7,1.5,1.6,1.2,3.3,2.5,3,2.2,2.6,1.9,2.2,2.8,2,2.3,2.1,12.1
,Fabinho,MID,LIV,5400000,0,18,3.6,6.66666666666667E-07,3.33333333333333E-06,0,63186,1,4,0,0,0,1,0,3.3,618,-1,0,18,1,0.7,0,3.8,0,0,2,0,1,0.9,55433,0,-1,0,0,389,866,0,0,87,Man City,Watford,Man Utd,Brighton,West Ham,2.9,3.3,2.8,2.7,2.8,3.5,3.5,2,5.4,4.2,4.1,2.6,2.8,3.4,3.4,2.7,2.7,3.7,3.9,4.2,2.6,2.6,3.3,2.2,3.8,2.4,2.8,3.1,3.3,3.5,3.8,3.1,23.3
,Fabio Silva,FWD,WOL,5700000,0,4,0.666666666666667,1.16959064327485E-07,7.01754385964912E-07,0,52273,0,0,0,0,0,0,0,0.7,394,-3,1,4,3,0,0,0.2,0,0,0,0,0,0.4,15773,0,-1,0,0,18,100,-1,0,11,Newcastle,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,0.3,0.3,0.5,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,2.3
,Femenia,DEF,WAT,4400000,1,7,1.16666666666667,2.65151515151515E-07,1.59090909090909E-06,0,12586,1,3,0,0,0,0,0,1.6,96,-1,0,7,1,0.4,0,1.8,0,0,0,0,1,0.1,2342,0,-1,0,0,214,44,0,0,37,Leeds United F.C.,Liverpool,Everton,Southampton,Arsenal,0.8,1.4,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.6,1,1,0.6,1.7,0.6,0.8,0.6,0.6,0.6,0.7,1,0.6,0.8,1.2,0.8,0.7,0.6,0.6,0.6,0.6,0.6,9.4
Nathan,Ferguson,DEF,CRY,4500000,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,-1,0,0,0,9,0,0,0,Leicester,Arsenal,Newcastle,Man City,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11900000,5,38,5.4,4.53781512605042E-07,3.19327731092437E-06,0,2684048,2,6,0,0,0,4,0,3.2,15937,-1,0,38,1,0.3,1,3.8,4,0,1,0,1,27,813198,0,-1,0,1,624,4733,0,0,154,Everton,Leicester,Liverpool,Tottenham,Man City,5.2,6.6,3.7,5.4,4.9,6.5,6.6,5.8,7.4,6.8,6.4,4.6,6.5,6.5,5.2,5.7,4.5,7.3,5.8,6.3,6.2,5,5.8,4.6,6.1,4.3,6.9,5.4,4.5,6.5,4.7,5.5,80.7
Alvaro,Fernandez,GLK,BRE,4500000,0,0,0,0,0,0,3322,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4914,0,-1,0,0,0,37,0,0,0,West Ham,Chelsea,Leicester,Burnley,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,1,5,1,2.27272727272727E-07,1.13636363636364E-06,0,10959,0,11,0,0,0,0,0,1.1,63,-1,0,5,1,0.2,0,0.8,0,0,0,0,0,0.2,4035,0,-1,0,0,437,19,0,0,69,Wolverhampton,Tottenham,Crystal Palace,Chelsea,Brighton,0.7,1.4,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.9,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.5,0.8,1,0.5,0.5,0.5,1.1,0.5,0.9,0.5,17.4
,Fernandinho,MID,MCI,4900000,0,7,1.16666666666667,2.38095238095238E-07,1.42857142857143E-06,0,35008,0,1,0,0,0,0,0,1.4,240,-1,0,7,1,0.2,0,1.2,0,0,1,0,0,0.4,24789,0,-1,0,0,163,218,0,0,28,Liverpool,Burnley,Brighton,Crystal Palace,Man Utd,0.6,0.7,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1.2,0.7,0.6,0.8,0.6,0.8,8.6
Roberto,Firmino,FWD,LIV,8800000,0,10,2.5,2.84090909090909E-07,1.13636363636364E-06,0,455570,0,2,0,0,0,1,0,1.1,522,-2,0,10,2,0,0,0.2,2,0,0,0,0,2,94248,0,-1,0,0,102,1075,0,0,39,Man City,Watford,Man Utd,Brighton,West Ham,1.6,2.7,2.2,1.5,2.3,2.3,2,1.7,3.1,2.1,3.1,1.6,2.4,2.2,1.3,1.5,1.6,2.4,2.3,2.9,1.7,2.2,1.9,1.7,3,1.3,1.3,2.5,2.6,2.2,2.2,1.2,12
,Firpo,DEF,LEE,4800000,8,8,1.3,2.70833333333333E-07,1.66666666666667E-06,0,49038,1,12,0,0,0,0,0,1.7,264,-2,0,8,2,0.5,0,2.2,2,0,1,0,0,0.5,18480,1,-1,0,0,464,395,0,0,63,Watford,Southampton,Wolverhampton,Norwich,Leicester,0.6,0.8,0.6,0.7,0.6,1.6,0.8,1,0.7,0.8,0.8,1.1,1.6,0.9,0.6,0.7,0.6,0.6,0.6,0.6,1.8,0.6,0.8,1.3,0.6,0.6,0.6,0.6,0.8,0.9,0.6,1,18.3
Ashley,Fletcher,FWD,WAT,4900000,0,0,0,0,0,0,20821,0,0,0,0,0,0,0,0,211,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,15851,0,-1,0,0,0,239,0,0,0,Leeds United F.C.,Liverpool,Everton,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Foden,MID,MCI,7900000,0,4,0.666666666666667,8.43881856540084E-08,5.06329113924051E-07,0,78786,0,0,0,0,0,0,0,0.5,552,-1,0,4,1,0.1,0,1,0,0,1,0,0,0.9,33311,0,-1,0,0,104,1733,0,0,13,Liverpool,Burnley,Brighton,Crystal Palace,Man Utd,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,10.3
Wesley,Fofana,DEF,LEI,4400000,0,0,0,0,0,0,38129,0,0,0,0,0,0,0,0,122,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,1640,0,-1,0,0,0,12,0,0,0,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,MID,WHU,6000000,1,27,3.9,6.5E-07,4.5E-06,0,233972,1,9,0,0,0,2,0,4.5,3846,0,0,27,0,0.3,0,1.8,1,0,1,0,1,2.9,396541,0,-1,0,0,568,647,0,0,100,Brentford F.C.,Everton,Tottenham,Aston Villa,Liverpool,2.9,2.4,3.8,3.3,2.3,5.8,2.8,3,3,4.5,3.1,4.6,3.8,3.9,3.2,3.1,3.3,4.1,3.9,4.4,3.4,2.5,4.5,3.1,3.4,3.8,4.3,3.9,3.8,4.1,3.2,3.9,43.4
Adam,Forshaw,MID,LEE,4500000,0,0,0,0,0,0,1184,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,0,-1,0,0,0,2,0,0,0,Watford,Southampton,Wolverhampton,Norwich,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus,Forss,FWD,BRE,5300000,0,1,1,1.88679245283019E-07,1.88679245283019E-07,0,16097,0,0,0,0,0,0,0,0.2,101,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,9142,0,-1,0,0,4,58,0,0,1,West Ham,Chelsea,Leicester,Burnley,Norwich,0.6,0.5,0.5,0.6,0.6,0.7,0.5,0.5,0.7,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.1
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,41262,0,0,0,0,0,0,0,0,303,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,11515,0,-1,0,0,0,95,0,0,0,Chelsea,Leeds United F.C.,Burnley,Watford,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4000000,2,8,1.33333333333333,3.33333333333333E-07,2E-06,0,720783,0,3,0,11,0,0,0,2,5599,0,0,8,0,0.5,0,2,0,0,0,0,0,21.2,406923,0,-1,0,0,270,10277,0,0,49,Leeds United F.C.,Liverpool,Everton,Southampton,Arsenal,0.9,1.7,0.7,0.8,0.8,0.8,0.7,0.7,1,0.9,0.7,1.2,1.2,0.7,2,0.7,1,0.7,0.7,0.7,0.9,1.3,0.7,0.9,1.5,1,0.9,0.7,0.8,0.7,0.7,0.7,7.8
,Fosu,MID,BRE,5200000,0,0,0,0,0,0,6563,0,0,0,0,0,0,0,0,19,-3,0,0,3,0,0,0,0,0,0,0,0,0,1054,0,-1,0,0,0,16,0,0,0,West Ham,Chelsea,Leicester,Burnley,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5400000,0,7,1.16666666666667,2.16049382716049E-07,1.2962962962963E-06,0,8114,0,1,0,0,0,0,0,1.3,38,-1,0,7,1,0,0,0.2,0,0,0,0,1,0.1,1953,0,-1,0,0,55,6,0,0,18,Wolverhampton,Tottenham,Crystal Palace,Chelsea,Brighton,1.1,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.6,1,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,2.8
,Fred,MID,MUN,5000000,2,14,2.3,4.6E-07,2.8E-06,0,67384,2,5,0,0,0,1,0,2.8,488,0,0,14,0,0.2,0,1.2,0,0,1,0,0,0.5,58948,1,-1,0,0,501,262,0,0,75,Everton,Leicester,Liverpool,Tottenham,Man City,1.3,1.8,1.2,1.4,1.2,1.8,1.8,1.5,2.2,1.9,1.8,1.2,1.8,1.8,1.3,1.5,1.2,2.2,1.5,1.7,1.7,1.2,1.5,1.2,1.7,1.2,2,1.4,1.2,1.8,1.2,1.4,20.7
Ryan,Fredericks,DEF,WHU,4400000,0,1,0.166666666666667,3.78787878787879E-08,2.27272727272727E-07,0,8359,0,0,0,0,0,0,0,0.2,55,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,2869,0,-1,0,0,2,4,0,0,3,Brentford F.C.,Everton,Tottenham,Aston Villa,Liverpool,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
,Gabriel,DEF,ARS,5000000,6,23,5.8,1.16E-06,4.6E-06,0,15619,0,1,0,0,0,0,0,4.6,387,0,0,23,0,1.2,0,5.8,3,0,3,0,0,0.6,44791,0,-1,0,0,360,2054,0,0,94,Brighton,Crystal Palace,Aston Villa,Leicester,Watford,6.6,8.7,8.7,5.1,7.3,7,7.1,7.4,5.2,7.6,7.3,7.3,6.3,5.7,8.6,6.3,7.8,8.6,6.8,7.9,8.3,5.2,7.2,5.7,5.3,7.1,6.7,7.8,6.2,8,4.5,8.4,12
Conor,Gallagher,MID,CRY,5700000,1,33,5.5,9.64912280701754E-07,5.78947368421053E-06,0,206120,2,8,0,0,0,2,0,5.8,6724,2,0,33,-2,0.7,0,3.8,3,0,2,0,3,8.3,835719,0,-1,0,1,496,6141,0,0,91,Leicester,Arsenal,Newcastle,Man City,Wolverhampton,7.8,3.3,8.2,3,7,5.2,8.2,4.2,3.6,7,7.5,4.4,3.3,8.2,6.2,4.4,5.4,4.6,4.2,6.5,8.1,8.2,6.7,4.3,7.5,4.4,2.8,6.6,5.1,7.9,3.6,5.5,46
Dwight,Gayle,FWD,NEW,5300000,1,2,0.333333333333333,6.28930817610063E-08,3.77358490566038E-07,0,16985,0,0,0,0,0,0,0,0.4,116,-2,0,2,2,0.1,0,0.5,0,0,0,0,0,0.2,8814,0,-1,0,0,20,58,0,0,5,Wolverhampton,Tottenham,Crystal Palace,Chelsea,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5
Jean-Philippe,Gbamin,MID,EVE,4500000,0,0,0,0,0,0,2673,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1862,0,-1,0,0,0,16,0,0,0,Man Utd,West Ham,Watford,Wolverhampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Gelhardt,FWD,LEE,4500000,0,0,0,0,0,0,17782,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0.3,37546,0,-1,0,0,0,158,0,0,0,Watford,Southampton,Wolverhampton,Norwich,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saman,Ghoddos,MID,BRE,5300000,0,3,0.5,9.43396226415094E-08,5.66037735849057E-07,0,2907,0,1,0,0,0,0,0,0.6,21,-2,0,3,2,0,0,0,0,0,0,0,0,0,670,0,-1,0,0,85,6,0,0,20,West Ham,Chelsea,Leicester,Burnley,Norwich,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.5
Dimitris,Giannoulis,DEF,NOR,4400000,6,8,1.33333333333333,3.03030303030303E-07,1.81818181818182E-06,0,4888,0,5,0,0,0,0,0,1.8,19,-1,0,8,1,0.4,0,1.8,0,0,1,0,0,0.1,986,0,-1,0,0,229,11,0,0,54,Burnley,Brighton,Chelsea,Leeds United F.C.,Brentford F.C.,0.7,0.7,0.7,1,0.9,0.8,0.7,0.7,1.5,0.8,1.2,0.7,1.3,0.7,0.7,1,0.7,1.3,1,1.4,0.7,0.9,0.9,0.7,0.7,0.8,0.8,0.7,0.7,0.7,1.1,2,9
