FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW38Forecast,ICTIndex
David,Button,GLK,WBA,3900000,0,2,0.0540540540540541,1.38600138600139E-08,5.12820512820513E-07,0,337538,0,2,0,4,0,0,0,0.5,0,-1,0,2,1,0,0,0,0,0,0,0,0,3.6,278790,0,-1,0,0,90,0,0,0,18,Leeds United F.C.,,,,,0,2.3
Oskar,Buur,DEF,WOL,3900000,0,1,1,2.56410256410256E-07,2.56410256410256E-07,0,316207,0,0,0,0,0,0,0,0.3,0,-1,0,1,1,0,0,0,0,0,0,0,0,1.4,256762,0,-1,0,0,22,0,0,0,2,Man Utd,,,,,0,0.1
Willy,Caballero,GLK,CHE,4600000,0,1,0.027027027027027,5.87544065804935E-09,2.17391304347826E-07,0,22411,0,3,0,0,0,0,0,0.2,0,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,6060,0,-1,0,0,90,0,0,0,7,Aston Villa,,,,,0,0.4
Gary,Cahill,DEF,CRY,4500000,1,53,2.6,5.77777777777778E-07,1.17777777777778E-05,0,30784,3,39,0,0,0,1,0,11.8,0,0,0,53,0,0.2,0,1,6,0,4,0,1,0.2,37176,0,-1,0,1,1800,0,0,0,308,Liverpool,,,,,3,65.7
Moises,Caicedo,MID,BHA,5000000,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,-1,0,0,0,0,0,0,0,Arsenal,,,,,0,0
Jake,Cain,MID,LIV,4500000,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0,-1,0,0,0,0,0,0,0,Crystal Palace,,,,,0,0
Tom,Cairney,MID,FUL,5200000,0,27,0.72972972972973,1.4033264033264E-07,5.19230769230769E-06,0,28391,2,15,0,0,0,1,0,5.2,0,-3,0,27,3,0,0,0,2,0,1,0,1,0.1,11894,0,-1,0,0,758,0,0,0,160,Newcastle,,,,,0.4,57.3
,Callum Robinson,FWD,WBA,5200000,2,79,2.8,5.38461538461538E-07,1.51923076923077E-05,0,296893,0,42,0,0,0,5,0,15.2,0,-3,0,79,3,0.4,0,2,8,0,3,0,3,0.8,324201,0,-1,0,2,1552,0,0,0,276,Leeds United F.C.,,,,,2.2,86.6
Dominic,Calvert-Lewin,FWD,EVE,7500000,2,165,5,6.66666666666667E-07,2.2E-05,0,7917346,3,39,0,0,0,16,0,22,0,5,0,165,-5,0.3,0,2,21,0,11,0,6,29.5,9031403,0,-1,0,3,2871,0,0,0,528,Man City,,,,,5.5,249
Leonardo,Campana,FWD,WOL,4700000,0,0,0,0,0,0,43182,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,29825,0,-1,0,0,0,0,0,0,0,Man Utd,,,,,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5800000,0,138,4.9,8.44827586206897E-07,2.37931034482759E-05,0,2345577,5,21,0,0,0,2,0,23.8,0,3,0,138,-3,0,0,0,18,0,14,0,4,10.6,3025558,0,-1,0,3,2298,0,0,1,610,Everton,,,,,4.8,163.7
Elia,Caprile,GLK,LEE,4000000,0,0,0,0,0,0,26588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,35742,0,-1,0,0,0,0,0,0,0,West Brom,,,,,0,0
,Carlos Vinicius,FWD,TOT,6900000,0,13,1.4,2.02898550724638E-07,1.88405797101449E-06,0,27619,2,2,0,0,0,1,0,1.9,0,-1,0,13,1,0,0,0,0,0,1,0,0,0.1,28725,0,-1,0,0,305,0,0,0,38,Leicester,,,,,0.8,22
Andy,Carroll,FWD,NEW,5100000,0,30,0.810810810810811,1.58982511923688E-07,5.88235294117647E-06,0,102470,1,8,0,0,0,1,0,5.9,0,-4,0,30,4,0,0,0,3,0,1,0,1,0.3,80784,0,-1,0,0,380,0,0,0,78,Fulham,,,,,0.4,27.7
Scott,Carson,GLK,MCI,3900000,0,7,0.189189189189189,4.85100485100485E-08,1.79487179487179E-06,0,15725,0,3,0,2,0,0,0,1.8,0,-1,0,7,1,0,0,0,1,0,0,0,0,0.4,43762,0,-1,1,0,90,0,0,0,27,Everton,,,,,0.1,3.7
Cameron,Carter-Vickers,DEF,TOT,3900000,0,0,0,0,0,0,34745,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,18844,0,-1,0,0,0,0,0,0,0,Leicester,,,,,0,0
Fabio,Carvalho,MID,FUL,4500000,2,12,0.324324324324324,7.20720720720721E-08,2.66666666666667E-06,0,482,0,6,0,0,0,1,0,2.7,0,0,0,12,0,0.4,0,2,0,0,0,0,0,0,2193,0,-1,0,0,254,0,0,0,42,Newcastle,,,,,0.2,26.5
Oliver,Casey,DEF,LEE,3800000,0,0,0,0,0,0,132245,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,1,135513,0,-1,0,0,0,0,0,0,0,West Brom,,,,,0,0
Matthew,Cash,DEF,AVL,5000000,0,89,3.2,6.4E-07,1.78E-05,0,211501,6,35,0,0,0,0,0,17.8,0,0,0,89,0,0,0,0,8,0,11,0,2,0.7,220871,0,-1,0,1,2373,0,0,1,468,Chelsea,,,,,3,98.7
,Casilla,GLK,LEE,4100000,3,14,0.378378378378378,9.22874093605801E-08,3.41463414634146E-06,0,143165,0,2,0,8,0,0,0,3.4,0,-4,0,14,4,0.7,0,3,2,0,1,0,0,1,53051,0,-1,0,1,270,0,0,0,58,West Brom,,,,,0.2,6.8
Timothy,Castagne,DEF,LEI,5800000,0,94,3.5,6.03448275862069E-07,1.62068965517241E-05,0,2042062,1,37,0,0,0,2,0,16.2,0,3,0,94,-3,0,0,0,7,0,6,0,4,5.7,2098048,0,-1,0,4,2345,0,0,0,479,Tottenham,,,,,3.4,101.7
,Cavaleiro,MID,FUL,5300000,2,85,2.4,4.52830188679245E-07,1.60377358490566E-05,0,46919,2,43,0,0,0,3,0,16,0,-2,0,85,2,0.4,1,2,4,0,7,0,0,0.1,43069,0,-1,0,1,2465,0,0,0,261,Newcastle,,,,,1.6,152.5
Edinson,Cavani,FWD,MUN,8000000,0,99,3.8,4.75E-07,1.2375E-05,0,1351938,4,18,0,0,0,10,0,12.4,0,0,0,99,0,0,0,0,14,0,4,0,4,6.9,1852062,0,-1,0,1,1364,0,0,0,367,Wolverhampton,,,,,3.8,115
,Ceballos,MID,ARS,4700000,0,62,2.5,5.31914893617021E-07,1.31914893617021E-05,0,257622,4,17,0,0,0,0,0,13.2,0,-3,0,62,3,0,0,0,7,0,6,0,4,0.7,161696,0,-1,0,0,1609,0,0,0,331,Brighton,,,,,1.7,92.4
,Cedric,DEF,ARS,4600000,0,28,0.756756756756757,1.64512338425382E-07,6.08695652173913E-06,0,66906,1,11,0,0,0,0,0,6.1,0,-4,0,28,4,0,0,0,3,0,2,0,1,0.3,41602,0,-1,0,0,744,0,0,0,125,Brighton,,,,,0.4,29.2
,Chamberlain,MID,LIV,6300000,1,21,0.567567567567568,9.00900900900901E-08,3.33333333333333E-06,0,7703,0,6,0,0,0,1,0,3.3,0,-2,0,21,2,0.2,0,1,0,0,0,0,1,0.1,6645,0,-1,0,0,243,0,0,0,58,Crystal Palace,,,,,0.3,17.1
Calum,Chambers,DEF,ARS,4500000,11,36,0.972972972972973,2.16216216216216E-07,8E-06,0,16500,0,10,0,0,0,0,0,8,0,0,0,36,0,2.4,0,11,3,0,2,0,3,0.2,27587,0,-1,0,1,751,0,0,0,168,Brighton,,,,,0.5,41.9
Kgaogelo,Chauke,MID,SOU,4400000,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1291,0,-1,0,0,0,0,0,0,0,West Ham,,,,,0,0
Benjamin,Chilwell,DEF,CHE,5900000,8,139,5.1,8.64406779661017E-07,2.35593220338983E-05,0,3310868,3,23,0,0,0,3,0,23.6,0,4,0,139,-4,1.4,0,8,11,0,12,0,6,14.6,4126264,0,-1,0,2,2286,0,0,0,549,Aston Villa,,,,,7,148.5
Tahith,Chong,MID,MUN,4400000,0,0,0,0,0,0,1499,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,799,0,-1,0,0,0,0,0,0,0,Wolverhampton,,,,,0,0
Hamza,Choudhury,MID,LEI,4600000,0,14,0.378378378378378,8.2256169212691E-08,3.04347826086957E-06,0,7729,1,2,0,0,0,0,0,3,0,-4,0,14,4,0,0,0,0,0,2,0,0,0.1,4932,0,-1,0,0,311,0,0,0,59,Tottenham,,,,,0.2,7.6
Andreas,Christensen,DEF,CHE,4700000,0,61,1.64864864864865,3.50776308223117E-07,1.29787234042553E-05,0,127699,2,17,0,0,0,0,0,13,0,-3,0,61,3,0,0,0,9,0,8,0,0,1.1,180271,0,-1,0,1,1371,0,0,1,323,Aston Villa,,,,,1.4,40.9
Cyrus,Christie,DEF,FUL,4200000,0,0,0,0,0,0,10271,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,745,0,-1,0,0,0,0,0,0,0,Newcastle,,,,,0,0
Carney,Chukwuemeka,MID,AVL,4500000,1,2,0.0540540540540541,1.2012012012012E-08,4.44444444444444E-07,0,216,0,0,0,0,0,0,0,0.4,0,0,0,2,0,0.2,0,1,0,0,0,0,0,0,422,0,-1,0,0,18,0,0,0,7,Chelsea,,,,,0,0.6
Ciaran,Clark,DEF,NEW,4500000,0,46,2.1,4.66666666666667E-07,1.02222222222222E-05,0,65488,3,35,0,0,0,1,0,10.2,0,0,0,46,0,0,0,0,2,0,3,0,0,0.2,71180,1,-1,0,0,1890,0,0,0,291,Fulham,,,,,2,53.9
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,339,0,-1,0,0,0,0,0,0,0,Arsenal,,,,,0,0
Leighton,Clarkson,MID,LIV,4500000,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,-1,0,0,0,0,0,0,0,Crystal Palace,,,,,0,0
Nathaniel,Clyne,DEF,CRY,4500000,0,28,0.756756756756757,1.68168168168168E-07,6.22222222222222E-06,0,57999,2,22,0,0,0,0,0,6.2,0,0,0,28,0,0,0,0,0,0,2,0,1,0.1,60400,0,-1,0,0,1145,0,0,0,172,Liverpool,,,,,0.4,27.2
Conor,Coady,DEF,WOL,4900000,1,106,2.9,5.91836734693878E-07,2.16326530612245E-05,0,959609,5,51,0,0,0,1,0,21.6,0,-1,0,106,1,0.2,0,1,7,0,10,0,0,6.3,798453,0,-1,0,0,3303,0,0,0,606,Man Utd,,,,,3.3,82
Seamus,Coleman,DEF,EVE,4900000,0,81,2.18918918918919,4.46773303916161E-07,1.6530612244898E-05,0,358280,0,19,0,0,0,0,0,16.5,0,-1,0,81,1,0,0,0,4,0,8,0,3,2.4,459409,0,-1,0,1,1607,0,0,0,371,Man City,,,,,2.5,78
Aaron,Connolly,FWD,BHA,5200000,1,38,1.02702702702703,1.97505197505197E-07,7.30769230769231E-06,0,112232,0,17,0,0,0,2,0,7.3,0,-3,0,38,3,0.2,0,1,2,0,1,0,1,0.3,85190,0,-1,0,0,783,0,0,0,95,Arsenal,,,,,0.5,48.2
Liam,Cooper,DEF,LEE,4300000,1,59,2.4,5.58139534883721E-07,1.37209302325581E-05,0,106684,4,41,0,0,0,1,0,13.7,0,-2,0,59,2,0.2,0,1,2,0,6,0,0,0.3,71723,0,-1,0,0,2186,0,0,1,454,West Brom,,,,,2.2,89.8
Theo,Corbeanu,MID,WOL,4400000,0,1,0.027027027027027,6.14250614250614E-09,2.27272727272727E-07,0,626,0,0,0,0,0,0,0,0.2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,840,0,-1,0,0,8,0,0,0,5,Man Utd,,,,,0,2.4
Jack,Cork,MID,BUR,5000000,2,33,0.891891891891892,1.78378378378378E-07,6.6E-06,0,11954,2,24,0,0,0,0,0,6.6,0,0,0,33,0,0.4,0,2,0,0,4,0,0,0,11770,0,-1,0,0,1350,0,0,0,154,Sheffield United,,,,,0.5,34.9
,Costa,MID,LEE,5000000,0,63,1.7027027027027,3.40540540540541E-07,1.26E-05,0,1069382,0,23,0,0,0,3,0,12.6,0,-5,0,63,5,0,0,0,2,0,3,0,4,2.1,1063120,1,-1,0,1,1150,0,0,0,162,West Brom,,,,,1.2,64.7
Vladimir,Coufal,DEF,WHU,4800000,10,128,3.8,7.91666666666667E-07,2.66666666666667E-05,0,731901,3,43,0,0,0,0,0,26.7,0,3,0,128,-3,2.1,0,10,12,0,9,0,9,8.6,1404346,0,-1,0,1,3054,0,0,0,625,Southampton,,,,,4.1,158.7
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,0,-1,0,0,0,0,0,0,0,Southampton,,,,,0,0
Aaron,Cresswell,DEF,WHU,5700000,6,153,4.2,7.36842105263158E-07,2.68421052631579E-05,0,2331163,3,41,0,0,0,0,0,26.8,0,7,0,153,-7,1.1,0,6,21,0,11,0,11,18.2,3554519,0,-1,0,3,3170,0,0,0,730,Southampton,,,,,4.8,166.8
Charlie,Cresswell,DEF,LEE,4000000,0,0,0,0,0,0,8180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,12679,0,-1,0,0,0,0,0,0,0,West Brom,,,,,0,0
Luke,Cundle,MID,WOL,4500000,0,0,0,0,0,0,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2046,0,-1,0,0,0,0,0,0,0,Man Utd,,,,,0,0
Patrick,Cutrone,FWD,WOL,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,3436,0,0,0,0,0,0,0,0.3,0,-1,0,2,1,0,0,0,0,0,0,0,0,0,3443,0,-1,0,0,23,0,0,0,5,Man Utd,,,,,0,0.2
Vontae,Daley-Campbell,DEF,LEI,4000000,0,0,0,0,0,0,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414,0,-1,0,0,0,0,0,0,0,Tottenham,,,,,0,0
Stuart,Dallas,DEF,LEE,5500000,2,171,4.5,8.18181818181818E-07,3.10909090909091E-05,0,1769387,7,53,0,0,0,8,0,31.1,0,10,0,171,-10,0.4,0,2,15,0,12,0,3,33.1,4057136,0,-1,0,4,3410,0,0,0,726,West Brom,,,,,5.6,174.2
,Dalot,DEF,MUN,4800000,0,0,0,0,0,0,3648,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,463,0,-1,0,0,0,0,0,0,0,Wolverhampton,,,,,0,0
Scott,Dann,DEF,CRY,4200000,0,39,1.05405405405405,2.50965250965251E-07,9.28571428571429E-06,0,136624,1,24,0,0,0,1,0,9.3,0,-3,0,39,3,0,0,0,1,0,2,0,1,0.5,108121,0,-1,0,0,1350,0,0,0,233,Liverpool,,,,,0.8,40.3
Karl,Darlow,GLK,NEW,4900000,0,80,3.2,6.53061224489796E-07,1.63265306122449E-05,0,346492,3,43,0,88,0,0,0,16.3,0,-1,0,80,1,0,0,0,6,0,4,0,0,1.1,360613,0,-1,1,0,2250,0,0,0,450,Fulham,,,,,3.7,68.3
,David Luiz,DEF,ARS,5400000,0,41,1.10810810810811,2.05205205205205E-07,7.59259259259259E-06,0,131045,1,20,0,0,0,1,0,7.6,0,-1,0,41,1,0,0,0,0,0,3,0,0,0.8,77302,0,-1,0,0,1396,0,0,1,230,Brighton,,,,,0.6,43.9
Ben,Davies,DEF,LIV,4700000,0,0,0,0,0,0,3836,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,4479,0,-1,0,0,0,0,0,0,0,Crystal Palace,,,,,0,0
Ben,Davies,DEF,TOT,4500000,0,52,1.40540540540541,3.12312312312312E-07,1.15555555555556E-05,0,270768,1,16,0,0,0,0,0,11.6,0,-5,0,52,5,0,0,0,1,0,4,0,2,0.6,131476,0,-1,0,0,1340,0,0,0,253,Leicester,,,,,0.8,43.4
Tom,Davies,MID,EVE,5200000,2,47,1.27027027027027,2.44282744282744E-07,9.03846153846154E-06,0,12453,3,23,0,0,0,0,0,9,0,-3,0,47,3,0.4,0,2,1,0,5,0,1,0.1,6570,0,-1,0,0,1417,0,0,0,209,Man City,,,,,0.6,34.7
Keinan,Davis,FWD,AVL,4200000,0,23,1.5,3.57142857142857E-07,5.47619047619048E-06,0,1866164,0,1,0,0,0,1,0,5.5,0,-3,0,23,3,0,0,0,0,0,1,0,1,7.6,1359157,0,-1,0,0,265,0,0,0,85,Chelsea,,,,,0.8,31.7
Leif,Davis,DEF,LEE,3800000,0,2,0.0540540540540541,1.42247510668563E-08,5.26315789473684E-07,0,146362,0,0,0,0,0,0,0,0.5,0,-2,0,2,2,0,0,0,0,0,0,0,0,1.1,111096,0,-1,0,0,31,0,0,0,5,West Brom,,,,,0,0.3
Craig,Dawson,DEF,WHU,4500000,6,75,3.4,7.55555555555556E-07,1.66666666666667E-05,0,125129,3,25,0,0,0,3,0,16.7,0,0,0,75,0,1.3,0,6,3,0,7,0,0,0.9,193887,2,-1,0,2,1925,0,0,1,336,Southampton,,,,,3.5,68.4
Kevin,De Bruyne,MID,MCI,11800000,13,141,3.81081081081081,3.22950068712781E-07,1.19491525423729E-05,0,6461517,1,17,0,0,0,6,0,11.9,0,3,0,141,-3,1.1,1,13,19,0,12,0,12,11.9,5387239,0,-1,0,3,1995,0,0,0,566,Everton,,,,,3.5,284.7
David,de Gea,GLK,MUN,5300000,0,91,3.5,6.60377358490566E-07,1.71698113207547E-05,0,554811,0,32,0,59,0,0,0,17.2,0,-2,0,91,2,0,0,0,4,0,9,0,0,3.3,428055,0,-1,0,1,2295,0,0,0,416,Wolverhampton,,,,,4.3,46.4
Bobby,Decordova-Reid,FWD,FUL,5300000,2,88,2.7,5.09433962264151E-07,1.66037735849057E-05,0,279820,7,32,0,0,0,5,0,16.6,0,-2,0,88,2,0.4,0,2,6,0,9,0,3,0.6,307029,0,-1,0,1,2367,0,0,0,343,Newcastle,,,,,2.7,114.1
Liam,Delap,FWD,MCI,4200000,0,1,0.027027027027027,6.43500643500644E-09,2.38095238095238E-07,0,268454,0,4,0,0,0,0,0,0.2,0,-3,0,1,3,0,0,0,0,0,0,0,0,0.9,306104,0,-1,0,0,39,0,0,0,0,Everton,,,,,0,0.2
Fabian,Delph,MID,EVE,4800000,0,8,0.216216216216216,4.5045045045045E-08,1.66666666666667E-06,0,5526,1,6,0,0,0,0,0,1.7,0,-2,0,8,2,0,0,0,0,0,0,0,0,0,2872,0,-1,0,0,260,0,0,0,48,Man City,,,,,0.1,6.8
Leander,Dendoncker,MID,WOL,4600000,0,77,2.08108108108108,4.524089306698E-07,1.67391304347826E-05,0,212655,4,33,0,0,0,1,0,16.7,0,-4,0,77,4,0,0,0,2,0,11,0,2,0.6,105414,1,-1,0,0,2498,0,0,0,330,Man Utd,,,,,1.1,99.2
Alfie,Devine,MID,TOT,4400000,0,0,0,0,0,0,1160,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1662,0,-1,0,0,0,0,0,0,0,Leicester,,,,,0,0
Cheikh,Diaby,FWD,WBA,4500000,0,0,0,0,0,0,15784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20500,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,,,,,0,0
Mbaye,Diagne,FWD,WBA,6000000,0,57,3.6,6E-07,9.5E-06,0,89710,2,17,0,0,0,3,0,9.5,0,0,0,57,0,0,0,0,3,0,4,0,5,0.3,107690,0,-1,0,0,1188,0,0,0,134,Leeds United F.C.,,,,,3.3,65.2
Amad,Diallo,MID,MUN,5400000,2,8,0.216216216216216,4.004004004004E-08,1.48148148148148E-06,0,3540,0,3,0,0,0,0,0,1.5,0,-1,0,8,1,0.4,0,2,0,0,0,0,1,0,6790,0,-1,0,0,165,0,0,0,34,Wolverhampton,,,,,0.1,7.8
Ibrahima,Diallo,MID,SOU,4500000,1,31,0.837837837837838,1.86186186186186E-07,6.88888888888889E-06,0,6016,3,22,0,0,0,0,0,6.9,0,0,0,31,0,0.2,0,1,0,0,3,0,0,0,7329,0,-1,0,0,1010,0,0,0,132,West Ham,,,,,0.4,32.9
Grady,Diangana,MID,WBA,5000000,1,39,1.05405405405405,2.10810810810811E-07,7.8E-06,0,78434,0,33,0,0,0,1,0,7.8,0,-5,0,39,5,0.2,0,1,0,0,1,0,0,0.2,46314,0,-1,0,0,1230,0,0,0,113,Leeds United F.C.,,,,,0.5,43.4
,Dias,DEF,MCI,5900000,5,142,4.4,7.45762711864407E-07,2.40677966101695E-05,0,1715366,4,21,0,0,0,1,0,24.1,0,4,0,142,-4,0.8,0,5,12,0,17,0,1,19.9,3169721,1,-1,0,1,2843,0,0,0,656,Everton,,,,,4,96.3
Eric,Dier,DEF,TOT,4600000,0,77,2.8,6.08695652173913E-07,1.67391304347826E-05,0,766145,3,34,0,0,0,0,0,16.7,0,-4,0,77,4,0,0,0,2,0,8,0,0,2.4,783222,0,-1,0,0,2520,0,0,0,463,Leicester,,,,,2.4,77.4
Lucas,Digne,DEF,EVE,6200000,0,120,4,6.45161290322581E-07,1.93548387096774E-05,0,2221875,2,42,0,0,0,0,0,19.4,0,2,0,120,-2,0,0,0,18,0,9,0,9,11.4,2355416,0,-1,0,2,2681,0,0,1,590,Man City,,,,,5.7,143.5
Issa,Diop,DEF,WHU,4300000,1,42,1.13513513513514,2.63984915147706E-07,9.76744186046512E-06,0,116025,3,22,0,0,0,2,0,9.8,0,-2,0,42,2,0.2,0,1,1,0,2,0,0,0.6,49272,1,-1,0,1,1379,0,0,0,234,Southampton,,,,,0.6,44.3
Moussa,Djenepo,MID,SOU,5400000,0,46,1.24324324324324,2.3023023023023E-07,8.51851851851852E-06,0,23572,5,27,0,0,0,1,0,8.5,0,-1,0,46,1,0,0,0,0,0,3,0,2,0.1,18922,0,-1,0,0,1229,0,0,0,140,West Ham,,,,,0.6,44.1
Matt,Doherty,DEF,TOT,5600000,1,47,1.27027027027027,2.26833976833977E-07,8.39285714285714E-06,0,1540220,2,15,0,0,0,0,0,8.4,0,-4,0,47,4,0.2,0,1,4,0,4,0,2,3.8,233771,0,-1,0,1,1238,0,0,1,222,Leicester,,,,,0.6,52
Abdoulaye,Doucoure,MID,EVE,5100000,1,80,2.8,5.49019607843137E-07,1.56862745098039E-05,0,282299,6,36,0,0,0,2,0,15.7,0,-4,0,80,4,0.2,0,1,2,0,9,0,3,0.6,151809,0,-1,0,2,2443,0,0,0,421,Man City,,,,,1.9,102.1
Barry,Douglas,DEF,LEE,3800000,0,0,0,0,0,0,1037826,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,2.8,252878,0,-1,0,0,0,0,0,0,0,West Brom,,,,,0,0
,Douglas Luiz,MID,AVL,4800000,0,72,2.2,4.58333333333333E-07,1.5E-05,0,48081,8,41,0,0,0,0,0,15,0,-2,0,72,2,0,0,0,0,0,12,0,2,0.2,32703,0,-1,0,0,2781,0,0,1,358,Chelsea,,,,,1.3,90
Tommy,Doyle,MID,MCI,4400000,0,0,0,0,0,0,11287,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7422,0,-1,0,0,0,0,0,0,0,Everton,,,,,0,0
Cody,Drameh,DEF,LEE,4000000,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,-1,0,0,0,0,0,0,0,West Brom,,,,,0,0
Anthony,Driscoll-Glennon,DEF,BUR,3900000,0,0,0,0,0,0,9358,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,9512,0,-1,0,0,0,0,0,0,0,Sheffield United,,,,,0,0
Martin,Dubravka,GLK,NEW,4800000,7,48,1.2972972972973,2.7027027027027E-07,1E-05,0,52085,0,19,0,45,0,0,0,10,0,-2,0,48,2,1.5,0,7,6,0,3,0,0,0.6,70342,0,-1,0,0,1170,0,0,0,255,Fulham,,,,,0.9,34.6
Shane,Duffy,DEF,BHA,4300000,0,0,0,0,0,0,5556,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,662,0,-1,0,0,0,0,0,0,0,Arsenal,,,,,0,0
Paul,Dummett,DEF,NEW,4400000,8,40,1.08108108108108,2.45700245700246E-07,9.09090909090909E-06,0,6623,2,20,0,0,0,1,0,9.1,0,-1,0,40,1,1.8,0,8,2,0,3,0,0,0.1,14442,0,-1,0,0,1254,0,0,0,204,Fulham,,,,,0.7,38.8
Lewis,Dunk,DEF,BHA,4800000,1,130,3.9,8.125E-07,2.70833333333333E-05,0,1271208,5,40,0,0,0,5,0,27.1,0,-2,0,130,2,0.2,0,1,17,0,11,0,0,5.9,1136216,1,-1,0,3,2932,0,0,2,626,Arsenal,,,,,5.2,130.2
Jimmy,Dunne,DEF,BUR,3800000,1,9,0.243243243243243,6.40113798008535E-08,2.36842105263158E-06,0,876794,1,6,0,0,0,1,0,2.4,0,-2,0,9,2,0.3,0,1,0,0,0,0,0,4.1,1073282,0,-1,0,0,270,0,0,0,50,Sheffield United,,,,,0.1,18.3
,Ederson,GLK,MCI,6100000,12,160,4.4,7.21311475409836E-07,2.62295081967213E-05,0,869307,3,28,0,66,0,0,0,26.2,0,1,0,160,-1,2,0,12,3,0,19,0,1,9.4,1106268,0,-1,1,2,3240,0,0,0,696,Everton,,,,,4,59.6
Kyle,Edwards,MID,WBA,4600000,0,5,0.135135135135135,2.93772032902468E-08,1.08695652173913E-06,0,3251,0,3,0,0,0,0,0,1.1,0,-4,0,5,4,0,0,0,0,0,0,0,0,0,1350,0,-1,0,0,114,0,0,0,15,Leeds United F.C.,,,,,0.1,6.4
John,Egan,DEF,SHU,4700000,6,57,1.8,3.82978723404255E-07,1.21276595744681E-05,0,958627,7,48,0,0,0,0,0,12.1,0,-3,0,57,3,1.3,0,6,4,0,4,0,1,1.6,44838,0,-1,0,0,2628,0,0,1,410,Burnley,,,,,1.1,74.5
Anwar,El Ghazi,MID,AVL,5200000,9,111,3,5.76923076923077E-07,2.13461538461538E-05,0,552243,2,22,0,0,0,10,0,21.3,0,-8,0,111,8,1.7,0,9,13,0,5,0,0,1.2,616662,0,-1,0,2,1604,0,0,0,339,Chelsea,,,,,2.2,165.1
Ahmed,El Mohamady,DEF,AVL,4200000,0,33,0.891891891891892,2.12355212355212E-07,7.85714285714286E-06,0,66391,2,9,0,0,0,0,0,7.9,0,-3,0,33,3,0,0,0,4,0,3,0,0,0.3,52535,0,-1,0,1,833,0,0,0,190,Chelsea,,,,,0.4,43.9
