FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ryan,Bertrand,DEF,SOU,5000000,1,77,2.8,5.6E-07,1.54E-05,0,172383,5,48,0,0,0,0,0,15.4,363,0,0,77,0,0.3,0,1.7,4,0,8,0,2,0.9,130695,0,-1,0,0,2508,418,0,0,388,Burnley,West Brom,Tottenham,Leicester,Liverpool,2.5,2.6,2.2,0,2.5,3.3,2.9,2.6,2.8,66.5
Marcus,Bettinelli,GLK,FUL,4300000,0,0,0,0,0,0,5503,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0,895,0,-1,0,0,0,0,0,0,0,Aston Villa,Wolverhampton,Arsenal,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0
Nathan,Bishop,GLK,MUN,4000000,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,-1,0,0,0,17,0,0,0,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4400000,2,60,2.1,4.77272727272727E-07,1.36363636363636E-05,0,541358,6,34,0,0,0,1,0,13.6,948,-1,0,60,1,0.5,0,2.2,2,0,8,0,0,1.5,346961,0,-1,0,0,2392,1169,0,1,367,Man Utd,Everton,Chelsea,Sheffield United,Leeds United F.C.,1.1,1.3,1.3,2,1.3,1.3,1.4,1,1.4,71.4
Jayden,Bogle,DEF,SHU,4300000,1,29,1,2.32558139534884E-07,6.74418604651163E-06,0,15906,2,18,0,0,0,2,0,6.7,85,-2,0,29,2,0.1,0,0.5,0,0,1,0,0,0.1,12418,0,-1,0,1,875,11,0,0,120,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0,0.6,0.6,0.5,0.5,0.7,0.5,0.5,0.5,50.2
Mateusz,Bogusz,MID,LEE,4300000,0,0,0,0,0,0,3011,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,2836,0,-1,0,0,0,0,0,0,0,Sheffield United,Man City,Liverpool,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5400000,0,60,3.5,6.48148148148148E-07,1.11111111111111E-05,0,263254,1,22,0,0,0,1,0,11.1,145,-1,0,60,1,0.2,0,1,4,0,5,0,1,1.2,158770,0,-1,0,0,1530,808,0,0,305,West Ham,Fulham,Sheffield United,Burnley,West Brom,4.6,4.1,4.1,3.5,3.7,3.7,3.1,3.3,4.3,52.8
Leo,Bonatini,FWD,WOL,4800000,0,0,0,0,0,0,28204,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,8705,0,-1,0,0,0,0,0,0,0,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5400000,0,0,0,0,0,0,4776,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,634,0,-1,0,0,0,0,0,0,0,Burnley,West Brom,Tottenham,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,5900000,0,104,3.6,6.10169491525424E-07,1.76271186440678E-05,0,746236,0,26,0,0,0,6,0,17.6,997,-6,0,104,6,0.5,0,2.8,6,0,7,0,3,1.7,721963,0,-1,0,3,2016,477,0,0,325,Wolverhampton,Leicester,Newcastle,Chelsea,Burnley,3,2.8,3.2,3.4,3.8,3.3,3.2,3.5,3.7,141.1
Robbie,Brady,MID,BUR,5000000,0,44,2.3,4.6E-07,8.8E-06,0,16068,3,6,0,0,0,1,0,8.8,51,0,0,44,0,0.1,0,0.5,3,0,7,0,1,0.1,13280,0,-1,0,0,1047,1,0,0,157,Southampton,Newcastle,Man Utd,Wolverhampton,West Ham,0,0,0,0,0,1.9,1.6,1.2,2.3,47.2
Jarrad,Branthwaite,DEF,EVE,3900000,0,0,0,0,0,0,328077,0,0,0,0,0,0,0,0,228,-1,0,0,1,0,0,0,0,0,0,0,0,1.1,140402,0,-1,0,0,0,0,0,0,0,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4500000,0,0,0,0,0,0,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,-1,0,0,0,0,0,0,0,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0
James,Bree,DEF,AVL,4500000,0,0,0,0,0,0,10320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9840,0,-1,0,0,0,0,0,0,0,Fulham,Liverpool,Man City,West Brom,Everton,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,SHU,4300000,1,27,0.931034482758621,2.16519647153168E-07,6.27906976744186E-06,0,1428379,0,12,0,0,0,0,0,6.3,5082,-2,0,27,2,0.1,0,0.5,0,0,1,0,0,5.5,1430632,0,-1,0,0,870,5683,0,0,64,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,34.5
Nathan,Broadhead,MID,EVE,4500000,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,-1,0,0,0,7,0,0,0,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0
Josh,Brownhill,MID,BUR,4900000,2,55,2.2,4.48979591836735E-07,1.12244897959184E-05,0,9340,1,28,0,0,0,0,0,11.2,14,-1,0,55,1,0.4,0,2,0,0,8,0,0,0,8067,0,-1,0,0,2140,23,0,0,269,Southampton,Newcastle,Man Utd,Wolverhampton,West Ham,1.3,1.7,1.2,1.4,1.5,1.8,1.5,1.1,2.1,71.9
Zak,Brunt,MID,SHU,4500000,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,-1,0,0,0,3,0,0,0,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0
Joe,Bryan,DEF,FUL,4500000,0,13,0.433333333333333,9.62962962962963E-08,2.88888888888889E-06,0,68679,2,13,0,0,0,0,0,2.9,49,-5,0,13,5,0,0,0,0,0,0,0,1,0.3,16517,0,-1,0,0,464,16,0,0,88,Aston Villa,Wolverhampton,Arsenal,Chelsea,Burnley,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,17.6
Kean,Bryan,DEF,SHU,3900000,0,19,0.655172413793103,1.67992926613616E-07,4.87179487179487E-06,0,44550,1,15,0,0,0,1,0,4.9,385,-1,0,19,1,-0.1,0,-0.5,0,0,1,0,0,0.4,72174,1,-1,0,0,744,128,0,0,107,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,25.7
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,948,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,0,-1,0,0,0,40,0,0,0,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0
Oliver,Burke,MID,SHU,4100000,1,39,1.9,4.63414634146341E-07,9.51219512195122E-06,0,392558,2,16,0,0,0,1,0,9.5,2165,-4,0,39,4,0.4,0,1.5,0,0,1,0,2,1.7,439256,0,-1,0,0,1048,4827,0,0,91,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,1,1.1,1,1.3,1,1.4,1.3,1.1,1.6,58.9
Dan,Burn,DEF,BHA,4200000,0,39,1.3448275862069,3.20197044334975E-07,9.28571428571429E-06,0,83653,5,21,0,0,0,0,0,9.3,992,-3,0,39,3,0.1,0,0.5,0,0,4,0,0,0.7,81038,1,-1,0,0,1514,192,0,0,206,Man Utd,Everton,Chelsea,Sheffield United,Leeds United F.C.,1,0.7,0.7,0.7,0.7,1.1,1.1,1.1,1,50.1
Jack,Butland,GLK,CRY,4500000,0,0,0,0,0,0,4629,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5519,0,-1,0,0,0,26,0,0,0,Everton,Chelsea,Leicester,Man City,Sheffield United,0,0,0,0,0,0,0,0,0,0
David,Button,GLK,WBA,3900000,0,2,0.0689655172413793,1.7683465959328E-08,5.12820512820513E-07,0,295137,0,2,0,4,0,0,0,0.5,1726,-1,0,2,1,0,0,0,0,0,0,0,0,3.7,239479,0,-1,0,0,90,2517,0,0,18,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,0,0,0,0,0,0,0,0,2.3
Oskar,Buur,DEF,WOL,3900000,0,1,1,2.56410256410256E-07,2.56410256410256E-07,0,307918,0,0,0,0,0,0,0,0.3,348,-1,0,1,1,0,0,0,0,0,0,0,0,1.5,256762,0,-1,0,0,22,0,0,0,2,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0.1
Willy,Caballero,GLK,CHE,4600000,0,1,0.0344827586206897,7.49625187406297E-09,2.17391304347826E-07,0,21964,0,3,0,0,0,0,0,0.2,26,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,5816,0,-1,0,0,90,9,0,0,7,West Brom,Crystal Palace,Brighton,West Ham,Fulham,0,0,0,0,0,0,0,0,0,0.4
Gary,Cahill,DEF,CRY,4500000,1,38,2.5,5.55555555555556E-07,8.44444444444444E-06,0,24258,3,27,0,0,0,1,0,8.4,81,0,0,38,0,0.4,0,1.7,4,0,3,0,0,0.2,27994,0,-1,0,1,1303,166,0,0,218,Everton,Chelsea,Leicester,Man City,Sheffield United,1.8,2.3,0,2,3.1,1.7,2.6,2.7,2.8,38.7
Moises,Caicedo,MID,BHA,5000000,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,-1,0,0,0,6,0,0,0,Man Utd,Everton,Chelsea,Sheffield United,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0
Jake,Cain,MID,LIV,4500000,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0,-1,0,0,0,4,0,0,0,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0
Tom,Cairney,MID,FUL,5200000,0,27,0.9,1.73076923076923E-07,5.19230769230769E-06,0,27841,2,15,0,0,0,1,0,5.2,13,-3,0,27,3,0,0,0,2,0,1,0,1,0.1,11428,0,-1,0,0,758,6,0,0,160,Aston Villa,Wolverhampton,Arsenal,Chelsea,Burnley,0,0,0,0,0,0.4,0.4,0.4,0.4,57.3
,Callum Robinson,FWD,WBA,5200000,11,63,2.9,5.57692307692308E-07,1.21153846153846E-05,0,236473,0,34,0,0,0,4,0,12.1,526,-3,0,63,3,0.7,0,3.7,6,0,2,0,3,0.5,245615,0,-1,0,2,1231,4674,0,0,228,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,2,3,2.7,2.3,2.8,2.7,2.5,2.5,2.5,68.9
Dominic,Calvert-Lewin,FWD,EVE,7600000,1,137,5.3,6.97368421052632E-07,1.80263157894737E-05,0,6521703,3,30,0,0,0,14,0,18,20372,6,0,137,-6,0.4,0,3,16,0,7,0,6,36.5,8192413,0,-1,0,3,2194,18915,0,0,448,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,7,7.1,5.5,7,4.8,6.1,6.9,6,5.7,192.7
Leonardo,Campana,FWD,WOL,4800000,0,0,0,0,0,0,41281,0,0,0,0,0,0,0,0,74,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,28002,0,-1,0,0,0,91,0,0,0,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,6000000,0,122,5.3,8.83333333333333E-07,2.03333333333333E-05,0,1447841,4,11,0,0,0,1,0,20.3,39005,5,1,122,-5,0.5,0,3.2,16,0,13,0,3,19.7,2871134,0,-1,0,2,1946,3887,-1,0,513,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,6.6,6.2,7.2,0,6.3,6.4,5.9,6.4,5.3,138.1
Elia,Caprile,GLK,LEE,4000000,0,0,0,0,0,0,24170,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0.2,34729,0,-1,0,0,0,49,0,0,0,Sheffield United,Man City,Liverpool,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0
,Carlos Vinicius,FWD,TOT,6900000,1,13,1.4,2.02898550724638E-07,1.88405797101449E-06,0,23998,2,2,0,0,0,1,0,1.9,146,-1,0,13,1,0.2,0,1.5,0,0,1,0,0,0.1,25752,0,-1,0,0,305,115,0,0,38,Newcastle,Man Utd,Everton,Southampton,Sheffield United,0.9,0.7,1.9,0,1.1,0.8,0.8,0.7,0.8,22
Andy,Carroll,FWD,NEW,5100000,0,28,0.96551724137931,1.89317106152806E-07,5.49019607843137E-06,0,98614,1,8,0,0,0,1,0,5.5,251,-4,0,28,4,0.1,0,0.5,3,0,1,0,1,0.3,78142,0,-1,0,0,374,110,0,0,73,Tottenham,Burnley,West Ham,Liverpool,Arsenal,0,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,27.6
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,8699,0,0,0,0,0,0,0,0,130,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,16216,0,-1,0,0,0,145,0,0,0,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0
Cameron,Carter-Vickers,DEF,TOT,3900000,0,0,0,0,0,0,34227,0,0,0,0,0,0,0,0,27,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,18844,0,-1,0,0,0,0,0,0,0,Newcastle,Man Utd,Everton,Southampton,Sheffield United,0,0,0,0,0,0,0,0,0,0
Oliver,Casey,DEF,LEE,3800000,0,0,0,0,0,0,117242,0,0,0,0,0,0,0,0,347,-2,0,0,2,0,0,0,0,0,0,0,0,1,116353,0,-1,0,0,0,1480,0,0,0,Sheffield United,Man City,Liverpool,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5000000,2,87,3.8,7.6E-07,1.74E-05,0,193142,6,27,0,0,0,0,0,17.4,384,0,0,87,0,0.1,0,0.7,8,0,11,0,2,0.8,212034,0,-1,0,1,2002,453,0,0,431,Fulham,Liverpool,Man City,West Brom,Everton,4.1,5.5,4.9,4.4,4.2,4.4,4.1,4,3.8,83
,Casilla,GLK,LEE,4200000,0,2,0.0689655172413793,1.64203612479475E-08,4.76190476190476E-07,0,139347,0,1,0,1,0,0,0,0.5,111,-3,0,2,3,0,0,0,0,0,0,0,0,0.8,31554,0,-1,0,0,90,54,0,0,12,Sheffield United,Man City,Liverpool,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0.8
Timothy,Castagne,DEF,LEI,5700000,1,68,3.6,6.31578947368421E-07,1.19298245614035E-05,0,1823574,1,21,0,0,0,1,0,11.9,913,2,0,68,-2,0.5,0,3,4,0,5,0,3,3.9,1733954,0,-1,0,2,1625,2231,0,0,334,Man City,West Ham,West Brom,Crystal Palace,Southampton,4.5,4.5,4,4.1,3.3,3.4,4.6,3.6,3.3,68.7
,Cavaleiro,MID,FUL,5300000,1,71,2.4,4.52830188679245E-07,1.33962264150943E-05,0,40498,2,32,0,0,0,3,0,13.4,246,-2,0,71,2,0.4,1,2,4,0,6,0,0,0.1,38977,0,-1,0,1,1939,108,0,0,201,Aston Villa,Wolverhampton,Arsenal,Chelsea,Burnley,1.7,1.8,1.8,0,1.7,2,1.7,1.5,1.8,119.9
Edinson,Cavani,FWD,MUN,7800000,1,61,3.2,4.1025641025641E-07,7.82051282051282E-06,0,996974,2,10,0,0,0,6,0,7.8,2250,-2,0,61,2,0,0,0.3,6,0,4,0,2,1.8,1088802,0,-1,0,1,1000,897,0,0,225,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,3.1,3,2.9,3,2.8,2.9,2.7,2.8,2.8,77
,Ceballos,MID,ARS,4700000,1,41,1.41379310344828,3.00807043286867E-07,8.72340425531915E-06,0,244655,3,14,0,0,0,0,0,8.7,95,-3,0,41,3,0.1,0,0.3,3,0,4,0,2,0.7,141392,0,-1,0,0,1174,62,0,0,234,Liverpool,Sheffield United,Fulham,Everton,Newcastle,0.7,1.1,0.7,0.7,0.8,0.8,0.7,0.7,0.7,60.6
,Cedric,DEF,ARS,4600000,0,28,0.96551724137931,2.09895052473763E-07,6.08695652173913E-06,0,52581,1,11,0,0,0,0,0,6.1,245,-4,0,28,4,0.2,0,0.7,3,0,2,0,1,0.3,29648,0,-1,0,0,744,605,0,0,125,Liverpool,Sheffield United,Fulham,Everton,Newcastle,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,29.2
,Chamberlain,MID,LIV,6300000,0,12,0.413793103448276,6.56814449917898E-08,1.9047619047619E-06,0,7244,0,5,0,0,0,0,0,1.9,17,-2,0,12,2,0,0,0.3,0,0,0,0,1,0,5296,0,-1,0,0,221,10,0,0,31,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.2
Calum,Chambers,DEF,ARS,4500000,1,8,0.275862068965517,6.13026819923372E-08,1.77777777777778E-06,0,3640,0,7,0,0,0,0,0,1.8,176,0,0,8,0,0.4,0,2,1,0,0,0,1,0.1,4888,0,-1,0,0,270,882,0,0,43,Liverpool,Sheffield United,Fulham,Everton,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13.6
Kgaogelo,Chauke,MID,SOU,4400000,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,902,0,-1,0,0,0,19,0,0,0,Burnley,West Brom,Tottenham,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0
Benjamin,Chilwell,DEF,CHE,5800000,0,104,5,8.62068965517241E-07,1.79310344827586E-05,0,3121591,3,18,0,0,0,2,0,17.9,10413,3,0,104,-3,0.3,0,2,7,0,10,0,4,12.5,3760942,0,-1,0,1,1756,2602,0,0,424,West Brom,Crystal Palace,Brighton,West Ham,Fulham,6.8,5.7,6,6.3,6.5,6.5,6.6,5.7,6.7,107.6
Tahith,Chong,MID,MUN,4400000,0,0,0,0,0,0,1482,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,799,0,-1,0,0,0,0,0,0,0,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0
Hamza,Choudhury,MID,LEI,4600000,0,13,0.448275862068966,9.74512743628186E-08,2.82608695652174E-06,0,7201,1,2,0,0,0,0,0,2.8,10,-4,0,13,4,0.1,0,0.3,0,0,2,0,0,0.1,3315,0,-1,0,0,301,34,0,0,56,Man City,West Ham,West Brom,Crystal Palace,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.5
Andreas,Christensen,DEF,CHE,4700000,-1,40,1.37931034482759,2.93470286133529E-07,8.51063829787234E-06,0,43737,1,16,0,0,0,0,0,8.5,3453,-3,0,40,3,0.9,0,4,6,0,5,0,0,1.5,125775,0,-1,0,1,1056,5023,0,1,246,West Brom,Crystal Palace,Brighton,West Ham,Fulham,1,0.7,0.8,0.9,0.9,1.1,1,0.7,1,32.5
Cyrus,Christie,DEF,FUL,4200000,0,0,0,0,0,0,10237,0,0,0,0,0,0,0,0,1,-3,0,0,3,0,0,0,0,0,0,0,0,0,745,0,-1,0,0,0,0,0,0,0,Aston Villa,Wolverhampton,Arsenal,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0
Carney,Chukwuemeka,MID,AVL,4500000,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,-1,0,0,0,3,0,0,0,Fulham,Liverpool,Man City,West Brom,Everton,0,0,0,0,0,0,0,0,0,0
Ciaran,Clark,DEF,NEW,4500000,0,40,2.2,4.88888888888889E-07,8.88888888888889E-06,0,57223,3,29,0,0,0,1,0,8.9,198,0,0,40,0,0.5,0,2.2,2,0,3,0,0,0.2,63799,1,-1,0,0,1564,37,0,0,246,Tottenham,Burnley,West Ham,Liverpool,Arsenal,1.7,1.5,2.4,2.4,2.1,1.7,2.5,2,2.1,47.7
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,339,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Chelsea,Sheffield United,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0
Leighton,Clarkson,MID,LIV,4500000,0,0,0,0,0,0,514,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,-1,0,0,0,2,0,0,0,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0
Nathaniel,Clyne,DEF,CRY,4500000,0,28,0.96551724137931,2.1455938697318E-07,6.22222222222222E-06,0,56771,2,22,0,0,0,0,0,6.2,66,0,0,28,0,0,0,0,0,0,2,0,1,0.1,59946,0,-1,0,0,1145,3,0,0,172,Everton,Chelsea,Leicester,Man City,Sheffield United,0,0,0,0.5,0.7,0.5,0.6,0.6,0.6,27.2
Conor,Coady,DEF,WOL,4800000,0,85,3,6.25E-07,1.77083333333333E-05,0,753245,4,37,0,0,0,1,0,17.7,1818,-2,0,85,2,0.2,0,1,6,0,8,0,0,5.1,493595,0,-1,0,0,2493,28231,0,0,456,West Ham,Fulham,Sheffield United,Burnley,West Brom,3.8,3.2,3.3,2.8,2.9,2.9,2.5,2.6,3.5,64.5
Seamus,Coleman,DEF,EVE,4800000,1,33,1.17857142857143,2.45535714285714E-07,6.875E-06,0,265324,0,15,0,0,0,0,0,6.9,151,-2,0,33,2,0.1,0,0.7,1,0,2,0,1,0.6,225043,0,-1,0,0,941,157,0,0,184,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0.7,0.7,0.6,0.9,0.6,0.9,0.6,0.9,1,37.2
Aaron,Connolly,FWD,BHA,5200000,0,36,1.24137931034483,2.38726790450928E-07,6.92307692307692E-06,0,110354,0,15,0,0,0,2,0,6.9,128,-3,0,36,3,0,0,0,2,0,1,0,1,0.3,83982,0,-1,0,0,715,13,0,0,87,Man Utd,Everton,Chelsea,Sheffield United,Leeds United F.C.,0,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.7,45
Liam,Cooper,DEF,LEE,4300000,2,54,2.5,5.81395348837209E-07,1.25581395348837E-05,0,100685,3,39,0,0,0,1,0,12.6,160,-2,0,54,2,0.2,0,0.8,2,0,5,0,0,0.4,69815,0,-1,0,0,1961,130,0,0,424,Sheffield United,Man City,Liverpool,Man Utd,Brighton,2.3,2.8,2.6,2.5,2.2,2,1.9,1.8,2.4,84.2
Theo,Corbeanu,MID,WOL,4500000,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,-1,0,0,0,3,0,0,0,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,5000000,0,18,0.620689655172414,1.24137931034483E-07,3.6E-06,0,11708,1,12,0,0,0,0,0,3.6,3,0,0,18,0,0,0,0,0,0,2,0,0,0,11133,0,-1,0,0,735,8,0,0,74,Southampton,Newcastle,Man Utd,Wolverhampton,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.9
,Costa,MID,LEE,5000000,0,56,1.93103448275862,3.86206896551724E-07,1.12E-05,0,1057895,0,21,0,0,0,3,0,11.2,585,-5,0,56,5,0.1,0,0.5,2,0,2,0,4,2.2,1061319,1,-1,0,1,923,121,0,0,144,Sheffield United,Man City,Liverpool,Man Utd,Brighton,2,1,1,1,1.3,1,1.5,1.1,1.4,59
Vladimir,Coufal,DEF,WHU,4600000,0,91,3.6,7.82608695652174E-07,1.97826086956522E-05,0,591811,3,31,0,0,0,0,0,19.8,7059,1,0,91,-1,0.4,0,2,9,0,8,0,4,5.3,993956,0,-1,0,0,2244,3912,0,0,454,Wolverhampton,Leicester,Newcastle,Chelsea,Burnley,4.4,3.6,3.2,3.8,3.2,3.1,3.5,3.9,3.8,106.7
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,-1,0,0,0,8,0,0,0,Wolverhampton,Leicester,Newcastle,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5900000,0,135,4.7,7.96610169491525E-07,2.28813559322034E-05,0,1231099,2,35,0,0,0,0,0,22.9,9771,9,0,135,-9,0.6,0,3.5,20,0,10,0,10,28.6,3298268,0,-1,0,3,2610,10947,0,0,622,Wolverhampton,Leicester,Newcastle,Chelsea,Burnley,5.8,5.3,4.8,5.6,4.8,4.6,5.2,5.7,5.6,132.1
Charlie,Cresswell,DEF,LEE,4000000,0,0,0,0,0,0,6416,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10655,0,-1,0,0,0,88,0,0,0,Sheffield United,Man City,Liverpool,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0
Luke,Cundle,MID,WOL,4500000,0,0,0,0,0,0,1208,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1618,0,-1,0,0,0,25,0,0,0,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0
Patrick,Cutrone,FWD,WOL,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,3420,0,0,0,0,0,0,0,0.3,4,-1,0,2,1,0,0,0,0,0,0,0,0,0,3443,0,-1,0,0,23,0,0,0,5,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0.2
Vontae,Daley-Campbell,DEF,LEI,4000000,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,-1,0,0,0,13,0,0,0,Man City,West Ham,West Brom,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0
