FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Marcus,Bettinelli,GLK,FUL,4300000,0,0,0,0,0,0,5512,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0,895,0,-1,0,0,0,0,0,0,0,Wolverhampton,Arsenal,Chelsea,Burnley,Southampton,0,0,0,0,0,0,0,0,0
Nathan,Bishop,GLK,MUN,4000000,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,-1,0,0,0,24,0,0,0,Tottenham,Burnley,Leeds United F.C.,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4400000,0,60,2.1,4.77272727272727E-07,1.36363636363636E-05,0,546245,6,34,0,0,0,1,0,13.6,984,-1,0,60,1,0.4,0,1.8,2,0,8,0,0,1.5,351132,0,-1,0,0,2392,981,0,1,367,Everton,Chelsea,Sheffield United,Leeds United F.C.,Wolverhampton,1.3,1.3,2,1.4,1.3,1.3,1,1.4,71.3
Jayden,Bogle,DEF,SHU,4300000,0,29,0.966666666666667,2.24806201550388E-07,6.74418604651163E-06,0,16211,2,18,0,0,0,2,0,6.7,64,-2,0,29,2,0.1,0,0.3,0,0,1,0,0,0.1,12460,0,-1,0,1,875,15,0,0,120,Arsenal,Wolverhampton,Brighton,Tottenham,Crystal Palace,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,50.2
Mateusz,Bogusz,MID,LEE,4300000,0,0,0,0,0,0,3013,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,2836,0,-1,0,0,0,0,0,0,0,Man City,Liverpool,Man Utd,Brighton,Tottenham,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5400000,0,60,3.5,6.48148148148148E-07,1.11111111111111E-05,0,265029,1,22,0,0,0,1,0,11.1,578,-1,0,60,1,0.1,0,0.7,4,0,5,0,1,1.1,158918,0,-1,0,0,1530,17,0,0,305,Fulham,Sheffield United,Burnley,West Brom,Brighton,0,0,0,3.8,3.8,3.2,3.3,4.2,52.8
Leo,Bonatini,FWD,WOL,4800000,0,0,0,0,0,0,28216,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,8705,0,-1,0,0,0,0,0,0,0,Fulham,Sheffield United,Burnley,West Brom,Brighton,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5400000,0,0,0,0,0,0,4782,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,634,0,-1,0,0,0,0,0,0,0,West Brom,Tottenham,Leicester,Liverpool,Fulham,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,5900000,12,122,3.9,6.61016949152542E-07,2.06779661016949E-05,0,750537,0,29,0,0,0,8,0,20.7,1060,-6,0,122,6,1.2,0,7,8,0,7,0,4,1.9,745676,0,-1,0,4,2153,18597,0,0,383,Leicester,Newcastle,Chelsea,Burnley,Everton,3.2,3.5,3.7,4.3,3.8,3.7,4.1,4.2,157.3
Robbie,Brady,MID,BUR,5000000,0,44,1.46666666666667,2.93333333333333E-07,8.8E-06,0,16186,3,6,0,0,0,1,0,8.8,42,0,0,44,0,0,0,0,3,0,7,0,1,0.1,13290,0,-1,0,0,1047,6,0,0,157,Newcastle,Man Utd,Wolverhampton,West Ham,Fulham,0,0,0,0,0,0.7,0.7,1.1,47.2
Jarrad,Branthwaite,DEF,EVE,3900000,0,0,0,0,0,0,328986,0,0,0,0,0,0,0,0,237,-1,0,0,1,0,0,0,0,0,0,0,0,1.1,140402,0,-1,0,0,0,0,0,0,0,Brighton,Tottenham,Arsenal,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4500000,0,0,0,0,0,0,1833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0
James,Bree,DEF,AVL,4500000,0,0,0,0,0,0,10320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9840,0,-1,0,0,0,0,0,0,0,Liverpool,Man City,West Brom,Everton,Man Utd,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,SHU,4300000,1,28,0.933333333333333,2.17054263565891E-07,6.51162790697674E-06,0,1452397,0,14,0,0,0,0,0,6.5,6648,-2,0,28,2,0.2,0,0.7,0,0,1,0,0,5.4,1447606,0,-1,0,0,896,4072,0,0,67,Arsenal,Wolverhampton,Brighton,Tottenham,Crystal Palace,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,36
Nathan,Broadhead,MID,EVE,4500000,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,-1,0,0,0,7,0,0,0,Brighton,Tottenham,Arsenal,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0
Josh,Brownhill,MID,BUR,4900000,1,56,2.2,4.48979591836735E-07,1.14285714285714E-05,0,9428,2,30,0,0,0,0,0,11.4,25,-1,0,56,1,0.3,0,1.5,0,0,8,0,0,0,8191,0,-1,0,0,2230,21,0,0,275,Newcastle,Man Utd,Wolverhampton,West Ham,Fulham,1.7,1.2,1.4,1.4,1.8,1.5,1.1,2.1,77.7
Zak,Brunt,MID,SHU,4500000,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,-1,0,0,0,10,0,0,0,Arsenal,Wolverhampton,Brighton,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0
Joe,Bryan,DEF,FUL,4500000,0,13,0.419354838709677,9.31899641577061E-08,2.88888888888889E-06,0,68864,2,13,0,0,0,0,0,2.9,72,-5,0,13,5,0,0,0,0,0,0,0,1,0.3,16598,0,-1,0,0,464,16,0,0,88,Wolverhampton,Arsenal,Chelsea,Burnley,Southampton,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,17.6
Kean,Bryan,DEF,SHU,3900000,0,19,0.633333333333333,1.62393162393162E-07,4.87179487179487E-06,0,46434,1,15,0,0,0,1,0,4.9,344,-1,0,19,1,-0.1,0,-0.3,0,0,1,0,0,0.4,72678,1,-1,0,0,744,190,0,0,107,Arsenal,Wolverhampton,Brighton,Tottenham,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,25.7
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,1045,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1725,0,-1,0,0,0,21,0,0,0,Fulham,Sheffield United,Burnley,West Brom,Brighton,0,0,0,0,0,0,0,0,0
Oliver,Burke,MID,SHU,4100000,2,41,2,4.8780487804878E-07,1E-05,0,402758,2,17,0,0,0,1,0,10,2698,-4,0,41,4,0.4,0,1.7,0,0,1,0,2,1.8,456349,0,-1,0,0,1111,5498,0,0,99,Arsenal,Wolverhampton,Brighton,Tottenham,Crystal Palace,1.2,1,1.4,1,1.5,1.5,1.1,1.8,59.7
Dan,Burn,DEF,BHA,4200000,0,39,1.3,3.0952380952381E-07,9.28571428571429E-06,0,88370,5,21,0,0,0,0,0,9.3,548,-3,0,39,3,0,0,0.2,0,0,4,0,0,0.6,81848,1,-1,0,0,1514,130,0,0,206,Everton,Chelsea,Sheffield United,Leeds United F.C.,Wolverhampton,0.6,0.7,0.7,0.7,1,1,1.1,1,50.1
Jack,Butland,GLK,CRY,4500000,0,0,0,0,0,0,4722,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5611,0,-1,0,0,0,26,0,0,0,Chelsea,Leicester,Man City,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0
David,Button,GLK,WBA,3900000,0,2,0.0666666666666667,1.70940170940171E-08,5.12820512820513E-07,0,304102,0,2,0,4,0,0,0,0.5,981,-1,0,2,1,0,0,0,0,0,0,0,0,3.7,248964,0,-1,0,0,90,2012,0,0,18,Southampton,Leicester,Aston Villa,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,2.3
Oskar,Buur,DEF,WOL,3900000,0,1,1,2.56410256410256E-07,2.56410256410256E-07,0,309311,0,0,0,0,0,0,0,0.3,476,-1,0,1,1,0,0,0,0,0,0,0,0,1.5,256762,0,-1,0,0,22,0,0,0,2,Fulham,Sheffield United,Burnley,West Brom,Brighton,0,0,0,0,0,0,0,0,0.1
Willy,Caballero,GLK,CHE,4600000,0,1,0.0333333333333333,7.2463768115942E-09,2.17391304347826E-07,0,22038,0,3,0,0,0,0,0,0.2,33,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,5848,0,-1,0,0,90,6,0,0,7,Crystal Palace,Brighton,West Ham,Fulham,Man City,0,0,0,0,0,0,0,0,0.4
Gary,Cahill,DEF,CRY,4500000,0,39,2.4,5.33333333333333E-07,8.66666666666667E-06,0,24958,3,32,0,0,0,1,0,8.7,293,0,0,39,0,0.2,0,1,4,0,3,0,0,0.2,29242,0,-1,0,1,1440,304,0,0,248,Chelsea,Leicester,Man City,Sheffield United,Aston Villa,2.2,0,1.9,2.9,1.7,2.4,2.4,2.7,43.8
Moises,Caicedo,MID,BHA,5000000,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,-1,0,0,0,8,0,0,0,Everton,Chelsea,Sheffield United,Leeds United F.C.,Wolverhampton,0,0,0,0,0,0,0,0,0
Jake,Cain,MID,LIV,4500000,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,-1,0,0,0,7,0,0,0,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,Southampton,0,0,0,0,0,0,0,0,0
Tom,Cairney,MID,FUL,5200000,0,27,0.870967741935484,1.67493796526055E-07,5.19230769230769E-06,0,27887,2,15,0,0,0,1,0,5.2,14,-3,0,27,3,0,0,0,2,0,1,0,1,0.1,11458,0,-1,0,0,758,8,0,0,160,Wolverhampton,Arsenal,Chelsea,Burnley,Southampton,0,0,0,0,0,0.4,0.4,0.4,57.3
,Callum Robinson,FWD,WBA,5200000,1,64,2.8,5.38461538461538E-07,1.23076923076923E-05,0,240101,0,34,0,0,0,4,0,12.3,1431,-3,0,64,3,1.2,0,6,6,0,2,0,3,0.7,263137,0,-1,0,2,1276,1810,0,0,236,Southampton,Leicester,Aston Villa,Wolverhampton,Arsenal,2.9,2.7,2.3,2.5,2.6,2.3,2.3,2.3,68.9
Dominic,Calvert-Lewin,FWD,EVE,7600000,0,138,5.3,6.97368421052632E-07,1.81578947368421E-05,0,6688209,3,31,0,0,0,14,0,18.2,53504,6,0,138,-6,0.1,0,1,16,0,7,0,6,35.3,8265599,0,-1,0,3,2241,10127,0,0,447,Brighton,Tottenham,Arsenal,Aston Villa,West Ham,7.1,5.6,7,5,6.1,6.9,5.8,5.8,198.5
Leonardo,Campana,FWD,WOL,4800000,0,0,0,0,0,0,41627,0,0,0,0,0,0,0,0,152,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,28398,0,-1,0,0,0,88,0,0,0,Fulham,Sheffield United,Burnley,West Brom,Brighton,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,6000000,1,123,5.1,8.5E-07,2.05E-05,0,1591963,4,13,0,0,0,1,0,20.5,32857,5,0,123,-5,0.7,0,4.3,16,0,13,0,3,18.1,2889458,0,-1,0,2,2036,5744,0,0,534,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,Newcastle,5.9,7,0,5.9,6.1,5.7,6.2,5.1,146.8
Elia,Caprile,GLK,LEE,4000000,0,0,0,0,0,0,24520,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0.2,35001,0,-1,0,0,0,14,0,0,0,Man City,Liverpool,Man Utd,Brighton,Tottenham,0,0,0,0,0,0,0,0,0
,Carlos Vinicius,FWD,TOT,6900000,0,13,1.4,2.02898550724638E-07,1.88405797101449E-06,0,24564,2,2,0,0,0,1,0,1.9,218,-1,0,13,1,0.2,0,1.5,0,0,1,0,0,0.1,26486,0,-1,0,0,305,414,0,0,38,Man Utd,Everton,Southampton,Sheffield United,Leeds United F.C.,0.7,1.9,0,1.2,0.7,0.8,0.7,0.9,22
Andy,Carroll,FWD,NEW,5100000,0,28,0.933333333333333,1.83006535947712E-07,5.49019607843137E-06,0,99611,1,8,0,0,0,1,0,5.5,250,-4,0,28,4,0,0,0,3,0,1,0,1,0.3,78328,0,-1,0,0,374,118,0,0,73,Burnley,West Ham,Liverpool,Arsenal,Leicester,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,27.6
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,9220,0,0,0,0,0,0,0,0,90,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,16794,0,-1,0,0,0,197,0,0,0,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0
Cameron,Carter-Vickers,DEF,TOT,3900000,0,0,0,0,0,0,34304,0,0,0,0,0,0,0,0,33,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,18844,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Southampton,Sheffield United,Leeds United F.C.,0,0,0,0,0,0,0,0,0
Oliver,Casey,DEF,LEE,3800000,0,0,0,0,0,0,119122,0,0,0,0,0,0,0,0,645,-2,0,0,2,0,0,0,0,0,0,0,0,1,119855,0,-1,0,0,0,822,0,0,0,Man City,Liverpool,Man Utd,Brighton,Tottenham,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5000000,1,88,3.7,7.4E-07,1.76E-05,0,195052,6,29,0,0,0,0,0,17.6,513,0,0,88,0,0.2,0,1,8,0,11,0,2,0.8,213870,0,-1,0,1,2092,737,0,0,442,Liverpool,Man City,West Brom,Everton,Man Utd,5.3,4.8,4.2,4,4.2,3.8,3.8,3.7,87.6
,Casilla,GLK,LEE,4200000,0,2,0.0666666666666667,1.58730158730159E-08,4.76190476190476E-07,0,139822,0,1,0,1,0,0,0,0.5,175,-3,0,2,3,0,0,0,0,0,0,0,0,0.8,31762,0,-1,0,0,90,54,0,0,12,Man City,Liverpool,Man Utd,Brighton,Tottenham,0,0,0,0,0,0,0,0,0.8
Timothy,Castagne,DEF,LEI,5700000,1,69,3.5,6.14035087719298E-07,1.21052631578947E-05,0,1829509,1,24,0,0,0,1,0,12.1,936,2,0,69,-2,0.5,0,2.7,4,0,5,0,3,4.1,1753343,0,-1,0,2,1715,5474,0,0,347,West Ham,West Brom,Crystal Palace,Southampton,Newcastle,4.4,3.7,3.7,3.3,3.3,4.4,3.6,3.1,72.4
,Cavaleiro,MID,FUL,5300000,1,72,2.4,4.52830188679245E-07,1.35849056603774E-05,0,41984,2,33,0,0,0,3,0,13.6,345,-2,0,72,2,0.3,1,1.5,4,0,6,0,0,0.1,40189,0,-1,0,1,1945,103,0,0,205,Wolverhampton,Arsenal,Chelsea,Burnley,Southampton,1.7,1.8,0,1.7,2,1.7,1.5,1.8,121.6
Edinson,Cavani,FWD,MUN,7800000,11,72,3.6,4.61538461538462E-07,9.23076923076923E-06,0,1005880,3,11,0,0,0,7,0,9.2,1658,-2,0,72,2,0.5,0,4,9,0,4,0,3,1.8,1101878,0,-1,0,1,1090,10035,0,0,268,Tottenham,Burnley,Leeds United F.C.,Liverpool,Aston Villa,3.6,3.6,3.5,3.3,3.5,3.2,3.4,3.3,87.8
,Ceballos,MID,ARS,4700000,7,48,2.3,4.8936170212766E-07,1.02127659574468E-05,0,245020,3,14,0,0,0,0,0,10.2,111,-3,0,48,3,0.4,0,2,4,0,5,0,3,0.7,141791,0,-1,0,0,1264,242,0,0,261,Sheffield United,Fulham,Everton,Newcastle,West Brom,2.4,1.5,1.4,1.7,1.8,1.6,1.4,1.5,66.3
,Cedric,DEF,ARS,4600000,0,28,0.933333333333333,2.02898550724638E-07,6.08695652173913E-06,0,54724,1,11,0,0,0,0,0,6.1,606,-4,0,28,4,0.1,0,0.5,3,0,2,0,1,0.4,39784,0,-1,0,0,744,611,0,0,125,Sheffield United,Fulham,Everton,Newcastle,West Brom,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,29.2
,Chamberlain,MID,LIV,6300000,0,12,0.4,6.34920634920635E-08,1.9047619047619E-06,0,7317,0,5,0,0,0,0,0,1.9,31,-2,0,12,2,0,0,0.3,0,0,0,0,1,0,5356,0,-1,0,0,221,18,0,0,31,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.2
Calum,Chambers,DEF,ARS,4500000,6,14,0.466666666666667,1.03703703703704E-07,3.11111111111111E-06,0,4973,0,7,0,0,0,0,0,3.1,222,0,0,14,0,0.7,0,3,1,0,1,0,1,0.1,11089,0,-1,0,0,360,1300,0,0,68,Sheffield United,Fulham,Everton,Newcastle,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,16.9
Kgaogelo,Chauke,MID,SOU,4400000,0,0,0,0,0,0,652,0,0,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,961,0,-1,0,0,0,24,0,0,0,West Brom,Tottenham,Leicester,Liverpool,Fulham,0,0,0,0,0,0,0,0,0
Benjamin,Chilwell,DEF,CHE,5800000,2,106,4.8,8.27586206896552E-07,1.82758620689655E-05,0,3145145,3,19,0,0,0,2,0,18.3,5262,3,0,106,-3,0.2,0,1,7,0,10,0,4,12.7,3798801,0,-1,0,1,1846,12475,0,0,433,Crystal Palace,Brighton,West Ham,Fulham,Man City,5.3,5.7,6.1,6.1,6.3,6.1,5.2,6.4,113.7
Tahith,Chong,MID,MUN,4400000,0,0,0,0,0,0,1486,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,799,0,-1,0,0,0,0,0,0,0,Tottenham,Burnley,Leeds United F.C.,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0
Hamza,Choudhury,MID,LEI,4600000,0,13,0.433333333333333,9.42028985507246E-08,2.82608695652174E-06,0,7252,1,2,0,0,0,0,0,2.8,19,-4,0,13,4,0,0,0,0,0,2,0,0,0.1,3374,0,-1,0,0,301,27,0,0,56,West Ham,West Brom,Crystal Palace,Southampton,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.5
Andreas,Christensen,DEF,CHE,4700000,0,40,1.33333333333333,2.83687943262411E-07,8.51063829787234E-06,0,63401,1,16,0,0,0,0,0,8.5,9203,-3,0,40,3,-0.1,0,-0.5,6,0,5,0,0,1.4,139695,0,-1,0,1,1056,367,0,1,246,Crystal Palace,Brighton,West Ham,Fulham,Man City,0,0.8,0.9,0.9,1.1,0.9,0.7,0.9,32.5
Cyrus,Christie,DEF,FUL,4200000,0,0,0,0,0,0,10240,0,0,0,0,0,0,0,0,2,-3,0,0,3,0,0,0,0,0,0,0,0,0,745,0,-1,0,0,0,0,0,0,0,Wolverhampton,Arsenal,Chelsea,Burnley,Southampton,0,0,0,0,0,0,0,0,0
Carney,Chukwuemeka,MID,AVL,4500000,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,-1,0,0,0,6,0,0,0,Liverpool,Man City,West Brom,Everton,Man Utd,0,0,0,0,0,0,0,0,0
Ciaran,Clark,DEF,NEW,4500000,2,42,2.2,4.88888888888889E-07,9.33333333333333E-06,0,58170,3,30,0,0,0,1,0,9.3,184,0,0,42,0,0.2,0,1,2,0,3,0,0,0.2,64245,1,-1,0,0,1654,178,0,0,257,Burnley,West Ham,Liverpool,Arsenal,Leicester,1.4,2.4,2.5,2,1.7,2.5,2,2.1,50
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,339,0,-1,0,0,0,0,0,0,0,Everton,Chelsea,Sheffield United,Leeds United F.C.,Wolverhampton,0,0,0,0,0,0,0,0,0
Leighton,Clarkson,MID,LIV,4500000,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,-1,0,0,0,2,0,0,0,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,Southampton,0,0,0,0,0,0,0,0,0
Nathaniel,Clyne,DEF,CRY,4500000,0,28,0.933333333333333,2.07407407407407E-07,6.22222222222222E-06,0,57054,2,22,0,0,0,0,0,6.2,104,0,0,28,0,0,0,0,0,0,2,0,1,0.1,59959,0,-1,0,0,1145,3,0,0,172,Chelsea,Leicester,Man City,Sheffield United,Aston Villa,0,0,0,0.7,0.5,0.5,0.5,0.6,27.2
Conor,Coady,DEF,WOL,4800000,6,92,3.1,6.45833333333333E-07,1.91666666666667E-05,0,772290,4,40,0,0,0,1,0,19.2,1523,-2,0,92,2,0.6,0,3,6,0,9,0,0,6.5,621150,0,-1,0,0,2673,22662,0,0,494,Fulham,Sheffield United,Burnley,West Brom,Brighton,3.4,3.4,2.9,3.2,3.1,2.6,2.8,3.6,69
Seamus,Coleman,DEF,EVE,4800000,0,43,1.48275862068966,3.08908045977012E-07,8.95833333333333E-06,0,267155,0,15,0,0,0,0,0,9,596,-2,0,43,2,1.1,0,5.5,3,0,3,0,2,0.8,240388,0,-1,0,1,973,1707,0,0,215,Brighton,Tottenham,Arsenal,Aston Villa,West Ham,1,0.7,1.3,0.9,1.3,0.9,1.2,1.4,44.5
Aaron,Connolly,FWD,BHA,5200000,0,36,1.2,2.30769230769231E-07,6.92307692307692E-06,0,110821,0,15,0,0,0,2,0,6.9,140,-3,0,36,3,0,0,0,2,0,1,0,1,0.3,84010,0,-1,0,0,715,9,0,0,87,Everton,Chelsea,Sheffield United,Leeds United F.C.,Wolverhampton,0,0,0.8,0.6,0.6,0.6,0.6,0.7,45
Liam,Cooper,DEF,LEE,4300000,-2,52,2.3,5.34883720930233E-07,1.2093023255814E-05,0,102023,3,40,0,0,0,1,0,12.1,678,-2,0,52,2,0,0,0,2,0,5,0,0,0.4,70106,0,-1,0,0,2006,25,0,1,419,Man City,Liverpool,Man Utd,Brighton,Tottenham,0,0,0,0,1.8,1.7,1.5,2.1,85.1
Theo,Corbeanu,MID,WOL,4500000,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,-1,0,0,0,6,0,0,0,Fulham,Sheffield United,Burnley,West Brom,Brighton,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,5000000,0,18,0.6,1.2E-07,3.6E-06,0,11724,1,12,0,0,0,0,0,3.6,7,0,0,18,0,0,0,0,0,0,2,0,0,0,11163,0,-1,0,0,735,14,0,0,74,Newcastle,Man Utd,Wolverhampton,West Ham,Fulham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.9
,Costa,MID,LEE,5000000,2,58,1.93333333333333,3.86666666666667E-07,1.16E-05,0,1059883,0,22,0,0,0,3,0,11.6,500,-5,0,58,5,0.1,0,0.7,2,0,2,0,4,2.2,1061817,1,-1,0,1,1013,221,0,0,147,Man City,Liverpool,Man Utd,Brighton,Tottenham,1,1,1,1.3,1,1.6,1.1,1.4,60
Vladimir,Coufal,DEF,WHU,4600000,4,99,3.7,8.04347826086957E-07,2.15217391304348E-05,0,623214,3,35,0,0,0,0,0,21.5,2430,1,0,99,-1,0.5,0,2.5,9,0,8,0,6,5.5,1040789,0,-1,0,0,2424,17372,0,0,499,Leicester,Newcastle,Chelsea,Burnley,Everton,3.6,3.4,4,3.3,3.2,3.7,4.2,4,118.2
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,-1,0,0,0,16,0,0,0,Leicester,Newcastle,Chelsea,Burnley,Everton,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5900000,0,136,4.4,7.45762711864407E-07,2.30508474576271E-05,0,1351321,3,37,0,0,0,0,0,23.1,68969,9,0,136,-9,0.1,0,0.8,20,0,10,0,10,27.6,3337636,0,-1,0,3,2752,9285,0,0,634,Leicester,Newcastle,Chelsea,Burnley,Everton,0,4.4,5.1,4.3,4.2,4.8,5.3,5.1,134.5
Charlie,Cresswell,DEF,LEE,4000000,0,0,0,0,0,0,6728,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0.1,11000,0,-1,0,0,0,125,0,0,0,Man City,Liverpool,Man Utd,Brighton,Tottenham,0,0,0,0,0,0,0,0,0
Luke,Cundle,MID,WOL,4500000,0,0,0,0,0,0,1276,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,0,-1,0,0,0,13,0,0,0,Fulham,Sheffield United,Burnley,West Brom,Brighton,0,0,0,0,0,0,0,0,0
Patrick,Cutrone,FWD,WOL,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,3424,0,0,0,0,0,0,0,0.3,0,-1,0,2,1,0,0,0,0,0,0,0,0,0,3443,0,-1,0,0,23,0,0,0,5,Fulham,Sheffield United,Burnley,West Brom,Brighton,0,0,0,0,0,0,0,0,0.2
Vontae,Daley-Campbell,DEF,LEI,4000000,0,0,0,0,0,0,674,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,911,0,-1,0,0,0,19,0,0,0,West Ham,West Brom,Crystal Palace,Southampton,Newcastle,0,0,0,0,0,0,0,0,0
Stuart,Dallas,DEF,LEE,5100000,17,141,4.5,8.82352941176471E-07,2.76470588235294E-05,0,1519634,5,48,0,0,0,7,0,27.6,7316,6,0,141,-6,1.4,0,7,14,0,9,0,3,23.7,3039173,0,-1,0,4,2780,63145,0,0,600,Man City,Liverpool,Man Utd,Brighton,Tottenham,6,5.6,5.7,5.2,4.9,4.7,4.5,5.7,142.8
,Dalot,DEF,MUN,4800000,0,0,0,0,0,0,3640,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,463,0,-1,0,0,0,0,0,0,0,Tottenham,Burnley,Leeds United F.C.,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4200000,0,33,1.1,2.61904761904762E-07,7.85714285714286E-06,0,132386,1,17,0,0,0,1,0,7.9,127,-3,0,33,3,0,0,0,1,0,2,0,0,0.5,103355,0,-1,0,0,1080,30,0,0,193,Chelsea,Leicester,Man City,Sheffield United,Aston Villa,0.6,0,0.6,0.9,0.6,0.7,0.7,0.8,34.8
