FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Gary,Cahill,DEF,CHE,6200000,0,61,1.79411764705882,2.89373814041746E-07,9.83870967741936E-06,0,609000,1,24,0,0,0,0,0,9.8,427,-3,0,61,3,0.2,0,1,2,0,7,0,0,3,86922,0,0,0,0,1812,744,0,1,381,Swansea,Liverpool,Huddersfield,Newcastle,,1,3.3,0.9,58.6
Dominic,Calvert-Lewin,FWD,EVE,5000000,1,88,2.8,5.6E-07,1.76E-05,0,1162954,4,28,0,0,0,4,0,17.6,17391,0,0,88,0,0.4,0,1.8,3,0,6,0,8,4.2,1296739,0,0,0,1,1871,1741,0,0,255,Huddersfield,Southampton,West Ham,,,0,0,0,130.2
Rafael,Camacho,MID,LIV,4500000,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,16,0,0,0,Stoke,Chelsea,Brighton,,,0,0,0,0
Geoff,Cameron,DEF,STK,4300000,0,33,1.6,3.72093023255814E-07,7.67441860465116E-06,0,43264,2,30,0,0,0,0,0,7.7,264,-2,0,33,2,0.1,0,0.3,0,0,2,0,0,0.3,31610,0,0,0,0,1522,9,0,0,220,Liverpool,Crystal Palace,Swansea,,,0.9,1.9,0.9,39
Tyrese,Campbell,FWD,STK,4500000,1,3,0.0857142857142857,1.9047619047619E-08,6.66666666666667E-07,0,16831,0,1,0,0,0,0,0,0.7,1814,0,0,3,0,0.1,0,0.5,0,0,0,0,0,0.5,39823,0,0,0,0,62,1835,0,0,6,Liverpool,Crystal Palace,Swansea,,,0,0,0,4.1
Emre,Can,MID,LIV,4900000,0,92,3.5,7.14285714285714E-07,1.87755102040816E-05,0,727081,8,29,0,0,0,3,0,18.8,7073,-1,0,92,1,0,0,0,10,0,8,0,6,4.2,550069,0,0,0,2,2089,26,0,0,499,Stoke,Chelsea,Brighton,,,0,0,0,120.6
Etienne,Capoue,MID,WAT,4800000,3,44,1.25714285714286,2.61904761904762E-07,9.16666666666667E-06,0,300129,3,26,0,0,0,1,0,9.2,347,-7,0,44,7,0.5,0,2.3,0,0,4,0,1,1.4,42571,0,0,0,0,1357,87,0,0,215,Tottenham,Newcastle,Man Utd,,,0.6,0.8,0.6,52.4
Michael,Carrick,MID,MUN,4200000,0,1,0.0294117647058824,7.00280112044818E-09,2.38095238095238E-07,0,117788,0,0,0,0,0,0,0,0.2,395,-3,0,1,3,0,0,0,0,0,0,0,0,0.8,89920,0,0,0,0,24,369,0,0,0,Arsenal,Brighton,West Ham,Watford,,0,0,0,5.1
Andre,Carrillo,MID,WAT,5400000,0,63,2.3,4.25925925925926E-07,1.16666666666667E-05,0,11823,2,31,0,0,0,1,0,11.7,87,-1,0,63,1,0.1,0,0.3,4,0,4,0,3,0,13237,0,0,0,0,1522,9,0,0,270,Tottenham,Newcastle,Man Utd,,,1.2,2.1,1.2,85.8
Guido,Carrillo,FWD,SOU,6000000,0,15,0.441176470588235,7.35294117647059E-08,2.5E-06,0,13518,0,8,0,0,0,0,0,2.5,207,-5,0,15,5,0.1,0,0.3,0,0,1,0,1,0,15604,0,0,0,0,449,24,0,0,40,Bournemouth,Everton,Swansea,Man City,,0.2,0.4,0.2,29.4
Andy,Carroll,FWD,WHU,5700000,1,34,2.4,4.21052631578947E-07,5.96491228070175E-06,0,104419,5,13,0,0,0,3,0,6,757,-3,0,34,3,0.4,0,2.3,6,0,3,0,1,0.2,107034,0,0,0,1,703,672,0,1,101,Man City,Leicester,Man Utd,Everton,,2.1,4.1,2.6,56.4
Tom,Carroll,MID,SWA,4300000,2,79,2.4,5.58139534883721E-07,1.83720930232558E-05,0,668894,3,36,0,0,0,0,0,18.4,6186,-2,0,79,2,0.8,0,3.3,6,0,7,0,4,4.4,601968,0,0,0,0,2347,15280,0,0,391,Chelsea,Bournemouth,Southampton,Stoke,,1.9,3.8,2.1,120.4
Cameron,Carter-Vickers,DEF,TOT,4500000,0,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,1,0,0,0,Watford,West Brom,Newcastle,Leicester,,0,0,0,0
Craig,Cathcart,DEF,WAT,4400000,5,9,0.257142857142857,5.84415584415584E-08,2.04545454545455E-06,0,1217,1,2,0,0,0,0,0,2,24,-1,0,9,1,0.5,0,2,0,0,1,0,0,0,518,0,0,0,0,225,59,0,0,46,Tottenham,Newcastle,Man Utd,,,0.1,0.1,0.1,6.3
Diego,Cavalieri,GLK,CRY,4000000,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,0,0,0,0,49,0,0,0,Leicester,Stoke,West Brom,,,0,0,0,0
Santiago,Cazorla,MID,ARS,6900000,0,0,0,0,0,0,2613,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1116,0,0,0,0,0,28,0,0,0,Man Utd,Burnley,Leicester,Huddersfield,,0,0,0,0
Petr,Cech,GLK,ARS,5300000,0,115,3.6,6.79245283018868E-07,2.16981132075472E-05,0,287746,1,45,0,81,0,0,0,21.7,10020,-2,0,115,2,0.2,0,0.8,7,0,10,0,0,4.5,178654,0,0,1,1,2859,482,0,0,576,Man Utd,Burnley,Leicester,Huddersfield,,2.4,6.6,2.6,65.4
,Cedric,DEF,SOU,4700000,0,72,2.6,5.53191489361702E-07,1.53191489361702E-05,0,721689,1,41,0,0,0,0,0,15.3,2756,-3,0,72,3,0.9,0,4.3,2,0,6,0,2,3.7,302725,0,0,0,1,2434,19804,0,0,421,Bournemouth,Everton,Swansea,Man City,,2.1,3.6,2.1,99
Nacer,Chadli,MID,WBA,5600000,0,13,0.371428571428571,6.63265306122449E-08,2.32142857142857E-06,0,39669,1,2,0,0,0,1,0,2.3,17,-4,0,13,4,0,0,0,3,0,1,0,0,0.2,9758,0,0,0,1,174,10,0,0,30,Newcastle,Tottenham,Crystal Palace,,,0,0.2,0.2,10.1
Nathaniel,Chalobah,MID,WAT,4200000,0,12,2.4,5.71428571428571E-07,2.85714285714286E-06,0,206869,1,7,0,0,0,0,0,2.9,283,-3,0,12,3,0,0,0,0,0,3,0,0,0.8,130335,0,0,0,0,429,100,0,0,37,Tottenham,Newcastle,Man Utd,,,0,0,0,19.6
Trevoh,Chalobah,DEF,CHE,4000000,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,0,0,0,0,0,104,0,0,0,Swansea,Liverpool,Huddersfield,Newcastle,,0,0,0,0
,Chamberlain,MID,LIV,5600000,4,94,2.7,4.82142857142857E-07,1.67857142857143E-05,0,466168,3,28,0,0,0,3,0,16.8,30031,-4,0,94,4,0.5,0,2.8,5,0,5,0,7,2.6,405717,0,0,0,0,1718,2510,0,0,423,Stoke,Chelsea,Brighton,,,0,0,0,166.5
Calum,Chambers,DEF,ARS,4700000,1,16,0.470588235294118,1.00125156445557E-07,3.40425531914894E-06,0,27977,1,12,0,0,0,0,0,3.4,922,-3,0,16,3,0.5,0,2.3,0,0,1,0,0,0.3,16979,0,0,0,0,698,398,0,0,120,Man Utd,Burnley,Leicester,Huddersfield,,0.2,0.4,0.2,34.5
,Chicharito,FWD,WHU,6700000,1,92,3.4,5.07462686567164E-07,1.37313432835821E-05,0,1944315,3,36,0,0,0,8,0,13.7,5842,-3,0,92,3,0.3,0,2.3,14,0,6,0,2,7.4,1267548,0,0,0,2,1513,1422,0,0,307,Man City,Leicester,Man Utd,Everton,,3.5,6.9,4.3,114.7
Benjamin,Chilwell,DEF,LEI,4400000,0,65,2.8,6.36363636363636E-07,1.47727272727273E-05,0,119005,1,25,0,0,0,0,0,14.8,6792,-1,0,65,1,1.1,0,5,4,0,6,0,2,4.6,354941,0,0,0,1,1758,34110,0,1,353,Crystal Palace,West Ham,Arsenal,Tottenham,,3.5,6.7,2.4,74.3
Hamza,Choudhury,MID,LEI,4400000,0,5,0.147058823529412,3.34224598930481E-08,1.13636363636364E-06,0,423,0,3,0,0,0,0,0,1.1,17,-1,0,5,1,0.2,0,1,0,0,0,0,0,0,625,0,0,0,0,146,18,0,0,22,Crystal Palace,West Ham,Arsenal,Tottenham,,0.1,0.2,0.1,3.6
Eric Maxim,Choupo-Moting,MID,STK,5300000,0,107,3.6,6.79245283018868E-07,2.0188679245283E-05,0,800036,3,45,0,0,0,5,0,20.2,3622,-2,0,107,2,0,0,0,9,0,5,0,5,2,847057,0,0,0,2,2241,29,0,0,341,Liverpool,Crystal Palace,Swansea,,,0,0,0,168.1
Andreas,Christensen,DEF,CHE,5300000,0,76,3,5.66037735849057E-07,1.43396226415094E-05,0,503022,0,19,0,0,0,0,0,14.3,7535,-2,0,76,2,0.1,0,0.5,4,0,8,0,0,2.3,585462,0,0,0,0,1887,2404,0,0,440,Swansea,Liverpool,Huddersfield,Newcastle,,2.4,7,2.2,55.2
Ciaran,Clark,DEF,NEW,4300000,0,64,3.2,7.44186046511628E-07,1.48837209302326E-05,0,275953,3,30,0,0,0,2,0,14.9,2250,-2,0,64,2,0,0,0,6,0,4,0,1,1.6,294995,0,0,0,1,1745,693,0,0,317,West Brom,Watford,Tottenham,Chelsea,,3.5,5.9,3.7,67.5
Jordy,Clasie,MID,SOU,4400000,0,0,0,0,0,0,18845,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4030,0,0,0,0,0,2,0,0,0,Bournemouth,Everton,Swansea,Man City,,0,0,0,0
Tom,Cleverley,MID,WAT,5000000,0,58,2.5,5E-07,1.16E-05,0,102883,1,33,0,0,0,1,0,11.6,95,0,0,58,0,0,1,0,3,0,6,0,2,0.4,102454,0,0,0,1,1900,2,0,1,300,Tottenham,Newcastle,Man Utd,,,0,0,0,92.1
Sam,Clucas,MID,SWA,4700000,1,70,2.7,5.74468085106383E-07,1.48936170212766E-05,0,49937,2,28,0,0,0,3,0,14.9,1278,-3,0,70,3,0.4,0,1.8,4,0,5,0,1,0.4,68447,0,0,0,1,1837,345,0,0,282,Chelsea,Bournemouth,Southampton,Stoke,,2.3,4.6,2.6,69
Nathaniel,Clyne,DEF,LIV,5300000,0,6,0.171428571428571,3.23450134770889E-08,1.13207547169811E-06,0,28517,0,0,0,0,0,0,0,1.1,84,-2,0,6,2,0.3,0,1.5,0,0,1,0,0,0.2,2276,0,0,0,0,90,161,0,0,19,Stoke,Chelsea,Brighton,,,0.1,0.1,0.1,1.9
Jack,Colback,MID,NEW,4200000,0,0,0,0,0,0,117948,0,0,0,0,0,0,0,0,332,-3,0,0,3,0,0,0,0,0,0,0,0,0.7,113567,0,0,0,0,0,15,0,0,0,West Brom,Watford,Tottenham,Chelsea,,0,0,0,0
Joel,Coleman,GLK,HUD,3900000,0,0,0,0,0,0,102085,0,0,0,0,0,0,0,0,2987,-1,0,0,1,0,0,0,0,0,0,0,0,3.9,212746,0,0,0,0,0,3451,0,0,0,Everton,Man City,Chelsea,Arsenal,,0,0,0,0
Seamus,Coleman,DEF,EVE,6400000,6,30,0.857142857142857,1.33928571428571E-07,4.6875E-06,0,29880,0,8,0,0,0,0,0,4.7,1778,-1,0,30,1,0.6,0,3.8,0,0,3,0,1,0.5,35622,0,0,0,0,765,1141,0,0,147,Huddersfield,Southampton,West Ham,,,0.4,0.5,0.4,26.3
James,Collins,DEF,WHU,4300000,0,35,1.02941176470588,2.39398084815321E-07,8.13953488372093E-06,0,35170,3,19,0,0,0,1,0,8.1,651,-2,0,35,2,0,0,0,3,0,3,0,0,0.2,31655,0,0,0,0,1047,5,0,0,198,Man City,Leicester,Man Utd,Everton,,0.5,1.1,0.5,44.4
Francis,Coquelin,MID,ARS,4300000,0,7,1,2.32558139534884E-07,1.62790697674419E-06,0,41428,0,6,0,0,0,0,0,1.6,37,-2,0,7,2,0,0,0,0,0,0,0,0,0.5,15799,0,0,0,0,164,2,0,0,35,Man Utd,Burnley,Leicester,Huddersfield,,0,0,0,4.8
Jack,Cork,MID,BUR,4500000,2,93,2.7,6E-07,2.06666666666667E-05,0,392697,7,32,0,0,0,2,0,20.7,10492,0,0,93,0,0.8,0,3.4,6,0,11,0,1,3.9,543909,0,0,0,1,3150,8642,0,0,494,Brighton,Arsenal,Bournemouth,,,2.4,1.7,2.5,110.6
,Costa,FWD,CHE,9500000,0,0,0,0,0,0,66544,0,0,0,0,0,0,0,0,8,-5,0,0,5,0,0,0,0,0,0,0,0,0.4,2455,0,0,0,0,0,3,0,0,0,Swansea,Liverpool,Huddersfield,Newcastle,,0,0,0,0
Thibaut,Courtois,GLK,CHE,5300000,0,119,3.7,6.9811320754717E-07,2.24528301886792E-05,0,887549,1,31,0,65,0,0,0,22.5,4455,-2,0,119,2,0.3,0,1.5,2,0,13,0,0,10.3,512012,0,0,0,0,2880,6072,0,0,562,Swansea,Liverpool,Huddersfield,Newcastle,,3.4,9.3,3,47.7
Philippe,Coutinho,MID,LIV,9100000,0,103,7.4,8.13186813186813E-07,1.13186813186813E-05,0,1730517,0,14,0,0,0,7,0,11.3,291,1,0,103,-1,0,0,0,15,0,5,0,7,3,1531119,0,0,0,4,1109,2,0,0,381,Stoke,Chelsea,Brighton,,,0,0,0,169.4
Martin,Cranie,DEF,HUD,4000000,0,2,0.7,1.75E-07,5E-07,0,25284,0,7,0,0,0,0,0,0.5,90,0,0,2,0,0,0,0,0,0,0,0,0,0.2,24164,0,0,0,0,179,6,0,0,35,Everton,Man City,Chelsea,Arsenal,,0,0,0,4.7
Aaron,Cresswell,DEF,WHU,4900000,0,99,3.1,6.3265306122449E-07,2.02040816326531E-05,0,314308,6,55,0,0,0,0,0,20.2,5879,-1,0,99,1,0.6,0,3,10,0,8,0,7,2.2,435092,0,0,0,0,2712,5150,0,0,535,Man City,Leicester,Man Utd,Everton,,3,5.6,3.2,131.7
Peter,Crouch,FWD,STK,4800000,2,65,2.3,4.79166666666667E-07,1.35416666666667E-05,0,394225,2,26,0,0,0,4,0,13.5,3429,-2,0,65,2,0.5,0,2.5,6,0,0,0,2,2.3,373708,0,0,0,0,1331,4119,0,0,195,Liverpool,Crystal Palace,Swansea,,,1.3,2.2,1.6,90.5
Josh,Cullen,MID,WHU,4500000,0,2,0.0588235294117647,1.30718954248366E-08,4.44444444444444E-07,0,481,0,0,0,0,0,0,0,0.4,8,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,785,0,0,0,0,6,11,0,0,7,Man City,Leicester,Man Utd,Everton,,0,0,0,0.8
James,Daly,FWD,CRY,4500000,0,0,0,0,0,0,1613,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,3817,0,0,0,0,0,702,0,0,0,Leicester,Stoke,West Brom,,,0,0,0,0
Charlie,Daniels,DEF,BOU,4700000,0,82,2.6,5.53191489361702E-07,1.74468085106383E-05,0,1159160,0,47,0,0,0,1,0,17.4,8773,-3,0,82,3,0.2,0,1,4,0,5,0,2,6.9,589989,0,0,0,0,2731,1443,0,0,529,Southampton,Swansea,Burnley,,,2.4,2.6,2.1,113.7
,Danilo,DEF,MCI,5000000,9,82,2.41176470588235,4.82352941176471E-07,1.64E-05,0,440037,2,10,0,0,0,2,0,16.4,2196,-5,0,82,5,0.5,0,2.5,5,0,8,0,2,2.6,331729,0,0,0,2,1131,9642,0,0,333,West Ham,Huddersfield,Brighton,Southampton,,2.2,5.1,2.2,58.9
Scott,Dann,DEF,CRY,4600000,0,32,1.9,4.1304347826087E-07,6.95652173913044E-06,0,88041,4,26,0,0,0,1,0,7,70,-4,0,32,4,0,0,0,0,0,1,0,0,0.3,39484,0,0,0,0,1434,16,0,0,211,Leicester,Stoke,West Brom,,,0,0,0,67
Karl,Darlow,GLK,NEW,4300000,0,33,0.970588235294118,2.25718194254446E-07,7.67441860465116E-06,0,31778,0,15,0,35,0,0,0,7.7,325,-2,0,33,2,0,0,0,2,0,2,0,0,0.2,25507,1,0,0,1,900,158,0,0,172,West Brom,Watford,Tottenham,Chelsea,,0.5,1,0.6,25.9
Matteo,Darmian,DEF,MUN,4900000,0,16,0.470588235294118,9.60384153661465E-08,3.26530612244898E-06,0,33669,0,2,0,0,0,0,0,3.3,45,-6,0,16,6,0.3,0,1.5,0,0,2,0,0,0.2,7422,0,0,0,0,286,93,0,0,75,Arsenal,Brighton,West Ham,Watford,,0.2,0.4,0.2,8.2
,David Luiz,DEF,CHE,5700000,0,32,0.941176470588235,1.65118679050568E-07,5.6140350877193E-06,0,1195140,3,13,0,0,0,1,0,5.6,451,-3,0,32,3,0,0,0,0,0,3,0,2,8.1,326809,0,0,0,0,838,31,0,1,186,Swansea,Liverpool,Huddersfield,Newcastle,,0.5,1.1,0.5,29.6
,David Silva,MID,MCI,8300000,10,166,5.9,7.10843373493976E-07,2E-05,0,2462198,5,18,0,0,0,9,0,20.2,14311,3,-1,166,-3,0.8,0,6.3,26,0,13,0,11,13.1,2779792,0,0,0,6,2341,63425,1,0,656,West Ham,Huddersfield,Brighton,Southampton,,6.6,16.1,7,279.7
Ben,Davies,DEF,TOT,5800000,0,131,4.9,8.44827586206897E-07,2.25862068965517E-05,0,1925491,3,20,0,0,0,2,0,22.6,21373,3,0,131,-3,0.3,0,1.5,14,0,10,0,7,21.6,2697364,0,0,0,4,2143,59009,0,0,563,Watford,West Brom,Newcastle,Leicester,,7.1,10.9,5.8,144.4
Tom,Davies,MID,EVE,5100000,1,54,1.8,3.52941176470588E-07,1.05882352941176E-05,0,72493,6,20,0,0,0,1,0,10.6,315,-4,0,54,4,0.3,0,1.3,0,0,6,0,2,0.4,41672,0,0,0,0,1693,72,0,0,183,Huddersfield,Southampton,West Ham,,,0.9,1.4,0.9,55.9
Steven,Davis,MID,SOU,4700000,0,71,2.08823529411765,4.44305381727159E-07,1.51063829787234E-05,0,455641,0,21,0,0,0,3,0,15.1,795,-3,0,71,3,0.1,0,0.3,6,0,4,0,2,1.4,482877,0,0,0,2,1515,157,0,0,337,Bournemouth,Everton,Swansea,Man City,,0,2.9,1,82.5
Craig,Dawson,DEF,WBA,4800000,4,74,3,6.25E-07,1.54166666666667E-05,0,332425,5,37,0,0,0,2,0,15.4,1177,-2,0,74,2,0.7,0,3.3,3,0,6,0,1,1.5,123240,0,0,0,1,2240,551,0,0,392,Newcastle,Tottenham,Crystal Palace,,,2,3.4,3.7,97.6
Kevin,De Bruyne,MID,MCI,10300000,8,198,5.8,5.63106796116505E-07,1.92233009708738E-05,0,2410212,2,21,0,0,0,8,0,19.2,27399,3,0,198,-3,0.4,0,3.8,25,0,17,0,17,22.1,2073753,0,0,0,5,2827,15256,0,0,840,West Ham,Huddersfield,Brighton,Southampton,,6.4,15.7,6.9,350.2
David,De Gea,GLK,MUN,5900000,0,161,4.7,7.96610169491525E-07,2.72881355932203E-05,0,1080235,0,26,0,108,0,0,0,27.3,15636,4,0,161,-4,0.7,0,4.3,10,0,17,0,0,44.7,1441939,0,0,0,0,3060,19270,0,0,706,Arsenal,Brighton,West Ham,Watford,,6.7,10.4,6.9,78.6
Siem,de Jong,MID,NEW,4900000,0,0,0,0,0,0,9757,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,529,0,0,0,0,0,1,0,0,0,West Brom,Watford,Tottenham,Chelsea,,0,0,0,0
Mathieu,Debuchy,DEF,ARS,4500000,0,0,0,0,0,0,1652,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,0,0,0,0,0,3,0,0,0,Man Utd,Burnley,Leicester,Huddersfield,,0,0,0,0
Troy,Deeney,FWD,WAT,6300000,2,71,2.7,4.28571428571429E-07,1.12698412698413E-05,0,125084,1,29,0,0,0,5,0,11.3,10949,-2,0,71,2,0.3,1,2,7,0,6,0,2,0.9,125670,0,0,0,1,1722,308,0,1,239,Tottenham,Newcastle,Man Utd,,,1.8,2.9,1.7,110
Jermain,Defoe,FWD,BOU,7600000,0,55,1.57142857142857,2.06766917293233E-07,7.23684210526316E-06,0,214706,1,21,0,0,0,4,0,7.2,421,-4,0,55,4,0.4,0,2.8,5,0,2,0,1,1.4,54032,0,0,0,1,1025,256,0,0,172,Southampton,Swansea,Burnley,,,1.1,1.2,0.9,81.8
Steven,Defour,MID,BUR,5400000,0,62,2.6,4.81481481481482E-07,1.14814814814815E-05,0,34501,6,17,0,0,0,1,0,11.5,56,-1,0,62,1,0,0,0,0,0,12,0,1,0.3,26913,0,0,0,0,1998,7,0,0,353,Brighton,Arsenal,Bournemouth,,,0,0,0,78.4
Damien,Delaney,DEF,CRY,4200000,0,1,0.0285714285714286,6.80272108843537E-09,2.38095238095238E-07,0,24951,0,5,0,0,0,0,0,0.2,50,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,4728,0,0,0,0,95,29,0,0,19,Leicester,Stoke,West Brom,,,0,0,0,4
Fabian,Delph,MID,MCI,4500000,6,51,1.5,3.33333333333333E-07,1.13333333333333E-05,0,121561,2,16,0,0,0,1,0,11.3,413,0,0,51,0,0.5,0,2.3,0,0,6,0,2,0.4,122093,0,0,0,0,1536,2657,0,0,355,West Ham,Huddersfield,Brighton,Southampton,,0.8,2.1,0.8,62.2
Mousa,Dembele,MID,TOT,4900000,0,49,1.44117647058824,2.94117647058824E-07,1E-05,0,178337,6,22,0,0,0,0,0,10,1037,-1,0,49,1,0.3,0,1.5,3,0,6,0,0,1.7,105511,0,0,0,0,1813,807,0,0,335,Watford,West Brom,Newcastle,Leicester,,0.9,1.7,0.9,65.1
Laurent,Depoitre,FWD,HUD,5000000,0,82,2.8,5.6E-07,1.64E-05,0,667051,1,32,0,0,0,5,0,16.1,5260,-5,1,82,5,0.3,0,1.3,11,0,4,0,2,2.3,771556,0,0,0,1,1643,1787,-1,0,250,Everton,Man City,Chelsea,Arsenal,,3.3,3.4,3.2,84.6
Gerard,Deulofeu,MID,WAT,5500000,0,21,0.6,1.09090909090909E-07,3.81818181818182E-06,0,247886,0,2,0,0,0,1,0,3.8,850,-5,0,21,5,0,0,0,3,0,2,0,1,0.4,267815,0,0,0,1,311,7,0,0,79,Tottenham,Newcastle,Man Utd,,,0,0,0.3,27.4
Fousseni,Diabate,FWD,LEI,4900000,0,12,0.352941176470588,7.20288115246098E-08,2.44897959183673E-06,0,10719,1,6,0,0,0,0,0,2.4,340,-1,0,12,1,0.3,0,1.3,0,0,0,0,0,0.1,14882,0,0,0,0,374,194,0,0,37,Crystal Palace,West Ham,Arsenal,Tottenham,,0.2,0.4,0.2,13.6
Mohamed,Diame,MID,NEW,4600000,2,63,2.3,5E-07,1.3695652173913E-05,0,21726,1,23,0,0,0,2,0,13.7,476,-4,0,63,4,0.5,0,2.5,3,0,5,0,0,0.3,20067,0,0,0,0,1685,953,0,0,282,West Brom,Watford,Tottenham,Chelsea,,2.3,2.5,1.8,67.1
Grady,Diangana,MID,WHU,4500000,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,50,0,0,0,Man City,Leicester,Man Utd,Everton,,0,0,0,0
Brahim,Diaz,MID,MCI,4700000,0,3,0.0882352941176471,1.87734668335419E-08,6.38297872340426E-07,0,4303,0,1,0,0,0,0,0,0.6,14,-3,0,3,3,0,0,0,0,0,0,0,0,0,1706,0,0,0,0,31,15,0,0,9,West Ham,Huddersfield,Brighton,Southampton,,0,0,0,4.5
Eric,Dier,MID,TOT,4700000,0,80,2.5,5.31914893617021E-07,1.70212765957447E-05,0,295231,4,26,0,0,0,0,0,17,2443,-3,0,80,3,0.5,0,2.5,2,0,14,0,2,2.6,207150,0,0,0,0,2642,2735,0,0,451,Watford,West Brom,Newcastle,Leicester,,2.2,4.2,2.2,111.2
Mame Biram,Diouf,FWD,STK,5200000,5,94,2.9,5.57692307692308E-07,1.80769230769231E-05,0,618966,5,46,0,0,0,6,0,18.1,3158,-3,0,94,3,0.8,0,4.3,8,0,7,0,3,1.9,666281,0,0,0,0,2322,2943,0,0,331,Liverpool,Crystal Palace,Swansea,,,1.9,3.1,2.3,151.2
Abdoulaye,Doucoure,MID,WAT,5300000,2,127,3.7,6.9811320754717E-07,2.39622641509434E-05,0,1621182,10,59,0,0,0,7,0,24,42626,3,0,127,-3,0.3,0,1.5,16,0,9,0,3,12.1,2149977,0,0,0,1,3054,2559,0,0,626,Tottenham,Newcastle,Man Utd,,,2.4,4.3,2.1,186.5
Aleksandar,Dragovic,DEF,LEI,4900000,0,27,0.794117647058823,1.62064825930372E-07,5.51020408163265E-06,0,18156,1,10,0,0,0,0,0,5.5,206,-1,0,27,1,0.3,0,1.5,0,0,4,0,0,0.1,21951,0,0,0,0,674,57,0,0,158,Crystal Palace,West Ham,Arsenal,Tottenham,,0.6,0.9,0.4,19.6
Daniel,Drinkwater,MID,CHE,4700000,0,24,0.705882352941177,1.50187734668335E-07,5.1063829787234E-06,0,24461,0,7,0,0,0,1,0,5.1,95,-3,0,24,3,0,0,0,1,0,1,0,0,0.2,15738,0,0,0,1,520,47,0,0,117,Swansea,Liverpool,Huddersfield,Newcastle,,0.4,0.8,0.4,25.7
Martin,Dubravka,GLK,NEW,4500000,2,30,0.882352941176471,1.96078431372549E-07,6.66666666666667E-06,0,13788,0,7,0,11,0,0,0,6.7,1861,0,0,30,0,0.7,0,3,2,0,3,0,0,0.9,67879,0,0,0,1,720,13614,0,0,124,West Brom,Watford,Tottenham,Chelsea,,0.4,0.8,0.5,9.1
Shane,Duffy,DEF,BHA,4600000,0,87,2.6,5.65217391304348E-07,1.89130434782609E-05,0,287840,7,46,0,0,0,0,0,18.9,5600,1,0,87,-1,0.3,0,1.3,7,0,8,0,2,3.1,441221,0,0,0,1,2952,1049,0,0,540,Burnley,Man Utd,Man City,Liverpool,,1.9,4.3,1.9,134.9
Paul,Dummett,DEF,NEW,4200000,2,42,1.23529411764706,2.94117647058824E-07,1E-05,0,59624,1,14,0,0,0,0,0,10,1502,-3,0,42,3,0.7,0,3,0,0,4,0,0,1.1,80531,0,0,0,0,1275,12225,0,0,229,West Brom,Watford,Tottenham,Chelsea,,0.8,1.3,0.8,37.4
Lewis,Dunk,DEF,BHA,4500000,0,82,2.4,5.33333333333333E-07,1.82222222222222E-05,0,262335,7,47,0,0,0,1,0,18.2,5606,0,0,82,0,0.4,0,2,5,0,8,0,1,3,350540,4,0,0,1,3060,1882,0,0,562,Burnley,Man Utd,Man City,Liverpool,,1.6,3.8,1.6,147.2
Nathan,Dyer,MID,SWA,4400000,0,37,1.08823529411765,2.47326203208556E-07,8.40909090909091E-06,0,20583,2,18,0,0,0,0,0,8.4,465,-1,0,37,1,0.2,0,0.8,0,0,3,0,1,0.2,28029,0,0,0,0,1143,80,0,0,125,Chelsea,Bournemouth,Southampton,Stoke,,0.5,1.1,0.6,33.6
