FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW38Forecast,ICTIndex
Ashley,Barnes,FWD,BUR,5300000,0,92,2.6,4.90566037735849E-07,1.73584905660377E-05,0,305066,10,23,0,0,0,9,0,17.4,0,-2,0,92,2,0,0,0,9,0,5,0,0,3.2,440245,0,0,0,0,2150,0,0,0,290,Bournemouth,,,,,2.7,145.8
Harvey,Barnes,MID,LEI,4500000,1,3,0.0810810810810811,1.8018018018018E-08,6.66666666666667E-07,0,41,0,0,0,0,0,0,0,0.7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,8,0,0,0,8,Tottenham,,,,,0,0.6
Modou,Barrow,MID,SWA,5000000,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,Stoke,,,,,0,0
Gareth,Barry,MID,WBA,4400000,0,56,2.2,5E-07,1.27272727272727E-05,0,137398,4,35,0,0,0,1,0,12.7,0,-1,0,56,1,0,0,0,0,0,4,0,2,0.8,70718,0,0,0,0,1921,0,0,0,287,Crystal Palace,,,,,1.1,82
Kyle,Bartley,DEF,SWA,4300000,0,5,0.135135135135135,3.14267756128221E-08,1.16279069767442E-06,0,5916,2,4,0,0,0,0,0,1.2,0,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,1460,0,0,0,0,233,0,0,0,29,Stoke,,,,,0.1,11.2
Michy,Batshuayi,FWD,CHE,8100000,0,25,2.1,2.59259259259259E-07,3.08641975308642E-06,0,181989,0,7,0,0,0,2,0,3.1,0,-4,0,25,4,0,0,0,3,0,1,0,1,0.5,121659,1,0,0,1,351,0,0,0,77,Newcastle,,,,,0,25.7
Moritz,Bauer,DEF,STK,4500000,1,41,1.10810810810811,2.46246246246246E-07,9.11111111111111E-06,0,40910,4,18,0,0,0,0,0,9.1,0,0,0,41,0,0,0,0,1,0,5,0,0,0.4,64966,0,0,0,0,1307,0,0,0,201,Swansea,,,,,0.6,44
Jan,Bednarek,DEF,SOU,4100000,0,22,0.594594594594595,1.4502307185234E-07,5.36585365853659E-06,0,18549,1,5,0,0,0,1,0,5.4,0,-4,0,22,4,0,0,0,0,0,2,0,0,0.6,40972,0,0,0,1,427,0,0,0,88,Man City,,,,,0.3,13.1
Asmir,Begovic,GLK,BOU,4500000,3,112,2.9,6.44444444444444E-07,2.48888888888889E-05,0,295513,2,61,0,111,0,0,0,24.9,0,0,0,112,0,0,0,0,6,0,6,0,0,4.1,225786,0,0,1,3,3420,0,0,0,631,Burnley,,,,,2.4,80.8
Valon,Behrami,MID,WAT,4500000,0,0,0,0,0,0,10059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,655,0,0,0,0,0,0,0,0,0,Man Utd,,,,,0,0
Hector,Bellerin,DEF,ARS,5900000,6,132,3.8,6.44067796610169E-07,2.23728813559322E-05,0,960552,5,44,0,0,0,2,0,22.4,0,-1,0,132,1,0,0,0,11,0,12,0,4,10.3,748052,0,0,0,2,3050,0,0,0,656,Huddersfield,,,,,2.9,160.1
Yohan,Benalouane,DEF,LEI,4200000,0,1,0.027027027027027,6.43500643500644E-09,2.38095238095238E-07,0,3812,0,2,0,0,0,0,0,0.2,0,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,1753,0,0,0,0,90,0,0,0,7,Tottenham,,,,,0,4.4
Christian,Benteke,FWD,CRY,7500000,1,84,2.7,3.6E-07,1.12E-05,0,528298,6,36,0,0,0,3,0,11.2,0,-5,0,84,5,0,1,0,5,0,6,0,7,2.5,199121,0,0,0,0,2234,0,0,0,174,West Brom,,,,,2.9,157.5
Saido,Berahino,FWD,STK,5500000,0,20,0.540540540540541,9.82800982800983E-08,3.63636363636364E-06,0,35986,0,13,0,0,0,0,0,3.6,0,-5,0,20,5,0,1,0,0,0,2,0,1,0.3,15590,0,0,0,0,483,0,0,0,42,Swansea,,,,,0.3,23.7
Steven,Berghuis,MID,WAT,5000000,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,Man Utd,,,,,0,0
,Bernardo Silva,MID,MCI,7200000,3,112,3.02702702702703,4.2042042042042E-07,1.55555555555556E-05,0,224703,0,10,0,0,0,6,0,15.6,0,-8,0,112,8,0,0,0,8,0,9,0,5,1.4,188040,0,0,0,2,1514,0,0,0,440,Southampton,,,,,2.6,144.4
Ryan,Bertrand,DEF,SOU,5300000,6,103,2.9,5.47169811320755E-07,1.94339622641509E-05,0,812081,2,49,0,0,0,0,0,19.4,0,-2,0,103,2,0,0,0,4,0,8,0,5,5.2,327658,0,0,0,1,3135,0,0,0,553,Man City,,,,,2.4,139.3
Muhamed,Besic,MID,EVE,4200000,0,2,1,2.38095238095238E-07,4.76190476190476E-07,0,15674,0,0,0,0,0,0,0,0.5,0,-3,0,2,3,0,0,0,0,0,0,0,0,0.1,11749,0,0,0,0,46,0,0,0,10,West Ham,,,,,0,3
Philip,Billing,MID,HUD,4400000,1,22,0.594594594594595,1.35135135135135E-07,5E-06,0,38693,3,11,0,0,0,0,0,5,0,-1,0,22,1,0,0,0,0,0,3,0,0,0.2,32233,0,0,0,0,755,0,0,0,98,Arsenal,,,,,0.3,19.3
Daley,Blind,DEF,MUN,5100000,7,28,0.756756756756757,1.48383677795443E-07,5.49019607843137E-06,0,189836,0,0,0,0,0,0,0,5.5,0,-4,0,28,4,0,0,0,1,0,4,0,0,0.9,138970,0,0,0,0,360,0,0,0,119,Watford,,,,,0.5,17.3
Jeremie,Boga,MID,CHE,6000000,0,1,1,1.66666666666667E-07,1.66666666666667E-07,0,998,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,549,0,0,0,0,17,0,0,0,1,Newcastle,,,,,0,0
,Bojan,MID,STK,5500000,0,2,2,3.63636363636364E-07,3.63636363636364E-07,0,6612,0,1,0,0,0,0,0,0.4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1888,0,0,0,0,71,0,0,0,5,Swansea,,,,,0,1.9
Yannick,Bolasie,MID,EVE,6400000,1,35,0.945945945945946,1.47804054054054E-07,5.46875E-06,0,18921,0,14,0,0,0,1,0,5.5,0,-1,0,35,1,0,0,0,0,0,3,0,1,0.2,19075,0,0,0,0,848,0,0,0,80,West Ham,,,,,0.5,40.8
Gaetan,Bong,DEF,BHA,4400000,0,63,2.5,5.68181818181818E-07,1.43181818181818E-05,0,14807,2,36,0,0,0,0,0,14.3,0,-1,0,63,1,0,0,0,5,0,6,0,0,0.2,17582,1,0,0,1,2237,0,0,0,369,Liverpool,,,,,1.7,52.1
Wilfried,Bony,FWD,SWA,5600000,0,33,0.891891891891892,1.59266409266409E-07,5.89285714285714E-06,0,88471,2,8,0,0,0,2,0,5.9,0,-4,0,33,4,0,0,0,3,0,2,0,1,0.1,87941,0,0,0,0,701,0,0,0,103,Stoke,,,,,0.5,39.3
Artur,Boruc,GLK,BOU,4100000,0,0,0,0,0,0,160441,0,0,0,0,0,0,0,0,0,-4,0,0,4,0,0,0,0,0,0,0,0,1.3,10441,0,0,0,0,0,0,0,0,0,Burnley,,,,,0,0
Sofiane,Boufal,MID,SOU,5700000,0,55,1.48648648648649,2.60787102892366E-07,9.64912280701754E-06,0,23999,1,24,0,0,0,2,0,9.6,0,-3,0,55,3,0,0,0,2,0,1,0,2,0.2,18058,0,0,0,0,1206,0,0,0,215,Man City,,,,,0.7,103.7
,Brad Smith,DEF,BOU,3900000,0,0,0,0,0,0,205918,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,3.2,114961,0,0,0,0,0,0,0,0,0,Burnley,,,,,0,0
Robbie,Brady,MID,BUR,5300000,0,56,3.7,6.9811320754717E-07,1.05660377358491E-05,0,213043,3,12,0,0,0,1,0,10.6,0,-2,0,56,2,0,0,0,7,0,6,0,4,0.4,199096,0,0,0,1,1277,0,0,0,216,Bournemouth,,,,,0,97.3
Claudio,Bravo,GLK,MCI,4500000,7,10,0.27027027027027,6.00600600600601E-08,2.22222222222222E-06,0,40729,0,1,0,4,0,0,0,2.2,0,-5,0,10,5,0,0,0,1,0,1,0,0,0.5,9802,0,0,0,0,224,0,0,0,42,Southampton,,,,,0.1,4.5
Miguel,Britos,DEF,WAT,4300000,0,22,0.594594594594595,1.38277812696417E-07,5.11627906976744E-06,0,146004,3,16,0,0,0,1,0,5.1,0,-2,0,22,2,0,0,0,0,0,2,0,0,0.5,115478,0,0,0,0,795,0,0,1,149,Man Utd,,,,,0.3,27.3
Leon,Britton,MID,SWA,4400000,1,10,0.27027027027027,6.14250614250614E-08,2.27272727272727E-06,0,8966,1,1,0,0,0,0,0,2.3,0,-1,0,10,1,0,0,0,0,0,3,0,0,0.1,4268,0,0,0,0,301,0,0,0,38,Stoke,,,,,0.1,3
Isaiah,Brown,MID,BHA,5200000,0,16,1.2,2.30769230769231E-07,3.07692307692308E-06,0,4031,0,8,0,0,0,0,0,3.1,0,-3,0,16,3,0,0,0,0,0,0,0,0,0,774,0,0,0,0,302,0,0,0,60,Liverpool,,,,,0,14.5
Marcus,Browne,MID,WHU,4500000,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,Everton,,,,,0,0
,Bruno,DEF,BHA,4500000,0,84,3.4,7.55555555555556E-07,1.86666666666667E-05,0,109790,3,23,0,0,0,0,0,18.7,0,0,0,84,0,0,0,0,8,0,10,0,0,0.8,137877,0,0,0,0,2014,0,0,0,423,Liverpool,,,,,2.8,57.2
Chris,Brunt,MID,WBA,5000000,1,81,3.1,6.2E-07,1.62E-05,0,140787,5,23,0,0,0,0,0,16.2,0,-5,0,81,5,0,0,0,6,0,9,0,8,0.5,128820,0,0,0,0,1917,0,0,0,380,Crystal Palace,,,,,2,122.9
Harry,Bunn,MID,HUD,4500000,0,0,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,Arsenal,,,,,0,0
Oliver,Burke,MID,WBA,4900000,0,23,0.621621621621622,1.26861555432984E-07,4.69387755102041E-06,0,4195,0,11,0,0,0,0,0,4.7,0,-6,0,23,6,0,0,0,0,0,0,0,2,0,4439,0,0,0,0,356,0,0,0,75,Crystal Palace,,,,,0.3,22.5
Reece,Burke,DEF,WHU,4000000,0,0,0,0,0,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2938,0,0,0,0,0,0,0,0,0,Everton,,,,,0,0
Matt,Butcher,MID,BOU,4500000,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,Burnley,,,,,0,0
Jack,Butland,GLK,STK,5000000,8,125,3.6,7.2E-07,2.5E-05,0,186313,0,61,0,145,0,0,0,25,0,0,0,125,0,0,0,0,16,0,6,0,0,2.5,161185,1,0,0,2,3150,0,0,0,687,Swansea,,,,,3.4,102.5
Sam,Byram,DEF,WHU,4200000,0,5,1,2.38095238095238E-07,1.19047619047619E-06,0,10823,1,7,0,0,0,0,0,1.2,0,-3,0,5,3,0,0,0,0,0,0,0,0,0.1,3403,0,0,0,0,246,0,0,0,41,Everton,,,,,0,14.5
Willy,Caballero,GLK,CHE,4800000,0,11,0.297297297297297,6.19369369369369E-08,2.29166666666667E-06,0,13325,0,4,0,7,0,0,0,2.3,0,-2,0,11,2,0,0,0,0,0,1,0,0,0.1,11018,0,0,0,0,270,0,0,0,54,Newcastle,,,,,0.1,5.5
Yohan,Cabaye,MID,CRY,5300000,3,73,1.97297297297297,3.72259051504335E-07,1.37735849056604E-05,0,35186,7,36,0,0,0,0,0,13.8,0,-2,0,73,2,0,0,0,3,0,8,0,4,0.2,20201,0,0,0,0,2374,0,0,0,415,West Brom,,,,,1.7,153.5
Gary,Cahill,DEF,CHE,6200000,1,74,2,3.2258064516129E-07,1.19354838709677E-05,0,609943,1,27,0,0,0,0,0,11.9,0,-3,0,74,3,0,0,0,2,0,9,0,0,3,89245,0,0,0,0,2082,0,0,1,447,Newcastle,,,,,1.1,65.4
Dominic,Calvert-Lewin,FWD,EVE,4900000,0,88,2.8,5.71428571428571E-07,1.79591836734694E-05,0,1203014,4,28,0,0,0,4,0,18,0,-1,0,88,1,0,0,0,3,0,6,0,8,3.5,1297077,0,0,0,1,1871,0,0,0,255,West Ham,,,,,2,130.2
Rafael,Camacho,MID,LIV,4500000,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,Brighton,,,,,0,0
Geoff,Cameron,DEF,STK,4300000,0,33,1.6,3.72093023255814E-07,7.67441860465116E-06,0,43744,2,30,0,0,0,0,0,7.7,0,-2,0,33,2,0,0,0,0,0,2,0,0,0.2,31667,0,0,0,0,1522,0,0,0,220,Swansea,,,,,0.9,39
Tyrese,Campbell,FWD,STK,4500000,0,4,0.108108108108108,2.4024024024024E-08,8.88888888888889E-07,0,20808,0,2,0,0,0,0,0,0.9,0,0,0,4,0,0,0,0,0,0,0,0,0,0.5,44766,0,0,0,0,75,0,0,0,11,Swansea,,,,,0.1,4.4
Emre,Can,MID,LIV,4900000,0,92,2.48648648648649,5.07446221731936E-07,1.87755102040816E-05,0,736665,8,29,0,0,0,3,0,18.8,0,-1,0,92,1,0,0,0,10,0,8,0,6,4,550138,0,0,0,2,2089,0,0,0,499,Brighton,,,,,2.3,120.6
Etienne,Capoue,MID,WAT,4800000,0,48,1.2972972972973,2.7027027027027E-07,1E-05,0,301267,3,29,0,0,0,1,0,10,0,-7,0,48,7,0,0,0,0,0,4,0,1,1.4,42739,0,0,0,0,1537,0,0,0,262,Man Utd,,,,,0.6,59.7
Michael,Carrick,MID,MUN,4200000,3,4,0.108108108108108,2.57400257400257E-08,9.52380952380952E-07,0,119012,0,0,0,0,0,0,0,1,0,-3,0,4,3,0,0,0,0,0,1,0,0,1,98978,0,0,0,0,108,0,0,0,19,Watford,,,,,0.1,7.8
Andre,Carrillo,MID,WAT,5400000,0,64,1.72972972972973,3.2032032032032E-07,1.18518518518519E-05,0,11980,2,31,0,0,0,1,0,11.9,0,-1,0,64,1,0,0,0,4,0,4,0,3,0,13259,0,0,0,0,1529,0,0,0,275,Man Utd,,,,,0.9,90.3
Guido,Carrillo,FWD,SOU,5900000,0,15,0.405405405405405,6.87127805771874E-08,2.54237288135593E-06,0,13829,0,8,0,0,0,0,0,2.5,0,-6,0,15,6,0,0,0,0,0,1,0,1,0,15692,0,0,0,0,449,0,0,0,40,Man City,,,,,0.2,29.4
Andy,Carroll,FWD,WHU,5700000,0,36,2.3,4.03508771929825E-07,6.31578947368421E-06,0,105900,5,13,0,0,0,3,0,6.3,0,-3,0,36,3,0,0,0,6,0,3,0,1,0.3,111364,0,0,0,1,742,0,0,1,106,Everton,,,,,2.3,58.8
Tom,Carroll,MID,SWA,4300000,2,85,2.3,5.34883720930233E-07,1.97674418604651E-05,0,682952,3,39,0,0,0,0,0,19.8,0,-2,0,85,2,0,0,0,6,0,7,0,4,4.5,622581,0,0,0,0,2562,0,0,0,431,Stoke,,,,,1.9,137.5
