FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Muhamed,Besic,MID,SHU,4400000,0,4,0.210526315789474,4.78468899521531E-08,9.09090909090909E-07,0,14936,0,0,0,0,0,0,0,0.9,72,-1,0,4,1,0.1,0,0.4,0,0,0,0,0,0.1,7806,0,-1,0,0,46,47,0,0,20,Man City,Liverpool,West Ham,Arsenal,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
Philip,Billing,MID,BOU,5000000,1,37,1.9,3.8E-07,7.4E-06,0,18301,7,22,0,0,0,0,0,7.4,124,0,0,37,0,0.3,0,1.7,2,0,5,0,1,0.1,15370,0,-1,0,0,1501,92,0,0,219,Brighton,West Ham,Watford,Norwich,Brighton,1.2,1,1.5,1.1,1.3,1.3,1.9,1.2,1,1,1.3,1.3,1.6,1,1.1,1,1,1.1,1.1,61.6
Yves,Bissouma,MID,BHA,5000000,3,12,0.631578947368421,1.26315789473684E-07,2.4E-06,0,851,1,4,0,0,0,0,0,2.4,17,0,0,12,0,0.2,0,1.1,0,0,1,0,0,0,812,0,-1,0,0,357,47,0,0,65,Bournemouth,Chelsea,Everton,Aston Villa,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.4
Birkir,Bjarnason,MID,AVL,4500000,0,0,0,0,0,0,7434,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,-1,0,0,0,1,0,0,0,Watford,Burnley,Man City,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4800000,0,34,1.78947368421053,3.7280701754386E-07,7.08333333333333E-06,0,649141,0,7,0,0,0,0,0,7.1,1111,-2,0,34,2,0,0,0,7,0,3,0,1,2.2,343071,0,-1,0,0,720,18,0,1,170,Liverpool,Watford,Newcastle,Southampton,Liverpool,0,0,0,0,0,0.9,1.1,1.4,1.3,1.2,1.5,1.1,1.6,1,1.2,1.7,0.9,1.7,1.2,28.7
Gaetan,Bong,DEF,BHA,4300000,0,3,0.157894736842105,3.67197062423501E-08,6.97674418604651E-07,0,6958,0,3,0,0,0,0,0,0.7,40,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,2078,0,-1,0,0,57,13,0,0,15,Bournemouth,Chelsea,Everton,Aston Villa,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5
Artur,Boruc,GLK,BOU,4300000,0,0,0,0,0,0,18411,0,0,0,0,0,0,0,0,86,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,6449,0,-1,0,0,0,45,0,0,0,Brighton,West Ham,Watford,Norwich,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,2,27,1.42105263157895,2.58373205741627E-07,4.90909090909091E-06,0,15933,2,12,0,0,0,0,0,4.9,56,0,0,27,0,0.1,0,0.6,0,0,1,0,3,0.1,14247,0,-1,0,0,557,60,0,0,78,Crystal Palace,Tottenham,Leicester,Wolverhampton,Crystal Palace,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.7,0.7,1,0.7,0.8,0.7,0.7,1,0.9,49.9
Robbie,Brady,MID,BUR,5500000,1,27,1.42105263157895,2.58373205741627E-07,4.90909090909091E-06,0,3121,1,8,0,0,0,1,0,4.9,47,0,0,27,0,0.4,0,2.1,0,0,1,0,2,0.1,3260,0,-1,0,0,349,53,0,0,97,Man Utd,Aston Villa,Chelsea,Leicester,Man Utd,1,0.9,0.7,0.7,0.7,1,0.8,1,0.7,0.7,0.7,1.1,0.7,1.2,0.7,0.7,0.9,0.7,0.9,27.6
Claudio,Bravo,GLK,MCI,4800000,0,3,0.157894736842105,3.28947368421053E-08,6.25E-07,0,23333,0,6,0,7,0,0,0,0.6,513,-2,0,3,2,0.1,0,0.3,0,0,0,0,0,0.4,19001,0,-1,0,0,166,855,0,0,36,Sheffield United,Everton,Aston Villa,Crystal Palace,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
Rhian,Brewster,FWD,LIV,4300000,0,0,0,0,0,0,68253,0,0,0,0,0,0,0,0,519,-2,0,0,2,0,0,0,0,0,0,0,0,0.5,54990,0,-1,0,0,0,103,0,0,0,Wolverhampton,Sheffield United,Tottenham,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,6300000,0,0,0,0,0,0,18380,0,0,0,0,0,0,0,0,24,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,676,0,-1,0,0,0,4,0,0,0,Brighton,West Ham,Watford,Norwich,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Buendia,MID,NOR,6000000,6,61,3,5E-07,1.01666666666667E-05,0,186663,2,35,0,0,0,0,0,10.2,430,0,0,61,0,0.5,0,3,7,0,1,0,6,0.8,187698,0,-1,0,1,1502,816,0,0,301,Tottenham,Crystal Palace,Man Utd,Bournemouth,Tottenham,2.4,2.9,1.8,3,1.7,2.3,1.9,2.5,2.3,3.5,2.6,3.2,2.5,2.9,2.6,2.5,2,3.3,1.6,147.6
Dan,Burn,DEF,BHA,4500000,6,46,2.3,5.11111111111111E-07,1.02222222222222E-05,0,20185,3,28,0,0,0,0,0,10.2,441,0,0,46,0,0.4,0,1.9,0,0,5,0,0,0.3,29713,0,-1,0,0,1800,1402,0,0,311,Bournemouth,Chelsea,Everton,Aston Villa,Bournemouth,1.8,1.8,1.8,3.1,1.6,2.2,2.1,1.7,2.5,1.4,1.6,1.4,2.2,1.7,1.8,1.9,1.8,2.8,1.3,72.4
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,628043,0,0,0,0,0,0,0,0,6621,0,0,0,0,0,0,0,0,0,0,0,0,20.4,405910,0,-1,0,0,0,2927,0,0,0,Bournemouth,Chelsea,Everton,Aston Villa,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4400000,0,14,1.3,2.95454545454545E-07,3.18181818181818E-06,0,8662,4,16,0,0,0,0,0,3.2,50,-1,0,14,1,0.2,0,0.9,0,0,1,0,0,0.1,5096,0,-1,0,0,816,42,0,0,108,Tottenham,Crystal Palace,Man Utd,Bournemouth,Tottenham,1,1.1,0.6,0.7,0.7,0.8,0.7,0.6,0.7,0.6,0.6,1.1,0.6,0.8,0.6,1,0.7,0.7,0.7,35.7
Willy,Caballero,GLK,CHE,4800000,0,0,0,0,0,0,10931,0,0,0,0,0,0,0,0,53,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3147,0,-1,0,0,0,19,0,0,0,Arsenal,Brighton,Burnley,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CRY,4500000,0,31,2.6,5.77777777777778E-07,6.88888888888889E-06,0,161721,1,17,0,0,0,0,0,6.9,1804,0,0,31,0,0.2,0,1.1,3,0,3,0,0,1.2,99747,0,-1,0,0,1080,20,0,0,198,Southampton,Norwich,Arsenal,Man City,Southampton,0,0,0,0,0,2.2,2,3.4,1.8,2.6,1.8,2,2.4,1.6,2.3,2.6,2.8,1.6,3,40.7
,Callum Wilson,FWD,BOU,7400000,1,65,3.4,4.59459459459459E-07,8.78378378378378E-06,0,1602800,4,27,0,0,0,5,0,8.8,3394,-6,0,65,6,0.2,0,1.3,4,0,3,0,3,4.8,755740,0,-1,0,1,1536,1265,0,0,200,Brighton,West Ham,Watford,Norwich,Brighton,3.3,3.4,3.7,4.3,3.5,4.1,2.7,3.1,3.5,3,3.7,3.2,3.4,3.2,4.1,3.1,3.8,3.5,2.9,86.6
Dominic,Calvert-Lewin,FWD,EVE,5800000,12,68,3.8,6.55172413793103E-07,1.17241379310345E-05,0,183671,3,19,0,0,0,8,0,11.7,4464,-2,-1,68,2,0.9,0,5.4,9,0,4,0,0,2.7,245242,0,-1,0,1,1127,53962,1,0,244,Newcastle,Man City,Brighton,West Ham,Newcastle,2.6,4,4.5,3.5,4.5,3.4,4.7,3.8,5.4,3.9,3.7,4.4,4.1,3.7,4.5,3.3,5.2,2.8,4.4,97.1
Rafael,Camacho,MID,LIV,4500000,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,-1,0,0,0,6,0,0,0,Wolverhampton,Sheffield United,Tottenham,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Camarasa,MID,CRY,4500000,0,1,0.0526315789473684,1.16959064327485E-08,2.22222222222222E-07,0,46803,0,0,0,0,0,0,0,0.2,56,-5,0,1,5,0,0,0,0,0,0,0,0,0.2,4485,0,-1,0,0,5,28,0,0,3,Southampton,Norwich,Arsenal,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5300000,0,19,1,1.88679245283019E-07,3.58490566037736E-06,0,169133,1,3,0,0,0,0,0,3.6,471,-2,0,19,2,0,0,0,3,0,2,0,0,0.8,116631,0,-1,0,0,397,138,0,0,105,Sheffield United,Everton,Aston Villa,Crystal Palace,Sheffield United,0.5,0.6,0.6,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,24.8
Todd,Cantwell,MID,NOR,4800000,1,74,3.7,7.70833333333333E-07,1.54166666666667E-05,0,1511491,2,30,0,0,0,5,0,15.4,23265,3,0,74,-3,0.8,0,3.6,8,0,2,0,2,22.5,2935647,0,-1,0,2,1369,20698,0,0,255,Tottenham,Crystal Palace,Man Utd,Bournemouth,Tottenham,3.4,4,2.6,4.1,2.5,3.2,2.7,3.5,3.2,4.6,3.6,4.3,3.5,4,3.6,3.5,2.9,4.4,2.3,105
Etienne,Capoue,MID,WAT,4800000,6,37,2.5,5.20833333333333E-07,7.70833333333333E-06,0,59002,5,29,0,0,0,0,0,7.7,160,-2,0,37,2,0.6,0,3.1,2,0,4,0,2,0.3,16044,0,-1,0,0,1328,542,0,0,203,Aston Villa,Wolverhampton,Bournemouth,Tottenham,Aston Villa,2.2,2.2,2,1.8,1.3,2.4,1.8,1.3,1.4,1.5,1.7,1.7,1.9,1.5,2.1,2.6,1.5,1.3,1.9,44.4
,Carlos Sanchez,MID,WHU,4300000,2,7,0.388888888888889,9.04392764857881E-08,1.62790697674419E-06,0,27522,0,2,0,0,0,0,0,1.6,463,-2,0,7,2,0.1,0,0.5,0,0,0,0,0,0.3,21004,0,-1,0,0,112,1729,0,0,20,Leicester,Bournemouth,Sheffield United,Everton,Leicester,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.1
Andy,Carroll,FWD,NEW,5400000,5,24,2,3.7037037037037E-07,4.44444444444444E-06,0,15975,1,7,0,0,0,0,0,4.4,153,-1,0,24,1,0.4,0,2.4,0,0,2,0,3,0.1,11575,0,-1,0,0,496,293,0,0,74,Everton,Leicester,Wolverhampton,Chelsea,Everton,1.9,1.5,1.1,1.8,1,2.5,1.3,1.1,1.9,1.7,1.2,2.1,1.2,1.8,1.4,1.2,2.1,1.1,1.4,39.7
Scott,Carson,GLK,MCI,4000000,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4245,0,-1,0,0,0,254,0,0,0,Sheffield United,Everton,Aston Villa,Crystal Palace,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Cathcart,DEF,WAT,4300000,8,51,2.8,6.51162790697674E-07,1.18604651162791E-05,0,207225,4,22,0,0,0,0,0,11.9,1354,-2,0,51,2,0.7,0,3.1,3,0,6,0,0,1.6,49675,0,-1,0,1,1543,2941,0,0,284,Aston Villa,Wolverhampton,Bournemouth,Tottenham,Aston Villa,0,2.2,2.2,3.2,3,3.4,2.2,1.8,2.5,2.6,2.4,1.7,2,2.3,2.9,3.7,2.9,2.6,1.8,34.4
Ivan,Cavaleiro,MID,WOL,4900000,0,0,0,0,0,0,921,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0,564,0,-1,0,0,0,5,0,0,0,Liverpool,Watford,Newcastle,Southampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ceballos,MID,ARS,5200000,0,27,1.42105263157895,2.73279352226721E-07,5.19230769230769E-06,0,1119410,0,10,0,0,0,0,0,5.2,1207,-3,0,27,3,0,0,0,3,0,1,0,2,3.3,995416,0,-1,0,1,659,48,0,0,130,Chelsea,Man Utd,Crystal Palace,Sheffield United,Chelsea,0,0.9,0.7,1.1,0.7,0.7,1.1,0.9,0.7,0.7,0.7,0.9,0.8,0.8,0.7,0.7,0.7,0.7,1,42.9
,Cedric,DEF,SOU,4800000,2,30,2.5,5.20833333333333E-07,6.25E-06,0,20599,1,14,0,0,0,0,0,6.2,194,-2,0,30,2,0.6,0,2.7,3,0,2,0,0,0.2,10673,0,-1,0,0,1016,191,0,0,155,Crystal Palace,Tottenham,Leicester,Wolverhampton,Crystal Palace,2.4,2.2,2,1.4,2.6,2.4,1.7,3,2.9,2.7,2.3,1.4,2.3,1.7,2.4,1.8,1.8,2.2,1.5,43.7
Nathaniel,Chalobah,MID,WAT,4400000,1,16,0.842105263157895,1.91387559808612E-07,3.63636363636364E-06,0,17669,1,6,0,0,0,0,0,3.6,168,-1,0,16,1,0.3,0,1.4,2,0,0,0,1,0.2,13963,0,-1,0,0,382,163,0,0,62,Aston Villa,Wolverhampton,Bournemouth,Tottenham,Aston Villa,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,14.8
,Chamberlain,MID,LIV,6200000,0,25,1.38888888888889,2.24014336917563E-07,4.03225806451613E-06,0,78306,0,3,0,0,0,1,0,4,1008,-3,0,25,3,0.3,0,2,0,0,3,0,0,0.4,65520,0,-1,0,0,507,17,0,0,83,Wolverhampton,Sheffield United,Tottenham,Man Utd,Wolverhampton,0,0,0,0,0,0.7,0.7,0.7,0.8,0.8,0.7,0.8,0.7,0.7,0.7,0.9,0.8,0.7,0.7,39
Calum,Chambers,DEF,ARS,4400000,4,42,3,6.81818181818182E-07,9.54545454545455E-06,0,133828,5,15,0,0,0,1,0,9.5,965,-1,0,42,1,0.5,0,2.1,5,0,3,0,1,1.1,139414,0,-1,0,0,1102,676,0,0,197,Chelsea,Man Utd,Crystal Palace,Sheffield United,Chelsea,0,3.2,2.9,2.6,2.7,2,4,3.6,2.7,3.5,2.5,2.7,3.2,2.2,2.6,2.8,2.8,3.4,3.1,55.2
James,Chester,DEF,AVL,4300000,0,0,0,0,0,0,6903,0,0,0,0,0,0,0,0,38,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1432,0,-1,0,0,0,28,0,0,0,Watford,Burnley,Man City,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chicharito,FWD,WHU,6000000,0,9,4.5,7.5E-07,1.5E-06,0,141249,0,4,0,0,0,1,0,1.5,42,0,0,9,0,0,0,0,2,0,0,0,0,0.4,86879,0,-1,0,1,106,1,0,0,27,Leicester,Bournemouth,Sheffield United,Everton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
Benjamin,Chilwell,DEF,LEI,5700000,0,69,4.3,7.54385964912281E-07,1.21052631578947E-05,0,637992,1,16,0,0,0,1,0,12.1,16589,2,0,69,-2,0.2,0,1,3,0,6,0,3,11.5,1052995,0,-1,0,1,1429,5571,0,0,317,West Ham,Newcastle,Southampton,Burnley,West Ham,5.5,5.1,3.8,3.6,5.8,4.6,4,4.8,4.5,6.4,4.4,4.9,4.7,5.9,3.7,4.4,4.4,4.9,5.4,76.9
Tahith,Chong,MID,MUN,4300000,0,2,0.105263157894737,2.44798041615667E-08,4.65116279069767E-07,0,66258,0,0,0,0,0,0,0,0.5,1229,-2,0,2,2,0,0,0,0,0,0,0,0,0.8,91613,0,-1,0,0,24,423,0,0,4,Burnley,Arsenal,Norwich,Liverpool,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Hamza,Choudhury,MID,LEI,4300000,1,17,0.894736842105263,2.08078335373317E-07,3.95348837209302E-06,0,100516,2,6,0,0,0,0,0,4,969,-2,0,17,2,0.1,0,0.4,0,0,1,0,1,0.8,104811,0,-1,0,0,443,1464,0,0,80,West Ham,Newcastle,Southampton,Burnley,West Ham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,19.1
Andreas,Christensen,DEF,CHE,4900000,0,11,0.578947368421053,1.18152524167562E-07,2.24489795918367E-06,0,98932,2,15,0,0,0,0,0,2.2,183,-1,0,11,1,0.1,0,0.4,0,0,1,0,0,0.6,59849,0,-1,0,0,671,82,0,0,121,Arsenal,Brighton,Burnley,Newcastle,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,20.2
Ciaran,Clark,DEF,NEW,4300000,0,34,1.78947368421053,4.16156670746634E-07,7.90697674418605E-06,0,51900,2,9,0,0,0,2,0,7.9,952,-2,0,34,2,0.3,0,1.1,2,0,2,0,0,0.4,60140,0,-1,0,1,765,9,0,0,142,Everton,Leicester,Wolverhampton,Chelsea,Everton,0,0,0,0,0,1.6,0.9,1.1,1.4,1,1.2,2.3,0.9,1.8,1,0.9,1.8,0.9,1.3,34.7
Leon,Clarke,FWD,SHU,4500000,0,1,0.0526315789473684,1.16959064327485E-08,2.22222222222222E-07,0,7268,0,0,0,0,0,0,0,0.2,102,0,0,1,0,0,0,0,0,0,0,0,0,0.1,10381,0,-1,0,0,13,66,0,0,-1,Man City,Liverpool,West Ham,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,1194,0,0,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0,338,0,-1,0,0,0,5,0,0,0,Bournemouth,Chelsea,Everton,Aston Villa,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cleverley,MID,WAT,4800000,0,24,1.26315789473684,2.63157894736842E-07,5E-06,0,25270,0,17,0,0,0,1,0,5,49,-2,0,24,2,0,0,0,2,0,1,0,0,0.1,21193,0,-1,0,0,645,2,0,0,120,Aston Villa,Wolverhampton,Bournemouth,Tottenham,Aston Villa,0,0,0,0,0,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.9,0.6,0.6,0.6,47.5
Conor,Coady,DEF,WOL,5000000,2,50,2.5,5E-07,1E-05,0,89585,2,25,0,0,0,0,0,10,986,0,0,50,0,0.5,0,2.3,2,0,4,0,0,1.5,79657,0,-1,0,0,1773,1904,0,0,305,Liverpool,Watford,Newcastle,Southampton,Liverpool,2.1,2,3,2.1,2,1.6,1.9,2.3,2.2,2.1,2.6,2,2.7,1.8,2.1,2.8,1.6,2.8,2.1,29.5
Jack,Colback,MID,NEW,4400000,0,0,0,0,0,0,22462,0,0,0,0,0,0,0,0,69,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,23497,0,-1,0,0,0,3,0,0,0,Everton,Leicester,Wolverhampton,Chelsea,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,5300000,1,28,1.47368421052632,2.78053624627607E-07,5.28301886792453E-06,0,257966,3,14,0,0,0,0,0,5.3,281,-2,0,28,2,0.2,0,1.3,2,0,3,0,1,1.2,111035,0,-1,0,0,889,144,0,1,165,Newcastle,Man City,Brighton,West Ham,Newcastle,0.8,0.7,1,1,1.6,0.7,1.4,0.7,1.2,0.7,1,0.7,0.9,0.8,0.7,0.7,1.8,0.7,0.9,38.3
Aaron,Connolly,FWD,BHA,4500000,0,36,2.8,6.22222222222222E-07,8E-06,0,265431,0,12,0,0,0,2,0,8,4346,0,0,36,0,0.2,0,1,3,0,2,0,2,1.6,359348,0,-1,0,1,670,1601,0,0,83,Bournemouth,Chelsea,Everton,Aston Villa,Bournemouth,2.6,2.7,2,3.2,2.5,2.4,2.9,1.9,2.9,2.3,3,2,3.4,3.2,2.1,2.9,3.2,2.7,2.2,42.1
Jack,Cork,MID,BUR,4900000,2,41,2.3,4.69387755102041E-07,8.36734693877551E-06,0,20486,0,28,0,0,0,0,0,8.4,56,-1,0,41,1,0.5,0,2.3,0,0,6,0,0,0.2,11351,0,-1,0,0,1555,68,0,0,187,Man Utd,Aston Villa,Chelsea,Leicester,Man Utd,2.2,2,1.2,1.6,1.2,2.1,1.9,2.1,1.4,1.7,1.2,2.3,1.2,2.5,1.2,1.2,2,1.2,2,45
Helder,Costa,MID,WOL,4900000,0,0,0,0,0,0,1614,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,690,0,-1,0,0,0,4,0,0,0,Liverpool,Watford,Newcastle,Southampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,4700000,0,47,3.6,7.65957446808511E-07,1E-05,0,183718,5,22,0,0,0,3,0,10,3334,-3,0,47,3,0.7,0,3.3,5,0,3,0,0,1.2,226672,0,-1,0,2,1123,548,0,0,193,Leicester,Bournemouth,Sheffield United,Everton,Leicester,3.3,3.5,3.6,4.6,6.6,3.8,3.6,3.6,2.8,2.9,3.2,3.8,3.5,4,3.6,3.5,4,2.8,5.3,50.8
,Cuco Martina,DEF,EVE,4000000,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,-1,0,0,0,56,0,0,0,Newcastle,Man City,Brighton,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Cundle,MID,WOL,4500000,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,826,0,-1,0,0,0,43,0,0,0,Liverpool,Watford,Newcastle,Southampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Cutrone,FWD,WOL,5500000,0,23,1.21052631578947,2.20095693779904E-07,4.18181818181818E-06,0,89125,0,6,0,0,0,2,0,4.2,188,-5,0,23,5,0.2,0,1,0,0,1,0,0,0.5,25764,0,-1,0,0,292,83,0,0,69,Liverpool,Watford,Newcastle,Southampton,Liverpool,0.6,0.6,0.7,0.9,0.6,0.6,0.6,1.1,0.7,0.7,0.6,0.6,0.6,0.8,0.6,0.7,0.6,0.7,0.7,27.5
Pontus,Dahlberg,GLK,WAT,4300000,0,0,0,0,0,0,5470,0,0,0,0,0,0,0,0,35,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1228,0,-1,0,0,0,7,0,0,0,Aston Villa,Wolverhampton,Bournemouth,Tottenham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,1,0.0526315789473684,1.07411385606874E-08,2.04081632653061E-07,0,10549,0,0,0,0,0,0,0,0.2,8,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1300,0,-1,0,0,59,2,0,0,8,Burnley,Arsenal,Norwich,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
James,Daly,FWD,CRY,4500000,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,-1,0,0,0,41,0,0,0,Southampton,Norwich,Arsenal,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,4300000,0,3,0.157894736842105,3.67197062423501E-08,6.97674418604651E-07,0,16617,0,2,0,0,0,0,0,0.7,21,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,3176,0,-1,0,0,126,0,0,0,18,Brighton,West Ham,Watford,Norwich,Brighton,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,5700,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,-1,0,0,0,8,0,0,0,Sheffield United,Everton,Aston Villa,Crystal Palace,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5800000,0,18,0.947368421052632,1.63339382940109E-07,3.10344827586207E-06,0,4602,0,6,0,0,0,0,0,3.1,17,-2,0,18,2,0.2,0,1.4,0,0,2,0,1,0,993,0,-1,0,0,405,5,0,0,55,Brighton,West Ham,Watford,Norwich,Brighton,0,0,0,0,0,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,20.5
Scott,Dann,DEF,CRY,4300000,0,15,0.789473684210526,1.8359853121175E-07,3.48837209302326E-06,0,19334,0,2,0,0,0,0,0,3.5,135,-2,0,15,2,0.2,0,0.9,0,0,1,0,1,0.2,9985,0,-1,0,0,335,5,0,0,71,Southampton,Norwich,Arsenal,Man City,Southampton,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,16
