FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Christian,Benteke,FWD,CRY,5700000,1,11,1.1,1.92982456140351E-07,1.92982456140351E-06,0,64210,1,4,0,0,0,0,0,1.9,218,-3,0,11,3,0.1,0,0.8,0,0,1,0,0,0.6,26183,0,-1,0,0,267,97,0,0,42,Leicester,Chelsea,Liverpool,Burnley,Bournemouth,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.6,0.7,0.6,0.9,0.6,1,22.9
,Bernard,MID,EVE,6500000,0,28,2.8,4.30769230769231E-07,4.30769230769231E-06,0,189697,2,4,0,0,0,2,0,4.3,1699,0,0,28,0,0.4,0,2.8,5,0,3,0,0,0.8,181414,0,-1,0,2,447,10,0,0,83,Tottenham,Southampton,Norwich,Leicester,Liverpool,0,0,0,0,0,2.2,1.4,3,3.1,1.7,1.4,3,1.4,3.2,1.9,3,1.6,3,1.4,2,1.4,2.3,1.4,2.4,2.1,2.7,2.7,3.2,33.9
,Bernardo,DEF,BHA,4300000,0,2,0.2,4.65116279069767E-08,4.65116279069767E-07,0,7529,0,3,0,0,0,0,0,0.5,41,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,1546,0,-1,0,0,67,3,0,0,14,Norwich,Man Utd,Leicester,Liverpool,Arsenal,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.9
,Bernardo Silva,MID,MCI,7900000,2,46,4.6,5.82278481012658E-07,5.82278481012658E-06,0,1387022,2,9,0,0,0,4,0,5.8,15924,-1,0,46,1,0.4,0,3,2,0,3,0,2,13.5,632563,0,-1,0,1,634,3205,0,0,209,Southampton,Liverpool,Chelsea,Newcastle,Burnley,4.2,4,3.9,5.1,4.7,5.2,4.7,4.1,5.6,5.7,5.6,3.7,5.2,6.6,4.1,4.4,3.5,5.3,4,5.4,3.8,3.5,6,5.6,4.9,5.5,5.4,5.3,94.3
Ryan,Bertrand,DEF,SOU,4800000,0,-1,-0.1,-2.08333333333333E-08,-2.08333333333333E-07,0,50286,1,22,0,0,0,0,0,-0.2,503,-2,0,-1,2,-0.3,0,-1.2,0,0,0,0,0,0.5,8293,0,-1,0,0,492,1,0,1,42,Man City,Everton,Arsenal,Watford,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2
Muhamed,Besic,MID,SHU,4500000,0,1,0.1,2.22222222222222E-08,2.22222222222222E-07,0,12023,0,0,0,0,0,0,0,0.2,73,0,0,1,0,0,0,0.2,0,0,0,0,0,0.2,5862,0,-1,0,0,9,47,0,0,5,Burnley,Tottenham,Man Utd,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Philip,Billing,MID,BOU,5000000,3,23,2.1,4.2E-07,4.6E-06,0,12364,4,12,0,0,0,0,0,4.6,133,0,0,23,0,0.4,0,2.2,0,0,3,0,1,0.2,11607,0,-1,0,0,943,280,0,0,131,Man Utd,Newcastle,Wolverhampton,Tottenham,Crystal Palace,1.7,1.4,1.7,1,1.1,1,1,1.8,1.7,1.3,1.1,2,1.1,1.7,1.5,2.1,1.2,1.2,1,1.7,1.6,1.9,1,1.6,1.2,1,1.3,1.1,40.2
Yves,Bissouma,MID,BHA,5000000,0,3,0.3,6E-08,6E-07,0,454,0,0,0,0,0,0,0,0.6,16,0,0,3,0,0,0,0.2,0,0,0,0,0,0,448,0,-1,0,0,63,11,0,0,10,Norwich,Man Utd,Leicester,Liverpool,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.4
Birkir,Bjarnason,MID,AVL,4500000,0,0,0,0,0,0,6790,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,-1,0,0,0,1,0,0,0,Liverpool,Wolverhampton,Newcastle,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5000000,0,34,4.2,8.4E-07,6.8E-06,0,495721,0,7,0,0,0,0,0,6.8,17799,0,0,34,0,0.4,0,2.2,7,0,3,0,1,4.4,342438,0,-1,0,0,720,38,0,1,170,Arsenal,Aston Villa,Bournemouth,Sheffield United,West Ham,0,0,0,0,0,3.8,5.6,3.9,3.6,4.6,4.7,6,5.4,4.3,4.2,4.8,5.1,4.7,4.4,4.8,3.6,4.9,4.4,4.7,6.3,3.4,5.5,3.8,28.7
Gaetan,Bong,DEF,BHA,4300000,0,3,0.3,6.97674418604651E-08,6.97674418604651E-07,0,5577,0,3,0,0,0,0,0,0.7,61,-2,0,3,2,0,0,0.2,0,0,0,0,0,0.1,1547,0,-1,0,0,57,10,0,0,15,Norwich,Man Utd,Leicester,Liverpool,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5
Artur,Boruc,GLK,BOU,4400000,0,0,0,0,0,0,14808,0,0,0,0,0,0,0,0,116,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,5085,0,-1,0,0,0,45,0,0,0,Man Utd,Newcastle,Wolverhampton,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,0,19,1.9,3.45454545454545E-07,3.45454545454545E-06,0,12129,0,8,0,0,0,0,0,3.5,163,0,0,19,0,0.1,0,0.5,0,0,1,0,2,0.1,12800,0,-1,0,0,381,39,0,0,59,Man City,Everton,Arsenal,Watford,Norwich,1,1.2,1.3,1.3,1.1,1.4,1,1,1,1.1,1,1,1.1,1.2,1.1,1.2,1,1.1,1.2,1.1,1.1,1.6,1,1.2,1.1,1.1,1.7,1.3,34.1
Robbie,Brady,MID,BUR,5500000,1,11,1.1,2E-07,2E-06,0,1510,1,1,0,0,0,0,0,2,38,0,0,11,0,0.4,0,2.2,0,0,0,0,2,0,1367,0,-1,0,0,109,26,0,0,40,Sheffield United,West Ham,Watford,Crystal Palace,Man City,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.7,13.2
Claudio,Bravo,GLK,MCI,4800000,0,0,0,0,0,0,15424,0,0,0,0,0,0,0,0,85,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,3306,0,-1,0,0,0,23,0,0,0,Southampton,Liverpool,Chelsea,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,LIV,4400000,0,0,0,0,0,0,49948,0,0,0,0,0,0,0,0,585,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,44438,0,-1,0,0,0,176,0,0,0,Aston Villa,Man City,Crystal Palace,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,6300000,0,0,0,0,0,0,17566,0,0,0,0,0,0,0,0,34,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,489,0,-1,0,0,0,3,0,0,0,Man Utd,Newcastle,Wolverhampton,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Buendia,MID,NOR,6000000,2,37,3.4,5.66666666666667E-07,6.16666666666667E-06,0,140478,1,25,0,0,0,0,0,6.2,2028,0,0,37,0,0.4,0,2.2,3,0,1,0,4,1.3,174764,0,-1,0,1,982,357,0,0,167,Brighton,Watford,Everton,Arsenal,Southampton,2.4,4.3,2.1,4,3.2,4.3,1.7,3.9,1.7,3.7,3.9,1.9,4.2,1.9,2.5,2.6,2.9,3.1,3.8,3.1,4.2,2.3,3.9,2.8,3.3,1.7,4.1,1.7,87.4
Dan,Burn,DEF,BHA,4500000,6,32,2.9,6.44444444444444E-07,7.11111111111111E-06,0,11777,0,14,0,0,0,0,0,7.1,191,0,0,32,0,0.8,0,3.5,0,0,4,0,0,0.3,20718,0,-1,0,0,990,175,0,0,177,Norwich,Man Utd,Leicester,Liverpool,Arsenal,3.2,2.1,3,2.4,1.8,2.5,2.4,2.5,2.4,2.2,2.6,2.7,3.9,1.7,2.5,3.3,2.4,3.5,2.1,2.7,1.9,3.5,1.9,2.7,2.2,2.9,3.9,1.7,40
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,417087,0,0,0,0,0,0,0,0,5483,0,0,0,0,0,0,0,0,0,0,0,0,23.2,353541,0,-1,0,0,0,1137,0,0,0,Norwich,Man Utd,Leicester,Liverpool,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4400000,0,3,0.3,6.81818181818182E-08,6.81818181818182E-07,0,6785,1,6,0,0,0,0,0,0.7,106,-1,0,3,1,0,0,0.2,0,0,0,0,0,0.1,4167,0,-1,0,0,205,11,0,0,28,Brighton,Watford,Everton,Arsenal,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.7
Willy,Caballero,GLK,CHE,4800000,0,0,0,0,0,0,8995,0,0,0,0,0,0,0,0,51,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,2478,0,-1,0,0,0,20,0,0,0,Watford,Crystal Palace,Man City,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CRY,4500000,1,21,2.3,5.11111111111111E-07,4.66666666666667E-06,0,88172,1,13,0,0,0,0,0,4.7,1046,0,0,21,0,0.3,0,1.2,1,0,2,0,0,1.8,64748,0,-1,0,0,810,480,0,0,143,Leicester,Chelsea,Liverpool,Burnley,Bournemouth,2.2,1.2,2,1.2,1.6,1.6,2,1.9,2.4,1.9,1.2,2,1.3,1.8,1.8,1.8,2.9,1.2,2.4,1.2,1.5,2,1.2,1.9,1.7,2.6,1.3,2.7,32.3
,Callum Wilson,FWD,BOU,7900000,1,52,4.7,5.9493670886076E-07,6.58227848101266E-06,0,1081289,3,13,0,0,0,5,0,6.6,30547,-1,0,52,1,0.2,0,1.5,4,0,3,0,3,11.2,675141,0,-1,0,1,950,2804,0,0,178,Man Utd,Newcastle,Wolverhampton,Tottenham,Crystal Palace,6.7,4.1,4.9,5.6,4.7,5,5.3,6.4,6.1,4.5,4.9,6.4,5.6,5.5,6.4,4,5,6.1,4.9,6.1,4.7,5.4,4.9,7,5.4,5.3,5.8,4.8,71.4
Dominic,Calvert-Lewin,FWD,EVE,5800000,0,27,3.4,5.86206896551724E-07,4.6551724137931E-06,0,131089,1,10,0,0,0,3,0,4.7,840,-2,0,27,2,0.4,0,2.2,2,0,2,0,0,1.1,82074,0,-1,0,0,494,673,0,0,86,Tottenham,Southampton,Norwich,Leicester,Liverpool,4.9,4,5.1,1.9,2.4,4.3,2.5,4.3,4.5,1.9,2.7,3.8,2.4,3.7,2.8,4.2,2.4,4.7,2.7,3.5,3.3,3.7,3,4.1,2.3,4.5,1.9,3.7,30
Rafael,Camacho,MID,LIV,4500000,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,-1,0,0,0,3,0,0,0,Aston Villa,Man City,Crystal Palace,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Camarasa,MID,CRY,4600000,0,1,0.1,2.17391304347826E-08,2.17391304347826E-07,0,42837,0,0,0,0,0,0,0,0.2,83,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,3285,0,-1,0,0,5,61,0,0,3,Leicester,Chelsea,Liverpool,Burnley,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5300000,0,17,1.7,3.20754716981132E-07,3.20754716981132E-06,0,97629,1,2,0,0,0,0,0,3.2,5725,-2,0,17,2,0.7,0,3.8,3,0,2,0,0,1.7,105241,0,-1,0,0,307,841,0,0,94,Southampton,Liverpool,Chelsea,Newcastle,Burnley,0.9,1.2,0.9,1.5,0.8,1.4,0.8,1.1,1,0.9,1.8,1.3,1.4,1.2,1.2,1.3,0.9,1,1,1,0.9,1,1.5,1.7,0.9,0.8,1.2,1.3,22.7
Todd,Cantwell,MID,NOR,4800000,1,38,3.5,7.29166666666667E-07,7.91666666666667E-06,0,983378,1,22,0,0,0,2,0,7.9,32809,3,0,38,-3,0.4,0,1.8,2,0,1,0,2,19.2,2157568,0,-1,0,0,816,3594,0,0,122,Brighton,Watford,Everton,Arsenal,Southampton,2.5,4.5,2.2,4.1,3.3,4.5,1.8,4,1.8,3.8,4.1,2,4.3,2,2.6,2.7,3.1,3.2,3.9,3.3,4.4,2.4,4.1,2.9,3.5,1.8,4.2,1.8,63.8
Etienne,Capoue,MID,WAT,4800000,0,10,1.7,3.54166666666667E-07,2.08333333333333E-06,0,53444,2,19,0,0,0,0,0,2.1,195,-2,0,10,2,0,0,0,0,0,0,0,0,0.3,11279,0,-1,0,0,532,8,0,0,76,Chelsea,Norwich,Burnley,Southampton,Leicester,0,0.8,1.4,1.2,0.8,1.3,0.8,1.3,1.5,1.1,1.3,1.1,1.2,0.8,1.4,0.9,0.8,0.8,0.8,0.9,0.8,0.9,0.8,1.3,1.4,0.8,0.8,0.8,12.9
,Carlos Sanchez,MID,WHU,4400000,0,3,0.3,6.81818181818182E-08,6.81818181818182E-07,0,20830,0,0,0,0,0,0,0,0.7,216,-1,0,3,1,0,0,0,0,0,0,0,0,0.3,14973,0,-1,0,0,14,170,0,0,9,Newcastle,Burnley,Tottenham,Chelsea,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Andy,Carroll,FWD,NEW,5400000,1,5,0.5,9.25925925925926E-08,9.25925925925926E-07,0,11599,0,4,0,0,0,0,0,0.9,79,-1,0,5,1,0.1,0,0.8,0,0,0,0,0,0.1,5765,0,-1,0,0,90,66,0,0,13,West Ham,Bournemouth,Aston Villa,Man City,Sheffield United,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,4
Craig,Cathcart,DEF,WAT,4400000,1,22,2.4,5.45454545454545E-07,5E-06,0,179771,1,12,0,0,0,0,0,5,990,-1,0,22,1,0.9,0,4,1,0,2,0,0,1.4,12911,0,-1,0,0,739,89,0,0,130,Chelsea,Norwich,Burnley,Southampton,Leicester,0,1.4,2,2.2,1.4,2.7,1.8,2.6,1.8,3,1.8,1.2,2.7,1.9,3.2,1.4,1.5,2,1.8,2.2,1.2,1.8,1.4,2.4,3,1.9,1.6,1.3,14.9
Ivan,Cavaleiro,MID,WOL,4900000,0,0,0,0,0,0,699,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,340,0,-1,0,0,0,2,0,0,0,Arsenal,Aston Villa,Bournemouth,Sheffield United,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ceballos,MID,ARS,5400000,2,27,2.5,4.62962962962963E-07,5E-06,0,887859,0,10,0,0,0,0,0,5,9702,-1,0,27,1,0.4,0,2,3,0,1,0,2,6.6,993448,0,-1,0,1,659,776,0,0,130,Wolverhampton,Leicester,Southampton,Norwich,Brighton,2.4,1.2,1.8,1.3,2.4,1.3,1.2,1.3,1.9,1.7,2.4,1.4,2.7,1.2,1.5,2.6,2.6,1.2,2,1.6,2.1,2.4,1.9,1.8,1.2,1.5,1.2,2.7,42.8
,Cedric,DEF,SOU,4800000,0,9,0.9,1.875E-07,1.875E-06,0,17912,0,4,0,0,0,0,0,1.9,115,-2,0,9,2,0,0,0,0,0,1,0,0,0.2,6019,0,-1,0,0,270,2,0,0,53,Man City,Everton,Arsenal,Watford,Norwich,0,0.6,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.5,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,13.6
Nathaniel,Chalobah,MID,WAT,4400000,2,6,0.6,1.36363636363636E-07,1.36363636363636E-06,0,12031,0,3,0,0,0,0,0,1.4,106,-1,0,6,1,0.3,0,1.2,0,0,0,0,0,0.2,7961,0,-1,0,0,231,243,0,0,32,Chelsea,Norwich,Burnley,Southampton,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.1
,Chamberlain,MID,LIV,6200000,1,9,0.9,1.45161290322581E-07,1.45161290322581E-06,0,31363,0,3,0,0,0,0,0,1.5,603,-3,0,9,3,0.1,0,0.5,0,0,0,0,0,0.4,21744,0,-1,0,0,250,893,0,0,44,Aston Villa,Man City,Crystal Palace,Brighton,Everton,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,21.5
Calum,Chambers,DEF,ARS,4400000,2,25,3.6,8.18181818181818E-07,5.68181818181818E-06,0,69382,3,6,0,0,0,1,0,5.7,1592,-1,0,25,1,0.6,0,2.8,2,0,2,0,0,1.6,111139,0,-1,0,0,585,943,0,0,101,Wolverhampton,Leicester,Southampton,Norwich,Brighton,3.5,2.7,3.5,2.7,3.9,3.4,3.2,3.6,2.3,3.7,4.7,3.2,3.6,2.6,2.3,5.2,5.4,2.8,4.5,2.6,3.9,4.5,2.9,4.2,3.3,3.8,3.4,4.6,33.7
James,Chester,DEF,AVL,4300000,0,0,0,0,0,0,5852,0,0,0,0,0,0,0,0,21,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,371,0,-1,0,0,0,22,0,0,0,Liverpool,Wolverhampton,Newcastle,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chicharito,FWD,WHU,6000000,0,9,4.5,7.5E-07,1.5E-06,0,139115,0,4,0,0,0,1,0,1.5,116,0,0,9,0,0,0,0,2,0,0,0,0,0.4,86733,0,-1,0,1,106,6,0,0,27,Newcastle,Burnley,Tottenham,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
Benjamin,Chilwell,DEF,LEI,5600000,6,48,5.3,9.46428571428571E-07,8.57142857142857E-06,0,209898,1,6,0,0,0,1,0,8.6,2862,1,0,48,-1,1.3,0,7,1,0,4,0,3,10.3,549161,0,-1,0,1,810,23927,0,0,191,Crystal Palace,Arsenal,Brighton,Everton,Watford,5.7,6.7,4.7,8,7.6,5.8,7.5,5.1,6.6,6,6,6.2,4.3,7.6,6.5,5.2,5.8,4.9,8,5.8,6.7,5.7,7.9,4.5,4.3,6.3,5.8,7.9,44.1
Tahith,Chong,MID,MUN,4400000,0,2,0.2,4.54545454545455E-08,4.54545454545455E-07,0,41325,0,0,0,0,0,0,0,0.5,454,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.6,53292,0,-1,0,0,24,74,0,0,4,Bournemouth,Brighton,Sheffield United,Aston Villa,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Hamza,Choudhury,MID,LEI,4500000,0,14,1.4,3.11111111111111E-07,3.11111111111111E-06,0,70007,1,4,0,0,0,0,0,3.1,877,0,0,14,0,0,0,0,0,0,1,0,1,0.9,80680,0,-1,0,0,318,133,0,0,65,Crystal Palace,Arsenal,Brighton,Everton,Watford,0.7,1,0.7,1.1,1.1,0.7,1,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.8,0.7,1,0.7,1,0.7,0.7,1.1,0.7,1,15.6
Andreas,Christensen,DEF,CHE,4900000,0,8,0.8,1.63265306122449E-07,1.63265306122449E-06,0,90695,2,11,0,0,0,0,0,1.6,595,-1,0,8,1,0,0,0,0,0,1,0,0,0.6,56523,0,-1,0,0,491,6,0,0,88,Watford,Crystal Palace,Man City,West Ham,Aston Villa,0,0.5,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14.7
Ciaran,Clark,DEF,NEW,4300000,7,15,1.5,3.48837209302326E-07,3.48837209302326E-06,0,6907,2,4,0,0,0,1,0,3.5,49,-2,0,15,2,0.9,0,3.8,0,0,1,0,0,0.2,3995,0,-1,0,0,360,616,0,0,66,West Ham,Bournemouth,Aston Villa,Man City,Sheffield United,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.4,0.8,1.7,1.1,0.8,0.9,0.9,1.2,0.8,0.8,1,1,0.9,1.6,0.8,1.2,0.8,0.8,1.4,0.8,1,15.8
Leon,Clarke,FWD,SHU,4500000,0,1,0.1,2.22222222222222E-08,2.22222222222222E-07,0,2704,0,0,0,0,0,0,0,0.2,182,0,0,1,0,0,0,0,0,0,0,0,0,0.1,6934,0,-1,0,0,13,136,0,0,-1,Burnley,Tottenham,Man Utd,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,206,0,-1,0,0,0,2,0,0,0,Norwich,Man Utd,Leicester,Liverpool,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cleverley,MID,WAT,4900000,0,24,2.7,5.51020408163265E-07,4.89795918367347E-06,0,17794,0,17,0,0,0,1,0,4.9,705,-1,0,24,1,0.3,0,1.5,2,0,1,0,0,0.2,20955,0,-1,0,0,645,2,0,0,120,Chelsea,Norwich,Burnley,Southampton,Leicester,0,0,0,0,0,2.6,1.4,2.6,2.9,2.4,2.6,2.3,2.4,1.4,2.9,1.9,1.4,1.7,1.6,2,1.8,2,1.4,2.7,2.9,1.5,1.4,1.8,47.5
Conor,Coady,DEF,WOL,5000000,2,30,2.7,5.4E-07,6E-06,0,56060,2,14,0,0,0,0,0,6,865,0,0,30,0,0.6,0,2.8,1,0,3,0,0,1.5,45863,0,-1,0,0,990,1434,0,0,165,Arsenal,Aston Villa,Bournemouth,Sheffield United,West Ham,1.8,3.3,1.7,2,2.7,1.9,3,2,1.8,2.4,2.4,3.3,2.9,2.2,2.1,2.5,2.7,2.4,2.2,2.5,1.8,2.5,2.2,2.4,3.5,1.7,3,1.9,17.2
Jack,Colback,MID,NEW,4400000,0,0,0,0,0,0,19019,0,0,0,0,0,0,0,0,145,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,23034,0,-1,0,0,0,6,0,0,0,West Ham,Bournemouth,Aston Villa,Man City,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,5400000,0,19,2.4,4.44444444444444E-07,3.51851851851852E-06,0,217562,2,12,0,0,0,0,0,3.5,916,-1,0,19,1,-0.1,0,-0.5,2,0,2,0,1,1.7,106053,0,-1,0,0,665,223,0,1,124,Tottenham,Southampton,Norwich,Leicester,Liverpool,2.9,1.9,2.6,1.2,1.5,2.1,1.3,2.2,2.2,1.9,1.2,2.2,1.6,3.2,1.5,2.9,1.2,2.8,1.2,2.2,1.2,2.4,1.5,2,1.3,3.2,1.5,1.8,29.3
Aaron,Connolly,FWD,BHA,4700000,2,28,3.5,7.4468085106383E-07,5.95744680851064E-06,0,48027,0,6,0,0,0,2,0,6,4946,2,-1,28,-2,1.3,0,6,3,0,2,0,2,3.7,293758,0,-1,0,1,363,6486,1,0,85,Norwich,Man Utd,Leicester,Liverpool,Arsenal,5.2,3,3.6,2.9,2.9,3.3,2.8,2.4,3.6,3.6,4.2,2.9,4.4,2.8,3,4.4,2.3,4.2,2.8,4.2,2.3,4.6,3.9,3.3,3.5,4.6,3.6,3.1,33.5
Jack,Cork,MID,BUR,5000000,2,19,2.1,4.2E-07,3.8E-06,0,17571,0,15,0,0,0,0,0,3.8,69,0,0,19,0,0.2,0,1,0,0,2,0,0,0.2,9522,0,-1,0,0,752,31,0,0,102,Sheffield United,West Ham,Watford,Crystal Palace,Man City,1.9,1.5,1.3,1.9,1,1,2,1.4,1,1.8,1.6,1,1.4,1,1.9,1.6,2,1.2,1.7,1,2.1,1,2.1,1,1,1.8,1,1.9,26.5
Helder,Costa,MID,WOL,4900000,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,458,0,-1,0,0,0,2,0,0,0,Arsenal,Aston Villa,Bournemouth,Sheffield United,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
