FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ryan,Bennett,DEF,WOL,5000000,0,9,2.2,4.4E-07,1.8E-06,0,15447,2,5,0,0,0,0,0,1.8,1554,0,0,9,0,0.2,0,0.8,0,0,1,0,0,0.6,10922,0,-1,0,0,360,271,0,0,60,Chelsea,Crystal Palace,Watford,Man City,Southampton,1.4,1.2,1.4,1.1,1.6,2.6,1.1,3.2,1.1,1.9,1.5,1.7,1.6,1.1,1.1,1.2,1.6,1.8,1.7,1.1,1.3,1.7,1.7,1.8,1.3,1.6,1.1,1.8,1.1,1.5,2.9,1.1,2.3,1.1,12.1
Christian,Benteke,FWD,CRY,5800000,1,7,1.4,2.41379310344828E-07,1.20689655172414E-06,0,48563,0,2,0,0,0,0,0,1.2,2384,-2,1,7,2,0.2,0,1.2,0,0,1,0,0,0.8,21739,0,-1,0,0,210,520,-1,0,28,Tottenham,Wolverhampton,Norwich,West Ham,Man City,0.7,0.9,2,0.7,0.9,0.7,0.9,0.7,0.8,0.7,1.1,0.9,0.9,0.7,1.1,0.7,0.8,1,0.7,0.8,0.9,0.7,0.7,0.7,1.4,0.7,0.7,1,0.7,1.6,0.7,0.9,0.7,0.9,14.4
,Bernard,MID,EVE,6500000,1,17,3.4,5.23076923076923E-07,2.61538461538462E-06,0,105504,1,2,0,0,0,1,0,2.6,10602,0,0,17,0,0.6,0,3.8,3,0,2,0,0,1.8,167837,0,-1,0,1,274,1385,0,0,52,Bournemouth,Sheffield United,Man City,Burnley,West Ham,2.2,4.9,2.2,1.8,3.4,2.2,2.6,1.7,4.3,1.7,1.7,3.7,1.7,3.5,4,2.6,1.7,3.4,1.8,3.4,2.1,4.7,1.7,3.3,1.7,2.5,1.7,3.3,1.7,3.4,2.2,4.9,2.4,4,21.2
,Bernardo,DEF,BHA,4400000,0,2,0.5,1.13636363636364E-07,4.54545454545455E-07,0,4152,0,3,0,0,0,0,0,0.5,457,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.1,1471,0,-1,0,0,67,39,0,0,14,Burnley,Newcastle,Chelsea,Tottenham,Aston Villa,0,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.9
,Bernardo Silva,MID,MCI,7800000,4,14,3.5,4.48717948717949E-07,1.79487179487179E-06,0,977400,1,6,0,0,0,1,0,1.8,24458,-2,0,14,2,0.4,0,3.5,0,0,0,0,1,11.9,132796,0,-1,0,0,241,9820,0,0,72,Norwich,Watford,Everton,Wolverhampton,Crystal Palace,2.2,2.9,2.2,3.6,2.9,4.2,2.6,2.3,2.9,4.3,3.3,2.5,3.2,2.5,3.9,4.2,3.9,2.5,4,4.1,2.6,2.6,2.8,2.7,2.4,3.2,2.6,1.8,3.3,2.5,3.8,3.2,3.8,3.5,35.1
Ryan,Bertrand,DEF,SOU,4900000,0,2,0.5,1.02040816326531E-07,4.08163265306122E-07,0,34087,0,5,0,0,0,0,0,0.4,1004,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.7,5362,0,-1,0,0,166,355,0,0,14,Sheffield United,Bournemouth,Tottenham,Chelsea,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.3
Muhamed,Besic,MID,SHU,4500000,0,0,0,0,0,0,7935,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4570,0,-1,0,0,0,153,0,0,0,Southampton,Everton,Liverpool,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philip,Billing,MID,BOU,5000000,2,7,1.4,2.8E-07,1.4E-06,0,7102,2,8,0,0,0,0,0,1.4,314,0,0,7,0,0.2,0,1.2,0,0,0,0,0,0.2,5435,0,-1,0,0,405,298,0,0,54,Everton,Southampton,West Ham,Arsenal,Norwich,1,0.7,0.7,0.7,0.8,0.9,0.7,1.1,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,1.1,1,0.7,0.7,0.7,1,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,18
Yves,Bissouma,MID,BHA,5000000,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,-1,0,0,0,19,0,0,0,Burnley,Newcastle,Chelsea,Tottenham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birkir,Bjarnason,MID,AVL,4500000,0,0,0,0,0,0,5529,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0.1,309,0,-1,0,0,0,13,0,0,0,West Ham,Arsenal,Burnley,Norwich,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5000000,0,16,4,8E-07,3.2E-06,0,265907,0,5,0,0,0,0,0,3.2,13084,0,0,16,0,0.4,0,1.8,5,0,1,0,1,5.5,184685,0,-1,0,0,360,3557,0,1,88,Chelsea,Crystal Palace,Watford,Man City,Southampton,3.6,3.3,3.7,3,4.1,5.8,3,6,2.8,4.7,3.9,4.2,4.1,2.2,2.8,3.1,4,4.5,4.3,3.1,3.5,4.3,4.3,4.4,3.4,4.2,2.7,4.4,3,3.9,6,3,5.3,2.7,16.3
Gaetan,Bong,DEF,BHA,4400000,1,1,0.25,5.68181818181818E-08,2.27272727272727E-07,0,3804,0,1,0,0,0,0,0,0.2,136,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,895,0,-1,0,0,1,82,0,0,3,Burnley,Newcastle,Chelsea,Tottenham,Aston Villa,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Artur,Boruc,GLK,BOU,4400000,0,0,0,0,0,0,9811,0,0,0,0,0,0,0,0,398,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,3017,0,-1,0,0,0,297,0,0,0,Everton,Southampton,West Ham,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,6,13,3.25,5.90909090909091E-07,2.36363636363636E-06,0,3305,0,2,0,0,0,0,0,2.4,245,0,0,13,0,0.5,0,3,0,0,1,0,2,0.1,4605,0,-1,0,0,181,872,0,0,41,Sheffield United,Bournemouth,Tottenham,Chelsea,Wolverhampton,3.6,2.9,2.3,2.6,3.4,2.3,1.9,3.6,2.8,2.6,3.2,3.8,2.3,2.2,2.3,3.7,1.7,2.4,3.3,2.5,2,2.9,3.8,3,2.3,1.9,2.4,3.3,1.6,1.9,2,2.3,3.4,3.9,19.8
Robbie,Brady,MID,BUR,5500000,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,-1,0,0,0,52,0,0,0,Brighton,Norwich,Aston Villa,Everton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4800000,0,0,0,0,0,0,11870,0,0,0,0,0,0,0,0,402,-2,1,0,2,0,0,0,0,0,0,0,0,0.3,2406,0,-1,0,0,0,87,-1,0,0,Norwich,Watford,Everton,Wolverhampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,LIV,4400000,0,0,0,0,0,0,26664,0,0,0,0,0,0,0,0,2188,-1,1,0,1,0,0,0,0,0,0,0,0,0.6,20536,0,-1,0,0,0,3547,-1,0,0,Newcastle,Chelsea,Sheffield United,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,6300000,0,0,0,0,0,0,15853,0,0,0,0,0,0,0,0,309,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,335,0,-1,0,0,0,22,-1,0,0,Everton,Southampton,West Ham,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Buendia,MID,NOR,6000000,11,24,4.8,8E-07,4E-06,0,31720,1,11,0,0,0,0,0,4,1917,0,0,24,0,0.8,0,5,3,0,0,0,4,1,53639,0,-1,0,1,442,20811,0,0,96,Man City,Burnley,Crystal Palace,Aston Villa,Bournemouth,3.7,3.5,3,7.2,4.3,5.4,4.2,5.9,2.4,5.6,3.5,7.2,2.8,6.8,2.6,4.4,7.2,2.4,6.3,2.7,4.9,4.2,4.2,5.4,4.5,5.5,7.1,3.4,5.5,4.1,5.5,2.7,6.3,2.4,39.5
Dan,Burn,DEF,BHA,4500000,2,11,2.2,4.88888888888889E-07,2.44444444444444E-06,0,6126,0,8,0,0,0,0,0,2.4,337,0,0,11,0,0.3,0,1.2,0,0,1,0,0,0.2,12155,0,-1,0,0,450,451,0,0,64,Burnley,Newcastle,Chelsea,Tottenham,Aston Villa,1.1,2.9,1.2,1.3,2.1,2.6,1.4,1.6,1.4,1.4,1.3,1.2,1.5,1.6,2.1,1.1,1.1,1.8,2.8,1.2,1.9,1.1,1.8,1.9,1.6,1.1,1.8,1.4,1.1,1.1,1.1,2,1.5,1.3,14.9
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,225148,0,0,0,0,0,0,0,0,10260,0,0,0,0,0,0,0,0,0,0,0,0,25.5,266683,0,-1,0,0,0,14166,0,0,0,Burnley,Newcastle,Chelsea,Tottenham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4400000,0,1,0.25,5.68181818181818E-08,2.27272727272727E-07,0,3617,1,3,0,0,0,0,0,0.2,206,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,1961,0,-1,0,0,91,924,0,0,14,Man City,Burnley,Crystal Palace,Aston Villa,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.8
Willy,Caballero,GLK,CHE,4900000,0,0,0,0,0,0,6431,0,0,0,0,0,0,0,0,285,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1628,0,-1,0,0,0,67,0,0,0,Wolverhampton,Liverpool,Brighton,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CRY,4500000,0,8,2.7,6E-07,1.77777777777778E-06,0,57060,1,5,0,0,0,0,0,1.8,3028,0,0,8,0,0.4,0,2,1,0,1,0,0,1.9,38872,0,-1,0,0,270,2766,0,0,46,Tottenham,Wolverhampton,Norwich,West Ham,Man City,1.8,2.5,2.8,1.7,1.7,1.4,2.8,1.4,2,1.4,1.7,1.6,2.2,2.8,2.5,1.7,1.4,1.9,1.4,2.7,3.1,1.5,2.9,1.7,2.4,1.4,1.4,2.3,1.6,2.3,1.8,2.8,1.4,2.7,11.8
,Callum Wilson,FWD,BOU,7800000,13,33,6.6,8.46153846153846E-07,4.23076923076923E-06,0,664973,1,9,0,0,0,3,0,4.2,25656,-2,0,33,2,0.9,0,7,3,0,0,0,3,9.4,132044,0,-1,0,1,427,19551,0,0,105,Everton,Southampton,West Ham,Arsenal,Norwich,9.9,8.1,8.2,8.9,9.9,9.4,8,9.4,7.8,9,7.1,7.1,8.5,8.5,8.1,9.8,9.4,8.2,7.9,7.8,9.9,7,8.5,9.2,8,9.3,8.1,6.4,7.5,7.7,7.9,9,7,6.6,37.4
Dominic,Calvert-Lewin,FWD,EVE,5800000,6,12,2.4,4.13793103448276E-07,2.06896551724138E-06,0,88715,1,4,0,0,0,1,0,2.1,3262,-2,0,12,2,0.4,0,2.5,0,0,2,0,0,1.1,37834,0,-1,0,0,313,2630,0,0,33,Bournemouth,Sheffield United,Man City,Burnley,West Ham,1.4,2.2,2.2,1.2,2.6,1.5,2.2,1.2,3.6,1.2,1.2,3.4,1.2,2.4,2.5,1.3,1.2,2.3,1.5,1.8,1.9,2.9,1.2,2.4,1.5,2,1.6,2.3,1.2,2,1.2,3.5,1.2,2.6,15.4
Rafael,Camacho,MID,LIV,4500000,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,-1,0,0,0,9,0,0,0,Newcastle,Chelsea,Sheffield United,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Camarasa,MID,CRY,4800000,1,1,0.25,5.20833333333333E-08,2.08333333333333E-07,0,34568,0,0,0,0,0,0,0,0.2,833,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.3,2143,0,-1,0,0,5,71,0,0,3,Tottenham,Wolverhampton,Norwich,West Ham,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5400000,0,1,0.25,4.62962962962963E-08,1.85185185185185E-07,0,68504,0,0,0,0,0,0,0,0.2,3653,-1,0,1,1,0,0,0.2,0,0,0,0,0,1,29102,0,-1,0,0,1,803,0,0,2,Norwich,Watford,Everton,Wolverhampton,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Todd,Cantwell,MID,NOR,4900000,6,27,5.4,1.10204081632653E-06,5.51020408163265E-06,0,199524,1,12,0,0,0,2,0,5.6,9556,4,-1,27,-4,1.3,0,6.2,2,0,0,0,2,21.4,1495088,0,-1,0,0,437,169086,1,0,94,Man City,Burnley,Crystal Palace,Aston Villa,Bournemouth,4.5,4.2,3.6,8.1,5.1,6.4,5,7,2.7,6.6,4.2,8.1,3.5,7.9,3.1,5.2,8.1,2.9,7.4,3.3,5.8,5.1,5.1,6.4,5.1,6.5,8.1,4.1,6.4,4.9,6.5,3.2,7.4,2.7,37.8
Etienne,Capoue,MID,WAT,4800000,1,6,1.5,3.125E-07,1.25E-06,0,37358,2,9,0,0,0,0,0,1.2,1699,-2,1,6,2,0.2,0,1,0,0,0,0,0,0.5,8277,0,-1,0,0,352,186,-1,0,48,Arsenal,Man City,Wolverhampton,Sheffield United,Tottenham,0.8,0.8,1,1.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.1,0.8,0.8,1.1,1.2,0.9,1,0.8,0.8,1,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.9,0.8,0.8,8.3
,Carlos Sanchez,MID,WHU,4500000,0,3,0.75,1.66666666666667E-07,6.66666666666667E-07,0,12933,0,0,0,0,0,0,0,0.7,573,0,0,3,0,0.2,0,0.8,0,0,0,0,0,0.4,10306,0,-1,0,0,14,288,0,0,9,Aston Villa,Man Utd,Bournemouth,Crystal Palace,Everton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2
Andy,Carroll,FWD,NEW,5400000,0,0,0,0,0,0,7879,0,0,0,0,0,0,0,0,218,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1441,0,-1,0,0,0,86,0,0,0,Liverpool,Brighton,Leicester,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Cathcart,DEF,WAT,4400000,0,5,1.2,2.72727272727273E-07,1.13636363636364E-06,0,128041,1,8,0,0,0,0,0,1.1,9923,-1,0,5,1,0.2,0,1,0,0,0,0,0,2.2,8508,0,-1,0,0,360,48,0,0,52,Arsenal,Man City,Wolverhampton,Sheffield United,Tottenham,0,0,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,1.3,0.6,0.6,0.6,0.7,1.1,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,7.8
Ivan,Cavaleiro,MID,WOL,4900000,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,23,-1,0,0,1,0,0,0,0,0,0,0,0,0,189,0,-1,0,0,0,17,0,0,0,Chelsea,Crystal Palace,Watford,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ceballos,MID,ARS,5700000,1,16,4,7.01754385964912E-07,2.80701754385965E-06,0,348352,0,5,0,0,0,0,0,2.8,47638,2,0,16,-2,0.7,0,3.8,3,0,0,0,2,13.3,901074,0,-1,0,1,254,18908,0,0,58,Watford,Aston Villa,Man Utd,Bournemouth,Sheffield United,4.4,5.2,2.8,4.1,4.8,5,4.5,3.3,3.4,2.6,3.3,4,2,2.6,4.6,3.7,3.3,3.4,5.2,3.1,3.9,3.3,4.9,2.6,3.3,4.5,3.9,4.4,4.5,3.3,3.1,2.4,3,3.7,19.4
,Cedric,DEF,SOU,4900000,6,8,2,4.08163265306122E-07,1.63265306122449E-06,0,9523,0,1,0,0,0,0,0,1.6,270,-1,0,8,1,0.4,0,2,0,0,1,0,0,0.3,3762,0,-1,0,0,180,681,0,0,37,Sheffield United,Bournemouth,Tottenham,Chelsea,Wolverhampton,1.4,1,1.7,1.1,1.2,1.4,1,2.4,1,1.1,1.4,2.4,1.2,1.7,1,1.8,1.3,1.4,1.2,1.2,1.1,1,2.7,1.5,1.4,1,1,1.4,1,1.4,1.2,1,1,1.5,5.2
Nathaniel,Chalobah,MID,WAT,4500000,0,1,0.25,5.55555555555556E-08,2.22222222222222E-07,0,7619,0,0,0,0,0,0,0,0.2,413,0,0,1,0,0,0,0.2,0,0,0,0,0,0.2,4308,0,-1,0,0,19,215,0,0,2,Arsenal,Man City,Wolverhampton,Sheffield United,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
,Chamberlain,MID,LIV,6300000,2,6,1.5,2.38095238095238E-07,9.52380952380952E-07,0,20503,0,3,0,0,0,0,0,1,740,-2,0,6,2,0.2,0,1.5,0,0,0,0,0,0.4,8085,0,-1,0,0,194,600,0,0,37,Newcastle,Chelsea,Sheffield United,Leicester,Man Utd,0.8,0.8,1.1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.1,1,0.8,0.8,0.8,1,1.2,0.8,0.8,1,0.8,0.8,0.8,1,0.8,0.8,1.1,0.8,1.2,1,0.8,0.8,0.8,1.2,11
Calum,Chambers,DEF,ARS,4500000,0,6,1.5,3.33333333333333E-07,1.33333333333333E-06,0,40464,0,0,0,0,0,0,0,1.3,1725,0,0,6,0,0,0,0,0,0,1,0,0,0.9,31551,0,-1,0,0,90,396,0,0,26,Watford,Aston Villa,Man Utd,Bournemouth,Sheffield United,0.9,1.8,0.8,0.8,0.8,1.2,0.8,0.9,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.9,0.8,1,0.8,0.8,0.9,1.6,0.8,0.8,0.9,1,0.9,0.8,0.9,1,0.8,1,0.8,1.5
James,Chester,DEF,AVL,4400000,0,0,0,0,0,0,4759,0,0,0,0,0,0,0,0,121,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,137,0,-1,0,0,0,4,0,0,0,West Ham,Arsenal,Burnley,Norwich,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chicharito,FWD,WHU,6000000,0,9,4.5,7.5E-07,1.5E-06,0,123436,0,4,0,0,0,1,0,1.5,6562,0,0,9,0,0.3,0,2,2,0,0,0,0,0.6,86566,0,-1,0,1,106,30,0,0,27,Aston Villa,Man Utd,Bournemouth,Crystal Palace,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
Benjamin,Chilwell,DEF,LEI,5400000,1,12,4,7.40740740740741E-07,2.22222222222222E-06,0,153073,1,2,0,0,0,0,0,2.2,4007,-1,0,12,1,0.3,0,1.5,0,0,1,0,1,3.8,48844,0,-1,0,0,270,4778,0,0,49,Man Utd,Tottenham,Newcastle,Liverpool,Burnley,3.5,4.1,4.5,3.2,3.5,4.3,3.4,3,4.2,6,3.7,4.4,4.3,3,3.1,4.2,5.8,4.1,3,3.8,3.6,3.5,2.7,2.2,6,4,3.4,3.9,5.2,3,2.8,4.7,4.4,4.3,10.9
Tahith,Chong,MID,MUN,4400000,1,1,0.25,5.68181818181818E-08,2.27272727272727E-07,0,21628,0,0,0,0,0,0,0,0.2,2096,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.7,39333,0,-1,0,0,20,5898,0,0,3,Leicester,West Ham,Arsenal,Newcastle,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Hamza,Choudhury,MID,LEI,4500000,1,9,1.8,4E-07,2E-06,0,34071,0,3,0,0,0,0,0,2,2357,0,0,9,0,0.3,0,1.5,0,0,1,0,0,1.1,54670,0,-1,0,0,297,2211,0,0,50,Man Utd,Tottenham,Newcastle,Liverpool,Burnley,0.9,0.9,0.9,0.9,1.2,1,0.9,1,1.3,1.6,1.1,0.9,1.4,0.9,0.9,1.1,1.5,0.9,1,0.9,1.1,1.3,0.9,0.9,1.7,1.2,0.9,0.9,1.6,1,1.3,1.7,0.9,0.9,12.6
Andreas,Christensen,DEF,CHE,5000000,0,3,0.8,1.6E-07,6E-07,0,48504,1,9,0,0,0,0,0,0.6,3944,0,0,3,0,0.2,0,0.8,0,0,0,0,0,1.1,47859,0,-1,0,0,360,1341,0,0,59,Wolverhampton,Liverpool,Brighton,Southampton,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10.7
Ciaran,Clark,DEF,NEW,4400000,0,0,0,0,0,0,4470,0,0,0,0,0,0,0,0,220,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,975,0,-1,0,0,0,83,0,0,0,Liverpool,Brighton,Leicester,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,846,0,0,0,0,0,0,0,0,20,-1,0,0,1,0,0,0,0,0,0,0,0,0,101,0,-1,0,0,0,5,0,0,0,Burnley,Newcastle,Chelsea,Tottenham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cleverley,MID,WAT,4900000,9,14,3.5,7.14285714285714E-07,2.85714285714286E-06,0,3804,0,6,0,0,0,1,0,2.9,249,-1,0,14,1,0.7,0,3.5,2,0,0,0,0,0.1,2649,0,-1,0,0,276,1195,0,0,65,Arsenal,Man City,Wolverhampton,Sheffield United,Tottenham,2.7,2.2,3.9,4.2,2.6,3.2,2.9,2.2,3.2,3.3,2.8,4,2.3,2.5,4.1,4.2,3.6,3.9,1.9,2.5,3.9,3.8,2.4,1.8,2.9,2.5,3.3,2.6,2.6,3.5,2.5,3.4,1.8,3.2,29.4
Conor,Coady,DEF,WOL,5000000,0,11,2.2,4.4E-07,2.2E-06,0,29476,0,10,0,0,0,0,0,2.2,3465,0,0,11,0,0.2,0,1.2,0,0,1,0,0,1.6,28828,0,-1,0,0,450,808,0,0,63,Chelsea,Crystal Palace,Watford,Man City,Southampton,1.4,1.2,1.4,1.1,1.6,2.6,1.1,3.2,1.1,1.9,1.5,1.7,1.6,1.1,1.1,1.2,1.6,1.8,1.7,1.1,1.3,1.7,1.7,1.8,1.3,1.6,1.1,1.8,1.1,1.5,2.9,1.1,2.3,1.1,7.5
Jack,Colback,MID,NEW,4400000,0,0,0,0,0,0,7223,0,0,0,0,0,0,0,0,1321,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,20898,0,-1,0,0,0,3813,0,0,0,Liverpool,Brighton,Leicester,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
