FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Yves,Bissouma,MID,BHA,5000000,1,13,0.65,1.3E-07,2.6E-06,0,917,1,5,0,0,0,0,0,2.6,21,0,0,13,0,0.2,0,1,0,0,1,0,0,0,924,0,-1,0,0,402,21,0,0,65,Chelsea,Everton,Aston Villa,Bournemouth,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.9
Birkir,Bjarnason,MID,AVL,4500000,0,0,0,0,0,0,7491,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,-1,0,0,0,5,0,0,0,Burnley,Man City,Brighton,Watford,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4800000,0,34,1.7,3.54166666666667E-07,7.08333333333333E-06,0,653708,0,7,0,0,0,0,0,7.1,922,-2,0,34,2,0,0,0,7,0,3,0,1,2.1,343105,0,-1,0,0,720,11,0,1,170,Watford,Newcastle,Southampton,Liverpool,Man Utd,0,0,0,0,0,1,1.4,1.2,1.3,1.4,1.1,1.4,1,1,1.6,0.8,1.5,1.1,28.7
Gaetan,Bong,DEF,BHA,4300000,0,3,0.15,3.48837209302326E-08,6.97674418604651E-07,0,7099,0,3,0,0,0,0,0,0.7,33,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,2128,0,-1,0,0,57,9,0,0,15,Chelsea,Everton,Aston Villa,Bournemouth,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5
Artur,Boruc,GLK,BOU,4300000,0,0,0,0,0,0,18753,0,0,0,0,0,0,0,0,69,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,6623,0,-1,0,0,0,43,0,0,0,West Ham,Watford,Norwich,Brighton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,0,27,1.35,2.45454545454545E-07,4.90909090909091E-06,0,16186,2,12,0,0,0,0,0,4.9,83,0,0,27,0,0.1,0,0.4,0,0,1,0,3,0.1,14396,0,-1,0,0,557,30,0,0,78,Tottenham,Leicester,Wolverhampton,Crystal Palace,Liverpool,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.9,0.9,49.9
Robbie,Brady,MID,BUR,5500000,1,28,1.4,2.54545454545455E-07,5.09090909090909E-06,0,3329,1,10,0,0,0,1,0,5.1,51,0,0,28,0,0.4,0,2,0,0,1,0,2,0.1,3417,0,-1,0,0,394,25,0,0,99,Aston Villa,Chelsea,Leicester,Man Utd,Arsenal,0.9,0.7,0.7,0.7,0.9,0.9,0.9,0.7,0.7,0.7,1.1,0.7,1.2,0.7,0.7,0.9,0.7,0.9,27.8
Claudio,Bravo,GLK,MCI,4800000,2,11,0.55,1.14583333333333E-07,2.29166666666667E-06,0,27153,0,7,0,8,0,0,0,2.3,454,-2,0,11,2,0.3,0,1.4,0,0,1,0,0,0.4,20581,0,-1,0,0,346,296,0,0,69,Everton,Aston Villa,Crystal Palace,Sheffield United,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.8
Rhian,Brewster,FWD,LIV,4300000,0,0,0,0,0,0,69861,0,0,0,0,0,0,0,0,380,-2,0,0,2,0,0,0,0,0,0,0,0,0.5,55294,0,-1,0,0,0,73,0,0,0,Sheffield United,Tottenham,Man Utd,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,6300000,0,0,0,0,0,0,18454,0,0,0,0,0,0,0,0,18,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,698,0,-1,0,0,0,3,0,0,0,West Ham,Watford,Norwich,Brighton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Buendia,MID,NOR,6000000,8,69,3.3,5.5E-07,1.15E-05,0,188956,2,36,0,0,0,0,0,11.5,531,0,0,69,0,0.7,0,4,10,0,1,0,7,0.8,192545,0,-1,0,1,1592,1048,0,0,333,Crystal Palace,Man Utd,Bournemouth,Tottenham,Newcastle,3.4,2.2,3.6,2,2.7,2.4,2.8,2.6,3.8,3.1,3.6,2.9,3.4,2.9,2.8,2.4,3.7,1.7,162.6
Dan,Burn,DEF,BHA,4500000,1,47,2.2,4.88888888888889E-07,1.04444444444444E-05,0,23889,3,29,0,0,0,0,0,10.4,2032,0,0,47,0,0.4,0,1.9,0,0,5,0,0,0.3,33571,0,-1,0,0,1821,69,0,0,313,Chelsea,Everton,Aston Villa,Bournemouth,West Ham,0,0,0,0,0,0,1.5,2.3,1.3,1.5,1.3,2,1.6,1.8,1.7,1.6,2.6,1.2,72.5
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,651316,0,0,0,0,0,0,0,0,5701,0,0,0,0,0,0,0,0,0,0,0,0,20.1,416885,0,-1,0,0,0,2403,0,0,0,Chelsea,Everton,Aston Villa,Bournemouth,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oskar,Buur,DEF,WOL,4000000,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,-1,0,0,0,87,0,0,0,Watford,Newcastle,Southampton,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4400000,2,16,1.3,2.95454545454545E-07,3.63636363636364E-06,0,8882,4,17,0,0,0,0,0,3.6,46,-1,0,16,1,0.2,0,1,0,0,1,0,0,0.1,5253,0,-1,0,0,906,32,0,0,123,Crystal Palace,Man Utd,Bournemouth,Tottenham,Newcastle,1.1,0.6,0.7,0.7,0.8,0.8,0.6,0.7,0.6,0.6,1.1,0.6,0.8,0.6,1,0.7,0.7,0.6,40.7
Willy,Caballero,GLK,CHE,4800000,0,0,0,0,0,0,11103,0,0,0,0,0,0,0,0,53,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3204,0,-1,0,0,0,15,0,0,0,Brighton,Burnley,Newcastle,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CRY,4400000,0,31,1.55,3.52272727272727E-07,7.04545454545455E-06,0,169398,1,17,0,0,0,0,0,7,1218,-1,0,31,1,0.2,0,1.1,3,0,3,0,0,1.1,99806,0,-1,0,0,1080,9,0,0,198,Norwich,Arsenal,Man City,Southampton,Sheffield United,0,0,0,0,0,0.9,1.6,0.8,1.2,0.8,0.9,1,0.8,1,1.1,1.2,0.8,1.4,40.7
,Callum Wilson,FWD,BOU,7400000,2,67,3.4,4.59459459459459E-07,9.05405405405405E-06,0,1615317,4,31,0,0,0,5,0,9.1,2917,-6,0,67,6,0.2,0,1.3,4,0,3,0,3,4.7,763063,0,-1,0,1,1626,1755,0,0,206,West Ham,Watford,Norwich,Brighton,Aston Villa,3.2,3.9,4.2,3.6,4.3,2.6,3.2,3.6,2.9,3.8,3.1,3.5,3.3,4.2,3.1,3.6,3.5,2.9,90.6
Dominic,Calvert-Lewin,FWD,EVE,5800000,1,69,3.6,6.20689655172414E-07,1.18965517241379E-05,0,207423,4,21,0,0,0,8,0,11.9,5757,-2,0,69,2,0.9,0,5.3,9,0,4,0,0,4.2,379953,0,-1,0,1,1217,44771,0,0,245,Man City,Brighton,West Ham,Newcastle,Watford,3.6,4.2,3.2,4.1,3.2,4.4,3.4,4.9,3.6,3.5,4.2,3.6,3.6,4,3.1,4.9,2.6,4.2,99.8
Rafael,Camacho,MID,LIV,4500000,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,-1,0,0,0,0,0,0,0,Sheffield United,Tottenham,Man Utd,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Camarasa,MID,CRY,4500000,0,1,0.05,1.11111111111111E-08,2.22222222222222E-07,0,47091,0,0,0,0,0,0,0,0.2,60,-5,0,1,5,0,0,0,0,0,0,0,0,0.2,4598,0,-1,0,0,5,21,0,0,3,Norwich,Arsenal,Man City,Southampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5200000,2,21,1.05,2.01923076923077E-07,4.03846153846154E-06,0,171266,1,4,0,0,0,0,0,4,354,-3,0,21,3,0.1,0,0.3,3,0,2,0,0,0.8,117205,0,-1,0,0,487,281,0,0,120,Everton,Aston Villa,Crystal Palace,Sheffield United,Tottenham,0.7,0.6,0.7,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.6,28.7
Todd,Cantwell,MID,NOR,4800000,10,84,4,8.33333333333333E-07,1.75E-05,0,1592111,2,30,0,0,0,6,0,17.5,13712,3,0,84,-3,0.8,0,3.9,10,0,3,0,2,22.8,3043176,0,-1,0,2,1446,30657,0,0,284,Crystal Palace,Man Utd,Bournemouth,Tottenham,Newcastle,4.4,3.1,4.7,2.8,3.6,3.2,3.8,3.6,5,4.1,4.7,3.9,4.6,3.8,3.8,3.3,4.8,2.4,116.9
Etienne,Capoue,MID,WAT,4800000,2,39,2.4,5E-07,8.125E-06,0,59986,5,30,0,0,0,0,0,8.1,299,-2,0,39,2,0.5,0,2.6,2,0,4,0,2,0.3,18543,0,-1,0,0,1418,180,0,0,213,Wolverhampton,Bournemouth,Tottenham,Aston Villa,Everton,2.2,1.8,1.8,1.2,2.3,1.5,1.2,1.4,1.3,1.6,1.6,1.9,1.4,2,2.5,1.3,1.3,1.7,45.8
,Carlos Sanchez,MID,WHU,4300000,0,7,0.368421052631579,8.56793145654835E-08,1.62790697674419E-06,0,30010,0,2,0,0,0,0,0,1.6,630,-2,0,7,2,0.1,0,0.5,0,0,0,0,0,0.4,27814,0,-1,0,0,112,855,0,0,20,Bournemouth,Sheffield United,Everton,Leicester,Liverpool,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.1
Andy,Carroll,FWD,NEW,5400000,0,24,2,3.7037037037037E-07,4.44444444444444E-06,0,16734,1,7,0,0,0,0,0,4.4,224,-1,0,24,1,0.4,0,2.4,0,0,2,0,3,0.1,12729,0,-1,0,0,496,122,0,0,74,Leicester,Wolverhampton,Chelsea,Everton,Norwich,1.5,1.1,1.7,1,2.5,1.3,1.1,1.9,1.7,1.2,2.2,1.3,1.7,1.4,1.2,2.1,1.1,1.4,39.7
Scott,Carson,GLK,MCI,4000000,0,0,0,0,0,0,1589,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5016,0,-1,0,0,0,189,0,0,0,Everton,Aston Villa,Crystal Palace,Sheffield United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Cathcart,DEF,WAT,4300000,2,53,2.8,6.51162790697674E-07,1.23255813953488E-05,0,213739,4,23,0,0,0,0,0,12.3,1081,-2,0,53,2,0.8,0,3.3,3,0,6,0,0,1.6,62342,0,-1,0,1,1633,6283,0,0,301,Wolverhampton,Bournemouth,Tottenham,Aston Villa,Everton,2.4,2.1,3.3,2.8,3.4,2.1,1.8,2.7,2.4,2.5,1.7,2.1,2.3,3.1,3.7,2.8,2.6,1.7,36.2
Ivan,Cavaleiro,MID,WOL,4900000,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0,587,0,-1,0,0,0,7,0,0,0,Watford,Newcastle,Southampton,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ceballos,MID,ARS,5200000,0,27,1.35,2.59615384615385E-07,5.19230769230769E-06,0,1123143,0,10,0,0,0,0,0,5.2,918,-3,0,27,3,0,0,0,3,0,1,0,2,3.2,995643,0,-1,0,1,659,69,0,0,130,Man Utd,Crystal Palace,Sheffield United,Chelsea,Burnley,0.8,0.7,1.1,0.7,0.7,1,0.8,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.9,42.9
,Cedric,DEF,SOU,4800000,6,36,2.8,5.83333333333333E-07,7.5E-06,0,21453,1,14,0,0,0,0,0,7.5,99,-2,0,36,2,0.7,0,3.3,3,0,3,0,0,0.2,11619,0,-1,0,0,1106,435,0,0,181,Tottenham,Leicester,Wolverhampton,Crystal Palace,Liverpool,2.7,2.4,1.9,3,2.8,2,3.6,3.3,3.1,2.8,1.8,2.5,2,2.9,2.3,2.3,2.6,2,47.4
Nathaniel,Chalobah,MID,WAT,4400000,2,18,0.9,2.04545454545455E-07,4.09090909090909E-06,0,18492,1,7,0,0,0,0,0,4.1,186,-1,0,18,1,0.4,0,1.6,2,0,0,0,1,0.2,14591,0,-1,0,0,472,109,0,0,71,Wolverhampton,Bournemouth,Tottenham,Aston Villa,Everton,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,17.3
,Chamberlain,MID,LIV,6200000,0,25,1.31578947368421,2.12224108658744E-07,4.03225806451613E-06,0,81042,0,3,0,0,0,1,0,4,543,-3,0,25,3,0.2,0,1.5,0,0,3,0,0,0.4,65548,0,-1,0,0,507,9,0,0,83,Sheffield United,Tottenham,Man Utd,Wolverhampton,West Ham,0,0,0,0,0,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,39
Calum,Chambers,DEF,ARS,4400000,0,42,3,6.81818181818182E-07,9.54545454545455E-06,0,143072,5,15,0,0,0,1,0,9.5,2457,-1,0,42,1,0.5,0,2.1,5,0,3,0,1,1,140191,0,-1,0,0,1102,86,0,0,197,Man Utd,Crystal Palace,Sheffield United,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7
James,Chester,DEF,AVL,4300000,0,0,0,0,0,0,7065,0,0,0,0,0,0,0,0,34,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1547,0,-1,0,0,0,29,0,0,0,Burnley,Man City,Brighton,Watford,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chicharito,FWD,WHU,6000000,0,9,4.5,7.5E-07,1.5E-06,0,141381,0,4,0,0,0,1,0,1.5,37,0,0,9,0,0,0,0,2,0,0,0,0,0.4,86896,0,-1,0,1,106,3,0,0,27,Bournemouth,Sheffield United,Everton,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
Benjamin,Chilwell,DEF,LEI,5700000,6,75,4.4,7.71929824561404E-07,1.31578947368421E-05,0,691775,1,16,0,0,0,1,0,13.2,7851,2,0,75,-2,0.3,0,1.6,3,0,7,0,3,11.2,1081241,0,-1,0,1,1519,7641,0,0,339,Newcastle,Southampton,Burnley,West Ham,Chelsea,5.3,4,3.9,5.9,4.8,4.1,4.8,4.7,6.6,4.4,5.3,5,6,4,4.5,4.7,5.1,5.4,79.1
Tahith,Chong,MID,MUN,4300000,0,2,0.1,2.32558139534884E-08,4.65116279069767E-07,0,70470,0,0,0,0,0,0,0,0.5,1193,-2,0,2,2,0,0,0,0,0,0,0,0,0.8,92651,0,-1,0,0,24,148,0,0,4,Arsenal,Norwich,Liverpool,Burnley,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Hamza,Choudhury,MID,LEI,4300000,6,23,1.15,2.67441860465116E-07,5.34883720930233E-06,0,104849,2,6,0,0,0,1,0,5.3,986,-2,0,23,2,0.3,0,1.3,0,0,1,0,1,0.9,111500,0,-1,0,0,456,1953,0,0,101,Newcastle,Southampton,Burnley,West Ham,Chelsea,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,23.4
Andreas,Christensen,DEF,CHE,4900000,0,11,0.55,1.12244897959184E-07,2.24489795918367E-06,0,99741,2,15,0,0,0,0,0,2.2,211,-1,0,11,1,0.1,0,0.4,0,0,1,0,0,0.6,60107,0,-1,0,0,671,61,0,0,121,Brighton,Burnley,Newcastle,Arsenal,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,20.2
Ciaran,Clark,DEF,NEW,4300000,0,34,1.7,3.95348837209302E-07,7.90697674418605E-06,0,56040,2,9,0,0,0,2,0,7.9,622,-2,0,34,2,0.2,0,1,2,0,2,0,0,0.3,60179,0,-1,0,1,765,1,0,0,142,Leicester,Wolverhampton,Chelsea,Everton,Norwich,0,0,0,0,0,0.8,1,1.2,0.9,1.2,2.1,0.8,1.6,0.8,0.8,1.6,0.8,1.3,34.7
Leon,Clarke,FWD,SHU,4500000,0,1,0.05,1.11111111111111E-08,2.22222222222222E-07,0,7671,0,0,0,0,0,0,0,0.2,84,0,0,1,0,0,0,0,0,0,0,0,0,0.1,10610,0,-1,0,0,13,53,0,0,-1,Liverpool,West Ham,Arsenal,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,1207,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,351,0,-1,0,0,0,4,0,0,0,Chelsea,Everton,Aston Villa,Bournemouth,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cleverley,MID,WAT,4800000,0,24,1.2,2.5E-07,5E-06,0,25500,0,17,0,0,0,1,0,5,49,-2,0,24,2,0,0,0,2,0,1,0,0,0.1,21208,0,-1,0,0,645,4,0,0,120,Wolverhampton,Bournemouth,Tottenham,Aston Villa,Everton,0,0,0,0,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,47.5
Conor,Coady,DEF,WOL,5000000,1,51,2.4,4.8E-07,1.02E-05,0,94332,2,27,0,0,0,0,0,10.2,1253,0,0,51,0,0.4,0,2.1,2,0,4,0,0,1.6,95244,0,-1,0,0,1890,1794,0,0,334,Watford,Newcastle,Southampton,Liverpool,Man Utd,1.7,2.9,1.9,2,1.5,1.8,2.3,2.1,2.2,2.3,2,2.3,1.7,1.8,2.6,1.4,2.6,1.9,35.7
Jack,Colback,MID,NEW,4400000,0,0,0,0,0,0,22787,0,0,0,0,0,0,0,0,73,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,23523,0,-1,0,0,0,6,0,0,0,Leicester,Wolverhampton,Chelsea,Everton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,5300000,0,28,1.4,2.64150943396226E-07,5.28301886792453E-06,0,259201,3,16,0,0,0,0,0,5.3,267,-2,0,28,2,0.2,0,1.3,2,0,3,0,1,1.2,111743,0,-1,0,0,947,320,0,1,174,Man City,Brighton,West Ham,Newcastle,Watford,0.7,1,0.9,1.4,0.7,1.2,0.7,1,0.7,0.9,0.7,0.8,0.8,0.7,0.7,1.6,0.7,0.9,41.1
Aaron,Connolly,FWD,BHA,4500000,1,37,2.6,5.77777777777778E-07,8.22222222222222E-06,0,279693,0,12,0,0,0,2,0,8.2,3109,0,0,37,0,0.2,0,0.9,3,0,2,0,2,1.5,365483,0,-1,0,1,715,1328,0,0,82,Chelsea,Everton,Aston Villa,Bournemouth,West Ham,2.5,1.8,3,2.1,2,2.8,1.6,2.7,1.9,2.6,1.7,3.1,2.8,2,2.6,2.7,2.4,2,45.4
Jack,Cork,MID,BUR,4900000,2,43,2.3,4.69387755102041E-07,8.77551020408163E-06,0,20871,0,30,0,0,0,0,0,8.8,111,-1,0,43,1,0.5,0,2.3,0,0,6,0,0,0.2,11606,0,-1,0,0,1645,18,0,0,198,Aston Villa,Chelsea,Leicester,Man Utd,Arsenal,1.9,1.3,1.5,1.2,2,1.9,2.1,1.5,1.6,1.2,2.3,1.3,2.5,1.3,1.2,2,1.3,2,52.6
Helder,Costa,MID,WOL,4900000,0,0,0,0,0,0,1640,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,702,0,-1,0,0,0,2,0,0,0,Watford,Newcastle,Southampton,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,4700000,5,52,3.7,7.87234042553191E-07,1.1063829787234E-05,0,190190,6,22,0,0,0,3,0,11.1,1237,-3,0,52,3,0.4,0,1.8,5,0,4,0,0,1.4,242554,0,-1,0,2,1213,2768,0,0,212,Bournemouth,Sheffield United,Everton,Leicester,Liverpool,3.8,3.7,4.8,7.1,4.1,3.6,3.9,3,3.1,3.5,4.1,3.6,4.2,3.6,3.8,4.1,3.1,5.5,54.9
,Cuco Martina,DEF,EVE,4000000,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,0,-1,0,0,0,64,0,0,0,Man City,Brighton,West Ham,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Cundle,MID,WOL,4500000,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,-1,0,0,0,39,0,0,0,Watford,Newcastle,Southampton,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Cutrone,FWD,WOL,5500000,0,23,1.15,2.09090909090909E-07,4.18181818181818E-06,0,90029,0,6,0,0,0,2,0,4.2,173,-5,0,23,5,0.2,0,1,0,0,1,0,0,0.5,25833,0,-1,0,0,292,28,0,0,69,Watford,Newcastle,Southampton,Liverpool,Man Utd,0.6,0.6,0.8,0.6,0.6,0.6,1,0.6,0.7,0.6,0.7,0.6,0.7,0.6,0.7,0.6,0.7,0.6,27.5
Pontus,Dahlberg,GLK,WAT,4300000,0,0,0,0,0,0,5547,0,0,0,0,0,0,0,0,17,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1260,0,-1,0,0,0,4,0,0,0,Wolverhampton,Bournemouth,Tottenham,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,1,0.05,1.02040816326531E-08,2.04081632653061E-07,0,10581,0,0,0,0,0,0,0,0.2,6,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1314,0,-1,0,0,59,5,0,0,8,Arsenal,Norwich,Liverpool,Burnley,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
James,Daly,FWD,CRY,4500000,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,-1,0,0,0,25,0,0,0,Norwich,Arsenal,Man City,Southampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,4300000,0,3,0.15,3.48837209302326E-08,6.97674418604651E-07,0,16712,0,2,0,0,0,0,0,0.7,22,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,3189,0,-1,0,0,126,4,0,0,18,West Ham,Watford,Norwich,Brighton,Aston Villa,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,5721,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,-1,0,0,0,4,0,0,0,Everton,Aston Villa,Crystal Palace,Sheffield United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5800000,0,18,0.9,1.55172413793103E-07,3.10344827586207E-06,0,4661,0,6,0,0,0,0,0,3.1,14,-2,0,18,2,0.1,0,0.7,0,0,2,0,1,0,1006,0,-1,0,0,405,4,0,0,55,West Ham,Watford,Norwich,Brighton,Aston Villa,0,0,0,0,0,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,20.5
Scott,Dann,DEF,CRY,4300000,0,15,0.75,1.74418604651163E-07,3.48837209302326E-06,0,19918,0,2,0,0,0,0,0,3.5,104,-2,0,15,2,0.1,0,0.3,0,0,1,0,1,0.2,9999,0,-1,0,0,335,1,0,0,71,Norwich,Arsenal,Man City,Southampton,Sheffield United,0,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16
Kevin,Danso,DEF,SOU,4200000,0,9,0.45,1.07142857142857E-07,2.14285714285714E-06,0,3092,0,8,0,0,0,0,0,2.1,13,-3,0,9,3,0,0,0,0,0,1,0,1,0,2995,0,-1,0,0,275,18,0,1,46,Tottenham,Leicester,Wolverhampton,Crystal Palace,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.9
Karl,Darlow,GLK,NEW,4300000,0,0,0,0,0,0,5829,0,0,0,0,0,0,0,0,29,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1720,0,-1,0,0,0,13,0,0,0,Leicester,Wolverhampton,Chelsea,Everton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,4792,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,546,0,-1,0,0,0,3,0,0,0,Arsenal,Norwich,Liverpool,Burnley,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5700000,6,52,2.9,5.08771929824561E-07,9.12280701754386E-06,0,475560,4,26,0,0,0,2,0,9.1,944,-3,0,52,3,0.4,0,2.4,6,0,3,0,0,4.8,162211,0,-1,0,2,1620,2279,0,0,292,Man Utd,Crystal Palace,Sheffield United,Chelsea,Burnley,3,2.8,2.5,2.6,2,3.7,3.4,2.4,3.3,2.4,2.6,3,2.1,2.5,2.8,2.7,3.1,2.9,65.5
