FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Christian,Benteke,FWD,CRY,5800000,0,7,1.4,2.41379310344828E-07,1.20689655172414E-06,0,51957,0,2,0,0,0,0,0,1.2,688,-2,0,7,2,0.1,0,0.8,0,0,1,0,0,0.7,22520,0,-1,0,0,210,258,0,0,28,Wolverhampton,Norwich,West Ham,Man City,Arsenal,1,2.1,0.7,1,0.7,1.1,0.8,0.9,0.7,1.1,1.1,0.9,0.7,1,0.7,0.7,1.2,0.7,0.8,0.7,0.7,0.7,0.7,1.9,0.7,0.7,1,0.7,1.7,0.7,1.2,0.7,1.2,14.4
,Bernard,MID,EVE,6500000,0,17,2.8,4.30769230769231E-07,2.61538461538462E-06,0,123867,2,3,0,0,0,1,0,2.6,5000,0,0,17,0,0.2,0,1,3,0,2,0,0,1.6,172642,0,-1,0,1,328,631,0,0,52,Sheffield United,Man City,Burnley,West Ham,Brighton,3.5,1.6,1.4,2.4,1.5,2.3,1.5,3.4,1.4,1.4,2.9,1.4,3,2.9,1.7,1.4,2.6,1.4,2.7,1.5,4.1,1.4,2.9,1.4,2.1,1.4,2.8,1.4,2.4,1.9,3.7,1.9,3.2,23.6
,Bernardo,DEF,BHA,4400000,0,2,0.4,9.09090909090909E-08,4.54545454545455E-07,0,4931,0,3,0,0,0,0,0,0.5,180,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.1,1478,0,-1,0,0,67,4,0,0,14,Newcastle,Chelsea,Tottenham,Aston Villa,Everton,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.9
,Bernardo Silva,MID,MCI,7800000,19,33,6.6,8.46153846153846E-07,4.23076923076923E-06,0,1015671,2,6,0,0,0,4,0,4.2,5007,-2,0,33,2,1,0,7.8,2,0,1,0,1,12.3,191945,0,-1,0,1,331,44515,0,0,137,Watford,Everton,Wolverhampton,Crystal Palace,Aston Villa,8.7,6.1,8.8,7.3,9.9,7.1,6.6,8.2,9.1,7.7,8.4,8.2,8,8.8,8.7,9.9,6.5,9.9,8.9,6.2,7.2,6.2,8.4,6.3,8.2,7.6,6.4,8.5,7.8,8.5,8.8,8.5,9.4,60.4
Ryan,Bertrand,DEF,SOU,4900000,1,3,0.6,1.22448979591837E-07,6.12244897959184E-07,0,36236,0,6,0,0,0,0,0,0.6,433,-1,0,3,1,0,0,0.2,0,0,0,0,0,0.7,5996,0,-1,0,0,211,87,0,0,20,Bournemouth,Tottenham,Chelsea,Wolverhampton,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.2
Muhamed,Besic,MID,SHU,4500000,0,0,0,0,0,0,9050,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4665,0,-1,0,0,0,7,0,0,0,Everton,Liverpool,Watford,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philip,Billing,MID,BOU,5000000,5,12,2,4E-07,2.4E-06,0,7785,2,9,0,0,0,0,0,2.4,142,0,0,12,0,0.5,0,2.5,0,0,0,0,1,0.2,6551,0,-1,0,0,495,610,0,0,77,Southampton,West Ham,Arsenal,Norwich,Watford,1.4,1.1,1.3,1.7,1.4,1.4,1.6,1.8,1,1.1,1,1.2,1.3,1.4,1.4,1.1,1.5,1,1.2,1.9,1.8,1.2,1.3,1,2.3,1.7,1.2,1,1,1.3,1,1,1,22.6
Yves,Bissouma,MID,BHA,5000000,1,1,0.2,4E-08,2E-07,0,175,0,0,0,0,0,0,0,0.2,11,0,0,1,0,0,0,0.2,0,0,0,0,0,0,133,0,-1,0,0,8,21,0,0,2,Newcastle,Chelsea,Tottenham,Aston Villa,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9
Birkir,Bjarnason,MID,AVL,4500000,0,0,0,0,0,0,5777,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0.1,324,0,-1,0,0,0,5,0,0,0,Arsenal,Burnley,Norwich,Brighton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5000000,1,17,3.4,6.8E-07,3.4E-06,0,281707,0,6,0,0,0,0,0,3.4,3195,0,0,17,0,0.3,0,1.5,5,0,1,0,1,5.3,192216,0,-1,0,0,406,1526,0,1,91,Crystal Palace,Watford,Man City,Southampton,Newcastle,2.9,3.2,2.3,2.9,4.6,2.7,5.1,2.2,3.2,3.2,3.5,3.4,2,2.3,2.9,3.3,3.7,3.9,2.6,3,3.9,3.6,3.2,2.8,3.5,2.2,3.8,2.6,3.5,5.1,2.4,4.7,2.7,16.3
Gaetan,Bong,DEF,BHA,4400000,1,2,0.4,9.09090909090909E-08,4.54545454545455E-07,0,4063,0,1,0,0,0,0,0,0.5,65,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.1,1024,0,-1,0,0,10,41,0,0,6,Newcastle,Chelsea,Tottenham,Aston Villa,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
Artur,Boruc,GLK,BOU,4400000,0,0,0,0,0,0,10583,0,0,0,0,0,0,0,0,206,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,3438,0,-1,0,0,0,139,0,0,0,Southampton,West Ham,Arsenal,Norwich,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,2,15,3,5.45454545454545E-07,2.72727272727273E-06,0,4338,0,5,0,0,0,0,0,2.7,363,0,0,15,0,0.6,0,3.5,0,0,1,0,2,0.2,9419,0,-1,0,0,271,363,0,0,55,Bournemouth,Tottenham,Chelsea,Wolverhampton,Leicester,2.4,2,2.1,3.6,2,1.5,3.1,3,2.3,2.7,3.4,1.7,2.2,2.7,3.5,1.6,2.1,2.8,2.5,2.2,2.1,3,2.6,1.9,1.9,2.2,3.1,1.5,2,2.1,1.9,3,2.7,29.2
Robbie,Brady,MID,BUR,5500000,1,1,0.2,3.63636363636364E-08,1.81818181818182E-07,0,1000,0,0,0,0,0,0,0,0.2,23,0,0,1,0,0,0,0.2,0,0,0,0,0,0,272,0,-1,0,0,1,20,0,0,3,Norwich,Aston Villa,Everton,Leicester,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Claudio,Bravo,GLK,MCI,4800000,0,0,0,0,0,0,12470,0,0,0,0,0,0,0,0,197,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2525,0,-1,0,0,0,40,0,0,0,Watford,Everton,Wolverhampton,Crystal Palace,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,LIV,4400000,0,0,0,0,0,0,31107,0,0,0,0,0,0,0,0,1016,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,28466,0,-1,0,0,0,1900,0,0,0,Chelsea,Sheffield United,Leicester,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,6300000,0,0,0,0,0,0,16290,0,0,0,0,0,0,0,0,111,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,364,0,-1,0,0,0,11,0,0,0,Southampton,West Ham,Arsenal,Norwich,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Buendia,MID,NOR,6000000,2,26,4.3,7.16666666666667E-07,4.33333333333333E-06,0,40967,1,13,0,0,0,0,0,4.3,3174,0,0,26,0,0.8,0,5,3,0,0,0,4,2.1,133664,0,-1,0,1,532,9082,0,0,104,Burnley,Crystal Palace,Aston Villa,Bournemouth,Man Utd,2.8,2.6,6.3,3.3,5.3,3.3,5.5,2.2,5.4,3.3,6,2.2,6.1,2.2,4.4,6.4,2.2,5.6,2.2,3.8,4,4,5.1,4.1,4.5,6.4,3.1,4.8,3.3,4.6,2.8,5.2,2.2,45
Dan,Burn,DEF,BHA,4500000,6,17,2.8,6.22222222222222E-07,3.77777777777778E-06,0,6937,0,8,0,0,0,0,0,3.8,183,0,0,17,0,0.5,0,2.2,0,0,2,0,0,0.2,13040,0,-1,0,0,540,161,0,0,89,Newcastle,Chelsea,Tottenham,Aston Villa,Everton,3.7,2.1,2.3,3.1,3.8,2.5,2.4,2.7,2.3,2.1,2,2.3,2.2,2.6,1.4,1.8,2.6,4,1.7,2.8,2.2,2.8,3.4,2.5,1.7,2.5,2.7,1.6,1.7,1.5,3.1,2.6,1.9,18.8
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,246442,0,0,0,0,0,0,0,0,5242,0,0,0,0,0,0,0,0,0,0,0,0,25.4,291661,0,-1,0,0,0,4892,0,0,0,Newcastle,Chelsea,Tottenham,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4400000,1,2,0.4,9.09090909090909E-08,4.54545454545455E-07,0,4086,1,5,0,0,0,0,0,0.5,109,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.2,3082,0,-1,0,0,181,186,0,0,26,Burnley,Crystal Palace,Aston Villa,Bournemouth,Man Utd,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.2
Willy,Caballero,GLK,CHE,4900000,0,0,0,0,0,0,6870,0,0,0,0,0,0,0,0,102,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1719,0,-1,0,0,0,32,0,0,0,Liverpool,Brighton,Southampton,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CRY,4500000,1,9,2.2,4.88888888888889E-07,2E-06,0,62424,1,5,0,0,0,0,0,2,985,0,0,9,0,0.5,0,2.2,1,0,1,0,0,1.9,45941,0,-1,0,0,316,657,0,0,51,Wolverhampton,Norwich,West Ham,Man City,Arsenal,2,2.3,1.1,1.5,1.1,2.5,1.1,1.7,1.1,1.4,1.1,1.8,1.7,2.1,1.2,1.1,1.7,1.1,1.9,2.1,1.1,2.4,1.1,2.1,1.1,1.1,1.6,1.1,1.8,1.2,2.5,1.1,2.2,12
,Callum Wilson,FWD,BOU,7800000,7,40,6.7,8.58974358974359E-07,5.12820512820513E-06,0,688098,1,10,0,0,0,4,0,5.1,4378,-2,0,40,2,1,0,7.5,4,0,0,0,3,10.1,207494,0,-1,0,1,517,17909,0,0,135,Southampton,West Ham,Arsenal,Norwich,Watford,9,8.4,8.8,10,8.8,9.5,8.3,8.7,8.6,6.9,8.4,8.6,8.6,9.1,8.8,8.7,9.1,7.6,8,10,6.9,8,9.2,8.5,10,8.6,6.9,7.5,9.3,9.3,8.1,7.7,7,43.4
Dominic,Calvert-Lewin,FWD,EVE,5800000,0,12,2.4,4.13793103448276E-07,2.06896551724138E-06,0,94549,1,4,0,0,0,1,0,2.1,1865,-2,0,12,2,0.3,0,2,0,0,2,0,0,1.1,46385,0,-1,0,0,313,718,0,0,33,Sheffield United,Man City,Burnley,West Ham,Brighton,1.7,2.3,1.2,2.3,1.2,2.7,1.2,3.6,1.2,1.2,3.4,1.2,2.7,2.3,1.2,1.2,2.1,1.2,1.7,2.3,3.2,1.3,2.7,1.9,2.3,1.7,2.6,1.2,2,1.2,3.2,1.2,2.6,15.4
Rafael,Camacho,MID,LIV,4500000,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,-1,0,0,0,4,0,0,0,Chelsea,Sheffield United,Leicester,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Camarasa,MID,CRY,4800000,0,1,0.2,4.16666666666667E-08,2.08333333333333E-07,0,36359,0,0,0,0,0,0,0,0.2,214,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.3,2290,0,-1,0,0,5,34,0,0,3,Wolverhampton,Norwich,West Ham,Man City,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5400000,1,2,0.4,7.40740740740741E-08,3.7037037037037E-07,0,73568,0,0,0,0,0,0,0,0.4,1450,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.9,31396,0,-1,0,0,37,377,0,0,12,Watford,Everton,Wolverhampton,Crystal Palace,Aston Villa,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.9
Todd,Cantwell,MID,NOR,5000000,2,29,4.8,9.6E-07,5.8E-06,0,219153,1,14,0,0,0,2,0,5.8,7563,5,-1,29,-5,0.8,0,4.2,2,0,0,0,2,26.5,1863209,0,-1,0,0,526,43057,1,0,108,Burnley,Crystal Palace,Aston Villa,Bournemouth,Man Utd,3.4,3.1,7.2,3.9,6.2,4,6.4,2.4,6.2,3.9,7,2.5,7,2.6,5.1,7.2,2.5,6.5,2.4,4.5,4.7,4.7,5.9,4.9,5.2,7.2,3.8,5.7,3.9,5.4,3.3,6.1,2.4,43
Etienne,Capoue,MID,WAT,4800000,2,8,1.6,3.33333333333333E-07,1.66666666666667E-06,0,39700,2,17,0,0,0,0,0,1.7,315,-2,0,8,2,0.3,0,1.2,0,0,0,0,0,0.5,9280,0,-1,0,0,442,202,0,0,65,Man City,Wolverhampton,Sheffield United,Tottenham,Bournemouth,0.8,1.2,1.2,0.8,1,0.9,0.8,0.9,1,0.8,1.6,0.8,0.9,1.3,1.3,1.2,1,0.8,0.8,1.4,1,0.8,0.8,0.8,0.9,0.8,0.8,0.8,1.2,0.8,0.8,0.8,0.9,10.8
,Carlos Sanchez,MID,WHU,4500000,0,3,0.6,1.33333333333333E-07,6.66666666666667E-07,0,14063,0,0,0,0,0,0,0,0.7,220,0,0,3,0,0.1,0,0.5,0,0,0,0,0,0.4,10663,0,-1,0,0,14,116,0,0,9,Man Utd,Bournemouth,Crystal Palace,Everton,Sheffield United,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2
Andy,Carroll,FWD,NEW,5400000,1,1,0.2,3.7037037037037E-08,1.85185185185185E-07,0,8166,0,0,0,0,0,0,0,0.2,70,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,2201,0,-1,0,0,8,336,0,0,3,Brighton,Leicester,Man Utd,Chelsea,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9
Craig,Cathcart,DEF,WAT,4400000,0,5,1.2,2.72727272727273E-07,1.13636363636364E-06,0,146998,1,8,0,0,0,0,0,1.1,3351,-1,0,5,1,0.1,0,0.5,0,0,0,0,0,1.9,8550,0,-1,0,0,360,6,0,0,52,Man City,Wolverhampton,Sheffield United,Tottenham,Bournemouth,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,1.1,0.6,0.8,0.6,1.4,0.6,0.6,0.6,0.7,1.3,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.7,0.7,0.7,0.6,0.6,7.8
Ivan,Cavaleiro,MID,WOL,4900000,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0,221,0,-1,0,0,0,9,0,0,0,Crystal Palace,Watford,Man City,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ceballos,MID,ARS,5700000,0,16,3.2,5.6140350877193E-07,2.80701754385965E-06,0,425748,0,5,0,0,0,0,0,2.8,17226,2,0,16,-2,0.2,0,1,3,0,0,0,2,12.8,945508,0,-1,0,1,254,5280,0,0,58,Aston Villa,Man Utd,Bournemouth,Sheffield United,Crystal Palace,3.8,2,3.1,3.7,4.3,3.5,2,2.2,1.8,2.5,2.6,1.6,1.9,3,2.8,2.9,2.5,3.5,2.6,2.6,2.6,3.8,1.6,2.3,3,3,3.4,3.6,2.7,1.9,1.9,2.1,3,19.5
,Cedric,DEF,SOU,4900000,1,9,3,6.12244897959184E-07,1.83673469387755E-06,0,10270,0,4,0,0,0,0,0,1.8,207,-1,0,9,1,0.4,0,2.2,0,0,1,0,0,0.3,5239,0,-1,0,0,270,124,0,0,53,Bournemouth,Tottenham,Chelsea,Wolverhampton,Leicester,1.5,2.9,1.9,2.9,2.9,2.1,4.1,2.5,2.3,2.6,4.2,2.2,3.5,2.5,3.6,2.4,2.9,2.1,2.7,2.7,1.7,4.3,3.2,2.7,1.8,1.8,3,1.6,3,2.7,2,2,2.3,13
Nathaniel,Chalobah,MID,WAT,4500000,0,1,0.2,4.44444444444444E-08,2.22222222222222E-07,0,8304,0,0,0,0,0,0,0,0.2,146,0,0,1,0,0,0,0.2,0,0,0,0,0,0.2,4551,0,-1,0,0,19,61,0,0,2,Man City,Wolverhampton,Sheffield United,Tottenham,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
,Chamberlain,MID,LIV,6300000,0,6,1.2,1.9047619047619E-07,9.52380952380952E-07,0,21762,0,3,0,0,0,0,0,1,302,-2,0,6,2,0.2,0,1,0,0,0,0,0,0.4,9131,0,-1,0,0,194,310,0,0,37,Chelsea,Sheffield United,Leicester,Man Utd,Tottenham,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,1,0.6,0.8,0.6,0.6,0.6,0.6,0.7,11
Calum,Chambers,DEF,ARS,4400000,0,6,1.2,2.72727272727273E-07,1.36363636363636E-06,0,43586,0,0,0,0,0,0,0,1.4,669,-1,0,6,1,0,0,0,0,0,1,0,0,0.8,32437,0,-1,0,0,90,216,0,0,26,Aston Villa,Man Utd,Bournemouth,Sheffield United,Crystal Palace,1.4,0.6,0.6,0.6,1.1,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.7,1.3,0.6,0.6,0.6,0.8,0.7,0.6,0.8,0.6,0.6,0.7,0.6,1.5
James,Chester,DEF,AVL,4400000,0,0,0,0,0,0,4989,0,0,0,0,0,0,0,0,60,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,150,0,-1,0,0,0,1,0,0,0,Arsenal,Burnley,Norwich,Brighton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chicharito,FWD,WHU,6000000,0,9,4.5,7.5E-07,1.5E-06,0,130104,0,4,0,0,0,1,0,1.5,1428,0,0,9,0,0,0,0,2,0,0,0,0,0.5,86589,0,-1,0,1,106,7,0,0,27,Man Utd,Bournemouth,Crystal Palace,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
Benjamin,Chilwell,DEF,LEI,5400000,2,14,3.5,6.48148148148148E-07,2.59259259259259E-06,0,160897,1,3,0,0,0,0,0,2.6,1630,-1,0,14,1,0.4,0,2,0,0,1,0,1,3.8,57124,0,-1,0,0,360,3325,0,0,62,Tottenham,Newcastle,Liverpool,Burnley,Southampton,4,4.3,2.5,3,3.5,2.5,3.1,3.1,5.2,3.8,3.5,4.2,2,3.1,3.2,4.3,3.5,2,3.7,3.3,2.8,2.8,1.8,5.2,2.9,3.4,2.9,5.2,2.3,1.8,3.8,2.8,4.4,14.5
Tahith,Chong,MID,MUN,4400000,0,1,0.2,4.54545454545455E-08,2.27272727272727E-07,0,25085,0,0,0,0,0,0,0,0.2,803,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.7,46293,0,-1,0,0,20,1569,0,0,3,West Ham,Arsenal,Newcastle,Liverpool,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Hamza,Choudhury,MID,LEI,4500000,4,13,2.6,5.77777777777778E-07,2.88888888888889E-06,0,38106,0,3,0,0,0,0,0,2.9,801,0,0,13,0,0.4,0,2,0,0,1,0,1,1.1,59669,0,-1,0,0,303,2295,0,0,63,Tottenham,Newcastle,Liverpool,Burnley,Southampton,1.8,2.1,1.3,2.3,1.9,1.5,2.4,1.9,3.1,2.5,1.3,2.8,1.3,1.6,1.5,2.1,1.8,1.6,1.9,2.3,2.3,1.3,1.3,3.1,1.9,2,1.3,3.5,1.8,1.8,2.8,1.3,2.3,15.4
Andreas,Christensen,DEF,CHE,5000000,0,3,0.8,1.6E-07,6E-07,0,54905,1,9,0,0,0,0,0,0.6,902,0,0,3,0,0,0,0.2,0,0,0,0,0,1.1,49479,0,-1,0,0,360,607,0,0,59,Liverpool,Brighton,Southampton,Newcastle,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10.6
Ciaran,Clark,DEF,NEW,4400000,0,0,0,0,0,0,4861,0,0,0,0,0,0,0,0,112,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1078,0,-1,0,0,0,27,0,0,0,Brighton,Leicester,Man Utd,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,871,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,108,0,-1,0,0,0,1,0,0,0,Newcastle,Chelsea,Tottenham,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cleverley,MID,WAT,4900000,2,16,3.2,6.53061224489796E-07,3.26530612244898E-06,0,4843,0,14,0,0,0,1,0,3.3,234,-1,0,16,1,0.8,0,3.8,2,0,0,0,0,0.2,7384,0,-1,0,0,366,821,0,0,75,Man City,Wolverhampton,Sheffield United,Tottenham,Bournemouth,1.6,3.6,3.5,1.9,3.1,2.8,1.8,2.8,3,2,4.3,2.1,2.9,3.7,3.8,3.5,3,2.2,2.1,3.8,3,2,1.9,2.5,2.7,2.6,2.2,2.6,3.4,2.6,2.6,1.6,2.9,33.2
Conor,Coady,DEF,WOL,5000000,0,11,1.8,3.6E-07,2.2E-06,0,35026,1,11,0,0,0,0,0,2.2,1029,0,0,11,0,0.2,0,0.8,0,0,1,0,0,1.6,29899,0,-1,0,0,496,209,0,0,68,Crystal Palace,Watford,Man City,Southampton,Newcastle,1,1.2,0.9,1,1.9,0.9,2.4,0.9,1.2,1.1,1.3,1.3,0.9,0.9,1,1.2,1.4,1.5,0.9,1,1.5,1.3,1.2,1,1.3,0.9,1.5,0.9,1.3,2.2,0.9,2,0.9,7.6
Jack,Colback,MID,NEW,4400000,0,0,0,0,0,0,10888,0,0,0,0,0,0,0,0,1200,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,22569,0,-1,0,0,0,41,0,0,0,Brighton,Leicester,Man Utd,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
