FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Bernard,MID,EVE,6400000,0,28,2.15384615384615,3.36538461538462E-07,4.375E-06,0,199917,2,4,0,0,0,2,0,4.4,191,-1,0,28,1,0,0,0,5,0,3,0,0,0.6,181604,0,-1,0,2,447,7,0,0,83,Leicester,Liverpool,Chelsea,Man Utd,Arsenal,0,1.1,1.5,1.1,2.1,2.1,1.3,1.1,2,1.1,2.1,1.6,1.8,1.2,2,1.1,1.2,1.1,1.4,1.1,1.5,1.5,1.8,1.9,2,33.9
,Bernardo,DEF,BHA,4300000,0,2,0.153846153846154,3.5778175313059E-08,4.65116279069767E-07,0,8023,0,3,0,0,0,0,0,0.5,14,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,1577,0,-1,0,0,67,3,0,0,14,Liverpool,Arsenal,Wolverhampton,Crystal Palace,Sheffield United,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.9
,Bernardo Silva,MID,MCI,7900000,1,57,4.38461538461539,5.55014605647517E-07,7.21518987341772E-06,0,1663647,2,13,0,0,0,5,0,7.2,9007,-1,0,57,1,0.4,0,3.2,5,0,3,0,2,10.5,701889,0,-1,0,2,745,1865,0,0,237,Newcastle,Burnley,Man Utd,Arsenal,Leicester,4.5,4.3,5.3,4.4,3.9,4.9,5.7,5,3.3,4.8,5.9,3.4,4.4,3.4,5.4,3.7,5.4,3.3,3.5,5.3,5.5,4.5,5.2,5.3,4.6,104.9
Ryan,Bertrand,DEF,SOU,4800000,2,4,0.4,8.33333333333333E-08,8.33333333333333E-07,0,54004,2,25,0,0,0,0,0,0.8,89,-2,0,4,2,0.3,0,1.2,0,0,0,0,1,0.5,10449,0,-1,0,0,672,137,0,1,73,Watford,Norwich,Newcastle,West Ham,Aston Villa,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,28.4
Muhamed,Besic,MID,SHU,4500000,0,1,0.0769230769230769,1.70940170940171E-08,2.22222222222222E-07,0,13218,0,0,0,0,0,0,0,0.2,32,0,0,1,0,0,0,0,0,0,0,0,0,0.2,6627,0,-1,0,0,9,36,0,0,5,Wolverhampton,Newcastle,Norwich,Aston Villa,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Philip,Billing,MID,BOU,5000000,0,25,1.9,3.8E-07,5E-06,0,16033,5,16,0,0,0,0,0,5,97,0,0,25,0,0.2,0,1.2,0,0,3,0,1,0.2,13675,0,-1,0,0,1078,31,0,0,148,Tottenham,Crystal Palace,Liverpool,Chelsea,Burnley,1,1,1,1,1.7,1.7,1.1,1,1.6,1,1.6,1.4,1.6,1,1.2,1,1.4,1.2,1.7,1,1.2,1.1,1,1.2,1,46.3
Yves,Bissouma,MID,BHA,5000000,2,6,0.461538461538462,9.23076923076923E-08,1.2E-06,0,600,0,3,0,0,0,0,0,1.2,6,0,0,6,0,0.2,0,0.8,0,0,0,0,0,0,554,0,-1,0,0,144,5,0,0,21,Liverpool,Arsenal,Wolverhampton,Crystal Palace,Sheffield United,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.6
Birkir,Bjarnason,MID,AVL,4500000,0,0,0,0,0,0,7061,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,-1,0,0,0,2,0,0,0,Man Utd,Chelsea,Leicester,Sheffield United,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4800000,0,34,4.2,8.75E-07,7.08333333333333E-06,0,604777,0,7,0,0,0,0,0,7.1,2157,-2,1,34,2,0,0,0,7,0,3,0,1,2.8,342795,0,-1,0,0,720,8,-1,1,170,Sheffield United,West Ham,Brighton,Tottenham,Norwich,0,0,0,0,0,4.2,4.7,4.9,6.1,5,4.6,4,4.6,4.7,5,4.8,5,4.2,5.1,4.4,4.2,5.9,3.3,5.6,3.9,28.7
Gaetan,Bong,DEF,BHA,4300000,0,3,0.230769230769231,5.36672629695886E-08,6.97674418604651E-07,0,6209,0,3,0,0,0,0,0,0.7,14,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,1752,0,-1,0,0,57,7,0,0,15,Liverpool,Arsenal,Wolverhampton,Crystal Palace,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5
Artur,Boruc,GLK,BOU,4300000,0,0,0,0,0,0,16605,0,0,0,0,0,0,0,0,69,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,5738,0,-1,0,0,0,20,0,0,0,Tottenham,Crystal Palace,Liverpool,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,1,24,1.84615384615385,3.35664335664336E-07,4.36363636363636E-06,0,13948,1,10,0,0,0,0,0,4.4,65,0,0,24,0,0.2,0,1.2,0,0,1,0,3,0.1,13421,0,-1,0,0,463,23,0,0,75,Watford,Norwich,Newcastle,West Ham,Aston Villa,1.1,0.9,1.3,0.9,0.9,0.9,1,0.9,0.9,1.1,1.1,1,1.3,1,1.1,1.3,1.2,1.2,1.6,0.9,1.2,1,1.2,1.4,1.4,45.8
Robbie,Brady,MID,BUR,5500000,2,14,1.07692307692308,1.95804195804196E-07,2.54545454545455E-06,0,2202,1,2,0,0,0,0,0,2.5,38,0,0,14,0,0.2,0,1,0,0,0,0,2,0,2115,0,-1,0,0,186,16,0,0,60,Crystal Palace,Man City,Tottenham,Newcastle,Bournemouth,0.6,0.5,0.5,0.7,0.5,0.5,0.7,0.6,0.5,0.5,0.5,0.7,0.5,0.7,0.5,0.5,0.5,0.7,0.5,0.8,0.5,0.5,0.6,0.5,0.7,15.7
Claudio,Bravo,GLK,MCI,4800000,0,1,0.0769230769230769,1.6025641025641E-08,2.08333333333333E-07,0,19868,0,3,0,2,0,0,0,0.2,395,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.3,9401,0,-1,0,0,90,43,0,0,16,Newcastle,Burnley,Man Utd,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Rhian,Brewster,FWD,LIV,4300000,0,0,0,0,0,0,56842,0,0,0,0,0,0,0,0,327,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,48632,0,-1,0,0,0,554,0,0,0,Brighton,Everton,Bournemouth,Watford,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,6300000,0,0,0,0,0,0,17946,0,0,0,0,0,0,0,0,14,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,557,0,-1,0,0,0,3,0,0,0,Tottenham,Crystal Palace,Liverpool,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Buendia,MID,NOR,6000000,1,41,2.9,4.83333333333333E-07,6.83333333333333E-06,0,167895,1,27,0,0,0,0,0,6.8,725,0,0,41,0,0.2,0,1.5,3,0,1,0,4,1,181020,0,-1,0,1,1060,93,0,0,184,Arsenal,Southampton,Sheffield United,Leicester,Wolverhampton,3.2,2.7,3.4,1.6,2.8,1.5,2.3,2.7,1.7,3,1.6,2.2,1.9,2.5,2.2,3.1,2.3,2.9,2.1,3,2.7,2.5,1.5,3.2,1.4,88.8
Dan,Burn,DEF,BHA,4500000,1,34,2.4,5.33333333333333E-07,7.55555555555556E-06,0,15389,1,21,0,0,0,0,0,7.6,155,0,0,34,0,0.4,0,2,0,0,4,0,0,0.3,23195,0,-1,0,0,1260,66,0,0,225,Liverpool,Arsenal,Wolverhampton,Crystal Palace,Sheffield United,1.8,1.2,1.8,1.9,1.9,1.9,1.9,2.2,2.2,3.2,1.3,2,2.2,1.6,2.8,1.5,2,1.5,2.7,1.6,2.2,2,2,3.1,1.2,52.2
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,503885,0,0,0,0,0,0,0,0,5207,0,0,0,0,0,0,0,0,0,0,0,0,22,374819,0,-1,0,0,0,789,0,0,0,Liverpool,Arsenal,Wolverhampton,Crystal Palace,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4400000,1,9,1.5,3.40909090909091E-07,2.04545454545455E-06,0,7665,2,8,0,0,0,0,0,2,28,-1,0,9,1,0.3,0,1.5,0,0,1,0,0,0.1,4444,0,-1,0,0,385,17,0,0,54,Arsenal,Southampton,Sheffield United,Leicester,Wolverhampton,0.9,1,0.8,0.8,0.8,1,1.3,1.3,0.8,0.9,0.9,1.1,1,0.8,1,0.8,0.8,1.5,0.8,1,0.9,1.3,0.8,0.9,0.8,15.8
Willy,Caballero,GLK,CHE,4800000,0,0,0,0,0,0,9893,0,0,0,0,0,0,0,0,42,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,2812,0,-1,0,0,0,17,0,0,0,West Ham,Aston Villa,Everton,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CRY,4500000,0,23,2.1,4.66666666666667E-07,5.11111111111111E-06,0,103853,1,17,0,0,0,0,0,5.1,1550,0,0,23,0,0.2,0,0.8,1,0,2,0,0,1.8,78682,0,-1,0,0,990,162,0,0,172,Burnley,Bournemouth,Watford,Brighton,Newcastle,0,1.5,1.5,1.8,1.8,2.3,1.6,1.3,1.6,1.3,1.4,1.5,1.7,2.6,1.2,1.8,1,1.4,1.7,1.2,1.8,1.7,2.2,1.2,2.3,38.1
,Callum Wilson,FWD,BOU,7600000,2,58,4.1,5.39473684210526E-07,7.63157894736842E-06,0,1389516,3,20,0,0,0,5,0,7.6,6424,-4,0,58,4,0.2,0,1.8,4,0,3,0,3,7.4,723741,0,-1,0,1,1220,4834,0,0,186,Tottenham,Crystal Palace,Liverpool,Chelsea,Burnley,4.5,3.8,4.3,4.1,5.2,5.5,3.7,3.8,5,5,4.9,5.5,3.2,3.5,5.3,3.8,5.1,3.9,4.7,4.1,5.6,4.3,4.4,5.2,4.1,79.3
Dominic,Calvert-Lewin,FWD,EVE,5800000,0,30,2.7,4.6551724137931E-07,5.17241379310345E-06,0,151425,1,11,0,0,0,3,0,5.2,535,-2,0,30,2,0.1,0,0.8,2,0,2,0,0,0.9,91332,0,-1,0,0,541,235,0,0,91,Leicester,Liverpool,Chelsea,Man Utd,Arsenal,1.6,1.9,3,2.1,3.1,2.9,1.6,2.2,2.7,1.9,2.6,2.4,2.8,2,3.5,2.1,2.3,2.7,2.3,2.3,2.9,1.9,3.2,1.5,2.7,36.1
Rafael,Camacho,MID,LIV,4500000,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,-1,0,0,0,4,0,0,0,Brighton,Everton,Bournemouth,Watford,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Camarasa,MID,CRY,4600000,0,1,0.0769230769230769,1.67224080267559E-08,2.17391304347826E-07,0,44668,0,0,0,0,0,0,0,0.2,56,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,3898,0,-1,0,0,5,18,0,0,3,Burnley,Bournemouth,Watford,Brighton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5300000,0,19,1.46153846153846,2.75761973875181E-07,3.58490566037736E-06,0,141335,1,3,0,0,0,0,0,3.6,1983,-2,0,19,2,0.1,0,0.5,3,0,2,0,0,1.2,112681,0,-1,0,0,397,165,0,0,105,Newcastle,Burnley,Man Utd,Arsenal,Leicester,1.1,0.7,1.2,0.7,0.9,0.7,0.7,1.3,1.1,1.2,0.8,1,1.2,0.7,0.8,0.7,0.8,0.7,0.9,1,1.4,0.7,0.8,0.9,0.9,24.8
Todd,Cantwell,MID,NOR,4600000,7,56,4,8.69565217391304E-07,1.21739130434783E-05,0,1270150,1,24,0,0,0,4,0,12.2,9296,1,0,56,-1,1,0,4.8,4,0,2,0,2,16.6,2272440,0,-1,0,1,1005,9217,0,0,185,Arsenal,Southampton,Sheffield United,Leicester,Wolverhampton,0,4.4,5.2,2.7,4.5,2.7,3.8,4.4,2.9,4.8,2.7,3.7,3.3,4.1,3.6,4.9,3.8,4.6,3.6,4.8,4.4,4.1,2.6,5,2.4,76.1
Etienne,Capoue,MID,WAT,4800000,6,21,2.3,4.79166666666667E-07,4.375E-06,0,55822,2,24,0,0,0,0,0,4.4,61,-2,0,21,2,0.6,0,2.8,1,0,1,0,1,0.3,12664,0,-1,0,0,802,72,0,0,132,Southampton,Leicester,Crystal Palace,Liverpool,Man Utd,2.1,1.2,1.7,1.2,2,2.4,1.7,1.8,1.8,1.4,1.2,1.8,1.7,1.3,1.2,1.5,1.3,1.6,1.4,1.2,1.6,2.1,1.3,1.2,1.6,25.3
,Carlos Sanchez,MID,WHU,4400000,0,4,0.307692307692308,6.99300699300699E-08,9.09090909090909E-07,0,23665,0,0,0,0,0,0,0,0.9,131,-1,0,4,1,0,0,0.2,0,0,0,0,0,0.3,16992,0,-1,0,0,40,77,0,0,11,Chelsea,Wolverhampton,Arsenal,Southampton,Crystal Palace,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Andy,Carroll,FWD,NEW,5400000,0,7,1,1.85185185185185E-07,1.2962962962963E-06,0,12822,0,4,0,0,0,0,0,1.3,103,-1,0,7,1,0.1,0,0.8,0,0,0,0,0,0.1,6514,0,-1,0,0,124,10,0,0,24,Man City,Sheffield United,Southampton,Burnley,Crystal Palace,0,0.5,0.6,0.5,0.6,0.5,0.7,0.5,0.5,0.7,0.5,0.8,0.5,0.5,0.6,0.6,0.5,0.7,0.5,0.6,0.5,0.5,0.7,0.5,0.5,8.2
Scott,Carson,GLK,MCI,4000000,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1675,0,-1,0,0,0,38,0,0,0,Newcastle,Burnley,Man Utd,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Cathcart,DEF,WAT,4400000,1,30,2.5,5.68181818181818E-07,6.81818181818182E-06,0,191063,1,17,0,0,0,0,0,6.8,339,-1,0,30,1,0.5,0,2.2,1,0,3,0,0,1.3,18041,0,-1,0,0,1009,88,0,0,179,Southampton,Leicester,Crystal Palace,Liverpool,Man Utd,2.4,1.8,2.7,2.2,2.6,1.9,3.2,1.7,1.6,2.7,2.5,2.9,1.8,1.8,2.1,2.3,2,1.4,1.7,1.7,2.1,3.1,2.4,1.9,1.5,22.7
Ivan,Cavaleiro,MID,WOL,4900000,0,0,0,0,0,0,775,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,390,0,-1,0,0,0,4,0,0,0,Sheffield United,West Ham,Brighton,Tottenham,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ceballos,MID,ARS,5300000,0,27,2.5,4.71698113207547E-07,5.09433962264151E-06,0,1064305,0,10,0,0,0,0,0,5.1,4308,-2,0,27,2,0.1,0,0.5,3,0,1,0,2,4.1,994984,0,-1,0,1,659,9,0,0,130,Norwich,Brighton,West Ham,Man City,Everton,0,0,0,0,1.4,1.7,1.9,2.6,1.4,2.8,1.2,1.5,2.7,2.4,1.2,2.1,1.6,2,2.2,1.8,1.8,1.2,1.6,1.2,2.5,42.9
,Cedric,DEF,SOU,4800000,2,13,1,2.08333333333333E-07,2.70833333333333E-06,0,18771,0,8,0,0,0,0,0,2.7,27,-2,0,13,2,0.2,0,1,0,0,1,0,0,0.2,6866,0,-1,0,0,480,52,0,0,81,Watford,Norwich,Newcastle,West Ham,Aston Villa,0.5,0.5,0.7,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.6,0.7,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,20.1
Nathaniel,Chalobah,MID,WAT,4400000,1,7,0.538461538461538,1.22377622377622E-07,1.59090909090909E-06,0,14582,0,5,0,0,0,0,0,1.6,103,-1,0,7,1,0.2,0,0.8,0,0,0,0,0,0.2,11006,0,-1,0,0,247,67,0,0,35,Southampton,Leicester,Crystal Palace,Liverpool,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.5
,Chamberlain,MID,LIV,6200000,3,16,1.23076923076923,1.98511166253102E-07,2.58064516129032E-06,0,43695,0,3,0,0,0,0,0,2.6,612,-3,0,16,3,0.3,0,2,0,0,2,0,0,0.6,46868,0,-1,0,0,401,1017,0,0,56,Brighton,Everton,Bournemouth,Watford,Leicester,0.7,0.7,0.6,0.7,0,0.6,0.6,0.8,0.6,0.7,0.7,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,30.9
Calum,Chambers,DEF,ARS,4400000,0,27,2.7,6.13636363636364E-07,6.13636363636364E-06,0,92097,4,11,0,0,0,1,0,6.1,936,-1,0,27,1,0.2,0,1,2,0,2,0,0,1.6,130728,0,-1,0,0,810,375,0,0,127,Norwich,Brighton,West Ham,Man City,Everton,1.8,2.8,2.3,2.4,2.5,1.5,2.7,3.3,2.2,2.3,1.6,1.4,3.7,3.6,1.8,3.3,1.7,2.3,2.7,1.7,2.6,2.2,2.7,2.4,2.7,36.8
James,Chester,DEF,AVL,4300000,0,0,0,0,0,0,6221,0,0,0,0,0,0,0,0,13,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,719,0,-1,0,0,0,15,0,0,0,Man Utd,Chelsea,Leicester,Sheffield United,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chicharito,FWD,WHU,6000000,0,9,4.5,7.5E-07,1.5E-06,0,140155,0,4,0,0,0,1,0,1.5,43,0,0,9,0,0,0,0,2,0,0,0,0,0.4,86804,0,-1,0,1,106,4,0,0,27,Chelsea,Wolverhampton,Arsenal,Southampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
Benjamin,Chilwell,DEF,LEI,5900000,0,62,5.6,9.49152542372881E-07,1.05084745762712E-05,0,270683,1,6,0,0,0,1,0,10.5,3230,4,0,62,-4,0.8,0,5,3,0,6,0,3,14.9,922394,0,-1,0,1,990,8890,0,0,250,Everton,Watford,Aston Villa,Norwich,Man City,8.2,7.4,6.4,7.4,6.1,7.2,6.8,6.6,6.4,4.8,8.1,7.2,5.8,6.8,6.1,8.4,6.9,7.4,6.7,8.2,4.9,5.3,6.5,6.7,8.3,57.8
Tahith,Chong,MID,MUN,4400000,0,2,0.153846153846154,3.4965034965035E-08,4.54545454545455E-07,0,46131,0,0,0,0,0,0,0,0.5,250,-1,0,2,1,0,0,0,0,0,0,0,0,0.5,54222,0,-1,0,0,24,35,0,0,4,Aston Villa,Tottenham,Man City,Everton,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Hamza,Choudhury,MID,LEI,4400000,0,14,1.07692307692308,2.44755244755245E-07,3.18181818181818E-06,0,83913,1,4,0,0,0,0,0,3.2,426,-1,0,14,1,0,0,0,0,0,1,0,1,0.7,82182,0,-1,0,0,318,62,0,0,65,Everton,Watford,Aston Villa,Norwich,Man City,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.6,15.6
Andreas,Christensen,DEF,CHE,4900000,0,8,0.615384615384615,1.25588697017268E-07,1.63265306122449E-06,0,94481,2,11,0,0,0,0,0,1.6,153,-1,0,8,1,0,0,0,0,0,1,0,0,0.6,57313,0,-1,0,0,491,40,0,0,88,West Ham,Aston Villa,Everton,Bournemouth,Tottenham,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.7
Ciaran,Clark,DEF,NEW,4300000,1,27,2.07692307692308,4.83005366726297E-07,6.27906976744186E-06,0,13175,2,9,0,0,0,2,0,6.3,498,-2,0,27,2,1.1,0,4.8,2,0,1,0,0,0.4,27749,0,-1,0,1,630,2211,0,0,114,Man City,Sheffield United,Southampton,Burnley,Crystal Palace,1.6,1.2,1.4,1,2.3,1.1,2.5,1.7,1.1,1.8,1.6,1.8,1,1.5,1.7,1.5,1.5,2.7,1,2.3,1.2,1.4,2.3,1.1,1.8,30.3
Leon,Clarke,FWD,SHU,4500000,0,1,0.0769230769230769,1.70940170940171E-08,2.22222222222222E-07,0,4666,0,0,0,0,0,0,0,0.2,63,0,0,1,0,0,0,0,0,0,0,0,0,0.1,8738,0,-1,0,0,13,77,0,0,-1,Wolverhampton,Newcastle,Norwich,Aston Villa,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,1095,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,258,0,-1,0,0,0,3,0,0,0,Liverpool,Arsenal,Wolverhampton,Crystal Palace,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cleverley,MID,WAT,4900000,0,24,1.84615384615385,3.76766091051805E-07,4.89795918367347E-06,0,22854,0,17,0,0,0,1,0,4.9,123,-1,0,24,1,0,0,0,2,0,1,0,0,0.1,21022,0,-1,0,0,645,2,0,0,120,Southampton,Leicester,Crystal Palace,Liverpool,Man Utd,0,0,0,0,0,1.7,1.2,1.3,1.2,1,0.9,1.3,1.2,0.9,0.9,1,0.9,1.1,1,0.9,1.1,1.5,0.9,0.9,1.1,47.5
Conor,Coady,DEF,WOL,5000000,2,36,2.6,5.2E-07,7.2E-06,0,67927,2,17,0,0,0,0,0,7.2,444,0,0,36,0,0.4,0,2,1,0,3,0,0,1.5,58319,0,-1,0,0,1260,285,0,0,213,Sheffield United,West Ham,Brighton,Tottenham,Norwich,1.9,2.9,1.9,2.9,2,2,2.3,2.4,3.3,2.5,2.2,1.9,2.2,2.3,2.4,2.3,2.5,2,2.6,2.1,2,3.1,1.5,2.9,1.8,22.1
Jack,Colback,MID,NEW,4400000,0,0,0,0,0,0,20604,0,0,0,0,0,0,0,0,95,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,23192,0,-1,0,0,0,5,0,0,0,Man City,Sheffield United,Southampton,Burnley,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,5300000,0,19,2.1,3.9622641509434E-07,3.58490566037736E-06,0,239510,3,13,0,0,0,0,0,3.6,1393,-2,0,19,2,0,0,0,2,0,2,0,1,1.4,107872,0,-1,0,0,689,2,0,1,128,Leicester,Liverpool,Chelsea,Man Utd,Arsenal,0,0,0,0,0,1.7,1.8,1.3,1.8,1.6,2.6,1.5,2.3,1,2.2,1.1,1.8,1.2,1.7,1.6,1.4,1.2,2.7,1.2,1.6,33.2
Aaron,Connolly,FWD,BHA,4700000,2,31,3.1,6.59574468085106E-07,6.59574468085106E-06,0,157767,0,10,0,0,0,2,0,6.6,2830,2,0,31,-2,0.3,0,1.2,3,0,2,0,2,2.6,325875,0,-1,0,1,483,2782,0,0,79,Liverpool,Arsenal,Wolverhampton,Crystal Palace,Sheffield United,2.4,2.5,2.9,2.4,2.3,2.9,3.3,3.7,2.6,3.8,2.4,2.4,3.4,1.9,3.5,2.5,3.8,2,4.2,3.3,2.9,3.3,3.8,3.2,2.2,35.8
Jack,Cork,MID,BUR,5000000,2,27,2.2,4.4E-07,5.4E-06,0,18786,0,17,0,0,0,0,0,5.4,64,0,0,27,0,0.5,0,2.5,0,0,4,0,0,0.2,10396,0,-1,0,0,1022,25,0,0,137,Crystal Palace,Man City,Tottenham,Newcastle,Bournemouth,1.9,1.1,1.1,2.3,1.3,1.1,2.2,1.9,1.1,1.5,1.1,2.2,1.6,2.1,1.2,1.6,1.1,2.1,1.1,2.4,1.1,1.1,2,1.1,2.1,34.4
Helder,Costa,MID,WOL,4900000,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,524,0,-1,0,0,0,8,0,0,0,Sheffield United,West Ham,Brighton,Tottenham,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,4700000,14,41,4.6,9.78723404255319E-07,8.72340425531915E-06,0,129867,2,18,0,0,0,3,0,8.7,355,-3,0,41,3,0.9,0,4,5,0,2,0,0,1.3,180022,0,-1,0,2,803,2472,0,0,149,Chelsea,Wolverhampton,Arsenal,Southampton,Crystal Palace,4.1,4.3,5.3,5.3,0,5.3,5.5,5.1,4.5,6.8,4.3,5.7,4.5,4.9,4.8,3.5,4.9,5.3,5.6,5.4,5.4,4.5,5.7,4.2,6.9,40.7
