FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Yannick,Bolasie,MID,EVE,5800000,0,0,0,0,0,0,14708,0,0,0,0,0,0,0,0,39,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,691,0,0,0,0,0,2,0,0,0,Burnley,Brighton,Leicester,Bournemouth,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4600000,1,58,3.2,6.95652173913044E-07,1.26086956521739E-05,0,228233,0,21,0,0,0,1,0,12.6,10353,1,0,58,-1,0.5,0,2.4,3,0,5,0,0,4.8,383372,0,0,0,0,1620,13908,0,0,330,Fulham,Tottenham,Crystal Palace,Man City,Leicester,2.8,3.5,3.4,2.9,3.1,2.8,3.5,2.6,2.3,4.3,4.7,3.8,2.4,2.8,3.2,2.7,4,3.2,3.2,3.2,61.2
Bonatini Lohner Maia,Bonatini,FWD,WOL,4700000,0,10,1.4,2.97872340425532E-07,2.12765957446809E-06,0,59637,0,0,0,0,0,0,0,2.1,970,-3,0,10,3,0,0,0,0,0,0,0,1,0.4,30379,0,0,0,0,130,422,0,0,19,Fulham,Tottenham,Crystal Palace,Man City,Leicester,1.2,0.7,0.7,0.7,0.8,0.9,0.7,0.7,0.8,0.9,1.2,0.7,1,0.9,1,0.9,1.2,0.8,1.4,0.7,13.6
Gaetan,Bong,DEF,BHA,4400000,1,29,2.2,5E-07,6.59090909090909E-06,0,9112,0,19,0,0,0,0,0,6.6,257,-1,1,29,1,0,0,0.2,0,0,3,0,0,0.2,6938,0,0,0,0,1068,58,-1,0,158,Arsenal,Everton,West Ham,Liverpool,Man Utd,1.6,3,1.4,2.3,1.4,1.1,2.2,2.2,1.7,1.3,2.8,1.7,3.2,2,1.5,1.9,1.6,1.7,1.1,2.1,18.6
Artur,Boruc,GLK,BOU,4000000,0,0,0,0,0,0,140247,0,0,0,0,0,0,0,0,3611,0,0,0,0,0,0,0,0,0,0,0,0,6,80906,0,0,0,0,0,3033,0,0,0,Tottenham,Man Utd,Watford,Everton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,West Ham,Man City,Chelsea,Leicester,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbie,Brady,MID,BUR,5400000,0,14,0.777777777777778,1.440329218107E-07,2.59259259259259E-06,0,2177,3,12,0,0,0,0,0,2.6,100,-1,0,14,1,0.3,0,1.5,0,0,1,0,1,0,1159,0,0,0,0,507,13,0,0,57,Everton,West Ham,Huddersfield,Fulham,Watford,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,25.2
Claudio,Bravo,GLK,MCI,4800000,0,0,0,0,0,0,9586,0,0,0,0,0,0,0,0,72,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,995,0,0,0,0,0,15,0,0,0,Leicester,Southampton,Liverpool,Wolverhampton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brian Murphy,GLK,CAR,4000000,0,0,0,0,0,0,5532,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0.2,13377,0,0,0,0,0,470,0,0,0,Crystal Palace,Leicester,Tottenham,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miguel,Britos,DEF,WAT,4400000,0,0,0,0,0,0,3741,0,0,0,0,0,0,0,0,52,-1,0,0,1,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,28,0,0,0,Chelsea,Newcastle,Bournemouth,Crystal Palace,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,5000000,15,65,4.1,8.2E-07,1.3E-05,0,159926,2,17,0,0,0,5,0,13,9524,0,1,65,0,0.8,0,4,5,0,5,0,1,3.2,333070,0,0,0,1,1118,47732,-1,0,205,Tottenham,Man Utd,Watford,Everton,West Ham,3.2,3.2,4.4,2.8,4,3.4,3.2,2.7,4.7,3.4,3.3,4.7,4.9,3.8,5.2,3.4,5.3,4.1,3.4,4.1,86.8
Tyias,Browning,DEF,EVE,4000000,0,0,0,0,0,0,3487,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5569,0,0,0,0,0,176,0,0,0,Burnley,Brighton,Leicester,Bournemouth,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bruno,DEF,BHA,4400000,0,31,1.72222222222222,3.91414141414141E-07,7.04545454545455E-06,0,39307,2,6,0,0,0,0,0,7,2327,-1,0,31,1,0.1,0,0.6,4,0,3,0,1,0.5,49538,0,0,0,1,619,93,0,0,132,Arsenal,Everton,West Ham,Liverpool,Man Utd,1.1,2.1,0.9,1.6,0.9,0.9,1.5,1.5,1.2,0.9,2,1.1,2.3,1.4,1,1.3,1,1.1,0.9,1.5,18.4
Joe,Bryan,DEF,FUL,4800000,6,13,0.722222222222222,1.50462962962963E-07,2.70833333333333E-06,0,8762,0,15,0,0,0,0,0,2.7,83,-2,0,13,2,0.3,0,1.6,0,0,1,0,0,0.1,2452,0,0,0,0,598,156,0,0,106,Wolverhampton,Huddersfield,Arsenal,Burnley,Tottenham,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,23.9
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,37296,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,1.7,38508,0,0,0,0,0,1774,0,0,0,Arsenal,Everton,West Ham,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,WHU,4500000,0,0,0,0,0,0,2676,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,3,0,0,0,Southampton,Burnley,Brighton,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Caballero,GLK,CHE,4700000,0,0,0,0,0,0,7103,0,0,0,0,0,0,0,0,120,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1516,0,0,0,0,0,61,0,0,0,Watford,Crystal Palace,Southampton,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CHE,5100000,0,1,0.0555555555555556,1.08932461873638E-08,1.96078431372549E-07,0,52010,0,0,0,0,0,0,0,0.2,396,-4,0,1,4,0,0,0,0,0,0,0,0,0.6,4891,0,0,0,0,21,153,0,0,3,Watford,Crystal Palace,Southampton,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Tom,Cairney,MID,FUL,4700000,3,26,2,4.25531914893617E-07,5.53191489361702E-06,0,148827,0,21,0,0,0,0,0,5.5,1065,-3,0,26,3,0.4,0,1.8,0,0,1,0,1,0.5,21948,0,0,0,0,873,637,0,0,158,Wolverhampton,Huddersfield,Arsenal,Burnley,Tottenham,1.6,1.7,1,1.3,1,2,1.4,1.2,1.3,1.4,1,1.2,1.1,1,1.1,1.5,1.1,1.6,1.3,1.6,45.4
Dominic,Calvert-Lewin,FWD,EVE,5300000,5,36,2.3,4.33962264150943E-07,6.79245283018868E-06,0,89315,2,16,0,0,0,3,0,6.8,2164,-2,0,36,2,0.5,0,2.6,2,0,0,0,1,0.9,63432,0,0,0,0,570,13524,0,0,120,Burnley,Brighton,Leicester,Bournemouth,Southampton,1.5,1.3,2.1,2.5,1.7,1.6,1.9,1.5,2,1.5,1.7,1.7,1.8,1.9,2.5,2.1,2.5,1.5,2.6,1.3,39.1
Rafael,Camacho,MID,LIV,5000000,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,20,0,0,0,Newcastle,Arsenal,Man City,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Camarasa,MID,CAR,4600000,7,52,3.1,6.73913043478261E-07,1.1304347826087E-05,0,80775,3,36,0,0,0,2,0,11.3,5609,1,0,52,-1,0.8,0,3.8,2,0,3,0,2,1.9,181452,0,0,0,0,1491,19811,0,0,215,Crystal Palace,Leicester,Tottenham,Huddersfield,Newcastle,2.5,2.3,2.3,3.5,3.2,2,3.3,2.5,3,3.2,2.4,2.7,2,2.3,1.6,2.4,2.4,2.5,3,1.9,97.7
Etienne,Capoue,MID,WAT,4900000,3,43,3.1,6.3265306122449E-07,8.77551020408163E-06,0,148463,5,18,0,0,0,1,0,8.8,1712,-1,0,43,1,0.1,0,0.4,8,0,4,0,2,0.6,160055,0,0,0,1,1259,678,0,1,225,Chelsea,Newcastle,Bournemouth,Crystal Palace,Burnley,2,3.1,2.4,2.9,3.4,2.2,2.4,2.9,2.2,1.8,2.8,1.6,3.3,2.2,3.4,2.8,3.3,3,1.9,2.4,46.5
,Carlos Sanchez,MID,WHU,4400000,0,7,0.388888888888889,8.83838383838384E-08,1.59090909090909E-06,0,17728,0,4,0,0,0,0,0,1.6,190,-1,0,7,1,0,0,0,0,0,0,0,0,0.2,6502,0,0,0,0,217,17,0,0,37,Southampton,Burnley,Brighton,Arsenal,Bournemouth,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.2
Guido,Carrillo,FWD,SOU,5500000,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,6,0,0,0,West Ham,Man City,Chelsea,Leicester,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,Carroll,FWD,WHU,5400000,1,4,0.222222222222222,4.11522633744856E-08,7.40740740740741E-07,0,5187,0,3,0,0,0,0,0,0.7,732,-1,0,4,1,0.1,0,0.8,0,0,0,0,0,0.1,6635,0,0,0,0,122,757,0,0,7,Southampton,Burnley,Brighton,Arsenal,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.3
Craig,Cathcart,DEF,WAT,4500000,6,49,2.7,6E-07,1.08888888888889E-05,0,57024,1,25,0,0,0,1,0,10.9,1713,0,0,49,0,0.4,0,2,3,0,4,0,0,0.9,92831,1,0,0,1,1611,1783,0,0,280,Chelsea,Newcastle,Bournemouth,Crystal Palace,Burnley,3,2,1.7,2.9,2.6,2.6,2.2,3.6,3.2,2.4,2.4,2.2,2.4,2.4,2.5,1.9,3.4,2.8,2.9,2.2,50.9
Ivan,Cavaleiro,MID,WOL,5200000,1,31,1.72222222222222,3.31196581196581E-07,5.96153846153846E-06,0,16635,1,5,0,0,0,3,0,6,672,-3,0,31,3,0.3,0,1.8,3,0,1,0,0,0.1,14393,0,0,0,1,290,188,0,0,99,Fulham,Tottenham,Crystal Palace,Man City,Leicester,1.1,0.9,1,0.9,1,0.9,0.9,1.2,0.9,1.4,1.2,0.9,1.1,1.1,0.9,1.2,1.5,0.9,1.4,0.9,37.9
Petr,Cech,GLK,ARS,4900000,0,24,1.33333333333333,2.72108843537415E-07,4.89795918367347E-06,0,123191,0,9,0,27,0,0,0,4.9,1682,-1,0,24,1,0,0,0,3,0,1,0,0,1.3,80085,0,0,0,0,585,237,0,0,130,Brighton,Liverpool,Fulham,West Ham,Chelsea,0.7,0.7,0.9,0.7,1.1,1.5,0.7,1.2,0.8,0.7,0.8,0.8,0.8,0.7,0.8,0.7,0.9,0.7,1.2,0.7,20.4
,Cedric,DEF,SOU,4300000,0,44,2.9,6.74418604651163E-07,1.02325581395349E-05,0,357240,4,29,0,0,0,1,0,10,16987,-2,1,44,2,0.4,0,1.6,7,0,3,0,2,3.8,159597,0,0,0,1,1315,755,-1,0,236,West Ham,Man City,Chelsea,Leicester,Everton,0,2.9,3.2,2.5,4,3.1,2.3,4.3,1.6,2.9,2.6,2.8,2.6,2.3,3.1,3.2,2.6,2.6,2.7,3.7,59.1
Nathaniel,Chalobah,MID,WAT,4500000,0,6,0.333333333333333,7.40740740740741E-08,1.33333333333333E-06,0,10680,2,4,0,0,0,0,0,1.3,222,0,0,6,0,0.1,0,0.6,0,0,0,0,0,0.1,4208,0,0,0,0,191,74,0,0,23,Chelsea,Newcastle,Bournemouth,Crystal Palace,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.2
,Chamberlain,MID,LIV,6400000,0,0,0,0,0,0,1818,0,0,0,0,0,0,0,0,40,-1,0,0,1,0,0,0,0,0,0,0,0,0,662,0,0,0,0,0,25,0,0,0,Newcastle,Arsenal,Man City,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calum,Chambers,DEF,FUL,4200000,6,16,0.888888888888889,2.11640211640212E-07,3.80952380952381E-06,0,73119,2,17,0,0,0,0,0,3.8,939,-3,0,16,3,0.5,0,2,0,0,1,0,0,0.9,19562,0,0,0,0,876,2460,0,0,135,Wolverhampton,Huddersfield,Arsenal,Burnley,Tottenham,0.5,0.6,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.7,0.4,0.9,0.4,0.4,44
,Chicharito,FWD,WHU,6400000,2,50,3.6,5.625E-07,7.8125E-06,0,287428,0,10,0,0,0,4,0,7.7,130376,-1,1,50,1,1,0,6.2,4,0,4,0,3,5.8,482440,0,0,0,1,715,13312,-1,0,168,Southampton,Burnley,Brighton,Arsenal,Bournemouth,0,4.1,4.5,3.9,3.9,3.6,2.8,3.9,4.8,3.3,3.1,4,3.4,4.1,3.4,4.5,3.3,3.7,4.1,3.9,55.2
Benjamin,Chilwell,DEF,LEI,5100000,6,61,3.6,7.05882352941176E-07,1.19607843137255E-05,0,154427,1,20,0,0,0,0,0,12,7229,1,0,61,-1,0.6,0,3,5,0,6,0,2,2.5,258127,0,0,0,1,1530,7865,0,0,274,Man City,Cardiff City,Everton,Southampton,Wolverhampton,3.8,5.2,4.2,3.6,4.2,3.8,3.8,4.1,4.1,4.7,3.9,3.8,3.4,3.4,4.9,3.1,3.9,2.9,3.5,4.4,71.7
Hamza,Choudhury,MID,LEI,4300000,3,3,0.166666666666667,3.87596899224806E-08,6.97674418604651E-07,0,5419,0,0,0,0,0,0,0,0.7,207,-2,0,3,2,0.1,0,0.6,0,0,1,0,0,0.1,3961,0,0,0,0,90,525,0,0,11,Man City,Cardiff City,Everton,Southampton,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.5
Andreas,Christensen,DEF,CHE,5000000,0,0,0,0,0,0,50039,1,2,0,0,0,0,0,0,602,-5,0,0,5,0,0,0,0,0,0,0,0,0.4,3145,0,0,0,0,90,21,0,0,11,Watford,Crystal Palace,Southampton,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Cyrus,Christie,DEF,FUL,4200000,6,16,1.3,3.0952380952381E-07,3.80952380952381E-06,0,10849,1,20,0,0,0,0,0,3.8,212,-3,0,16,3,0.5,0,2,0,0,1,0,0,0.1,3040,0,0,0,0,890,686,0,0,122,Wolverhampton,Huddersfield,Arsenal,Burnley,Tottenham,0.9,1.2,0.6,0.6,0.8,1.1,0.9,0.8,0.7,0.6,1,0.7,0.9,0.8,0.7,1.3,0.6,1.5,0.8,0.6,40.1
Ibrahima,Cisse,MID,FUL,4400000,0,1,0.0555555555555556,1.26262626262626E-08,2.27272727272727E-07,0,5298,0,1,0,0,0,0,0,0.2,121,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,5027,0,0,0,0,17,62,0,0,3,Wolverhampton,Huddersfield,Arsenal,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Ciaran,Clark,DEF,NEW,4500000,0,34,1.88888888888889,4.19753086419753E-07,7.55555555555556E-06,0,22132,1,13,0,0,0,2,0,7.6,3598,0,0,34,0,0.6,0,2.8,3,0,2,0,0,0.2,19080,0,0,0,1,767,36,0,0,167,Liverpool,Watford,Man Utd,Chelsea,Cardiff City,0,0,0,0,0,1.2,1.7,1.8,1.7,1.3,1.6,1.9,1.1,1,1.3,1.5,1.1,1.4,1.3,1.4,36.6
Tom,Cleverley,MID,WAT,5000000,1,2,0.111111111111111,2.22222222222222E-08,4E-07,0,550,0,0,0,0,0,0,0,0.4,25,0,0,2,0,0.1,0,0.4,0,0,0,0,0,0,444,0,0,0,0,18,33,0,0,8,Chelsea,Newcastle,Bournemouth,Crystal Palace,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Nathaniel,Clyne,DEF,LIV,4600000,1,3,0.166666666666667,3.6231884057971E-08,6.52173913043478E-07,0,28100,0,1,0,0,0,0,0,0.7,4008,-4,0,3,4,0.1,0,0.6,0,0,0,0,0,0.4,18552,0,0,0,0,93,1189,0,0,16,Newcastle,Arsenal,Man City,Brighton,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.4
Conor,Coady,DEF,WOL,4500000,1,50,2.8,6.22222222222222E-07,1.11111111111111E-05,0,27382,4,21,0,0,0,0,0,11.1,1235,0,0,50,0,0.6,0,2.6,5,0,5,0,0,0.7,28336,0,0,0,1,1620,3511,0,0,297,Fulham,Tottenham,Crystal Palace,Man City,Leicester,2.3,2.8,2.8,2.4,2.5,2.3,2.9,2.1,1.9,3.6,4,3.1,2,2.3,2.6,2.2,3.4,2.6,2.6,2.6,31.5
Seamus,Coleman,DEF,EVE,5200000,-1,36,2.6,5E-07,6.92307692307692E-06,0,171900,1,21,0,0,0,1,0,6.9,5326,-3,0,36,3,0.1,0,0.4,2,0,3,0,0,1.3,86823,1,0,0,1,1226,1255,0,0,210,Burnley,Brighton,Leicester,Bournemouth,Southampton,1.6,1.7,2.6,2.4,1.5,2.9,3,1.9,2.7,2.6,2.9,1.9,3.1,1.9,2,1.6,2.7,2.3,2.8,2.1,48.6
Matthew,Connolly,DEF,CAR,3800000,0,0,0,0,0,0,60756,0,0,0,0,0,0,0,0,2181,-2,0,0,2,0,0,0,0,0,0,0,0,1.3,39886,0,0,0,0,0,4673,0,0,0,Crystal Palace,Leicester,Tottenham,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,4600000,1,42,2.5,5.43478260869565E-07,9.13043478260869E-06,0,50848,4,31,0,0,0,1,0,9.1,2027,-4,0,42,4,0.7,0,3.3,0,0,4,0,1,0.6,22033,0,0,0,0,1512,3662,0,0,207,Everton,West Ham,Huddersfield,Fulham,Watford,2.2,1.8,2.3,2.6,1.6,1.4,2.5,1.5,1.5,2.5,2.1,1.2,2.1,2.2,1.6,2.3,1.2,1.5,1.2,2.1,49.9
Helder,Costa,MID,WOL,4800000,0,37,2.2,4.58333333333333E-07,7.70833333333333E-06,0,59975,3,16,0,0,0,0,0,7.7,1818,-2,0,37,2,0.4,0,2,0,0,4,0,2,0.4,39124,0,0,0,0,1145,773,0,0,99,Fulham,Tottenham,Crystal Palace,Man City,Leicester,1.7,1.3,1.5,1.1,1.6,1.4,1.1,1.8,1.4,2,1.8,1.1,1.6,1.6,1.3,1.7,2.2,1.4,2,1.1,57.6
Thibaut,Courtois,GLK,CHE,5500000,0,0,0,0,0,0,54282,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0.5,305,0,0,0,0,0,9,0,0,0,Watford,Crystal Palace,Southampton,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,32,0,0,0,Southampton,Burnley,Brighton,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5100000,0,9,0.5,9.80392156862745E-08,1.76470588235294E-06,0,80042,1,7,0,0,0,0,0,1.8,757,-4,0,9,4,0,0,0.2,0,0,0,0,0,0.6,5504,0,0,0,0,475,163,0,0,74,Southampton,Burnley,Brighton,Arsenal,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,24
,Cunningham,DEF,CAR,4200000,-1,2,0.111111111111111,2.64550264550265E-08,4.76190476190476E-07,0,3741,3,14,0,0,0,0,0,0.5,28,-3,0,2,3,0,0,-0.2,0,0,0,0,0,0,609,0,0,0,0,450,48,0,0,46,Crystal Palace,Leicester,Tottenham,Huddersfield,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,14.5
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,1933,0,0,0,0,0,0,0,0,27,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,497,0,0,0,0,0,14,0,0,0,Chelsea,Newcastle,Bournemouth,Crystal Palace,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,5300000,0,3,0.166666666666667,3.14465408805031E-08,5.66037735849057E-07,0,7436,2,4,0,0,0,0,0,0.6,2266,-2,0,3,2,0.1,0,0.6,0,0,0,0,0,0.1,11405,0,0,0,0,243,737,0,0,37,Huddersfield,Bournemouth,Newcastle,Tottenham,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.2
Loic,Damour,MID,CAR,4300000,0,2,0.111111111111111,2.58397932816537E-08,4.65116279069767E-07,0,3896,0,2,0,0,0,0,0,0.5,176,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,2659,0,0,0,0,21,126,0,0,6,Crystal Palace,Leicester,Tottenham,Huddersfield,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
Charlie,Daniels,DEF,BOU,4200000,6,26,1.44444444444444,3.43915343915344E-07,6.19047619047619E-06,0,697855,2,16,0,0,0,0,0,6.2,5168,-3,0,26,3,0.4,0,1.8,0,0,3,0,0,4.2,74820,0,0,0,0,952,3142,0,0,172,Tottenham,Man Utd,Watford,Everton,West Ham,0.9,0.8,1.1,0.9,0.8,1.2,1.2,0.8,1.1,0.7,1,1.3,0.7,0.8,1,0.7,1,0.7,1,1,42.3
,Danilo,DEF,MCI,5100000,0,2,0.111111111111111,2.17864923747277E-08,3.92156862745098E-07,0,43903,0,1,0,0,0,0,0,0.4,214,-4,0,2,4,0.1,0,0.4,0,0,0,0,0,0.3,3634,0,0,0,0,90,152,0,0,14,Leicester,Southampton,Liverpool,Wolverhampton,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.8
Scott,Dann,DEF,CRY,4400000,0,0,0,0,0,0,814,0,0,0,0,0,0,0,0,35,-1,0,0,1,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,66,0,0,0,Cardiff City,Chelsea,Wolverhampton,Watford,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,2640,0,0,0,0,0,0,0,0,89,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,436,0,0,0,0,0,10,0,0,0,Liverpool,Watford,Man Utd,Chelsea,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4600000,0,12,0.666666666666667,1.44927536231884E-07,2.60869565217391E-06,0,26825,0,6,0,0,0,0,0,2.6,764,-4,0,12,4,0.1,0,0.4,2,0,1,0,0,0.2,9548,0,0,0,0,360,348,0,0,66,Huddersfield,Bournemouth,Newcastle,Tottenham,Brighton,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,11.9
,David Luiz,DEF,CHE,5800000,2,77,4.5,7.75862068965517E-07,1.32758620689655E-05,0,290210,1,13,0,0,0,1,0,13.3,31218,3,0,77,-3,0.9,0,5,9,0,8,0,0,10,603499,0,0,0,1,1530,40486,0,0,369,Watford,Crystal Palace,Southampton,Newcastle,Arsenal,5.3,6,5,4.3,3.7,4.1,5.8,4.9,6.3,5.1,4.8,5.7,5.5,5.6,4.7,5.3,5.4,5.3,5.4,5.2,70.8
,David Silva,MID,MCI,8500000,0,72,5.1,6E-07,8.47058823529412E-06,0,1052851,1,6,0,0,0,5,0,8.5,32070,0,0,72,0,0.1,0,1.2,8,0,7,0,2,3.7,951543,0,0,0,1,1074,273,0,0,318,Leicester,Southampton,Liverpool,Wolverhampton,Huddersfield,0,5.9,4.8,6.2,6.6,6.9,6,4.7,4.2,5.4,5.1,5.8,4.8,5.8,6.4,5.9,4.7,5.7,5.9,5,151.7
