FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW38Forecast,ICTIndex
Rafa,Mir,FWD,WOL,4500000,0,0,0,0,0,0,5976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296,0,0,0,0,0,0,0,0,0,Liverpool,,,,,0,0
Kevin,Mirallas,MID,EVE,5500000,0,0,0,0,0,0,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Tottenham,,,,,0,0
,Miranda,DEF,WOL,4000000,0,0,0,0,0,0,4243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,Liverpool,,,,,0,0
Aleksandar,Mitrovic,FWD,FUL,6300000,2,134,3.6,5.71428571428571E-07,2.12698412698413E-05,0,2655887,7,78,0,0,0,11,0,21.3,0,-2,0,134,2,0,0,0,12,0,5,0,4,10.8,2802375,0,0,0,3,3280,0,0,0,350,Newcastle,,,,,4.1,273.4
Henrikh,Mkhitaryan,MID,ARS,6600000,2,98,2.64864864864865,4.01310401310401E-07,1.48484848484848E-05,0,1538458,1,26,0,0,0,6,0,14.8,0,-4,0,98,4,0,0,0,12,0,3,0,4,4.6,1060686,0,0,0,4,1637,0,0,0,354,Burnley,,,,,1.7,150.2
Jayson,Molumby,MID,BHA,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Man City,,,,,0,0
Nacho,Monreal,DEF,ARS,5400000,2,77,3.5,6.48148148148148E-07,1.42592592592593E-05,0,290921,5,24,0,0,0,1,0,14.3,0,-1,0,77,1,0,0,0,7,0,5,0,4,1.3,298216,0,0,0,1,1860,0,0,0,392,Burnley,,,,,2.3,83.4
Martin,Montoya,DEF,BHA,4300000,1,45,1.8,4.18604651162791E-07,1.04651162790698E-05,0,22717,4,41,0,0,0,0,0,10.5,0,-2,0,45,2,0,0,0,1,0,3,0,1,0.2,21685,0,0,0,0,2166,0,0,0,351,Man City,,,,,1.4,78.6
Aaron,Mooy,MID,HUD,5000000,2,76,2.6,5.2E-07,1.52E-05,0,221101,4,48,0,0,0,3,0,15.2,0,-5,0,76,5,0,0,0,5,0,3,0,1,1,75745,0,0,0,1,2326,0,0,0,411,Southampton,,,,,1.9,159.7
Alvaro,Morata,FWD,CHE,8400000,0,46,2.9,3.45238095238095E-07,5.47619047619048E-06,0,450332,3,11,0,0,0,5,0,5.5,0,-6,0,46,6,0,0,0,3,0,6,0,0,1.3,318014,0,0,0,1,936,0,0,0,119,Leicester,,,,,0,86.3
Alberto,Moreno,DEF,LIV,4100000,0,4,0.108108108108108,2.636783124588E-08,9.75609756097561E-07,0,24388,0,2,0,0,0,0,0,1,0,-4,0,4,4,0,0,0,0,0,0,0,0,0.2,8697,0,0,0,0,154,0,0,0,24,Wolverhampton,,,,,0.1,6.7
Wes,Morgan,DEF,LEI,4500000,0,76,2.05405405405405,4.56456456456456E-07,1.68888888888889E-05,0,153451,1,28,0,0,0,3,0,16.9,0,0,0,76,0,0,0,0,7,0,6,0,0,1.6,158846,0,0,0,2,1924,0,0,2,365,Chelsea,,,,,2.3,80.5
Sean,Morrison,DEF,CAR,4700000,5,97,2.9,6.17021276595745E-07,2.06382978723404E-05,0,75231,6,63,0,0,0,1,0,20.6,0,-3,0,97,3,0,0,0,5,0,9,0,4,0.4,61381,0,0,0,1,3039,0,0,0,477,Man Utd,,,,,2.5,149.4
Victor,Moses,DEF,CHE,5500000,0,2,1,1.81818181818182E-07,3.63636363636364E-07,0,166834,0,1,0,0,0,0,0,0.4,0,-5,0,2,5,0,0,0,0,0,0,0,0,1.2,6836,0,0,0,0,26,0,0,0,3,Leicester,,,,,0,2
Steve,Mounie,FWD,HUD,5800000,1,69,2.2,3.79310344827586E-07,1.18965517241379E-05,0,38993,1,38,0,0,0,2,0,11.9,0,-2,0,69,2,0,0,0,4,0,5,0,4,0.2,31880,0,0,0,0,1767,0,0,1,153,Southampton,,,,,1.7,123.9
Lys,Mousset,FWD,BOU,4900000,1,28,0.756756756756757,1.54440154440154E-07,5.71428571428571E-06,0,25197,1,15,0,0,0,1,0,5.7,0,-1,0,28,1,0,0,0,0,0,0,0,0,0.2,19618,0,0,0,0,350,0,0,0,74,Crystal Palace,,,,,0.4,33.8
,Moutinho,MID,WOL,5100000,2,119,3.1,6.07843137254902E-07,2.33333333333333E-05,0,686212,4,39,0,0,0,1,0,23.3,0,-4,0,119,4,0,0,0,13,0,9,0,8,5.1,869246,0,0,0,1,3030,0,0,0,628,Liverpool,,,,,1.6,216.4
Arijanet,Muric,GLK,MCI,4500000,0,0,0,0,0,0,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738,0,0,0,0,0,0,0,0,0,Brighton,,,,,0,0
Jacob,Murphy,MID,NEW,4700000,0,16,1.8,3.82978723404255E-07,3.40425531914894E-06,0,4467,0,8,0,0,0,0,0,3.4,0,-3,0,16,3,0,0,0,0,0,1,0,1,0,2294,0,0,0,0,296,0,0,0,50,Fulham,,,,,0,10.7
Josh,Murphy,MID,CAR,4800000,5,76,2.05405405405405,4.27927927927928E-07,1.58333333333333E-05,0,72004,2,32,0,0,0,3,0,15.8,0,-2,0,76,2,0,0,0,3,0,7,0,2,0.2,66092,0,0,0,0,1810,0,0,0,191,Man Utd,,,,,1.1,109.5
Glenn,Murray,FWD,BHA,6100000,6,129,3.4,5.57377049180328E-07,2.11475409836066E-05,0,934557,5,45,0,0,0,13,0,21.1,0,-4,0,129,4,0,0,0,16,0,4,0,1,2.8,1027923,0,0,0,1,2501,0,0,0,337,Man City,,,,,3.3,148.1
Shkodran,Mustafi,DEF,ARS,5400000,2,80,2.6,4.81481481481482E-07,1.48148148148148E-05,0,156608,9,40,0,0,0,2,0,14.8,0,-1,0,80,1,0,0,0,5,0,6,0,0,1.3,139286,0,0,0,0,2611,0,0,0,475,Burnley,,,,,1.4,107.8
Yoshinori,Muto,FWD,NEW,5600000,1,24,0.648648648648649,1.15830115830116E-07,4.28571428571429E-06,0,10885,1,10,0,0,0,1,0,4.3,0,-4,0,24,4,0,0,0,0,0,1,0,0,0.1,5472,0,0,0,0,514,0,0,0,65,Fulham,,,,,0.3,27.4
Samir,Nasri,MID,WHU,4900000,0,14,0.378378378378378,7.72200772200772E-08,2.85714285714286E-06,0,148290,0,2,0,0,0,0,0,2.9,0,-6,0,14,6,0,0,0,0,0,1,0,2,0.2,155052,0,0,0,0,243,0,0,0,61,Watford,,,,,0.2,16.4
Marc,Navarro,DEF,WAT,4200000,0,2,0.0540540540540541,1.28700128700129E-08,4.76190476190476E-07,0,4798,0,3,0,0,0,0,0,0.5,0,-3,0,2,3,0,0,0,0,0,0,0,0,0,1067,0,0,0,0,84,0,0,0,12,West Ham,,,,,0,2.3
Wilfred,Ndidi,MID,LEI,4900000,3,89,2.3,4.69387755102041E-07,1.81632653061224E-05,0,102077,8,47,0,0,0,2,0,18.2,0,-1,0,89,1,0,0,0,4,0,9,0,0,0.8,94944,0,0,0,0,3295,0,0,0,571,Chelsea,,,,,1.5,141.6
Reiss,Nelson,MID,ARS,4400000,0,0,0,0,0,0,33172,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,4167,0,0,0,0,0,0,0,0,0,Burnley,,,,,0,0
,Neves,MID,WOL,4900000,2,104,3,6.12244897959184E-07,2.12244897959184E-05,0,1620414,8,43,0,0,0,4,0,21.2,0,-1,0,104,1,0,0,0,7,0,8,0,3,10.4,1372709,0,0,0,2,3006,0,0,0,483,Liverpool,,,,,1.5,146.8
Oumar,Niasse,FWD,CAR,5000000,0,30,1.7,3.4E-07,6E-06,0,71124,0,13,0,0,0,0,0,6,0,-5,0,30,5,0,0,0,0,0,5,0,0,0.4,40665,0,0,0,0,988,0,0,0,29,Man Utd,,,,,1.2,47.1
Edward,Nketiah,FWD,ARS,5000000,6,10,0.27027027027027,5.40540540540541E-08,2E-06,0,3030,0,3,0,0,0,1,0,2,0,0,0,10,0,0,0,0,1,0,0,0,0,0,3876,0,0,0,0,63,0,0,0,36,Burnley,,,,,0.1,11.4
Georges-Kevin,Nkoudou,MID,TOT,4800000,0,4,4,8.33333333333333E-07,8.33333333333333E-07,0,1801,0,0,0,0,0,0,0,0.8,0,-2,0,4,2,0,0,0,0,0,0,0,1,0,914,0,0,0,0,4,0,0,0,17,Everton,,,,,0,3.3
Mark,Noble,MID,WHU,4800000,15,99,3.2,6.66666666666667E-07,2.0625E-05,0,59733,6,31,0,0,0,5,0,20.6,0,-2,0,99,2,0,0,0,5,0,7,0,5,0.5,61038,0,0,0,1,2289,0,0,1,454,Watford,,,,,2.4,107.6
Havard,Nordtveit,DEF,FUL,4500000,0,8,0.216216216216216,4.80480480480481E-08,1.77777777777778E-06,0,318,0,10,0,0,0,0,0,1.8,0,0,0,8,0,0,0,0,0,0,0,0,1,0,523,0,0,0,0,361,0,0,0,70,Newcastle,,,,,0.1,12.4
Will,Norris,GLK,WOL,3900000,0,1,0.027027027027027,6.93000693000693E-09,2.56410256410256E-07,0,87543,0,0,0,0,0,0,0,0.3,0,-1,0,1,1,0,0,0,0,0,0,0,0,2.3,77946,0,0,0,0,1,0,0,0,3,Liverpool,,,,,0,0
Michael,Obafemi,FWD,SOU,5000000,0,13,2.2,4.4E-07,2.6E-06,0,4638,1,3,0,0,0,1,0,2.6,0,0,0,13,0,0,0,0,0,0,0,0,1,0,5045,0,0,0,0,134,0,0,0,46,Huddersfield,,,,,0,21.6
Pedro,Obiang,MID,WHU,4200000,0,43,1.16216216216216,2.76705276705277E-07,1.02380952380952E-05,0,112286,0,21,0,0,0,0,0,10.2,0,-3,0,43,3,0,0,0,1,0,2,0,2,0.8,88127,0,0,0,0,1116,0,0,0,188,Watford,,,,,0.6,43.6
Denis,Odoi,DEF,FUL,4400000,0,44,1.4,3.18181818181818E-07,1E-05,0,16156,4,62,0,0,0,0,0,10,0,-1,0,44,1,0,0,0,2,0,3,0,1,0.1,8625,1,0,0,0,2593,0,0,0,427,Newcastle,,,,,0.8,83.5
Nnamdi,Ofoborh,MID,BOU,4500000,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,Crystal Palace,,,,,0,0
Angelo,Ogbonna,DEF,WHU,4200000,0,48,1.2972972972973,3.08880308880309E-07,1.14285714285714E-05,0,67075,2,36,0,0,0,1,0,11.4,0,-3,0,48,3,0,0,0,2,0,2,0,1,0.8,58782,0,0,0,1,1871,0,0,0,314,Watford,,,,,0.6,68.5
Stefano,Okaka,FWD,WAT,5000000,0,1,0.5,1E-07,2E-07,0,7179,1,1,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,5968,0,0,0,0,22,0,0,0,-1,West Ham,,,,,0,5.2
Shinji,Okazaki,FWD,LEI,5100000,1,25,0.675675675675676,1.32485426603074E-07,4.90196078431373E-06,0,81138,0,4,0,0,0,0,0,4.9,0,-4,0,25,4,0,0,0,0,0,0,0,1,0.5,21922,0,0,0,0,269,0,0,0,59,Chelsea,,,,,0.3,16.3
Divock,Origi,FWD,LIV,5000000,2,32,0.864864864864865,1.72972972972973E-07,6.4E-06,0,19410,0,2,0,0,0,3,0,6.4,0,0,0,32,0,0,0,0,1,0,3,0,1,0.3,36780,0,0,0,0,364,0,0,0,122,Wolverhampton,,,,,0.4,38.2
,Oriol Romeu,MID,SOU,4200000,2,55,1.8,4.28571428571429E-07,1.30952380952381E-05,0,227880,11,37,0,0,0,1,0,13.1,0,-3,0,55,3,0,0,0,3,0,6,0,0,2.2,204150,0,0,0,0,2131,0,0,0,282,Huddersfield,,,,,1.6,74
Nicolas,Otamendi,DEF,MCI,6000000,1,70,3.9,6.5E-07,1.16666666666667E-05,0,421295,1,7,0,0,0,0,0,11.7,0,-5,0,70,5,0,0,0,5,0,9,0,0,2.6,107065,0,0,0,0,1233,0,0,0,335,Brighton,,,,,4,47.8
Reece,Oxford,DEF,WHU,4200000,0,0,0,0,0,0,5725,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1281,0,0,0,0,0,0,0,0,0,Watford,,,,,0,0
Mesut,Ozil,MID,ARS,7900000,0,89,2.40540540540541,3.0448169688676E-07,1.12658227848101E-05,0,644095,2,24,0,0,0,5,0,11.3,0,-6,0,89,6,0,0,0,9,0,5,0,3,2.6,475266,0,0,0,2,1732,0,0,0,363,Burnley,,,,,1.4,140
Callum,Paterson,MID,CAR,4800000,0,80,2.16216216216216,4.5045045045045E-07,1.66666666666667E-05,0,171246,4,41,0,0,0,4,0,16.7,0,-7,0,80,7,0,0,0,4,0,5,0,2,0.3,174075,0,0,0,1,1993,0,0,0,227,Man Utd,,,,,1.2,111.7
,Patricio,GLK,WOL,4500000,2,118,3.2,7.11111111111111E-07,2.62222222222222E-05,0,607954,0,46,0,97,0,0,0,26.2,0,0,0,118,0,0,0,0,4,0,8,0,0,8,712945,0,0,0,2,3330,0,0,0,581,Liverpool,,,,,2.9,69.1
,Pedro,MID,CHE,6200000,3,112,3.02702702702703,4.88230165649521E-07,1.80645161290323E-05,0,1497960,2,19,0,0,0,8,0,18.1,0,-3,0,112,3,0,0,0,12,0,7,0,2,3.3,1467084,0,0,0,2,1768,0,0,0,440,Leicester,,,,,2.2,176.5
Lee,Peltier,DEF,CAR,3900000,6,43,1.16216216216216,2.97990297990298E-07,1.1025641025641E-05,0,383011,4,26,0,0,0,0,0,11,0,-1,0,43,1,0,0,0,1,0,5,0,0,4,396415,0,0,0,1,1542,0,0,0,232,Man Utd,,,,,0.6,33.1
Adalberto,Penaranda,FWD,WAT,5000000,0,0,0,0,0,0,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2694,0,0,0,0,0,0,0,0,0,West Ham,,,,,0,0
,Pereira,DEF,LEI,5300000,9,146,4.2,7.92452830188679E-07,2.75471698113208E-05,0,1173384,7,45,0,0,0,2,0,27.5,0,3,0,146,-3,0,0,0,22,0,10,0,8,10.6,1644641,0,0,0,5,3123,0,0,0,693,Chelsea,,,,,6,183.7
Andreas,Pereira,MID,MUN,4500000,1,27,0.72972972972973,1.62162162162162E-07,6E-06,0,54340,5,13,0,0,0,1,0,6,0,-5,0,27,5,0,0,0,2,0,1,0,1,0.3,34228,0,0,0,1,590,0,0,0,115,Cardiff City,,,,,0.4,33.8
Roberto,Pereyra,MID,WAT,5900000,2,122,3.7,6.27118644067797E-07,2.06779661016949E-05,0,2160410,3,53,0,0,0,6,0,20.7,0,-1,0,122,1,0,0,0,13,0,6,0,4,8,2390594,0,0,0,1,2817,0,0,0,432,West Ham,,,,,3.7,171.8
Ayoze,Perez,FWD,NEW,6100000,7,141,3.8,6.22950819672131E-07,2.31147540983607E-05,0,250480,2,35,0,0,0,12,0,23.1,0,-4,0,141,4,0,0,0,19,0,11,0,2,3.4,294716,0,0,0,2,2916,0,0,0,541,Fulham,,,,,4.3,232.1
Lucas,Perri,GLK,CRY,4000000,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,Bournemouth,,,,,0,0
Jordan,Pickford,GLK,EVE,4900000,1,161,4.2,8.57142857142857E-07,3.28571428571429E-05,0,943768,1,46,0,94,0,0,0,32.9,0,-1,0,161,1,0,0,0,13,0,14,0,0,13.3,587424,0,0,3,2,3420,0,0,0,706,Tottenham,,,,,4.5,78.5
Anthony,Pilkington,MID,CAR,4400000,0,0,0,0,0,0,12259,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2570,0,0,0,0,0,0,0,0,0,Man Utd,,,,,0,0
Paul,Pogba,MID,MUN,8600000,1,179,5.1,5.93023255813953E-07,2.08139534883721E-05,0,3064772,6,43,0,0,0,13,0,20.8,0,6,0,179,-6,0,3,0,19,0,8,0,10,33.7,4337070,0,0,0,5,3007,0,0,0,648,Cardiff City,,,,,5.9,316.9
Nick,Pope,GLK,BUR,4800000,0,0,0,0,0,0,16168,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1578,0,0,0,0,0,0,0,0,0,Arsenal,,,,,0,0
Joe,Powell,MID,WHU,4500000,0,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,0,0,0,0,0,0,0,0,0,Watford,,,,,0,0
Alex,Pritchard,MID,HUD,4800000,9,69,2.3,4.79166666666667E-07,1.4375E-05,0,14335,2,40,0,0,0,2,0,14.4,0,-2,0,69,2,0,0,0,2,0,7,0,0,0.1,12733,0,0,0,0,2079,0,0,0,251,Southampton,,,,,1.6,134
Sebastian,Prodl,DEF,WAT,4200000,0,1,0.027027027027027,6.43500643500644E-09,2.38095238095238E-07,0,8633,0,0,0,0,0,0,0,0.2,0,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,1288,0,0,0,0,13,0,0,0,2,West Ham,,,,,0,0
Davy,Propper,MID,BHA,4800000,0,72,2.4,5E-07,1.5E-05,0,26536,2,45,0,0,0,1,0,15,0,-2,0,72,2,0,0,0,3,0,4,0,1,0.2,25447,0,0,0,0,2546,0,0,0,351,Man City,,,,,1.4,79.2
Marc,Pugh,MID,BOU,4300000,0,0,0,0,0,0,32182,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,8881,0,0,0,0,0,0,0,0,0,Crystal Palace,,,,,0,0
Jason,Puncheon,MID,HUD,4100000,0,15,0.405405405405405,9.88793671720501E-08,3.65853658536585E-06,0,126640,1,9,0,0,0,0,0,3.7,0,-4,0,15,4,0,0,0,0,0,1,0,0,1,130151,0,0,0,0,392,0,0,0,50,Southampton,,,,,0.2,16.3
Collin,Quaner,FWD,HUD,4300000,0,2,0.0540540540540541,1.25707102451289E-08,4.65116279069767E-07,0,485123,0,2,0,0,0,0,0,0.5,0,-2,0,2,2,0,0,0,0,0,0,0,0,3.5,360943,0,0,0,0,37,0,0,0,3,Southampton,,,,,0,1.6
Domingos,Quina,MID,WAT,4400000,0,17,2.1,4.77272727272727E-07,3.86363636363636E-06,0,11850,0,5,0,0,0,1,0,3.9,0,-1,0,17,1,0,0,0,2,0,0,0,0,0.1,10321,0,0,0,0,334,0,0,0,68,West Ham,,,,,0,13.1
Joe,Ralls,MID,CAR,4600000,0,45,1.21621621621622,2.64394829612221E-07,9.78260869565217E-06,0,24885,4,40,0,0,0,0,0,9.8,0,-4,0,45,4,0,1,0,0,0,5,0,0,0.1,9460,0,0,0,0,1954,0,0,1,232,Man Utd,,,,,0.6,96.7
Kayne,Ramsay,DEF,SOU,4000000,0,1,0.027027027027027,6.75675675675676E-09,2.5E-07,0,2540,0,3,0,0,0,0,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4317,0,0,0,0,90,0,0,0,9,Huddersfield,,,,,0,1.1
Aaron,Ramsey,MID,ARS,7100000,0,91,2.45945945945946,3.46402740768938E-07,1.28169014084507E-05,0,283990,0,13,0,0,0,4,0,12.8,0,-4,0,91,4,0,0,0,4,0,9,0,6,0.9,245708,0,0,0,0,1319,0,0,0,298,Burnley,,,,,1.5,131
Marcus,Rashford,FWD,MUN,7300000,2,128,3.9,5.34246575342466E-07,1.75342465753425E-05,0,2937207,3,35,0,0,0,10,0,17.5,0,3,0,128,-3,0,0,0,14,0,6,0,7,21.9,3539954,0,0,0,3,2331,0,0,1,425,Cardiff City,,,,,4.5,224.6
Tim,Ream,DEF,FUL,4200000,0,50,1.35135135135135,3.21750321750322E-07,1.19047619047619E-05,0,26733,1,49,0,0,0,0,0,11.9,0,-3,0,50,3,0,0,0,4,0,5,0,0,0.3,21841,0,0,0,2,2046,0,0,0,349,Newcastle,,,,,0.7,38.3
Nathan,Redmond,MID,SOU,5500000,10,137,3.6,6.54545454545455E-07,2.49090909090909E-05,0,264934,3,58,0,0,0,6,0,24.9,0,0,0,137,0,0,0,0,12,0,9,0,5,6.9,661328,0,0,0,3,3272,0,0,0,433,Huddersfield,,,,,4.4,241.4
Bobby,Reid,FWD,CAR,5200000,2,80,3,5.76923076923077E-07,1.53846153846154E-05,0,174136,0,30,0,0,0,5,0,15.4,0,-3,0,80,3,0,0,0,9,0,4,0,3,0.9,182178,0,0,0,2,1413,0,0,0,276,Man Utd,,,,,2.9,91
Winston,Reid,DEF,WHU,4400000,0,0,0,0,0,0,1461,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,897,0,0,0,0,0,0,0,0,0,Watford,,,,,0,0
Declan,Rice,DEF,WHU,4400000,2,92,2.7,6.13636363636364E-07,2.09090909090909E-05,0,305164,4,47,0,0,0,2,0,20.9,0,-1,0,92,1,0,0,0,9,0,6,0,0,4.2,536481,0,0,0,2,3003,0,0,0,586,Watford,,,,,2.2,97.1
,Richarlison,MID,EVE,6400000,0,153,4.4,6.875E-07,2.390625E-05,0,4335260,5,36,0,0,0,13,0,23.9,0,-1,0,153,1,0,0,0,12,0,11,0,3,13.3,3990614,0,0,0,2,2662,0,0,1,400,Tottenham,,,,,3.2,224.5
Diego,Rico,DEF,BOU,4100000,0,8,0.216216216216216,5.27356624917601E-08,1.95121951219512E-06,0,8691,1,19,0,0,0,0,0,2,0,-4,0,8,4,0,0,0,0,0,0,0,0,0,8027,0,0,0,0,606,0,0,0,89,Crystal Palace,,,,,0.1,31.4
Sergio,Rico,GLK,FUL,4400000,0,86,3,6.81818181818182E-07,1.95454545454545E-05,0,36234,1,56,0,111,0,0,0,19.5,0,-1,0,86,1,0,0,0,8,0,5,0,0,0.7,56186,0,0,0,1,2610,0,0,0,519,Newcastle,,,,,2.7,87.1
Jairo,Riedewald,DEF,CRY,4300000,0,0,0,0,0,0,3725,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,Bournemouth,,,,,0,0
Matt,Ritchie,MID,NEW,5800000,9,110,3.1,5.3448275862069E-07,1.89655172413793E-05,0,94774,9,40,0,0,0,2,0,19,0,-2,0,110,2,0,1,0,7,0,10,0,8,0.6,72055,0,0,0,0,2927,0,0,0,504,Fulham,,,,,2.6,213.6
Callum,Roberts,MID,NEW,4500000,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,Fulham,,,,,0,0
Andrew,Robertson,DEF,LIV,6700000,6,213,5.9,8.80597014925373E-07,3.17910447761194E-05,0,1723617,4,20,0,0,0,0,0,31.8,0,7,0,213,-7,0,0,0,29,0,21,0,12,33,2650621,0,0,0,5,3216,0,0,0,906,Wolverhampton,,,,,8.5,183.6
Marcos,Rojo,DEF,MUN,4900000,0,2,0.0540540540540541,1.10314396028682E-08,4.08163265306122E-07,0,7163,2,5,0,0,0,0,0,0.4,0,-1,0,2,1,0,0,0,0,0,0,0,0,0.1,3733,1,0,0,0,209,0,0,0,15,Cardiff City,,,,,0,10.9
Sergio,Romero,GLK,MUN,4900000,0,0,0,0,0,0,3687,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1563,0,0,0,0,0,0,0,0,0,Cardiff City,,,,,0,0
Salomon,Rondon,FWD,NEW,5900000,6,148,4.6,7.79661016949152E-07,2.50847457627119E-05,0,855697,1,31,0,0,0,11,0,25.1,0,-1,0,148,1,0,0,0,20,0,9,0,8,7.7,1230277,0,0,0,3,2601,0,0,0,466,Fulham,,,,,5.6,236
Danny,Rose,DEF,TOT,5800000,0,86,2.32432432432432,4.00745573159366E-07,1.48275862068966E-05,0,116715,5,16,0,0,0,0,0,14.8,0,-2,0,86,2,0,0,0,5,0,8,0,4,1.1,91941,0,0,0,0,1792,0,0,0,352,Everton,,,,,2.8,97.6
Aaron,Rowe,MID,HUD,4500000,0,2,0.0540540540540541,1.2012012012012E-08,4.44444444444444E-07,0,42,0,1,0,0,0,0,0,0.4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,68,0,0,0,-2,Southampton,,,,,0,0
John,Ruddy,GLK,WOL,4200000,0,7,0.189189189189189,4.5045045045045E-08,1.66666666666667E-06,0,18629,0,0,0,3,0,0,0,1.7,0,-3,0,7,3,0,0,0,0,0,1,0,0,0.2,4984,0,0,0,0,90,0,0,0,25,Liverpool,,,,,0.1,2.7
Antonio,Rudiger,DEF,CHE,5900000,0,116,3.5,5.93220338983051E-07,1.96610169491525E-05,0,436131,7,35,0,0,0,1,0,19.7,0,-1,0,116,1,0,0,0,9,0,12,0,2,2.9,394049,0,0,0,2,2871,0,0,0,609,Leicester,,,,,0,98.5
Mathew,Ryan,GLK,BHA,4400000,1,104,3.1,7.04545454545455E-07,2.36363636363636E-05,0,475197,2,55,0,97,0,0,0,23.6,0,-1,0,104,1,0,0,0,11,0,6,0,0,4.9,493840,0,0,0,0,3060,0,0,0,547,Man City,,,,,3.2,70.9
Abdelhamid,Sabiri,MID,HUD,4300000,0,2,0.0540540540540541,1.25707102451289E-08,4.65116279069767E-07,0,6615,0,3,0,0,0,0,0,0.5,0,-2,0,2,2,0,0,0,0,0,0,0,0,0,4596,0,0,0,0,48,0,0,0,6,Southampton,,,,,0,0.7
Romain,Saiss,DEF,WOL,4200000,0,47,1.27027027027027,3.02445302445302E-07,1.11904761904762E-05,0,42852,7,17,0,0,0,2,0,11.2,0,-3,0,47,3,0,0,0,5,0,3,0,0,0.4,49340,0,0,0,1,1142,0,0,0,248,Liverpool,,,,,0.6,56.2
Bukayo,Saka,MID,ARS,4500000,0,1,0.027027027027027,6.00600600600601E-09,2.22222222222222E-07,0,949,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1267,0,0,0,0,7,0,0,0,3,Burnley,,,,,0,0
Mamadou,Sakho,DEF,CRY,4900000,0,88,3.3,6.73469387755102E-07,1.79591836734694E-05,0,157312,2,35,0,0,0,0,0,18,0,-1,0,88,1,0,0,0,13,0,9,0,0,1.2,119800,0,0,0,0,2416,0,0,0,533,Bournemouth,,,,,0,66.6
Bakary,Sako,MID,CRY,4900000,1,4,0.108108108108108,2.20628792057364E-08,8.16326530612245E-07,0,2221,0,2,0,0,0,0,0,0.8,0,-1,0,4,1,0,0,0,0,0,0,0,0,0,1292,0,0,0,0,26,0,0,0,10,Bournemouth,,,,,0.1,0.3
Mohamed,Salah,MID,LIV,13200000,3,259,6.8,5.15151515151515E-07,1.96212121212121E-05,0,3752957,1,20,0,0,0,22,0,19.6,0,2,0,259,-2,0,0,0,18,0,21,0,12,33.9,2680675,0,0,0,6,3254,0,0,0,687,Wolverhampton,,,,,9.4,432.7
