FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Robbie,Brady,MID,BUR,5400000,1,16,0.551724137931034,1.02171136653895E-07,2.96296296296296E-06,0,2767,3,13,0,0,0,0,0,3,33,-1,0,16,1,0.1,0,0.8,0,0,1,0,1,0,1560,0,0,0,0,616,23,0,1,61,Liverpool,Leicester,Wolverhampton,Bournemouth,Cardiff City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,34.6
Claudio,Bravo,GLK,MCI,4800000,0,0,0,0,0,0,10170,0,0,0,0,0,0,0,0,37,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1236,0,0,0,0,0,17,0,0,0,Watford,Fulham,Cardiff City,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0
,Brian Murphy,GLK,CAR,4000000,0,0,0,0,0,0,9359,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15447,0,0,0,0,0,69,0,0,0,West Ham,Chelsea,Man City,Burnley,Liverpool,0,0,0,0,0,0,0,0,0,0
Miguel,Britos,DEF,WAT,4300000,0,1,0.0344827586206897,8.01924619085806E-09,2.32558139534884E-07,0,4172,0,0,0,0,0,0,0,0.2,18,-2,0,1,2,0,0,0,0,0,0,0,0,0,895,0,0,0,0,13,17,0,0,3,Man City,Man Utd,Fulham,Arsenal,Huddersfield,0,0,0,0,0,0,0,0,0,0.1
David,Brooks,MID,BOU,5000000,2,96,4.2,8.4E-07,1.92E-05,0,579717,2,30,0,0,0,6,0,19.2,4921,0,0,96,0,0.1,0,0.5,6,0,7,0,4,4.7,839268,0,0,0,2,1659,107471,0,0,298,Huddersfield,Newcastle,Leicester,Burnley,Brighton,4.3,5.6,3.8,5.6,3.2,5.9,3.7,4,4.1,131.8
Tyias,Browning,DEF,EVE,4000000,0,0,0,0,0,0,5688,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7175,0,0,0,0,0,39,0,0,0,Newcastle,Chelsea,West Ham,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0
,Bruno,DEF,BHA,4400000,0,31,1.10714285714286,2.51623376623377E-07,7.04545454545455E-06,0,52570,2,6,0,0,0,0,0,7,405,-1,0,31,1,0,0,0,4,0,3,0,1,0.3,50256,0,0,0,1,619,18,0,0,132,Crystal Palace,Southampton,Tottenham,Bournemouth,Wolverhampton,0.6,0,0.7,0.6,0.7,0.6,0.6,0.6,0.6,18.4
Joe,Bryan,DEF,FUL,4800000,1,29,1.5,3.125E-07,6.04166666666667E-06,0,10303,2,38,0,0,0,0,0,6,61,-2,0,29,2,0.1,0,0.5,1,0,2,0,1,0.1,3899,1,0,0,0,1534,45,0,0,246,Leicester,Liverpool,Man City,Watford,Everton,0.9,1.2,1,0.8,1.6,0.8,1.5,0.9,1,64.7
Dan,Burn,DEF,BHA,4500000,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,15,0,0,0,Crystal Palace,Southampton,Tottenham,Bournemouth,Wolverhampton,0,0,0,0,0,0,0,0,0,0
David,Button,GLK,BHA,4000000,0,15,0.535714285714286,1.33928571428571E-07,3.75E-06,0,122530,0,5,0,14,0,0,0,3.8,6821,0,0,15,0,0,0,0,2,0,1,0,0,3.1,205715,0,0,0,0,360,696,0,0,76,Crystal Palace,Southampton,Tottenham,Bournemouth,Wolverhampton,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.9
Sam,Byram,DEF,WHU,4500000,0,0,0,0,0,0,2766,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,2,0,0,0,Cardiff City,Huddersfield,Everton,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0
Willy,Caballero,GLK,CHE,4700000,0,6,0.214285714285714,4.55927051671732E-08,1.27659574468085E-06,0,10483,0,0,0,0,0,0,0,1.3,2021,-3,0,6,3,0.4,0,2,0,0,1,0,0,0.2,6822,0,0,0,0,90,274,0,0,19,Wolverhampton,Everton,Cardiff City,West Ham,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Gary,Cahill,DEF,CHE,5000000,0,1,0.0357142857142857,7.14285714285714E-09,2E-07,0,55452,0,0,0,0,0,0,0,0.2,104,-5,0,1,5,0,0,0,0,0,0,0,0,0.5,6064,0,0,0,0,21,90,0,0,3,Wolverhampton,Everton,Cardiff City,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0.3
Tom,Cairney,MID,FUL,4600000,2,45,2,4.34782608695652E-07,9.78260869565217E-06,0,157322,0,35,0,0,0,0,0,9.8,323,-4,0,45,4,0.4,0,1.8,0,0,3,0,1,0.4,25419,0,0,0,0,1502,252,0,0,264,Leicester,Liverpool,Man City,Watford,Everton,1.3,1.2,1.1,1,1.4,1,1.6,1.1,1.8,75.5
Dominic,Calvert-Lewin,FWD,EVE,5300000,2,63,2.3,4.33962264150943E-07,1.18867924528302E-05,0,236168,3,21,0,0,0,5,0,11.9,4819,-2,0,63,2,0.6,0,3.3,3,0,2,0,2,1.5,242556,0,0,0,0,1070,8627,0,0,202,Newcastle,Chelsea,West Ham,Arsenal,Fulham,1.6,1.9,1.7,2.4,2.1,1.9,1.7,2.5,1.6,62.6
Rafael,Camacho,MID,LIV,5000000,0,1,0.0344827586206897,6.89655172413793E-09,2E-07,0,219,0,1,0,0,0,0,0,0.2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,1,7,0,0,3,Burnley,Fulham,Tottenham,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0.2
Victor,Camarasa,MID,CAR,4600000,2,75,3.1,6.73913043478261E-07,1.6304347826087E-05,0,257732,5,45,0,0,0,3,0,16.3,8504,1,0,75,-1,0.3,0,1.5,4,0,6,0,3,2,366893,0,0,0,1,1979,1759,0,0,296,West Ham,Chelsea,Man City,Burnley,Liverpool,3,0,2.5,1.6,2.6,2.3,2.7,2.8,2.2,125.9
Etienne,Capoue,MID,WAT,4800000,1,68,2.7,5.625E-07,1.41666666666667E-05,0,164098,9,33,0,0,0,1,0,14.2,1115,-2,0,68,2,0.6,0,2.8,8,0,8,0,3,0.5,171182,0,0,0,1,2237,744,0,1,372,Man City,Man Utd,Fulham,Arsenal,Huddersfield,1.4,0,1.8,3,2.5,2.6,2.4,1.4,2.4,82.9
,Carlos Sanchez,MID,WHU,4300000,0,7,0.241379310344828,5.61347233360064E-08,1.62790697674419E-06,0,19062,0,4,0,0,0,0,0,1.6,39,-2,0,7,2,0,0,0,0,0,0,0,0,0.1,6739,0,0,0,0,217,17,0,0,37,Cardiff City,Huddersfield,Everton,Chelsea,Man Utd,0,0,0,0,0,0.1,0.1,0.1,0.1,7.2
Guido,Carrillo,FWD,SOU,5500000,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,4,0,0,0,Tottenham,Brighton,Liverpool,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0
Andy,Carroll,FWD,WHU,5400000,0,12,0.413793103448276,7.66283524904215E-08,2.22222222222222E-06,0,15681,2,7,0,0,0,0,0,2.2,649,-1,0,12,1,0.1,0,0.5,0,0,0,0,0,0.1,17138,0,0,0,0,454,340,0,0,10,Cardiff City,Huddersfield,Everton,Chelsea,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,25.8
Craig,Cathcart,DEF,WAT,4600000,2,83,3,6.52173913043478E-07,1.80434782608696E-05,0,117155,2,41,0,0,0,3,0,18,11988,1,0,83,-1,0.5,0,2.3,5,0,6,0,0,2.2,227332,2,0,0,1,2511,1057,0,0,451,Man City,Man Utd,Fulham,Arsenal,Huddersfield,2.4,0,2.7,3.3,2.7,3.3,3.4,3.2,3.2,86.9
Ivan,Cavaleiro,MID,WOL,5200000,1,44,1.51724137931034,2.91777188328912E-07,8.46153846153846E-06,0,21157,1,9,0,0,0,3,0,8.5,198,-3,0,44,3,0.2,0,1,3,0,1,0,1,0.1,16920,0,0,0,1,587,82,0,0,149,Chelsea,Burnley,Man Utd,Southampton,Brighton,0.8,0,1.6,0,0.8,1.2,0.8,1.3,0.8,63.5
Petr,Cech,GLK,ARS,4800000,0,24,0.827586206896552,1.72413793103448E-07,5E-06,0,133993,0,9,0,27,0,0,0,5,388,-2,0,24,2,0,0,0,3,0,1,0,0,1.1,82225,0,0,0,0,585,65,0,0,130,Man Utd,Newcastle,Everton,Watford,Crystal Palace,0.4,0,0.4,0.4,0.4,0.4,0.4,0.5,0.4,20.4
,Cedric,DEF,SOU,4200000,0,52,2.9,6.9047619047619E-07,1.23809523809524E-05,0,515117,4,31,0,0,0,1,0,12.4,3437,-3,0,52,3,0,0,0,7,0,4,0,2,2.3,225535,0,0,0,1,1493,8,0,0,273,Tottenham,Brighton,Liverpool,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,63.9
Nathaniel,Chalobah,MID,WAT,4400000,0,7,0.241379310344828,5.4858934169279E-08,1.59090909090909E-06,0,12466,2,4,0,0,0,0,0,1.6,89,-1,0,7,1,0.1,0,0.3,0,0,0,0,0,0.1,5032,0,0,0,0,192,60,0,0,26,Man City,Man Utd,Fulham,Arsenal,Huddersfield,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
,Chamberlain,MID,LIV,6400000,0,0,0,0,0,0,2279,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,57,0,0,0,Burnley,Fulham,Tottenham,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0
Calum,Chambers,DEF,FUL,4200000,6,40,1.8,4.28571428571429E-07,9.52380952380952E-06,0,90568,6,36,0,0,0,2,0,9.5,891,-3,0,40,3,0.5,0,2,0,0,2,0,0,0.9,40087,0,0,0,0,1776,2121,0,0,298,Leicester,Liverpool,Man City,Watford,Everton,1.2,1.6,1.4,1.1,2.1,0.9,2,1.2,1.4,93.6
,Chicharito,FWD,WHU,6100000,5,69,3.5,5.73770491803279E-07,1.13114754098361E-05,0,574302,1,15,0,0,0,5,0,11.3,2590,-4,0,69,4,0.7,0,4,7,0,6,0,4,1.7,520587,0,0,0,1,1029,15455,0,0,211,Cardiff City,Huddersfield,Everton,Chelsea,Man Utd,3.4,4,3.9,2.7,3.6,3.7,3.1,4.2,3.3,79.9
Benjamin,Chilwell,DEF,LEI,5000000,1,84,3.1,6.2E-07,1.68E-05,0,258249,3,36,0,0,0,0,0,16.8,4114,0,0,84,0,0.2,0,1,8,0,7,0,3,2.6,371461,0,0,0,1,2430,16756,0,0,412,Fulham,Burnley,Bournemouth,Huddersfield,Newcastle,3.3,2.5,3,3.7,2.7,3,2.6,2.7,3.8,122.5
Tahith,Chong,MID,MUN,4500000,1,1,0.0344827586206897,7.66283524904214E-09,2.22222222222222E-07,0,32,0,0,0,0,0,0,0,0.2,28,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,111,0,0,0,0,1,60,0,0,3,Arsenal,Watford,Wolverhampton,West Ham,Everton,0,0,0,0,0,0,0,0,0,0
Hamza,Choudhury,MID,LEI,4300000,0,11,0.379310344827586,8.82117080994386E-08,2.55813953488372E-06,0,12291,0,3,0,0,0,0,0,2.6,311,-2,0,11,2,0,0,0,0,0,2,0,0,0.1,12957,0,0,0,0,332,80,0,0,41,Fulham,Burnley,Bournemouth,Huddersfield,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14
Andreas,Christensen,DEF,CHE,5000000,2,8,0.285714285714286,5.71428571428571E-08,1.6E-06,0,52417,1,3,0,0,0,0,0,1.6,152,-5,0,8,5,0.1,0,0.7,0,0,1,0,0,0.4,4800,0,0,0,0,270,217,0,0,56,Wolverhampton,Everton,Cardiff City,West Ham,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6
Cyrus,Christie,DEF,FUL,4200000,0,27,0.931034482758621,2.21674876847291E-07,6.42857142857143E-06,0,15191,4,31,0,0,0,0,0,6.4,177,-3,0,27,3,0.1,0,0.3,0,0,2,0,0,0.1,7134,0,0,0,0,1493,20,0,0,193,Leicester,Liverpool,Man City,Watford,Everton,0.5,0.6,0.5,0.5,0.8,0.5,0.7,0.5,0.5,64.1
Ibrahima,Cisse,MID,FUL,4300000,0,4,0.137931034482759,3.20769847634322E-08,9.30232558139535E-07,0,7544,0,4,0,0,0,0,0,0.9,75,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,7557,0,0,0,0,86,92,0,0,16,Leicester,Liverpool,Man City,Watford,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.4
Ciaran,Clark,DEF,NEW,4500000,0,42,1.44827586206897,3.2183908045977E-07,9.33333333333333E-06,0,28821,1,15,0,0,0,3,0,9.3,244,0,0,42,0,0,0,0,4,0,2,0,0,0.2,21246,0,0,0,1,857,13,0,0,194,Everton,Bournemouth,Arsenal,Crystal Palace,Leicester,0,0,0,0,0,1,0.7,1.1,0.7,42.6
Tom,Cleverley,MID,WAT,5000000,1,23,0.793103448275862,1.58620689655172E-07,4.6E-06,0,2378,1,3,0,0,0,1,0,4.6,208,0,0,23,0,0.2,0,1,2,0,3,0,0,0,3489,0,0,0,0,357,39,0,0,81,Man City,Man Utd,Fulham,Arsenal,Huddersfield,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16
Nathaniel,Clyne,DEF,BOU,4400000,2,22,0.758620689655172,1.72413793103448E-07,5E-06,0,56818,1,12,0,0,0,0,0,5,1401,-6,0,22,6,0.2,0,1,0,0,2,0,0,0.9,72728,0,0,0,0,730,7227,0,0,119,Huddersfield,Newcastle,Leicester,Burnley,Brighton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,21.8
Conor,Coady,DEF,WOL,4500000,6,72,2.5,5.55555555555556E-07,1.6E-05,0,44860,5,35,0,0,0,0,0,16,1411,0,0,72,0,0.7,0,3,5,0,7,0,0,0.7,47465,2,0,0,1,2610,1519,0,0,458,Chelsea,Burnley,Man Utd,Southampton,Brighton,2.5,0,3.6,0,1.9,2.8,2,2.6,2,46.8
Joel,Coleman,GLK,HUD,4000000,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,105,0,0,0,Bournemouth,West Ham,Crystal Palace,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,5200000,6,72,3.3,6.34615384615385E-07,1.38461538461538E-05,0,220408,1,28,0,0,0,1,0,13.8,1043,-3,0,72,3,1.1,0,5.7,5,0,7,0,1,1.1,119281,1,0,0,1,1928,2550,0,0,358,Newcastle,Chelsea,West Ham,Arsenal,Fulham,2.7,4.5,2.9,3.2,2.8,3.2,3.3,3.3,3.3,75.9
Matthew,Connolly,DEF,CAR,3800000,0,0,0,0,0,0,119465,0,0,0,0,0,0,0,0,4941,-2,0,0,2,0,0,0,0,0,0,0,0,2.7,179017,0,0,0,0,0,6662,0,0,0,West Ham,Chelsea,Man City,Burnley,Liverpool,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,4600000,2,68,2.4,5.21739130434783E-07,1.47826086956522E-05,0,70995,5,48,0,0,0,1,0,14.8,1249,-4,0,68,4,0.4,0,2,0,0,6,0,2,0.6,42032,0,0,0,0,2502,437,0,0,343,Liverpool,Leicester,Wolverhampton,Bournemouth,Cardiff City,1.2,1.9,2.1,1.4,2.1,1.2,1.4,1.3,2.2,81.8
Helder,Costa,MID,WOL,4700000,0,50,2.2,4.68085106382979E-07,1.06382978723404E-05,0,77505,3,18,0,0,0,1,0,10.6,841,-3,0,50,3,0.1,0,0.5,0,0,5,0,2,0.4,53054,0,0,0,0,1312,289,0,0,135,Chelsea,Burnley,Man Utd,Southampton,Brighton,1.1,0,2.9,0,1.6,2.1,1.3,2.2,1.1,70.5
Thibaut,Courtois,GLK,CHE,5500000,0,0,0,0,0,0,55316,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0.5,396,0,0,0,0,0,4,0,0,0,Wolverhampton,Everton,Cardiff City,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,857,0,0,0,0,0,40,0,0,0,Cardiff City,Huddersfield,Everton,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5000000,1,27,0.931034482758621,1.86206896551724E-07,5.4E-06,0,87853,1,17,0,0,0,0,0,5.4,621,-5,0,27,5,0.3,0,1.3,0,0,1,0,0,0.5,11728,0,0,0,0,1228,333,0,0,188,Cardiff City,Huddersfield,Everton,Chelsea,Man Utd,0.5,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.5,51.1
Peter,Crouch,FWD,BUR,4500000,1,5,0.172413793103448,3.83141762452107E-08,1.11111111111111E-06,0,42162,1,0,0,0,0,0,0,1.1,8288,0,0,5,0,0.1,0,0.3,0,0,0,0,1,1.3,120838,0,0,0,0,42,8090,0,0,15,Liverpool,Leicester,Wolverhampton,Bournemouth,Cardiff City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.6
,Cunningham,DEF,CAR,4200000,0,9,0.310344827586207,7.38916256157635E-08,2.14285714285714E-06,0,4650,3,17,0,0,0,0,0,2.1,30,-3,0,9,3,0,0,0,0,0,1,0,0,0,1542,0,0,0,0,630,9,0,0,72,West Ham,Chelsea,Man City,Burnley,Liverpool,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,19.6
Pontus,Dahlberg,GLK,WAT,4300000,0,0,0,0,0,0,2324,0,0,0,0,0,0,0,0,24,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,695,0,0,0,0,0,30,0,0,0,Man City,Man Utd,Fulham,Arsenal,Huddersfield,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,5300000,4,22,0.758620689655172,1.43135979180221E-07,4.15094339622642E-06,0,16075,2,7,0,0,0,0,0,4.2,327,-2,0,22,2,0.6,0,3,0,0,1,0,2,0.1,17663,0,0,0,0,596,1168,0,0,111,Arsenal,Watford,Wolverhampton,West Ham,Everton,0.4,0,0.8,0,0.4,0.8,0.4,0.4,0.4,34.2
Matthew,Daly,MID,HUD,4500000,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,Bournemouth,West Ham,Crystal Palace,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0
Loic,Damour,MID,CAR,4300000,0,2,0.0689655172413793,1.60384923817161E-08,4.65116279069767E-07,0,5538,0,2,0,0,0,0,0,0.5,96,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,4639,0,0,0,0,21,172,0,0,6,West Ham,Chelsea,Man City,Burnley,Liverpool,0,0,0,0,0,0,0,0,0,0.9
Charlie,Daniels,DEF,BOU,4100000,2,36,2,4.8780487804878E-07,8.78048780487805E-06,0,759561,3,31,0,0,0,1,0,8.8,2724,-4,0,36,4,0.1,0,0.3,0,0,3,0,0,3.8,116177,0,0,0,0,1348,7658,0,0,231,Huddersfield,Newcastle,Leicester,Burnley,Brighton,1.5,1.7,1.3,1.7,1,2,1.1,1.8,1.3,59.1
,Danilo,DEF,MCI,5100000,0,36,1.24137931034483,2.43407707910751E-07,7.05882352941176E-06,0,136161,1,7,0,0,0,1,0,7.1,7348,-4,0,36,4,0.5,0,2.7,5,0,3,0,0,0.8,122617,0,0,0,1,712,631,0,0,163,Watford,Fulham,Cardiff City,Crystal Palace,Tottenham,0.8,0,0.6,1.1,0.7,1.3,0.6,0.7,0.6,36.4
Scott,Dann,DEF,CRY,4400000,2,4,0.137931034482759,3.13479623824451E-08,9.09090909090909E-07,0,1238,0,1,0,0,0,0,0,0.9,33,-1,0,4,1,0.2,0,0.8,0,0,0,0,0,0,1130,0,0,0,0,104,110,0,0,17,Brighton,Huddersfield,Newcastle,Man City,Arsenal,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.2
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,3289,0,0,0,0,0,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,700,0,0,0,0,0,20,0,0,0,Everton,Bournemouth,Arsenal,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4600000,0,13,0.448275862068966,9.74512743628186E-08,2.82608695652174E-06,0,30035,0,6,0,0,0,0,0,2.8,84,-4,0,13,4,0,0,0,2,0,1,0,0,0.2,10632,0,0,0,0,361,14,0,0,69,Arsenal,Watford,Wolverhampton,West Ham,Everton,0,0,0,0,0.2,0.4,0.2,0.2,0.2,11.9
,David Luiz,DEF,CHE,5900000,0,122,4.7,7.96610169491525E-07,2.06779661016949E-05,0,768126,3,27,0,0,0,2,0,20.7,33195,4,0,122,-4,0.2,0,1.3,16,0,12,0,2,12.7,1215043,0,0,0,3,2340,27738,0,0,596,Wolverhampton,Everton,Cardiff City,West Ham,Liverpool,6.5,5.7,5.7,6.2,5.1,5.6,5.2,6.1,5.5,116.2
,David Silva,MID,MCI,8500000,7,113,4.5,5.29411764705882E-07,1.32941176470588E-05,0,1221039,1,12,0,0,0,6,0,13.3,5775,0,0,113,0,0.4,0,3.7,12,0,11,0,5,4.6,1169638,0,0,0,2,1803,28162,0,0,485,Watford,Fulham,Cardiff City,Crystal Palace,Tottenham,5,0,4.8,5.3,5.1,8.2,4.7,4.9,4.2,238
Ben,Davies,DEF,TOT,5600000,0,44,1.51724137931034,2.70935960591133E-07,7.85714285714286E-06,0,439931,2,20,0,0,0,0,0,7.9,520,-4,0,44,4,0.1,0,0.3,4,0,4,0,0,1.6,89717,0,0,0,0,1355,259,0,0,250,Southampton,Liverpool,Brighton,Huddersfield,Man City,0.9,0,1,1.2,1.2,0.8,1,0.8,1.4,59.8
Tom,Davies,MID,EVE,5100000,0,23,0.793103448275862,1.55510480054091E-07,4.50980392156863E-06,0,12509,3,19,0,0,0,0,0,4.5,125,-4,0,23,4,0.1,0,0.7,0,0,2,0,0,0.1,4767,0,0,0,0,965,64,0,0,122,Newcastle,Chelsea,West Ham,Arsenal,Fulham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,30.3
Steven,Davis,MID,SOU,4600000,0,9,3,6.52173913043478E-07,1.95652173913043E-06,0,8259,0,4,0,0,0,0,0,2,20,-4,0,9,4,0,0,0,2,0,0,0,1,0,2101,0,0,0,0,97,2,0,0,39,Tottenham,Brighton,Liverpool,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,8.2
Kevin,De Bruyne,MID,MCI,9700000,1,32,1.10344827586207,1.13757554212584E-07,3.29896907216495E-06,0,1530052,2,2,0,0,0,1,0,3.3,31876,-3,0,32,3,0.2,0,2.3,2,0,4,0,1,3.5,366115,0,0,0,0,665,366,0,0,159,Watford,Fulham,Cardiff City,Crystal Palace,Tottenham,0,0,0,0,0,1.2,0.6,0.6,0.6,70.8
David,De Gea,GLK,MUN,5700000,1,103,3.6,6.31578947368421E-07,1.80701754385965E-05,0,1075079,1,38,0,98,0,0,0,18.1,21354,-3,0,103,3,0.7,0,3.8,7,0,7,0,0,16.6,345280,0,0,0,2,2610,3540,0,0,520,Arsenal,Watford,Wolverhampton,West Ham,Everton,2.6,0,8,0,3.8,8.2,4.7,4.6,4.7,67.5
Troy,Deeney,FWD,WAT,5900000,11,101,3.9,6.61016949152542E-07,1.71186440677966E-05,0,730510,4,33,0,0,0,8,0,17.1,20463,-1,0,101,1,1.2,0,7.3,12,0,5,0,4,4.7,878390,0,0,0,4,2156,22568,0,0,358,Man City,Man Utd,Fulham,Arsenal,Huddersfield,3.4,0,4.3,5.7,5,4.2,4.1,3.3,4.8,178.4
Jermain,Defoe,FWD,BOU,5600000,0,4,1,1.78571428571429E-07,7.14285714285714E-07,0,44498,0,2,0,0,0,0,0,0.7,126,-4,0,4,4,0,0,0,0,0,0,0,0,0.4,9974,0,0,0,0,22,8,0,0,12,Huddersfield,Newcastle,Leicester,Burnley,Brighton,0,0,0,0,0,0,0,0,0,2.6
Steven,Defour,MID,BUR,5300000,0,10,0.344827586206897,6.50618087182824E-08,1.88679245283019E-06,0,1768,0,14,0,0,0,0,0,1.9,20,-2,0,10,2,0,0,0,0,0,0,0,0,0,1049,0,0,0,0,449,9,0,0,70,Liverpool,Leicester,Wolverhampton,Bournemouth,Cardiff City,0,0,0,0,0,0.2,0.2,0.2,0.2,9.9
Fabian,Delph,DEF,MCI,5300000,0,29,1,1.88679245283019E-07,5.47169811320755E-06,0,89243,1,9,0,0,0,0,0,5.5,346,-2,0,29,2,0,0,0,2,0,3,0,1,0.3,78310,0,0,0,0,722,112,0,1,186,Watford,Fulham,Cardiff City,Crystal Palace,Tottenham,0.5,0,0.5,0.8,0.5,1,0.5,0.5,0.5,27.5
Mousa,Dembele,MID,TOT,4900000,0,14,1.4,2.85714285714286E-07,2.85714285714286E-06,0,81351,1,6,0,0,0,0,0,2.9,149,-1,0,14,1,0,0,0,0,0,1,0,0,0.7,23815,0,0,0,0,512,4,0,0,74,Southampton,Liverpool,Brighton,Huddersfield,Man City,0,0,0,0,0,0,0,0,0,7.1
Leander,Dendoncker,MID,WOL,4300000,3,26,0.896551724137931,2.0850040096231E-07,6.04651162790698E-06,0,45437,1,11,0,0,0,1,0,6,2296,-2,0,26,2,0.5,0,2,1,0,2,0,0,0.7,53626,0,0,0,0,760,1584,0,0,107,Chelsea,Burnley,Man Utd,Southampton,Brighton,0.4,0,0.8,0,0.4,0.5,0.4,0.5,0.4,39.7
Laurent,Depoitre,FWD,HUD,5100000,0,34,1.5,2.94117647058824E-07,6.66666666666667E-06,0,80178,1,23,0,0,0,0,0,6.7,1095,-4,0,34,4,0.2,0,0.8,0,0,0,0,1,0.4,33855,0,0,0,0,1058,302,0,0,40,Bournemouth,West Ham,Crystal Palace,Leicester,Tottenham,0,0,0.9,0.9,0.8,1,0.8,0.9,0.9,54.8
Gerard,Deulofeu,MID,WAT,5600000,6,97,3.3448275862069,5.97290640394089E-07,1.73214285714286E-05,0,237392,2,18,0,0,0,6,0,17.3,25759,1,0,97,-1,1.5,0,8.5,7,0,8,0,5,4.3,470245,0,0,0,2,1520,50692,0,0,254,Man City,Man Utd,Fulham,Arsenal,Huddersfield,1.9,0,2.6,4.1,3.5,3.6,3.3,2,3.3,117.4
