FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Christian,Atsu,MID,NEW,5100000,2,21,1,1.96078431372549E-07,4.11764705882353E-06,0,8997,2,10,0,0,0,0,0,4.1,218,-4,0,21,4,0.4,0,2,0,0,2,0,0,0.1,2467,0,0,0,0,751,386,0,0,68,Chelsea,Cardiff City,Man City,Tottenham,Wolverhampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.7
Pierre-Emerick,Aubameyang,FWD,ARS,11400000,9,132,6.3,5.52631578947368E-07,1.15789473684211E-05,0,1682206,0,27,0,0,0,14,0,11.6,121650,4,0,132,-4,0.6,0,6.8,21,0,4,0,5,35.3,2678117,0,0,0,4,1640,103142,0,0,480,West Ham,Chelsea,Cardiff City,Man City,Huddersfield,8.1,7.6,9.1,6.8,7.9,9,9.4,7.2,8.9,7.3,8.4,7.1,7.8,7.7,7.6,9.4,7.4,170.4
Serge,Aurier,DEF,TOT,5800000,0,22,1.04761904761905,1.80623973727422E-07,3.79310344827586E-06,0,48929,1,6,0,0,0,0,0,3.8,552,-2,0,22,2,0,0,0,0,0,2,0,2,0.5,16716,0,0,0,0,427,181,0,0,88,Man Utd,Fulham,Watford,Newcastle,Leicester,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.7,0.7,0.5,0.5,0.5,0.8,21.1
Charlie,Austin,FWD,SOU,5500000,1,29,1.8,3.27272727272727E-07,5.27272727272727E-06,0,101513,1,11,0,0,0,2,0,5.3,4209,-5,0,29,5,0.3,1,1.8,1,0,4,0,0,0.5,34234,0,0,0,0,711,3510,0,0,78,Leicester,Everton,Crystal Palace,Burnley,Cardiff City,0,1.5,1,1.2,1.5,1.2,2,1.5,1,1.3,1.1,1.1,1.1,1.4,1.6,1.5,1.3,49.4
Jordan,Ayew,FWD,CRY,5700000,8,30,2.3,4.03508771929825E-07,5.26315789473684E-06,0,31803,1,6,0,0,0,1,0,5.3,922,-3,0,30,3,0.4,0,2.2,2,0,4,0,1,0.2,15936,0,0,0,0,750,3696,0,0,64,Watford,Liverpool,Southampton,Fulham,West Ham,1.8,1.4,2.2,2.5,1.9,2,2,2.1,2.3,1.9,1.7,2.4,1.6,2.1,2,2.1,2.1,44
Floyd,Ayite,MID,FUL,4300000,0,7,0.333333333333333,7.75193798449612E-08,1.62790697674419E-06,0,10955,0,4,0,0,0,0,0,1.6,276,-2,0,7,2,0,0,0.2,0,0,0,0,0,0.1,5825,0,0,0,0,161,126,0,0,16,Burnley,Tottenham,Brighton,Crystal Palace,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.6
Cesar,Azpilicueta,DEF,CHE,6300000,6,87,4.1,6.50793650793651E-07,1.38095238095238E-05,0,532992,1,16,0,0,0,0,0,13.8,16080,-2,0,87,2,0.6,0,3.6,4,0,10,0,2,9.4,202706,0,0,0,0,1890,7697,0,0,482,Newcastle,Arsenal,Bournemouth,Huddersfield,Man City,3.8,3.2,3.6,5.3,4.4,5.4,4.2,4.1,4.9,5.2,5.4,4,4.5,4.5,4.5,4.6,4.8,88.1
Juninho,Bacuna,MID,HUD,4300000,0,6,0.285714285714286,6.64451827242525E-08,1.3953488372093E-06,0,12799,1,5,0,0,0,0,0,1.4,406,-2,0,6,2,0.2,0,0.8,0,0,0,0,0,0.1,11276,0,0,0,0,205,145,0,0,32,Cardiff City,Man City,Everton,Chelsea,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13.6
Eric,Bailly,DEF,MUN,5000000,0,6,0.285714285714286,5.71428571428571E-08,1.2E-06,0,185080,0,12,0,0,0,0,0,1.2,2996,-5,0,6,5,0,0,0,0,0,0,0,0,1.4,55736,0,0,0,0,458,102,0,1,67,Tottenham,Brighton,Burnley,Leicester,Fulham,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10
Leighton,Baines,DEF,EVE,5000000,0,5,0.238095238095238,4.76190476190476E-08,1E-06,0,81459,0,5,0,0,0,0,0,1,786,-5,0,5,5,0,0,0,0,0,0,0,0,0.6,16741,0,0,0,0,284,116,0,0,40,Bournemouth,Southampton,Huddersfield,Wolverhampton,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13
Tiemoue,Bakayoko,MID,CHE,4900000,0,0,0,0,0,0,11695,0,0,0,0,0,0,0,0,39,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,339,0,0,0,0,0,2,0,0,0,Newcastle,Arsenal,Bournemouth,Huddersfield,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Balbuena,DEF,WHU,4300000,0,44,2.6,6.04651162790698E-07,1.02325581395349E-05,0,101749,2,25,0,0,0,1,0,10.2,17672,-2,1,44,2,0.3,0,1.2,3,0,3,0,0,0.6,118490,0,0,0,1,1473,180,-1,0,272,Arsenal,Bournemouth,Wolverhampton,Liverpool,Crystal Palace,0,0,0,0,0,2.4,2.2,1.8,3.4,2.8,3.2,3.1,2.3,2,2.6,2.1,2.5,60.7
Sam,Baldock,FWD,BHA,4500000,0,0,0,0,0,0,15961,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1470,0,0,0,0,0,69,0,0,0,Liverpool,Man Utd,Fulham,Watford,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leon,Balogun,DEF,BHA,4200000,0,15,0.714285714285714,1.70068027210884E-07,3.57142857142857E-06,0,10983,2,10,0,0,0,1,0,3.6,667,-3,0,15,3,0.2,0,0.8,0,0,0,0,0,0.1,8900,0,0,0,1,591,155,0,0,86,Liverpool,Man Utd,Fulham,Watford,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16.2
Sol,Bamba,DEF,CAR,4500000,0,66,3.3,7.33333333333333E-07,1.46666666666667E-05,0,100405,4,36,0,0,0,2,0,14.7,12732,0,0,66,0,0.6,0,2.6,8,0,5,0,1,2.4,181810,0,0,0,1,1800,32219,0,0,328,Huddersfield,Newcastle,Arsenal,Bournemouth,Southampton,4.3,3.2,2,3.3,2.9,3.6,4.7,3.7,3.1,2.7,4.1,2.9,2.7,3.7,2.7,3.6,3,80.9
Beni,Baningime,MID,EVE,4300000,0,0,0,0,0,0,3914,0,0,0,0,0,0,0,0,222,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2932,0,0,0,0,0,275,0,0,0,Bournemouth,Southampton,Huddersfield,Wolverhampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Bardsley,DEF,BUR,4200000,0,15,0.714285714285714,1.70068027210884E-07,3.57142857142857E-06,0,9384,5,10,0,0,0,0,0,3.6,1016,-3,0,15,3,0.4,0,1.6,0,0,2,0,0,0.1,5065,0,0,0,0,680,224,0,0,102,Fulham,Watford,Man Utd,Southampton,Brighton,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,21.7
Ross,Barkley,MID,CHE,5200000,3,57,2.71428571428571,5.21978021978022E-07,1.09615384615385E-05,0,639852,0,6,0,0,0,3,0,10.8,12382,-8,1,57,8,0.3,0,1.6,5,0,5,0,3,1.8,695334,0,0,0,2,695,2967,-1,0,192,Newcastle,Arsenal,Bournemouth,Huddersfield,Man City,2.4,1.9,2,2.6,1.4,2.9,1.5,2.4,2.2,1.7,2.1,1.9,1.5,2.6,1.8,2,2.4,65
Ashley,Barnes,FWD,BUR,5600000,7,53,2.52380952380952,4.50680272108844E-07,9.46428571428571E-06,0,77042,3,16,0,0,0,4,0,9.5,9508,-4,0,53,4,0.8,0,4.4,6,0,4,0,2,1.7,120502,0,0,0,1,892,67373,0,0,151,Fulham,Watford,Man Utd,Southampton,Brighton,3.3,2.1,2.3,2.7,1.7,1.8,2.3,1.9,1.3,2.1,2,1.9,2.6,1.7,2.3,1.7,2.8,74.3
Harvey,Barnes,MID,LEI,5500000,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,264,0,0,0,Southampton,Wolverhampton,Liverpool,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Batth,DEF,WOL,4000000,0,0,0,0,0,0,70135,0,0,0,0,0,0,0,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0.7,5465,0,0,0,0,0,17,0,0,0,Man City,Leicester,West Ham,Everton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan,Bednarek,DEF,SOU,3900000,5,11,0.523809523809524,1.34310134310134E-07,2.82051282051282E-06,0,262334,4,10,0,0,0,0,0,2.8,13903,-1,0,11,1,0.4,0,1.4,0,0,1,0,0,4.8,239737,0,0,0,0,620,41170,0,0,85,Leicester,Everton,Crystal Palace,Burnley,Cardiff City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.3
Asmir,Begovic,GLK,BOU,4400000,1,60,2.9,6.59090909090909E-07,1.36363636363636E-05,0,189438,0,40,0,57,0,0,0,13.6,10313,-1,0,60,1,0.5,0,2.4,4,0,5,0,0,3.7,135831,0,0,0,0,1890,6394,0,0,340,Everton,West Ham,Chelsea,Cardiff City,Liverpool,2.8,2.7,3.6,3.4,2.2,3.3,1.4,3.1,3.2,2.5,2.5,3,2,3.2,2.2,2.9,2.9,41.9
Hector,Bellerin,DEF,ARS,5400000,0,48,2.8,5.18518518518518E-07,8.88888888888889E-06,0,1059978,3,21,0,0,0,0,0,8.9,22742,-1,0,48,1,0,0,0,3,0,3,0,4,5.8,559431,1,0,0,0,1440,774,0,0,261,West Ham,Chelsea,Cardiff City,Man City,Huddersfield,0,3.4,4,2.1,3.1,2.7,2.7,2.5,2.7,2.8,2.4,2.7,2.4,2.9,2.4,3.5,1.9,67.4
Yohan,Benalouane,DEF,LEI,3900000,0,0,0,0,0,0,44021,0,0,0,0,0,0,0,0,1573,-1,0,0,1,0,0,0,0,0,0,0,0,0.9,27853,0,0,0,0,0,749,0,0,0,Southampton,Wolverhampton,Liverpool,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip,Benkovic,DEF,LEI,5000000,0,0,0,0,0,0,2924,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,5,0,0,0,Southampton,Wolverhampton,Liverpool,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Bennett,DEF,CAR,4400000,0,36,2.8,6.36363636363636E-07,8.18181818181818E-06,0,47840,1,22,0,0,0,0,0,8.2,1005,-1,0,36,1,0.3,0,1.2,2,0,4,0,1,0.5,49451,0,0,0,0,1138,264,0,0,206,Huddersfield,Newcastle,Arsenal,Bournemouth,Southampton,3.4,2.5,1.5,2.6,2.2,2.8,3.7,2.9,2.4,2.1,3.3,2.3,2.1,2.9,2.1,2.8,2.3,37.4
Ryan,Bennett,DEF,WOL,4100000,0,49,2.5,6.09756097560976E-07,1.19512195121951E-05,0,503524,5,23,0,0,0,0,0,12,39934,1,0,49,-1,0.5,0,2.2,1,0,5,0,0,10.5,798712,0,0,0,0,1800,32756,0,0,273,Man City,Leicester,West Ham,Everton,Newcastle,2.1,2,1.8,2.6,1.7,1.6,2.9,3.2,2.9,1.6,1.9,2,2.1,2.7,2.3,2.3,2.1,53
Christian,Benteke,FWD,CRY,6300000,0,8,0.380952380952381,6.04686318972033E-08,1.26984126984127E-06,0,70484,0,5,0,0,0,0,0,1.3,355,-2,0,8,2,0,0,0,0,0,1,0,0,0.4,21276,0,0,0,0,325,93,0,0,5,Watford,Liverpool,Southampton,Fulham,West Ham,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,23.3
,Bernard,MID,EVE,5900000,1,45,2.14285714285714,3.6319612590799E-07,7.6271186440678E-06,0,46888,3,11,0,0,0,0,0,7.6,2384,-1,0,45,1,0.5,0,2.8,4,0,4,0,4,0.2,37048,0,0,0,0,925,1466,0,0,163,Bournemouth,Southampton,Huddersfield,Wolverhampton,Watford,2,1.5,1.7,1.8,1.2,1.2,1.1,1.3,1.8,1.2,1.3,1.8,1.3,1.4,1.5,2.1,1.1,59.6
,Bernardo,DEF,BHA,4200000,1,22,1.04761904761905,2.49433106575964E-07,5.23809523809524E-06,0,12247,2,13,0,0,0,0,0,5.2,1722,-3,0,22,3,0.7,0,2.8,0,0,1,0,1,0.2,8662,0,0,0,0,904,444,0,0,146,Liverpool,Man Utd,Fulham,Watford,Burnley,0,0.5,0.5,0.7,0.6,0.5,0.5,0.9,0.5,1.1,0.6,0.5,0.6,0.5,0.5,0.5,0.7,35
,Bernardo Silva,MID,MCI,7500000,4,95,4.8,6.4E-07,1.26666666666667E-05,0,1225787,3,16,0,0,0,5,0,12.7,37364,0,0,95,0,0.7,0,5.4,11,0,6,0,6,8.3,1291431,0,0,0,2,1668,143285,0,0,393,Wolverhampton,Huddersfield,Newcastle,Arsenal,Chelsea,5.6,5.9,6.2,5.7,4.2,3.9,5.1,4.5,5.3,4.1,5.1,5.5,5.6,4.2,5.1,5.4,4.5,157.6
Ryan,Bertrand,DEF,SOU,4800000,0,33,2.8,5.83333333333333E-07,6.875E-06,0,334447,5,21,0,0,0,1,0,6.9,6261,-2,0,33,2,0,0,0,1,0,4,0,0,2.1,76975,0,0,0,0,1080,61,0,0,171,Leicester,Everton,Crystal Palace,Burnley,Cardiff City,0,3.7,2.7,2.1,3.9,1.6,2.9,2.4,2.5,2.6,2.2,2.9,2.9,2.5,2.5,2.5,3.3,54.2
Marcus,Bettinelli,GLK,FUL,4300000,0,15,0.714285714285714,1.66112956810631E-07,3.48837209302326E-06,0,34880,1,20,0,20,0,0,0,3.5,1494,-2,0,15,2,0,0,0,0,0,0,0,0,0.4,36966,0,0,1,0,630,299,0,0,114,Burnley,Tottenham,Brighton,Crystal Palace,Man Utd,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,19.4
Philip,Billing,MID,HUD,4500000,2,52,2.6,5.77777777777778E-07,1.15555555555556E-05,0,208813,5,35,0,0,0,2,0,11.6,10630,0,0,52,0,0.7,0,3.2,4,0,3,0,0,2,298723,0,0,0,0,1750,7224,0,0,269,Cardiff City,Man City,Everton,Chelsea,Arsenal,1.9,1.4,2.1,1.6,2.1,2.8,2.1,1.9,2.3,2.1,2.4,1.9,1.7,1.9,1.4,1.6,2.4,99.6
Yves,Bissouma,MID,BHA,4600000,0,21,1,2.17391304347826E-07,4.56521739130435E-06,0,2946,3,15,0,0,0,0,0,4.5,67,-4,1,21,4,0.1,0,0.6,0,0,0,0,0,0,1356,0,0,0,0,861,33,-1,0,74,Liverpool,Man Utd,Fulham,Watford,Burnley,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.6,0.5,0.6,0.5,0.5,32.8
Daley,Blind,DEF,MUN,5000000,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,3,0,0,0,Tottenham,Brighton,Burnley,Leicester,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omar,Bogle,FWD,CAR,4500000,0,0,0,0,0,0,11582,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1525,0,0,0,0,0,77,0,0,0,Huddersfield,Newcastle,Arsenal,Bournemouth,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yannick,Bolasie,MID,EVE,5800000,0,0,0,0,0,0,14820,0,0,0,0,0,0,0,0,45,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,695,0,0,0,0,0,3,0,0,0,Bournemouth,Southampton,Huddersfield,Wolverhampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4600000,0,70,3.3,7.17391304347826E-07,1.52173913043478E-05,0,294795,1,25,0,0,0,2,0,15.2,31915,1,0,70,-1,0.8,0,3.8,5,0,5,0,0,5.3,476041,0,0,0,1,1890,22810,0,0,385,Man City,Leicester,West Ham,Everton,Newcastle,3.2,3,2.9,3.9,2.7,2.6,4.3,4.4,4.3,2.6,2.9,3.1,3.2,4,3.5,3.5,3.3,74.6
Bonatini Lohner Maia,Bonatini,FWD,WOL,4600000,0,10,1.4,3.04347826086957E-07,2.17391304347826E-06,0,62723,0,0,0,0,0,0,0,2.2,1254,-4,0,10,4,0,0,0,0,0,0,0,1,0.4,32735,0,0,0,0,130,949,0,0,19,Man City,Leicester,West Ham,Everton,Newcastle,0.7,0.7,0.9,0.8,0.7,0.8,0.9,0.9,0.7,1,0.9,1,1,1.1,0.9,1.3,0.7,13.6
Gaetan,Bong,DEF,BHA,4400000,1,30,2.1,4.77272727272727E-07,6.81818181818182E-06,0,9977,0,19,0,0,0,0,0,6.8,307,-1,0,30,1,0.1,0,0.4,0,0,3,0,0,0.1,7097,0,0,0,0,1085,50,0,0,162,Liverpool,Man Utd,Fulham,Watford,Burnley,2.1,1.1,1,2,2,1.7,1.3,2.5,1.6,2.9,1.9,1.4,1.9,1.5,1.6,1,2.1,19.1
Artur,Boruc,GLK,BOU,4000000,0,0,0,0,0,0,162164,0,0,0,0,0,0,0,0,9167,0,0,0,0,0,0,0,0,0,0,0,0,5.7,84670,0,0,0,0,0,1155,0,0,0,Everton,West Ham,Chelsea,Cardiff City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,Leicester,Everton,Crystal Palace,Burnley,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbie,Brady,MID,BUR,5400000,-2,12,0.571428571428571,1.05820105820106E-07,2.22222222222222E-06,0,2419,3,12,0,0,0,0,0,2.2,106,-1,0,12,1,0,0,-0.2,0,0,1,0,1,0,1217,0,0,0,0,534,36,0,1,50,Fulham,Watford,Man Utd,Southampton,Brighton,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,28.6
Claudio,Bravo,GLK,MCI,4800000,0,0,0,0,0,0,9820,0,0,0,0,0,0,0,0,109,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1081,0,0,0,0,0,40,0,0,0,Wolverhampton,Huddersfield,Newcastle,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brian Murphy,GLK,CAR,4000000,0,0,0,0,0,0,6977,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0.2,14242,0,0,0,0,0,366,0,0,0,Huddersfield,Newcastle,Arsenal,Bournemouth,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miguel,Britos,DEF,WAT,4400000,0,0,0,0,0,0,3898,0,0,0,0,0,0,0,0,47,-1,0,0,1,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,36,0,0,0,Crystal Palace,Burnley,Tottenham,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,5100000,2,74,3.9,7.64705882352941E-07,1.45098039215686E-05,0,237079,2,28,0,0,0,5,0,14.8,38665,1,-1,74,-1,0.9,0,4.8,5,0,5,0,2,5.1,525585,0,0,0,1,1346,86321,1,0,241,Everton,West Ham,Chelsea,Cardiff City,Liverpool,2.6,3.9,3.2,3.1,2.3,4.3,2.9,3.2,4.2,4.6,3.6,4.9,3.1,5.2,3.8,3.2,3.9,104.5
Tyias,Browning,DEF,EVE,4000000,0,0,0,0,0,0,4146,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6139,0,0,0,0,0,236,0,0,0,Bournemouth,Southampton,Huddersfield,Wolverhampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bruno,DEF,BHA,4400000,0,31,1.47619047619048,3.35497835497836E-07,7.04545454545455E-06,0,46064,2,6,0,0,0,0,0,7,2316,-1,0,31,1,0,0,0,4,0,3,0,1,0.4,49887,0,0,0,1,619,117,0,0,132,Liverpool,Man Utd,Fulham,Watford,Burnley,1.2,0.7,0.7,1.2,1.1,1,0.7,1.5,0.9,1.8,1.1,0.7,1.1,0.9,0.9,0.7,1.2,18.4
Joe,Bryan,DEF,FUL,4800000,0,22,1.04761904761905,2.18253968253968E-07,4.58333333333333E-06,0,9345,0,20,0,0,0,0,0,4.6,267,-2,0,22,2,0.7,0,3.2,1,0,2,0,0,0.1,3274,0,0,0,0,868,206,0,0,151,Burnley,Tottenham,Brighton,Crystal Palace,Man Utd,0.5,0.5,0.8,0.6,0.6,0.5,0.5,0.8,0.5,0.7,0.6,0.5,1,0.5,1,0.5,0.5,34
David,Button,GLK,BHA,4000000,2,11,0.523809523809524,1.30952380952381E-07,2.75E-06,0,54383,0,2,0,8,0,0,0,2.8,9895,0,0,11,0,0.6,0,2.2,2,0,1,0,0,2.9,121501,0,0,0,0,180,37910,0,0,45,Liverpool,Man Utd,Fulham,Watford,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.3
Sam,Byram,DEF,WHU,4500000,0,0,0,0,0,0,2712,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,5,0,0,0,Arsenal,Bournemouth,Wolverhampton,Liverpool,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Caballero,GLK,CHE,4700000,0,0,0,0,0,0,7484,0,0,0,0,0,0,0,0,155,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1753,0,0,0,0,0,102,0,0,0,Newcastle,Arsenal,Bournemouth,Huddersfield,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CHE,5100000,0,1,0.0476190476190476,9.33706816059757E-09,1.96078431372549E-07,0,53203,0,0,0,0,0,0,0,0.2,515,-4,0,1,4,0,0,0,0,0,0,0,0,0.6,5381,0,0,0,0,21,192,0,0,3,Newcastle,Arsenal,Bournemouth,Huddersfield,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Tom,Cairney,MID,FUL,4700000,2,32,2,4.25531914893617E-07,6.80851063829787E-06,0,152452,0,26,0,0,0,0,0,6.8,1219,-3,0,32,3,0.5,0,2.2,0,0,2,0,1,0.5,23538,0,0,0,0,1070,728,0,0,193,Burnley,Tottenham,Brighton,Crystal Palace,Man Utd,1.2,1,2.1,1.4,1.2,1.1,1.3,1,1.2,1.2,1.1,1,1.5,1,1.5,1.3,1.7,51.5
Dominic,Calvert-Lewin,FWD,EVE,5300000,2,44,2.3,4.33962264150943E-07,8.30188679245283E-06,0,126137,2,18,0,0,0,3,0,8.3,17803,-2,0,44,2,0.7,0,3.6,2,0,0,0,2,1.7,145297,0,0,0,0,744,22461,0,0,143,Bournemouth,Southampton,Huddersfield,Wolverhampton,Watford,2.6,1.8,1.7,1.8,1.7,2.1,1.6,1.8,1.9,1.7,2,2.5,1.9,2.4,1.6,2.5,1.4,42.5
Rafael,Camacho,MID,LIV,5000000,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,32,0,0,0,Brighton,Crystal Palace,Leicester,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Camarasa,MID,CAR,4600000,1,65,3.3,7.17391304347826E-07,1.41304347826087E-05,0,137531,4,39,0,0,0,3,0,14.1,31968,1,0,65,-1,1.1,0,5,4,0,5,0,2,2.9,296811,0,0,0,1,1729,38094,0,0,257,Huddersfield,Newcastle,Arsenal,Bournemouth,Southampton,0,3.7,2.4,3.6,3.2,3,3.2,3.1,2.9,2.5,2.3,1.7,2.9,2.5,3,3,2.3,112.4
Etienne,Capoue,MID,WAT,4900000,1,48,2.8,5.71428571428571E-07,9.79591836734694E-06,0,154663,6,24,0,0,0,1,0,9.8,2387,-1,0,48,1,0.3,0,1.6,8,0,4,0,2,0.5,162810,0,0,0,1,1529,879,0,1,268,Crystal Palace,Burnley,Tottenham,Brighton,Everton,2.7,2.8,1.9,2,2.4,2.1,1.5,2.3,1.4,2.8,1.8,3.1,2.4,2.9,2.4,1.7,2.1,53.9
,Carlos Sanchez,MID,WHU,4400000,0,7,0.333333333333333,7.57575757575757E-08,1.59090909090909E-06,0,18282,0,4,0,0,0,0,0,1.6,201,-1,0,7,1,0,0,0,0,0,0,0,0,0.2,6556,0,0,0,0,217,26,0,0,37,Arsenal,Bournemouth,Wolverhampton,Liverpool,Crystal Palace,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.2
Guido,Carrillo,FWD,SOU,5500000,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,5,0,0,0,Leicester,Everton,Crystal Palace,Burnley,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,Carroll,FWD,WHU,5400000,1,6,0.285714285714286,5.29100529100529E-08,1.11111111111111E-06,0,8346,1,3,0,0,0,0,0,1.1,1462,-1,0,6,1,0.1,0,0.8,0,0,0,0,0,0.1,11225,0,0,0,0,247,2515,0,0,3,Arsenal,Bournemouth,Wolverhampton,Liverpool,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,16.2
