FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Denis,Suarez,MID,ARS,5800000,0,4,0.133333333333333,2.29885057471264E-08,6.89655172413793E-07,0,23035,0,1,0,0,0,0,0,0.7,791,-7,1,4,7,0.1,0,0.5,0,0,0,0,0,0.1,27148,0,0,0,0,67,153,-1,0,11,Newcastle,Everton,Watford,Crystal Palace,Wolverhampton,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.4
,Success,FWD,WAT,4600000,0,34,1.4,3.04347826086957E-07,7.39130434782609E-06,0,459092,3,20,0,0,0,1,0,7.4,7889,1,0,34,-1,0.2,0,1,0,0,2,0,0,2.5,553230,0,0,0,0,947,9361,0,0,98,Man Utd,Fulham,Arsenal,Huddersfield,Southampton,2.2,0,1.1,1.9,0.8,0.7,1.1,67.2
Andrew,Surman,MID,BOU,4600000,0,36,2,4.34782608695652E-07,7.82608695652174E-06,0,25222,2,37,0,0,0,0,0,7.8,683,-4,0,36,4,0.4,0,1.7,0,0,4,0,0,0.1,11108,0,0,0,0,1438,38,0,0,206,Leicester,Burnley,Brighton,Fulham,Southampton,0,0,0,0,0,1.2,1.3,39.2
Sam,Surridge,FWD,BOU,4500000,0,1,0.032258064516129,7.16845878136201E-09,2.22222222222222E-07,0,6203,0,0,0,0,0,0,0,0.2,868,0,0,1,0,0,0,0,0,0,0,0,0,0.1,11639,0,0,0,0,10,910,0,0,2,Leicester,Burnley,Brighton,Fulham,Southampton,0,0,0,0,0,0,0,0.6
Markus,Suttner,DEF,BHA,3800000,0,0,0,0,0,0,344878,0,0,0,0,0,0,0,0,4979,-2,0,0,2,0,0,0,0,0,0,0,0,4.3,125612,0,0,0,0,0,2787,0,0,0,Southampton,Chelsea,Bournemouth,Cardiff City,Wolverhampton,0,0,0,0,0,0,0,0
Matt,Targett,DEF,SOU,4200000,0,28,0.933333333333333,2.22222222222222E-07,6.66666666666667E-06,0,25131,2,23,0,0,0,0,0,6.7,812,-3,0,28,3,0,0,0,3,0,0,0,3,0.2,27163,0,0,0,0,1095,89,0,0,207,Brighton,Liverpool,Wolverhampton,Newcastle,Watford,0.5,0.5,0.5,1,0.5,0.5,0.6,76
James,Tarkowski,DEF,BUR,4700000,1,75,2.7,5.74468085106383E-07,1.59574468085106E-05,0,609121,5,54,0,0,0,3,0,16,10248,-3,0,75,3,0.1,0,0.7,4,0,5,0,1,4.2,343758,0,0,0,1,2456,1673,0,0,414,Wolverhampton,Bournemouth,Cardiff City,Chelsea,Man City,3,1.5,3.5,2.7,2.5,2.8,2.4,123.7
Charlie,Taylor,DEF,BUR,4400000,4,62,2,4.54545454545455E-07,1.40909090909091E-05,0,34113,2,55,0,0,0,0,0,14.1,1796,-1,0,62,1,0.4,0,1.7,1,0,5,0,1,0.4,41023,0,0,0,0,2610,1480,0,0,409,Wolverhampton,Bournemouth,Cardiff City,Chelsea,Man City,1.9,1,2.3,1.7,1.6,1.8,1.5,79.2
Kyle,Taylor,MID,BOU,4500000,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,43,0,0,0,Leicester,Burnley,Brighton,Fulham,Southampton,0,0,0,0,0,0,0,0
Youri,Tielemans,MID,LEI,6000000,5,27,0.870967741935484,1.45161290322581E-07,4.5E-06,0,14285,1,9,0,0,0,1,0,4.5,9563,0,0,27,0,1.1,0,6.3,2,0,0,0,3,0.9,74091,0,0,0,0,473,10180,0,0,114,Bournemouth,Huddersfield,Newcastle,West Ham,Arsenal,0.4,0.5,0.4,0.4,0.4,0.4,0.4,36.5
James,Tomkins,DEF,CRY,4300000,0,73,2.8,6.51162790697674E-07,1.69767441860465E-05,0,436685,6,35,0,0,0,1,0,17,5271,-2,0,73,2,0.2,0,1,0,0,8,0,1,3.6,202765,0,0,0,0,2309,16163,0,0,443,Huddersfield,Tottenham,Newcastle,Man City,Arsenal,5.7,2.3,2.3,1.7,3.3,3.3,2.3,85.8
Lucas,Torreira,MID,ARS,4700000,0,72,2.5,5.31914893617021E-07,1.53191489361702E-05,0,656445,6,30,0,0,0,2,0,15.3,14963,-3,0,72,3,-0.2,0,-1,6,0,5,0,4,2.8,680580,0,0,0,1,2072,183,0,1,374,Newcastle,Everton,Watford,Crystal Palace,Wolverhampton,0,0,1.4,3.7,1.7,2.7,1.6,84.9
Cenk,Tosun,FWD,EVE,6400000,0,44,2.1,3.28125E-07,6.875E-06,0,408155,3,15,0,0,0,2,0,6.9,592,-6,0,44,6,0,0,0.3,0,0,1,0,3,1.5,153769,0,0,0,0,929,219,0,0,126,West Ham,Arsenal,Fulham,Man Utd,Crystal Palace,1.5,2.2,1.8,1.8,1.5,2.2,1.3,74.6
Andros,Townsend,MID,CRY,5800000,0,104,3.5,6.03448275862069E-07,1.79310344827586E-05,0,378664,1,39,0,0,0,4,0,17.9,12044,-2,0,104,2,0.5,0,3,5,0,9,0,4,3.9,470678,0,0,0,1,2556,25491,0,0,401,Huddersfield,Tottenham,Newcastle,Man City,Arsenal,6.7,3.9,2.2,2.9,2.9,3.2,3.7,186.3
Adama,Traore,MID,WOL,5100000,0,38,1.26666666666667,2.48366013071895E-07,7.45098039215686E-06,0,68214,1,10,0,0,0,1,0,7.5,196,-4,0,38,4,0.4,0,2,2,0,1,0,1,0.3,42614,0,0,0,0,759,166,0,0,151,Burnley,Man Utd,Southampton,Brighton,Arsenal,1.2,0,0.6,1.7,0.6,0.9,0.6,68.3
Kieran,Trippier,DEF,TOT,6000000,0,99,4.3,7.16666666666667E-07,1.65E-05,0,2298350,2,20,0,0,0,1,0,16.5,23432,0,0,99,0,0.3,0,2,12,0,8,0,5,14.8,1684972,1,0,0,3,1915,12566,0,0,490,Liverpool,Crystal Palace,Huddersfield,Man City,Brighton,9.3,0,5.5,9.9,5.1,3.7,6,132.6
Joe,Tupper,GLK,CRY,4000000,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,128,0,0,0,Huddersfield,Tottenham,Newcastle,Man City,Arsenal,0,0,0,0,0,0,0,0
Antonio,Valencia,DEF,MUN,6400000,0,16,0.533333333333333,8.33333333333333E-08,2.5E-06,0,60324,2,5,0,0,0,0,0,2.5,216,-1,0,16,1,0,0,0,1,0,2,0,0,0.7,26517,0,0,0,0,450,201,0,0,90,Watford,Wolverhampton,West Ham,Everton,Man City,0,0,0,0,0,0.3,0.3,16.2
Yan,Valery,DEF,SOU,4100000,0,37,1.23333333333333,3.00813008130081E-07,9.02439024390244E-06,0,35168,3,18,0,0,0,2,0,9.3,6660,1,-1,37,-1,1.7,0,7,0,0,2,0,0,1.9,143523,0,0,0,1,1164,47129,1,1,172,Brighton,Liverpool,Wolverhampton,Newcastle,Watford,0.6,0.8,0.9,1.2,0.7,0.6,0.9,41.2
Patrick,van Aanholt,DEF,CRY,5400000,0,103,3.4,6.2962962962963E-07,1.90740740740741E-05,0,428192,3,38,0,0,0,1,0,19.1,9184,-1,0,103,1,0.3,0,1.5,13,0,9,0,2,5.2,414473,0,0,0,2,2656,29728,0,0,485,Huddersfield,Tottenham,Newcastle,Man City,Arsenal,7.7,3.2,3.1,2.4,4.4,4.3,3.1,131.8
Virgil,van Dijk,DEF,LIV,6600000,2,165,5.3,8.03030303030303E-07,2.5E-05,0,1028076,1,18,0,0,0,3,0,25,65621,6,0,165,-6,0.6,0,3.7,17,0,16,0,3,29.8,1608249,0,0,0,3,2754,25840,0,0,754,Tottenham,Southampton,Chelsea,Cardiff City,Huddersfield,6.9,6,7.7,6.4,7.3,5.4,7.4,130
Rajiv,van La Parra,MID,HUD,4600000,0,10,2,4.34782608695652E-07,2.17391304347826E-06,0,4010,0,6,0,0,0,0,0,2.2,4,-4,0,10,4,0,0,0,0,0,1,0,0,0,1106,0,0,0,0,405,2,0,0,13,Crystal Palace,Leicester,Tottenham,Watford,Liverpool,0,0,0,0,0,0,0,12.6
Jamie,Vardy,FWD,LEI,9000000,2,124,4.6,5.11111111111111E-07,1.37777777777778E-05,0,1105846,3,31,0,0,0,12,0,13.6,179357,0,1,124,0,1,1,8.7,22,0,8,0,4,7.4,1236702,0,0,0,2,2097,18370,-1,1,412,Bournemouth,Huddersfield,Newcastle,West Ham,Arsenal,6.1,5.8,5.3,5.5,6,4.8,5.1,173.8
Jan,Vertonghen,DEF,TOT,5900000,0,47,2.8,4.74576271186441E-07,7.96610169491525E-06,0,553144,1,20,0,0,0,1,0,8,1608,-1,0,47,1,0.3,0,1.5,6,0,3,0,0,4,208690,0,0,0,0,1467,3031,0,1,288,Liverpool,Crystal Palace,Huddersfield,Man City,Brighton,4.8,0,3,5.3,2.7,1.9,3.5,53.9
Jannik,Vestergaard,DEF,SOU,4600000,0,47,2.2,4.78260869565217E-07,1.02173913043478E-05,0,32572,2,28,0,0,0,0,0,10.2,324,-4,0,47,4,0.3,0,1.5,0,0,4,0,0,0.3,12564,0,0,0,0,1855,388,0,0,362,Brighton,Liverpool,Wolverhampton,Newcastle,Watford,1.5,2.1,2.2,2.9,1.8,1.5,2.3,67.1
Luciano,Vietto,FWD,FUL,5300000,0,47,2.4,4.52830188679245E-07,8.86792452830189E-06,0,96841,1,21,0,0,0,1,0,8.9,659,-2,0,47,2,0.1,0,0.7,4,0,1,0,4,0.4,84921,0,0,0,1,980,557,0,0,171,Man City,Watford,Everton,Bournemouth,Cardiff City,3.8,0,2.3,1.7,2.5,1.5,2.3,85.6
,Vinagre,DEF,WOL,4300000,0,19,0.633333333333333,1.47286821705426E-07,4.41860465116279E-06,0,12341,1,8,0,0,0,0,0,4.4,102,-2,0,19,2,0.7,0,3,0,0,1,0,0,0.1,8597,0,0,0,0,598,146,0,0,103,Burnley,Man Utd,Southampton,Brighton,Arsenal,0.6,0,0.3,0.6,0.3,0.3,0.3,26.1
Nikola,Vlasic,MID,EVE,5000000,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,West Ham,Arsenal,Fulham,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0
Sam,Vokes,FWD,BUR,5300000,0,48,2.4,4.52830188679245E-07,9.0566037735849E-06,0,220904,0,20,0,0,0,3,0,9.1,763,-2,0,48,2,0,0,0,7,0,2,0,0,0.6,187057,0,0,0,0,907,10,0,0,130,Wolverhampton,Bournemouth,Cardiff City,Chelsea,Man City,0,0,0,0,0,0,0,54.3
Michel,Vorm,GLK,TOT,4700000,0,5,0.166666666666667,3.54609929078014E-08,1.06382978723404E-06,0,10734,0,4,0,9,0,0,0,1.1,28,-3,0,5,3,0,0,0,1,0,0,0,0,0.1,7417,0,0,0,0,180,18,0,0,36,Liverpool,Crystal Palace,Huddersfield,Man City,Brighton,0.2,0,0.1,0.2,0.1,0.1,0.1,6.6
Matej,Vydra,FWD,BUR,5600000,1,19,0.612903225806452,1.09447004608295E-07,3.39285714285714E-06,0,9704,1,7,0,0,0,1,0,3.4,113,-4,0,19,4,0.3,0,1.7,0,0,0,0,1,0,3954,0,0,0,0,274,67,0,0,55,Wolverhampton,Bournemouth,Cardiff City,Chelsea,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.2
Theo,Walcott,MID,EVE,5900000,1,83,2.8,4.74576271186441E-07,1.40677966101695E-05,0,1154779,1,31,0,0,0,3,0,13.8,2644,-6,1,83,6,0.1,0,0.7,4,0,6,0,3,2.6,1128439,0,0,0,1,1916,337,-1,0,228,West Ham,Arsenal,Fulham,Man Utd,Crystal Palace,1.8,2.8,2.2,2.1,2.5,3,1.7,118.1
Kyle,Walker,DEF,MCI,6400000,0,105,4.2,6.5625E-07,1.640625E-05,0,931214,3,15,0,0,0,1,0,16.4,10226,-1,0,105,1,0.5,0,3,6,0,12,0,1,11.6,816982,0,0,0,1,2078,36432,0,0,493,Fulham,Cardiff City,Crystal Palace,Tottenham,Man Utd,10.3,0,4.8,9.4,3.7,4.8,4.1,80.4
Kyle,Walker-Peters,DEF,TOT,4200000,0,20,0.666666666666667,1.58730158730159E-07,4.76190476190476E-06,0,107786,1,2,0,0,0,0,0,4.8,1603,-3,0,20,3,0,0,0,3,0,1,0,3,0.7,110198,0,0,0,1,194,649,0,0,69,Liverpool,Crystal Palace,Huddersfield,Man City,Brighton,0.6,0,0.3,0.6,0.3,0.3,0.4,13.2
Jonathan,Walters,MID,BUR,4700000,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,23,-3,0,0,3,0,0,0,0,0,0,0,0,0,788,0,0,0,0,0,19,0,0,0,Wolverhampton,Bournemouth,Cardiff City,Chelsea,Man City,0,0,0,0,0,0,0,0
Aaron,Wan-Bissaka,DEF,CRY,4500000,0,90,3.3,7.33333333333333E-07,2E-05,0,1569307,4,35,0,0,0,0,0,20,58730,5,0,90,-5,0.7,0,3,14,0,9,0,2,24.9,2210272,0,0,0,2,2414,40195,0,1,497,Huddersfield,Tottenham,Newcastle,Man City,Arsenal,0,3,3,2.3,4.2,4.1,3,101
Victor,Wanyama,MID,TOT,4900000,0,8,0.266666666666667,5.4421768707483E-08,1.63265306122449E-06,0,3598,0,1,0,0,0,0,0,1.6,39,-1,0,8,1,0.1,0,0.5,0,0,1,0,0,0,2062,0,0,0,0,215,70,0,0,34,Liverpool,Crystal Palace,Huddersfield,Man City,Brighton,0.2,0,0.1,0.2,0.1,0.1,0.1,5.4
Danny,Ward,MID,CAR,4300000,0,19,0.633333333333333,1.47286821705426E-07,4.41860465116279E-06,0,45337,0,11,0,0,0,1,0,4.4,304,-2,0,19,2,0,0,0,0,0,0,0,0,0.2,36807,0,0,0,0,331,236,0,0,58,Chelsea,Man City,Burnley,Brighton,Liverpool,0.6,0,0.6,0.3,0.3,0.3,0.3,18.3
Danny,Ward,GLK,LEI,4300000,0,0,0,0,0,0,6087,0,0,0,0,0,0,0,0,55,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1147,0,0,0,0,0,11,0,0,0,Bournemouth,Huddersfield,Newcastle,West Ham,Arsenal,0,0,0,0,0,0,0,0
Joel,Ward,DEF,CRY,4300000,0,11,0.366666666666667,8.52713178294574E-08,2.55813953488372E-06,0,19347,0,7,0,0,0,1,0,2.6,220,-2,0,11,2,0,0,0,0,0,0,0,0,0.2,5724,0,0,0,0,281,438,0,0,40,Huddersfield,Tottenham,Newcastle,Man City,Arsenal,0.4,0.2,0.2,0.2,0.2,0.2,0.2,15.5
Stephen,Ward,DEF,BUR,4700000,0,7,0.225806451612903,4.80439258750858E-08,1.48936170212766E-06,0,115523,1,6,0,0,0,0,0,1.5,190,-3,0,7,3,0,0,0,0,0,1,0,0,0.5,12770,0,0,0,0,228,109,0,0,44,Wolverhampton,Bournemouth,Cardiff City,Chelsea,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.5
James,Ward-Prowse,MID,SOU,5100000,0,73,2.43333333333333,4.77124183006536E-07,1.43137254901961E-05,0,103513,2,27,0,0,0,6,0,14.3,10841,-4,0,73,4,1.8,0,9,13,0,2,0,0,2.9,249781,1,0,0,3,1287,34959,0,0,295,Brighton,Liverpool,Wolverhampton,Newcastle,Watford,1.5,1.6,2.1,3.4,2.4,1.5,2.5,123.1
Danny,Welbeck,FWD,ARS,6400000,0,19,0.633333333333333,9.89583333333333E-08,2.96875E-06,0,50453,0,3,0,0,0,1,0,3,113,-1,0,19,1,0,0,0,3,0,0,0,1,0.4,29453,0,0,0,0,146,44,0,0,63,Newcastle,Everton,Watford,Crystal Palace,Wolverhampton,0,0,0,0,0,0.3,0.3,19.5
Nahki,Wells,FWD,BUR,4500000,0,0,0,0,0,0,94916,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0.8,13520,0,0,0,0,0,17,0,0,0,Wolverhampton,Bournemouth,Cardiff City,Chelsea,Man City,0,0,0,0,0,0,0,0
Ashley,Westwood,MID,BUR,4600000,2,85,3.1,6.73913043478261E-07,1.84782608695652E-05,0,261832,4,46,0,0,0,1,0,18.5,15071,1,0,85,-1,1.2,0,5.3,7,0,5,0,7,3,404778,0,0,0,0,2191,11576,0,0,413,Wolverhampton,Bournemouth,Cardiff City,Chelsea,Man City,3.1,2.3,3.1,1.7,2.2,2,3.2,122.2
Ben,White,DEF,BHA,4000000,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,0,0,0,0,7,0,0,0,Southampton,Chelsea,Bournemouth,Cardiff City,Wolverhampton,0,0,0,0,0,0,0,0
Alfie,Whiteman,GLK,TOT,4000000,0,0,0,0,0,0,8392,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0.2,12885,0,0,0,0,0,200,0,0,0,Liverpool,Crystal Palace,Huddersfield,Man City,Brighton,0,0,0,0,0,0,0,0
Connor,Wickham,FWD,CRY,4900000,0,8,0.266666666666667,5.4421768707483E-08,1.63265306122449E-06,0,15564,0,1,0,0,0,0,0,1.6,342,-1,0,8,1,0,0,0,0,0,0,0,1,0.1,11611,0,0,0,0,60,361,0,0,20,Huddersfield,Tottenham,Newcastle,Man City,Arsenal,0.2,0.1,0.1,0.1,0.1,0.1,0.1,11.8
Georginio,Wijnaldum,MID,LIV,5500000,2,85,3,5.45454545454545E-07,1.54545454545455E-05,0,151676,3,12,0,0,0,2,0,15.5,3813,0,0,85,0,0.4,0,2.3,6,0,15,0,1,1.1,157230,0,0,0,1,2237,1577,0,0,353,Tottenham,Southampton,Chelsea,Cardiff City,Huddersfield,2.2,2.5,2.4,2.2,3.4,2.7,2.9,96.3
Ashley,Williams,DEF,EVE,4500000,0,0,0,0,0,0,5273,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,3,0,0,0,West Ham,Arsenal,Fulham,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0
Danny,Williams,MID,HUD,4500000,0,4,0.129032258064516,2.8673835125448E-08,8.88888888888889E-07,0,1524,1,0,0,0,0,0,0,0.9,23,0,0,4,0,0,0,0,0,0,1,0,0,0,1189,0,0,0,0,83,33,0,0,6,Crystal Palace,Leicester,Tottenham,Watford,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
,Willian,MID,CHE,7100000,0,93,3.4,4.7887323943662E-07,1.30985915492958E-05,0,770321,1,21,0,0,0,3,0,13.1,9281,-4,0,93,4,0.3,0,2,3,0,10,0,6,4.1,492632,0,0,0,0,1754,8015,0,0,414,Cardiff City,Brighton,West Ham,Liverpool,Burnley,6.6,3.6,1.9,3.9,2.5,3.4,3,213.9
Joseph,Willock,MID,ARS,4500000,0,1,0.0333333333333333,7.40740740740741E-09,2.22222222222222E-07,0,321,0,1,0,0,0,0,0,0.2,14,0,0,1,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,2,28,0,0,3,Newcastle,Everton,Watford,Crystal Palace,Wolverhampton,0,0,0,0,0,0,0,0.1
Ben,Wilmot,DEF,WAT,4000000,0,1,0.5,1.25E-07,2.5E-07,0,11002,0,2,0,0,0,0,0,0.3,174,0,0,1,0,0,0,0,0,0,0,0,0,0.1,13391,0,0,0,0,26,14,0,0,8,Man Utd,Fulham,Arsenal,Huddersfield,Southampton,0,0,0,0,0,0,0,0.8
Jack,Wilshere,MID,WHU,4800000,0,11,0.354838709677419,7.39247311827957E-08,2.29166666666667E-06,0,236264,2,9,0,0,0,0,0,2.3,165,-2,0,11,2,0,0,0,0,0,1,0,1,0.9,25570,0,0,0,0,338,8,0,0,67,Everton,Chelsea,Man Utd,Leicester,Tottenham,0,0,0,0,0,0.2,0.2,12
Callum,Wilson,FWD,BOU,6500000,2,127,5.5,8.46153846153846E-07,1.95384615384615E-05,0,3308074,3,33,0,0,0,11,0,19.5,129644,5,0,127,-5,0.7,1,4.3,16,0,7,0,9,14.4,3826203,0,0,0,5,1906,40629,0,0,405,Leicester,Burnley,Brighton,Fulham,Southampton,6.4,8.2,5.7,8.2,6.1,6.8,6.1,169.8
Harry,Winks,MID,TOT,5500000,0,52,2.1,3.81818181818182E-07,9.45454545454545E-06,0,24588,4,17,0,0,0,1,0,9.5,1420,0,0,52,0,0,0,0,3,0,6,0,0,0.2,29243,0,0,0,0,1568,61,0,0,271,Liverpool,Crystal Palace,Huddersfield,Man City,Brighton,0,0,0,0,0,1.3,1.4,50.3
Chris,Wood,FWD,BUR,6200000,2,91,2.9,4.67741935483871E-07,1.46774193548387E-05,0,103480,2,41,0,0,0,7,0,14.7,13831,-3,0,91,3,0.3,0,2,12,0,5,0,0,0.9,127333,0,0,0,1,1983,787,0,0,254,Wolverhampton,Bournemouth,Cardiff City,Chelsea,Man City,2.8,2.4,3.2,2,2.7,2.2,3.4,120.6
Frederick,Woodman,GLK,NEW,4000000,0,0,0,0,0,0,7768,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0.2,13583,0,0,0,0,0,152,0,0,0,Arsenal,Crystal Palace,Leicester,Southampton,Brighton,0,0,0,0,0,0,0,0
,Xande Silva,FWD,WHU,4500000,0,1,0.032258064516129,7.16845878136201E-09,2.22222222222222E-07,0,11810,0,0,0,0,0,0,0,0.2,658,0,0,1,0,0,0,0,0,0,0,0,0,0.2,18489,0,0,0,0,17,597,0,0,3,Everton,Chelsea,Man Utd,Leicester,Tottenham,0,0,0,0,0,0,0,4.8
Granit,Xhaka,MID,ARS,5200000,0,80,3.2,6.15384615384615E-07,1.53846153846154E-05,0,362266,8,30,0,0,0,4,0,15.4,4174,-3,0,80,3,1.2,0,6,8,0,6,0,2,2.3,231676,0,0,0,1,2152,4465,0,0,398,Newcastle,Everton,Watford,Crystal Palace,Wolverhampton,0,1.8,2.1,5.5,2.5,3.9,2.4,126.4
Andriy,Yarmolenko,MID,WHU,6700000,0,27,0.870967741935484,1.29995185363505E-07,4.02985074626866E-06,0,114694,2,6,0,0,0,2,0,4,66,-3,0,27,3,0,0,0,2,0,1,0,1,0.5,83458,0,0,0,1,456,11,0,0,88,Everton,Chelsea,Man Utd,Leicester,Tottenham,0,0,0,0,0,0.4,0.4,29.1
DeAndre,Yedlin,DEF,NEW,4500000,4,60,2.2,4.88888888888889E-07,1.33333333333333E-05,0,141239,6,38,0,0,0,1,0,13.3,5012,0,0,60,0,0.4,0,1.7,1,0,5,0,2,1.1,119408,1,0,0,0,2292,2488,0,1,314,Arsenal,Crystal Palace,Leicester,Southampton,Brighton,1.1,1.7,1.8,2,1.5,2,1.6,92.4
Maya,Yoshida,DEF,SOU,4100000,0,27,0.9,2.19512195121951E-07,6.58536585365854E-06,0,94676,0,21,0,0,0,0,0,6.6,850,-4,0,27,4,0.4,0,1.5,2,0,2,0,0,0.6,44025,0,0,0,0,1068,1389,0,0,191,Brighton,Liverpool,Wolverhampton,Newcastle,Watford,0.4,0.5,0.5,0.8,0.4,0.4,0.5,36.6
Ashley,Young,DEF,MUN,5700000,0,68,3,5.26315789473684E-07,1.19298245614035E-05,0,188639,7,33,0,0,0,2,0,11.9,3831,-3,0,68,3,0.2,0,1,3,0,4,0,3,2.4,181576,0,0,0,1,2017,20522,0,0,372,Watford,Wolverhampton,West Ham,Everton,Man City,6.1,0,3,6.2,3.8,3.5,3.8,108.4
Pablo,Zabaleta,DEF,WHU,4300000,1,50,2.3,5.34883720930233E-07,1.16279069767442E-05,0,229164,4,29,0,0,0,0,0,11.6,3675,-2,0,50,2,0.1,0,0.3,4,0,4,0,1,1.8,140094,0,0,0,0,1770,634,0,0,311,Everton,Chelsea,Man Utd,Leicester,Tottenham,2.9,2.1,1.7,2,1.8,2.2,1.7,61
Wilfried,Zaha,FWD,CRY,6900000,0,101,3.9,5.65217391304348E-07,1.46376811594203E-05,0,2328746,7,37,0,0,0,8,0,14.6,72423,-1,0,101,1,0.8,0,5.5,12,0,8,0,5,12.6,1347074,0,0,0,1,2321,13411,0,1,323,Huddersfield,Tottenham,Newcastle,Man City,Arsenal,0,4.4,3.7,4,4.1,4.3,4.7,207.1
Andre-Frank,Zambo Anguissa,MID,FUL,4400000,1,20,0.645161290322581,1.46627565982405E-07,4.54545454545455E-06,0,16231,1,22,0,0,0,0,0,4.5,57,-1,0,20,1,0.2,0,0.7,0,0,0,0,0,0.1,11430,0,0,0,0,889,76,0,1,129,Man City,Watford,Everton,Bournemouth,Cardiff City,0.6,0,0.3,0.3,0.3,0.3,0.3,32.2
,Zanka,DEF,HUD,4400000,0,67,2.8,6.36363636363636E-07,1.52272727272727E-05,0,407623,6,38,0,0,0,3,0,15.2,5035,-1,0,67,1,0.1,0,0.3,4,0,3,0,1,2.7,84242,0,0,0,0,2147,357,0,0,402,Crystal Palace,Leicester,Tottenham,Watford,Liverpool,2.8,2.5,2.7,2.7,2.5,2.4,2.4,81.9
Davide,Zappacosta,DEF,CHE,5000000,0,2,0.0666666666666667,1.33333333333333E-08,4E-07,0,15295,0,0,0,0,0,0,0,0.4,127,-5,0,2,5,0,0,0,0,0,0,0,0,0.1,4012,0,0,0,0,18,20,0,0,5,Cardiff City,Brighton,West Ham,Liverpool,Burnley,0,0,0,0,0,0,0,2.5
Marvin,Zeegelaar,DEF,WAT,4200000,0,0,0,0,0,0,4924,0,0,0,0,0,0,0,0,24,-3,0,0,3,0,0,0,0,0,0,0,0,0,967,0,0,0,0,0,2,0,0,0,Man Utd,Fulham,Arsenal,Huddersfield,Southampton,0,0,0,0,0,0,0,0
Oleksandr,Zinchenko,MID,MCI,4700000,0,27,0.9,1.91489361702128E-07,5.74468085106383E-06,0,10711,0,3,0,0,0,0,0,5.7,2062,-3,0,27,3,0.5,0,2.5,1,0,4,0,3,0.3,24255,0,0,0,0,593,4397,0,0,135,Fulham,Cardiff City,Crystal Palace,Tottenham,Man Utd,0.8,0,0.4,0.8,0.4,0.4,0.4,35.7
Kenneth,Zohore,FWD,CAR,4600000,0,25,0.833333333333333,1.81159420289855E-07,5.43478260869565E-06,0,69824,1,15,0,0,0,1,0,5.4,3249,-4,0,25,4,0.2,0,1,2,0,1,0,1,0.6,64884,0,0,0,0,528,2425,0,0,66,Chelsea,Man City,Burnley,Brighton,Liverpool,0.8,0,0.8,0.4,0.4,0.4,0.4,43.4
Kurt,Zouma,DEF,EVE,5000000,0,69,2.8,5.6E-07,1.38E-05,0,80645,3,35,0,0,0,1,0,13.8,1327,0,0,69,0,0.5,0,2.3,7,0,5,0,2,0.5,93324,0,0,0,1,1983,345,0,1,375,West Ham,Arsenal,Fulham,Man Utd,Crystal Palace,2.2,2.5,2.2,2.6,2.6,2.6,2.5,65.8
