FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Gaetan,Bong,DEF,BHA,4400000,0,40,2.1,4.77272727272727E-07,9.09090909090909E-06,0,11216,0,29,0,0,0,0,0,9.1,106,-1,0,40,1,0.5,0,2.3,0,0,4,0,0,0.1,8583,0,0,0,0,1535,253,0,0,219,Leicester,Huddersfield,Crystal Palace,Southampton,Tottenham,1.5,2.4,1.5,0,1.9,1.5,2,1.6,1.7,1,1.8,34.6
Artur,Boruc,GLK,BOU,4000000,1,22,0.814814814814815,2.03703703703704E-07,5.5E-06,0,193681,1,6,0,18,0,0,0,5.5,3495,0,0,22,0,1,0,4,2,0,2,0,0,8.2,272150,0,0,0,1,450,19687,0,0,98,Arsenal,Man City,Huddersfield,Newcastle,Leicester,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,12.9
Sofiane,Boufal,MID,SOU,5500000,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,1,0,0,0,Fulham,Man Utd,Tottenham,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0
Robbie,Brady,MID,BUR,5400000,1,14,0.518518518518518,9.60219478737997E-08,2.59259259259259E-06,0,2706,3,12,0,0,0,0,0,2.6,33,-1,0,14,1,0.1,0,0.5,0,0,1,0,1,0,1504,0,0,0,0,553,57,0,1,56,Newcastle,Crystal Palace,Liverpool,Leicester,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,29.2
Claudio,Bravo,GLK,MCI,4800000,0,0,0,0,0,0,10112,0,0,0,0,0,0,0,0,19,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1210,0,0,0,0,0,10,0,0,0,West Ham,Bournemouth,Watford,Fulham,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0
,Brian Murphy,GLK,CAR,4000000,0,0,0,0,0,0,9052,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15297,0,0,0,0,0,75,0,0,0,Everton,Wolverhampton,West Ham,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0
Miguel,Britos,DEF,WAT,4300000,0,1,0.037037037037037,8.61326442721792E-09,2.32558139534884E-07,0,4117,0,0,0,0,0,0,0,0.2,19,-2,0,1,2,0,0,0,0,0,0,0,0,0,873,0,0,0,0,13,16,0,0,3,Liverpool,Leicester,Man City,Man Utd,Fulham,0,0,0,0,0,0,0,0,0,0,0,0.1
David,Brooks,MID,BOU,5000000,0,94,4.3,8.6E-07,1.88E-05,0,565273,2,29,0,0,0,6,0,18.8,25276,0,0,94,0,0.6,0,3,6,0,7,0,4,2.8,713499,0,0,0,2,1585,1499,0,0,289,Arsenal,Man City,Huddersfield,Newcastle,Leicester,0,0,4.5,5.7,4,5.8,3.3,6.1,3.9,4,4,131
Tyias,Browning,DEF,EVE,4000000,0,0,0,0,0,0,5341,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7102,0,0,0,0,0,22,0,0,0,Cardiff City,Liverpool,Newcastle,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0
,Bruno,DEF,BHA,4400000,0,31,1.19230769230769,2.70979020979021E-07,7.04545454545455E-06,0,51715,2,6,0,0,0,0,0,7,348,-1,0,31,1,0,0,0,4,0,3,0,1,0.3,50200,0,0,0,1,619,61,0,0,132,Leicester,Huddersfield,Crystal Palace,Southampton,Tottenham,0.6,1,0.6,0,0.8,0.6,0.8,0.6,0.7,0.6,0.7,18.4
Joe,Bryan,DEF,FUL,4800000,0,27,1,2.08333333333333E-07,5.625E-06,0,10164,2,34,0,0,0,0,0,5.6,65,-2,0,27,2,0.3,0,1.3,1,0,2,0,1,0.1,3832,1,0,0,0,1354,38,0,0,221,Southampton,Chelsea,Leicester,Liverpool,Man City,0.5,0.8,0.5,0.6,0.5,0.5,0.9,0.5,0.8,0.5,0.5,58.9
Dan,Burn,DEF,BHA,4500000,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,12,0,0,0,Leicester,Huddersfield,Crystal Palace,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0
David,Button,GLK,BHA,4000000,0,15,0.576923076923077,1.44230769230769E-07,3.75E-06,0,110349,0,5,0,14,0,0,0,3.8,4086,0,0,15,0,0,0,0,2,0,1,0,0,3.3,204175,0,0,0,0,360,757,0,0,76,Leicester,Huddersfield,Crystal Palace,Southampton,Tottenham,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.9
Sam,Byram,DEF,WHU,4500000,0,0,0,0,0,0,2756,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,Man City,Newcastle,Cardiff City,Huddersfield,Everton,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Caballero,GLK,CHE,4700000,0,0,0,0,0,0,8126,0,0,0,0,0,0,0,0,58,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2319,0,0,0,0,0,241,0,0,0,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CHE,5000000,0,1,0.0384615384615385,7.69230769230769E-09,2E-07,0,55217,0,0,0,0,0,0,0,0.2,139,-5,0,1,5,0,0,0,0,0,0,0,0,0.5,5945,0,0,0,0,21,16,0,0,3,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0.3
Tom,Cairney,MID,FUL,4600000,2,41,2,4.34782608695652E-07,8.91304347826087E-06,0,156640,0,31,0,0,0,0,0,8.9,291,-4,0,41,4,0.4,0,2,0,0,3,0,1,0.5,25037,0,0,0,0,1355,186,0,0,243,Southampton,Chelsea,Leicester,Liverpool,Man City,1.3,1.2,1.3,1.1,1.1,1,1.5,1,1.6,1.2,1.8,65.7
Dominic,Calvert-Lewin,FWD,EVE,5300000,0,54,2.2,4.15094339622642E-07,1.0188679245283E-05,0,226469,3,21,0,0,0,4,0,10.2,5603,-2,0,54,2,0.2,0,1,2,0,0,0,2,1.4,225855,0,0,0,0,907,3075,0,0,165,Cardiff City,Liverpool,Newcastle,Chelsea,West Ham,1.5,1.6,1.6,1.8,1.7,2.3,2,1.9,1.5,2.3,1.4,54.4
Rafael,Camacho,MID,LIV,5000000,0,1,0.037037037037037,7.40740740740741E-09,2E-07,0,198,0,1,0,0,0,0,0,0.2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,1,8,0,0,3,Watford,Everton,Burnley,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0.2
Victor,Camarasa,MID,CAR,4600000,0,73,3.2,6.95652173913044E-07,1.58695652173913E-05,0,239157,5,43,0,0,0,3,0,15.9,12935,1,0,73,-1,0.2,0,1,4,0,6,0,3,2.3,362674,0,0,0,1,1889,2885,0,0,281,Everton,Wolverhampton,West Ham,Chelsea,Man City,0,2.7,3,0,2.6,1.6,2.8,2.4,2.8,3,2.3,120
Etienne,Capoue,MID,WAT,4800000,5,65,2.8,5.83333333333333E-07,1.35416666666667E-05,0,162088,8,27,0,0,0,1,0,13.5,680,-2,0,65,2,0.6,0,3,8,0,8,0,3,0.5,169419,0,0,0,1,2057,1200,0,1,350,Liverpool,Leicester,Man City,Man Utd,Fulham,1.5,2.3,1.4,0,2,3.1,2.7,2.9,2.4,1.6,2.3,78.6
,Carlos Sanchez,MID,WHU,4300000,0,7,0.259259259259259,6.02928509905254E-08,1.62790697674419E-06,0,18977,0,4,0,0,0,0,0,1.6,48,-2,0,7,2,0,0,0,0,0,0,0,0,0.1,6708,0,0,0,0,217,12,0,0,37,Man City,Newcastle,Cardiff City,Huddersfield,Everton,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,7.2
Guido,Carrillo,FWD,SOU,5500000,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,Fulham,Man Utd,Tottenham,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0
Andy,Carroll,FWD,WHU,5400000,0,10,0.37037037037037,6.85871056241427E-08,1.85185185185185E-06,0,14672,2,6,0,0,0,0,0,1.9,412,-1,0,10,1,0.1,0,0.5,0,0,0,0,0,0.1,15749,0,0,0,0,364,145,0,0,9,Man City,Newcastle,Cardiff City,Huddersfield,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,21.2
Craig,Cathcart,DEF,WAT,4600000,2,82,3.2,6.95652173913044E-07,1.78260869565217E-05,0,94382,1,35,0,0,0,3,0,17.8,9567,1,0,82,-1,1.3,0,5.8,5,0,6,0,0,2.5,221804,2,0,0,1,2331,15893,0,0,427,Liverpool,Leicester,Man City,Man Utd,Fulham,3.1,3.1,2.6,0,3.2,3.5,2.9,4,3.6,3.7,3.3,81.3
Ivan,Cavaleiro,MID,WOL,5200000,1,42,1.55555555555556,2.99145299145299E-07,8.07692307692308E-06,0,20786,1,8,0,0,0,3,0,8.1,119,-3,0,42,3,0.2,0,0.8,3,0,1,0,1,0.1,16725,0,0,0,1,548,102,0,0,149,Huddersfield,Cardiff City,Chelsea,Burnley,Man Utd,1.2,0.9,0.8,0,1.7,0,1,1.2,0.8,1.2,0.8,62
Petr,Cech,GLK,ARS,4800000,0,24,0.888888888888889,1.85185185185185E-07,5E-06,0,133202,0,9,0,27,0,0,0,5,295,-2,0,24,2,0,0,0,3,0,1,0,0,1.1,82081,0,0,0,0,585,88,0,0,130,Bournemouth,Tottenham,Man Utd,Newcastle,Everton,0.5,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.6,0.4,20.4
,Cedric,DEF,SOU,4200000,0,52,2.9,6.9047619047619E-07,1.23809523809524E-05,0,507198,4,31,0,0,0,1,0,12.4,4605,-3,0,52,3,0,0,0,7,0,4,0,2,2.4,225525,0,0,0,1,1493,5,0,0,273,Fulham,Man Utd,Tottenham,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,63.9
Nathaniel,Chalobah,MID,WAT,4400000,0,7,0.259259259259259,5.89225589225589E-08,1.59090909090909E-06,0,12311,2,4,0,0,0,0,0,1.6,66,-1,0,7,1,0.1,0,0.3,0,0,0,0,0,0.1,4934,0,0,0,0,192,28,0,0,26,Liverpool,Leicester,Man City,Man Utd,Fulham,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
,Chamberlain,MID,LIV,6400000,0,0,0,0,0,0,2231,0,0,0,0,0,0,0,0,27,-1,0,0,1,0,0,0,0,0,0,0,0,0,985,0,0,0,0,0,19,0,0,0,Watford,Everton,Burnley,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0
Calum,Chambers,DEF,FUL,4200000,1,33,1.6,3.80952380952381E-07,7.85714285714286E-06,0,88159,5,32,0,0,0,1,0,7.9,837,-3,0,33,3,0.5,0,2.3,0,0,2,0,0,0.9,37414,0,0,0,0,1596,1275,0,0,261,Southampton,Chelsea,Leicester,Liverpool,Man City,0.8,1.7,1,1.3,1.1,0.9,1.8,0.8,1.7,1,1,80.4
,Chicharito,FWD,WHU,6100000,9,64,3.4,5.57377049180328E-07,1.04918032786885E-05,0,569433,1,15,0,0,0,5,0,10.5,1850,-4,0,64,4,0.5,0,3.3,7,0,5,0,3,1.4,498695,0,0,0,1,960,2725,0,0,202,Man City,Newcastle,Cardiff City,Huddersfield,Everton,2.8,3.5,3.2,3.7,3.9,2.7,3.6,3.3,3.1,4,3.2,74.5
Benjamin,Chilwell,DEF,LEI,5000000,0,81,3.2,6.4E-07,1.62E-05,0,248554,3,33,0,0,0,0,0,16.2,7839,0,0,81,0,0.5,0,2.5,8,0,7,0,3,2.4,346211,0,0,0,1,2250,8388,0,0,389,Brighton,Watford,Fulham,Burnley,Bournemouth,3.5,3.4,3.3,2.7,3.1,4.2,2.6,3.2,2.6,2.9,3.9,111.3
Hamza,Choudhury,MID,LEI,4300000,0,11,0.407407407407407,9.47459086993971E-08,2.55813953488372E-06,0,11593,0,3,0,0,0,0,0,2.6,311,-2,0,11,2,0.1,0,0.3,0,0,2,0,0,0.1,12773,0,0,0,0,332,61,0,0,41,Brighton,Watford,Fulham,Burnley,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14
Andreas,Christensen,DEF,CHE,5000000,0,6,0.230769230769231,4.61538461538462E-08,1.2E-06,0,52126,1,2,0,0,0,0,0,1.2,85,-5,0,6,5,0.4,0,2,0,0,1,0,0,0.4,4481,0,0,0,0,180,57,0,0,42,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Cyrus,Christie,DEF,FUL,4200000,0,27,1.4,3.33333333333333E-07,6.42857142857143E-06,0,14802,4,31,0,0,0,0,0,6.4,170,-3,0,27,3,0.2,0,1,0,0,2,0,0,0.1,7090,0,0,0,0,1493,56,0,0,193,Southampton,Chelsea,Leicester,Liverpool,Man City,0.7,1.4,0.8,1.1,0.9,0.7,1.5,0.7,1.4,0.8,0.8,64.1
Ibrahima,Cisse,MID,FUL,4300000,0,4,0.148148148148148,3.44530577088717E-08,9.30232558139535E-07,0,7390,0,4,0,0,0,0,0,0.9,95,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,7394,0,0,0,0,86,67,0,0,16,Southampton,Chelsea,Leicester,Liverpool,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.4
Ciaran,Clark,DEF,NEW,4500000,0,42,1.55555555555556,3.45679012345679E-07,9.33333333333333E-06,0,28219,1,15,0,0,0,3,0,9.3,424,0,0,42,0,0,0,0,4,0,2,0,0,0.2,21224,0,0,0,1,857,7,0,0,194,Burnley,West Ham,Everton,Bournemouth,Arsenal,0,0,0,0,0,0.9,1.1,1,0.9,1.1,0.9,42.6
Tom,Cleverley,MID,WAT,5000000,1,21,0.777777777777778,1.55555555555556E-07,4.2E-06,0,1999,1,1,0,0,0,1,0,4.2,217,0,0,21,0,0.4,0,2,2,0,3,0,0,0,3397,0,0,0,0,339,54,0,0,75,Liverpool,Leicester,Man City,Man Utd,Fulham,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,15.6
Nathaniel,Clyne,DEF,BOU,4400000,2,20,0.740740740740741,1.68350168350168E-07,4.54545454545455E-06,0,52701,1,6,0,0,0,0,0,4.5,1412,-6,0,20,6,0.5,0,2,0,0,2,0,0,0.8,63995,0,0,0,0,558,2261,0,0,97,Arsenal,Man City,Huddersfield,Newcastle,Leicester,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16.5
Conor,Coady,DEF,WOL,4500000,2,64,2.4,5.33333333333333E-07,1.42222222222222E-05,0,42453,5,34,0,0,0,0,0,14.2,660,0,0,64,0,0.6,0,2.8,5,0,6,0,0,0.7,44822,2,0,0,1,2430,1942,0,0,422,Huddersfield,Cardiff City,Chelsea,Burnley,Man Utd,2.6,2.8,2.4,0,3.5,0,1.9,2.4,2.1,2.3,2,44.5
Joel,Coleman,GLK,HUD,4000000,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,83,0,0,0,Wolverhampton,Brighton,Bournemouth,West Ham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,5200000,0,55,2.8,5.38461538461538E-07,1.05769230769231E-05,0,217440,1,28,0,0,0,1,0,10.6,1964,-3,0,55,3,0.4,0,2,3,0,5,0,0,1.1,115243,1,0,0,1,1748,422,0,0,302,Cardiff City,Liverpool,Newcastle,Chelsea,West Ham,2.9,3.1,2.1,3.6,2.2,2.5,2.1,2.6,2.5,2.6,2.6,65.1
Matthew,Connolly,DEF,CAR,3800000,0,0,0,0,0,0,110031,0,0,0,0,0,0,0,0,3569,-2,0,0,2,0,0,0,0,0,0,0,0,2.6,162950,0,0,0,0,0,10852,0,0,0,Everton,Wolverhampton,West Ham,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,4600000,2,64,2.5,5.43478260869565E-07,1.39130434782609E-05,0,68624,5,43,0,0,0,1,0,13.9,886,-4,0,64,4,0.5,0,2.5,0,0,6,0,2,0.6,40153,0,0,0,0,2322,1153,0,0,327,Newcastle,Crystal Palace,Liverpool,Leicester,Wolverhampton,2.1,2,1.2,2,2.1,1.5,2.2,1.2,1.5,1.4,2.4,76.5
Helder,Costa,MID,WOL,4700000,0,49,2.2,4.68085106382979E-07,1.04255319148936E-05,0,75892,3,17,0,0,0,1,0,10.4,754,-3,0,49,3,0.1,0,0.5,0,0,5,0,2,0.4,52347,0,0,0,0,1300,374,0,0,134,Huddersfield,Cardiff City,Chelsea,Burnley,Man Utd,2,1.7,1.1,0,2.8,0,1.7,2,1.4,2.1,1.1,70.3
Thibaut,Courtois,GLK,CHE,5500000,0,0,0,0,0,0,55224,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.5,388,0,0,0,0,0,1,0,0,0,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0,0,0,0,0,30,0,0,0,Man City,Newcastle,Cardiff City,Huddersfield,Everton,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5000000,2,26,0.962962962962963,1.92592592592593E-07,5.2E-06,0,85858,1,17,0,0,0,0,0,5.2,881,-5,0,26,5,0.3,0,1.5,0,0,1,0,0,0.6,11256,0,0,0,0,1195,228,0,0,184,Man City,Newcastle,Cardiff City,Huddersfield,Everton,0.5,0.5,0.6,0.6,0.8,0.5,0.5,0.5,0.5,0.5,0.5,49
Peter,Crouch,FWD,BUR,4500000,0,4,0.148148148148148,3.29218106995885E-08,8.88888888888889E-07,0,25836,0,0,0,0,0,0,0,0.9,7262,0,0,4,0,0.3,0,1.3,0,0,0,0,1,1.3,101200,0,0,0,0,14,10109,0,0,11,Newcastle,Crystal Palace,Liverpool,Leicester,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.5
,Cunningham,DEF,CAR,4200000,0,9,0.333333333333333,7.93650793650794E-08,2.14285714285714E-06,0,4586,3,17,0,0,0,0,0,2.1,25,-3,0,9,3,0,0,0,0,0,1,0,0,0,1522,0,0,0,0,630,13,0,0,72,Everton,Wolverhampton,West Ham,Chelsea,Man City,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,19.6
Pontus,Dahlberg,GLK,WAT,4300000,0,0,0,0,0,0,2285,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,655,0,0,0,0,0,8,0,0,0,Liverpool,Leicester,Man City,Man Utd,Fulham,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,5300000,0,16,0.592592592592593,1.11809923130678E-07,3.0188679245283E-06,0,15504,2,5,0,0,0,0,0,3,239,-2,0,16,2,0.3,0,1.5,0,0,1,0,1,0.1,16201,0,0,0,0,482,104,0,0,86,Crystal Palace,Southampton,Arsenal,Watford,Wolverhampton,0.3,0.3,0.3,0,0.6,0,0.3,0.6,0.3,0.3,0.3,23.6
Loic,Damour,MID,CAR,4300000,0,2,0.0740740740740741,1.72265288544358E-08,4.65116279069767E-07,0,5334,0,2,0,0,0,0,0,0.5,85,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,4303,0,0,0,0,21,168,0,0,6,Everton,Wolverhampton,West Ham,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0.9
Charlie,Daniels,DEF,BOU,4100000,0,35,1.2962962962963,3.1616982836495E-07,8.53658536585366E-06,0,752458,2,28,0,0,0,1,0,8.5,3667,-4,0,35,4,0.4,0,1.8,0,0,3,0,0,3.7,105810,0,0,0,0,1224,3772,0,0,222,Arsenal,Man City,Huddersfield,Newcastle,Leicester,0.6,0.9,0.8,0.8,0.6,0.8,0.6,1,0.6,0.9,0.6,55.9
,Danilo,DEF,MCI,5100000,0,28,1.03703703703704,2.03340595497458E-07,5.49019607843137E-06,0,124919,1,7,0,0,0,1,0,5.5,6705,-4,0,28,4,0.1,0,0.3,3,0,2,0,0,1,118743,0,0,0,1,622,1580,0,0,132,West Ham,Bournemouth,Watford,Fulham,Cardiff City,0.6,0.5,0.6,0,0.5,0.8,0.5,1,0.5,0.5,0.5,32.2
Scott,Dann,DEF,CRY,4400000,1,2,0.0740740740740741,1.68350168350168E-08,4.54545454545455E-07,0,1181,0,0,0,0,0,0,0,0.5,27,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0,961,0,0,0,0,14,60,0,0,6,Man Utd,Burnley,Brighton,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,3237,0,0,0,0,0,0,0,0,40,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,666,0,0,0,0,0,33,0,0,0,Burnley,West Ham,Everton,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4600000,0,13,0.481481481481481,1.04669887278583E-07,2.82608695652174E-06,0,29846,0,6,0,0,0,0,0,2.8,93,-4,0,13,4,0,0,0,2,0,1,0,0,0.2,10608,0,0,0,0,361,12,0,0,69,Crystal Palace,Southampton,Arsenal,Watford,Wolverhampton,0,0,0,0,0.4,0,0.2,0.4,0.2,0.2,0.2,11.9
,David Luiz,DEF,CHE,5900000,0,117,4.7,7.96610169491525E-07,1.98305084745763E-05,0,720275,2,27,0,0,0,2,0,19.8,27889,4,0,117,-4,0.7,0,4,16,0,11,0,2,11.9,1115472,0,0,0,3,2250,18903,0,0,568,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,5.7,4.8,6.3,5.6,5.7,5.9,5.2,5.5,5.3,6,5.7,113.2
,David Silva,MID,MCI,8500000,0,103,4.5,5.29411764705882E-07,1.21176470588235E-05,0,1205887,1,12,0,0,0,6,0,12.1,5808,0,0,103,0,0.4,0,3.5,11,0,9,0,4,4.2,1131407,0,0,0,2,1623,12073,0,0,455,West Ham,Bournemouth,Watford,Fulham,Cardiff City,5,3.9,4.8,0,4.8,5.2,5,7.9,4.6,4.9,4.3,215.1
Ben,Davies,DEF,TOT,5600000,0,43,2.5,4.46428571428571E-07,7.67857142857143E-06,0,438871,2,18,0,0,0,0,0,7.7,465,-4,0,43,4,0,0,0,4,0,4,0,0,1.6,89287,0,0,0,0,1265,96,0,0,234,Chelsea,Arsenal,Southampton,Liverpool,Brighton,2.7,1.8,2.2,0,2.3,2.4,2.6,1.9,2.1,1.5,3,56.3
Tom,Davies,MID,EVE,5100000,0,23,0.851851851851852,1.67029774872912E-07,4.50980392156863E-06,0,12220,3,19,0,0,0,0,0,4.5,79,-4,0,23,4,0.4,0,2,0,0,2,0,0,0.1,4660,0,0,0,0,965,85,0,0,122,Cardiff City,Liverpool,Newcastle,Chelsea,West Ham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,30.3
Steven,Davis,MID,SOU,4600000,0,9,3,6.52173913043478E-07,1.95652173913043E-06,0,8209,0,4,0,0,0,0,0,2,25,-4,0,9,4,0,0,0,2,0,0,0,1,0,2098,0,0,0,0,97,0,0,0,39,Fulham,Man Utd,Tottenham,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,8.2
Kevin,De Bruyne,MID,MCI,9700000,0,28,1.03703703703704,1.06911034746086E-07,2.88659793814433E-06,0,1490591,2,2,0,0,0,1,0,2.9,4493,-3,0,28,3,0.2,0,2,2,0,3,0,1,4,359677,0,0,0,0,530,6757,0,0,134,West Ham,Bournemouth,Watford,Fulham,Cardiff City,0.5,0.5,0.5,0,0.5,0.5,0.5,1,0.5,0.5,0.5,53.1
David,De Gea,GLK,MUN,5700000,6,100,3.7,6.49122807017544E-07,1.75438596491228E-05,0,1047905,1,35,0,95,0,0,0,17.5,4126,-3,0,100,3,1.1,0,6,7,0,7,0,0,16.7,323696,0,0,0,2,2430,13714,0,0,498,Crystal Palace,Southampton,Arsenal,Watford,Wolverhampton,4.4,3.8,2.7,0,8.4,0,3.8,8.4,4.9,5,4.9,65.8
Troy,Deeney,FWD,WAT,5900000,15,88,3.7,6.27118644067797E-07,1.49152542372881E-05,0,698165,3,29,0,0,0,7,0,14.9,13080,-1,0,88,1,0.8,0,5,9,0,5,0,3,4.6,839180,0,0,0,3,1994,14025,0,0,312,Liverpool,Leicester,Man City,Man Utd,Fulham,3,3.7,3.2,0,4.1,5.3,4.6,4.2,3.7,3.2,4.4,164.3
Jermain,Defoe,FWD,BOU,5600000,0,4,1,1.78571428571429E-07,7.14285714285714E-07,0,44279,0,2,0,0,0,0,0,0.7,82,-4,0,4,4,0,0,0,0,0,0,0,0,0.4,9958,0,0,0,0,22,4,0,0,12,Arsenal,Man City,Huddersfield,Newcastle,Leicester,0,0,0,0,0,0,0,0,0,0,0,2.6
Steven,Defour,MID,BUR,5300000,0,10,0.37037037037037,6.98812019566737E-08,1.88679245283019E-06,0,1727,0,14,0,0,0,0,0,1.9,7,-2,0,10,2,0,0,0,0,0,0,0,0,0,1034,0,0,0,0,449,7,0,0,70,Newcastle,Crystal Palace,Liverpool,Leicester,Wolverhampton,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,9.9
Fabian,Delph,DEF,MCI,5300000,0,29,1.07407407407407,2.02655485674354E-07,5.47169811320755E-06,0,88484,1,9,0,0,0,0,0,5.5,221,-2,0,29,2,0,0,0,2,0,3,0,1,0.3,78046,0,0,0,0,722,307,0,1,186,West Ham,Bournemouth,Watford,Fulham,Cardiff City,0.6,0.5,0.6,0,0.5,0.9,0.5,1.1,0.5,0.6,0.5,27.5
Mousa,Dembele,MID,TOT,4900000,0,14,1.4,2.85714285714286E-07,2.85714285714286E-06,0,81052,1,6,0,0,0,0,0,2.9,101,-1,0,14,1,0,0,0,0,0,1,0,0,0.7,23810,0,0,0,0,512,3,0,0,74,Chelsea,Arsenal,Southampton,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,7.1
